"0" "1" "2" "3" "4" "5" "6" "7" "8" "9"
"Zfp638" 0.132411067193676 0.179063360881543 0.0518731988472622 0.109717868338558 0.166101694915254 0.146258503401361 0.206477732793522 0.0495867768595041 0.161702127659574 0.217391304347826
"Dohh" 0.363636363636364 0.584022038567493 0.302593659942363 0.285266457680251 0.6 0.340136054421769 0.510121457489878 0.12396694214876 0.272340425531915 0.130434782608696
"Ctc1" 0.0158102766798419 0.0440771349862259 0.0172910662824207 0.0250783699059561 0.0271186440677966 0.0306122448979592 0.0728744939271255 0 0.051063829787234 0
"Plcb4" 1.34189723320158 1.40771349862259 1.18443804034582 1.70532915360502 1.46101694915254 0.653061224489796 1.16599190283401 1.86776859504132 0.259574468085106 1.1304347826087
"Lrig3" 0.102766798418972 0.104683195592287 0.0576368876080692 0.0846394984326019 0.193220338983051 0.13265306122449 0.097165991902834 0.0661157024793388 0.0765957446808511 0
"Trak1" 0.114624505928854 0.203856749311295 0.0489913544668588 0.0564263322884012 0.152542372881356 0.125850340136054 0.11336032388664 0.0950413223140496 0.140425531914894 0.0434782608695652
"Smarcc1" 0.138339920948617 0.162534435261708 0.037463976945245 0.0689655172413793 0.172881355932203 0.197278911564626 0.194331983805668 0.0206611570247934 0.153191489361702 0.0434782608695652
"Endov" 0.0375494071146245 0.104683195592287 0.0144092219020173 0.0219435736677116 0.0677966101694915 0.0850340136054422 0.0364372469635627 0.0661157024793388 0.0765957446808511 0
"Ipmk" 0.033596837944664 0.0606060606060606 0.0288184438040346 0.0219435736677116 0.0779661016949152 0.054421768707483 0.0526315789473684 0.0289256198347107 0.0638297872340425 0.0434782608695652
"Stxbp4" 0.041501976284585 0.0413223140495868 0.0144092219020173 0.0470219435736677 0.0542372881355932 0.0748299319727891 0.0566801619433198 0.0289256198347107 0.0808510638297872 0
"Adam33" 0.272727272727273 0.473829201101928 0.123919308357349 0.457680250783699 0.545762711864407 0.13265306122449 0.271255060728745 0.553719008264463 0.0297872340425532 0
"Ncoa2" 0.0494071146245059 0.112947658402204 0.0259365994236311 0.0595611285266458 0.0949152542372881 0.0850340136054422 0.117408906882591 0.0413223140495868 0.0851063829787234 0
"Tcp11" 0.00395256916996047 0.00550964187327824 0.00288184438040346 0 0 0 0.0121457489878543 0 0.00851063829787234 0.0434782608695652
"Ccdc137" 0.0592885375494071 0.0881542699724518 0.0345821325648415 0.0344827586206896 0.0644067796610169 0.0986394557823129 0.121457489878543 0.0991735537190083 0.0638297872340425 0
"Mapre3" 0.16600790513834 0.347107438016529 0.123919308357349 0.175548589341693 0.43728813559322 0.217687074829932 0.340080971659919 0.0371900826446281 0.2 0
"Frmd4a" 0.0573122529644269 0.0964187327823691 0.037463976945245 0.115987460815047 0.0745762711864407 0.0952380952380952 0.137651821862348 0.21900826446281 0.14468085106383 0.347826086956522
"Atp6v0a2" 0.0810276679841897 0.203856749311295 0.0576368876080692 0.141065830721003 0.152542372881356 0.200680272108844 0.202429149797571 0.0330578512396694 0.229787234042553 0
"Dlg1" 0.0928853754940711 0.146005509641873 0.0345821325648415 0.0564263322884012 0.159322033898305 0.136054421768707 0.109311740890688 0.0909090909090909 0.11063829787234 0.0434782608695652
"Txlna" 0.0889328063241107 0.190082644628099 0.0662824207492795 0.122257053291536 0.149152542372881 0.22108843537415 0.194331983805668 0.0371900826446281 0.153191489361702 0.0869565217391304
"Higd1b" 0 0 0.0201729106628242 0.00313479623824451 0 0.00680272108843537 0.0931174089068826 0 0.0212765957446809 0
"Inpp4a" 1.5098814229249 0.840220385674931 1.15561959654179 2.0564263322884 1.12203389830508 0.605442176870748 0.983805668016194 2.14876033057851 0.382978723404255 0.91304347826087
"Ralgps1" 0.0237154150197628 0.0385674931129477 0.00576368876080692 0.0658307210031348 0.0338983050847458 0.0136054421768707 0.0161943319838057 0.0413223140495868 0.0170212765957447 0
"Gm7670" 0 0.00275482093663912 0 0.00313479623824451 0.00677966101694915 0.0102040816326531 0.00404858299595142 0 0.00851063829787234 0
"Ccdc114" 0.100790513833992 0.110192837465565 0.0518731988472622 0.213166144200627 0.105084745762712 0.119047619047619 0.109311740890688 0.214876033057851 0.140425531914894 0
"Eml2" 0.561264822134387 0.743801652892562 0.420749279538905 0.648902821316614 0.827118644067797 0.200680272108844 0.481781376518219 0.152892561983471 0.11063829787234 0.0434782608695652
"Pfdn6" 0.452569169960474 0.705234159779614 0.23342939481268 0.153605015673981 0.698305084745763 0.448979591836735 0.663967611336032 0.140495867768595 0.357446808510638 0.173913043478261
"Cep128" 0.0158102766798419 0.0137741046831956 0.0288184438040346 0.0188087774294671 0.0338983050847458 0.0170068027210884 0.0161943319838057 0.0206611570247934 0.0297872340425532 0
"Nek1" 0.0513833992094862 0.0633608815426997 0.031700288184438 0.0407523510971787 0.0711864406779661 0.108843537414966 0.097165991902834 0 0.0765957446808511 0
"Armc2" 0.0256916996047431 0.0550964187327824 0.0172910662824207 0.0188087774294671 0.0508474576271186 0.0204081632653061 0.0647773279352227 0.0454545454545455 0.0127659574468085 0
"Ccar2" 0.041501976284585 0.0578512396694215 0.0201729106628242 0.0564263322884012 0.0677966101694915 0.0884353741496599 0.0566801619433198 0 0.0893617021276596 0
"Pex12" 0.0296442687747036 0.0578512396694215 0.0461095100864553 0.0250783699059561 0.0440677966101695 0.0918367346938775 0.0404858299595142 0 0.0680851063829787 0
"Dmbx1" 0.00395256916996047 0.00275482093663912 0 0 0 0.00340136054421769 0.00404858299595142 0 0 0
"Phf3" 0.124505928853755 0.198347107438017 0.0634005763688761 0.137931034482759 0.210169491525424 0.153061224489796 0.238866396761134 0.0619834710743802 0.195744680851064 0.130434782608696
"Sox8" 0.041501976284585 0.0413223140495868 0.0115273775216138 0.0438871473354232 0.0372881355932203 0.0680272108843537 0.0566801619433198 0.107438016528926 0.0382978723404255 0.0434782608695652
"Pcbp2" 0.195652173913043 0.415977961432507 0.121037463976945 0.119122257053292 0.349152542372881 0.272108843537415 0.441295546558704 0.128099173553719 0.242553191489362 0.0434782608695652
"Golph3" 0.177865612648221 0.399449035812672 0.106628242074928 0.0626959247648903 0.389830508474576 0.404761904761905 0.340080971659919 0.0206611570247934 0.536170212765957 0.260869565217391
"Tnnt2" 2.37154150197628 3.92011019283747 1.64841498559078 1.79623824451411 1.74915254237288 2.19727891156463 9.80566801619433 1.52066115702479 0.191489361702128 1.56521739130435
"Ankrd13d" 0.0237154150197628 0.0578512396694215 0.00288184438040346 0.0250783699059561 0.0542372881355932 0.0374149659863946 0.048582995951417 0.0206611570247934 0.00425531914893617 0
"Luc7l3" 0.276679841897233 0.443526170798898 0.198847262247839 0.134796238244514 0.433898305084746 0.353741496598639 0.352226720647773 0.107438016528926 0.340425531914894 0.217391304347826
"Ypel3" 1.31422924901186 1.30578512396694 1.40922190201729 1.46394984326019 1.4135593220339 1.29931972789116 1.26315789473684 1.20661157024793 1.11063829787234 1.30434782608696
"Mapk8" 0.100790513833992 0.104683195592287 0.0489913544668588 0.100313479623824 0.135593220338983 0.139455782312925 0.153846153846154 0.301652892561983 0.0893617021276596 0.0434782608695652
"Dlg2" 0.0375494071146245 0.09366391184573 0.0403458213256484 0.0344827586206897 0.0508474576271186 0.0374149659863946 0.246963562753036 0.0247933884297521 0.0553191489361702 0.0434782608695652
"Amn1" 0.130434782608696 0.223140495867769 0.0634005763688761 0.144200626959248 0.223728813559322 0.248299319727891 0.198380566801619 0.194214876033058 0.182978723404255 0.0869565217391304
"Prss23" 1.89920948616601 2.76859504132231 1.75792507204611 2.10971786833856 1.85762711864407 1.13605442176871 1.89878542510121 1.40909090909091 1.77021276595745 0.91304347826087
"Lrp2bp" 0 0.00275482093663912 0 0 0.00338983050847458 0.00340136054421769 0 0.012396694214876 0.00851063829787234 0
"Ccdc22" 0.0118577075098814 0.0220385674931129 0.0115273775216138 0.0125391849529781 0.0135593220338983 0.0170068027210884 0.00809716599190283 0 0.0170212765957447 0
"Pgap3" 0.0217391304347826 0.0247933884297521 0.0115273775216138 0.0125391849529781 0.0338983050847458 0.0204081632653061 0.0242914979757085 0 0.0170212765957447 0
"Mcm3ap" 0.0533596837944664 0.0853994490358127 0.037463976945245 0.0783699059561128 0.0983050847457627 0.0646258503401361 0.0769230769230769 0.0206611570247934 0.0808510638297872 0.0434782608695652
"Apon" 0 0.00275482093663912 0 0.0156739811912226 0.00677966101694915 0 0.00404858299595142 0 0 0
"Znhit6" 0.116600790513834 0.192837465564738 0.0835734870317003 0.0752351097178683 0.186440677966102 0.210884353741497 0.178137651821862 0.0330578512396694 0.387234042553191 0
"Ndufb5" 1.28063241106719 1.39118457300275 1.12391930835735 0.880877742946708 1.54237288135593 1.34013605442177 1.65587044534413 1.10330578512397 1.21276595744681 1.21739130434783
"Ramp2" 0.00592885375494071 0.00275482093663912 0.0172910662824207 0 0 0.255102040816327 0.129554655870445 0 0.493617021276596 0.173913043478261
"Camk2g" 0.654150197628458 0.771349862258953 0.711815561959654 0.692789968652038 0.972881355932203 0.431972789115646 0.740890688259109 0.276859504132231 0.217021276595745 0.608695652173913
"Plch2" 0.00197628458498024 0.0192837465564738 0.00288184438040346 0 0.0101694915254237 0.00340136054421769 0.00404858299595142 0 0 0
"Gm33543" 0.0177865612648221 0.0303030303030303 0.0115273775216138 0.00626959247648903 0.0474576271186441 0.0204081632653061 0.0526315789473684 0.012396694214876 0.0127659574468085 0
"Ccdc50" 0.258893280632411 0.426997245179063 0.152737752161383 0.163009404388715 0.36271186440678 0.306122448979592 0.327935222672065 0.115702479338843 0.25531914893617 0.0869565217391304
"Rad17" 0.108695652173913 0.15702479338843 0.0720461095100865 0.0532915360501567 0.196610169491525 0.142857142857143 0.1417004048583 0.0495867768595041 0.0936170212765957 0.130434782608696
"Rps27a" 1.21739130434783 1.51790633608815 1.37463976945245 0.893416927899687 1.5728813559322 1.51360544217687 1.55465587044534 1.21074380165289 1.47234042553191 1.73913043478261
"Sardh" 0.106719367588933 0.132231404958678 0.0518731988472622 0.0940438871473354 0.088135593220339 0.139455782312925 0.0931174089068826 0.0413223140495868 0.127659574468085 0.0434782608695652
"Lss" 0.0355731225296443 0.0413223140495868 0.0144092219020173 0.0156739811912226 0.0508474576271186 0.0306122448979592 0.048582995951417 0 0.0212765957446809 0
"Hibadh" 0.529644268774703 0.760330578512397 0.400576368876081 0.344827586206897 0.806779661016949 0.5 0.635627530364372 0.0578512396694215 0.323404255319149 0.304347826086956
"Ssbp2" 0.509881422924901 0.628099173553719 0.175792507204611 0.398119122257053 0.610169491525424 0.598639455782313 0.793522267206478 0.396694214876033 0.348936170212766 0.0434782608695652
"2410002F23Rik" 0.0790513833992095 0.146005509641873 0.0605187319884726 0.0626959247648903 0.11864406779661 0.115646258503401 0.121457489878543 0.0206611570247934 0.0893617021276596 0
"Josd2" 0.535573122529644 0.738292011019284 0.351585014409222 0.285266457680251 0.888135593220339 0.421768707482993 0.676113360323887 0.264462809917355 0.446808510638298 0.434782608695652
"Tcf3" 0.112648221343874 0.168044077134986 0.0749279538904899 0.103448275862069 0.176271186440678 0.272108843537415 0.230769230769231 0.0371900826446281 0.2 0
"Vsig10l" 0.00790513833992095 0.00826446280991736 0.00288184438040346 0 0.0135593220338983 0.0102040816326531 0.0121457489878543 0 0.025531914893617 0
"Vmn1r214" 0.033596837944664 0.0220385674931129 0.00864553314121037 0.0250783699059561 0.0271186440677966 0.0340136054421769 0.0445344129554656 0.0785123966942149 0.0340425531914894 0
"Atf2" 0.130434782608696 0.201101928374656 0.0605187319884726 0.128526645768025 0.183050847457627 0.17687074829932 0.210526315789474 0.0619834710743802 0.153191489361702 0.0434782608695652
"Togaram1" 0.0454545454545455 0.0716253443526171 0.0201729106628242 0.0313479623824451 0.0915254237288136 0.0816326530612245 0.0526315789473684 0.00826446280991735 0.0978723404255319 0.0869565217391304
"Hjurp" 0.0889328063241107 0.126721763085399 0.069164265129683 0.0971786833855799 0.105084745762712 0.122448979591837 0.190283400809717 0.12396694214876 0.127659574468085 0
"Sema4d" 0.00790513833992095 0.0165289256198347 0 0.0156739811912226 0.0135593220338983 0.0204081632653061 0.0202429149797571 0 0.0127659574468085 0
"Ikzf2" 0.0573122529644269 0.068870523415978 0.0288184438040346 0.0470219435736677 0.0542372881355932 0.0782312925170068 0.0607287449392713 0.0206611570247934 0.0382978723404255 0
"Ssr2" 0.721343873517787 0.809917355371901 1.19020172910663 0.924764890282132 0.766101694915254 1.17687074829932 0.82995951417004 1.03719008264463 1.47234042553191 0.956521739130435
"Ctdspl2" 0.0988142292490119 0.190082644628099 0.100864553314121 0.13166144200627 0.145762711864407 0.19047619047619 0.178137651821862 0.18595041322314 0.119148936170213 0.0869565217391304
"Atp13a2" 0.0671936758893281 0.132231404958678 0.031700288184438 0.0689655172413793 0.0779661016949152 0.0952380952380952 0.101214574898785 0.0206611570247934 0.0553191489361702 0.0434782608695652
"Nmi" 0.138339920948617 0.223140495867769 0.0893371757925072 0.0877742946708464 0.186440677966102 0.431972789115646 0.40080971659919 0.0330578512396694 0.187234042553191 0.0869565217391304
"Nmnat2" 0.00197628458498024 0 0 0 0.00338983050847458 0.0102040816326531 0.0242914979757085 0 0.0212765957446809 0
"Smox" 0.0553359683794466 0.046831955922865 0.0144092219020173 0.0470219435736677 0.0711864406779661 0.0816326530612245 0.0566801619433198 0 0.0723404255319149 0
"Pan3" 0.679841897233202 0.325068870523416 0.201729106628242 0.620689655172414 0.491525423728814 0.309523809523809 0.477732793522267 0.68595041322314 0.421276595744681 0.130434782608696
"Gart" 0.126482213438735 0.212121212121212 0.0951008645533141 0.166144200626959 0.210169491525424 0.224489795918367 0.206477732793522 0.012396694214876 0.174468085106383 0.130434782608696
"Ube2m" 0.270750988142292 0.352617079889807 0.100864553314121 0.0783699059561128 0.342372881355932 0.401360544217687 0.37246963562753 0.012396694214876 0.536170212765957 0.173913043478261
"Agap2" 0.00988142292490119 0.00550964187327824 0.00288184438040346 0.0250783699059561 0.0135593220338983 0.0136054421768707 0.0161943319838057 0.0454545454545455 0.0170212765957447 0
"2610002M06Rik" 0.0434782608695652 0.09366391184573 0.0230547550432277 0.0250783699059561 0.0949152542372881 0.0918367346938775 0.0688259109311741 0.0454545454545455 0.127659574468085 0.0434782608695652
"Srsf11" 0.50395256916996 0.556473829201102 0.319884726224784 0.394984326018809 0.522033898305085 0.673469387755102 0.643724696356275 0.417355371900826 0.570212765957447 0.217391304347826
"Atp5h" 3.23517786561265 3.87603305785124 2.99135446685879 2.11912225705329 3.75932203389831 3.15646258503401 3.72064777327935 2.61157024793388 2.53191489361702 3.34782608695652
"Cd34" 0.136363636363636 0.0909090909090909 0.250720461095101 0.115987460815047 0.0372881355932203 0.80952380952381 0.42914979757085 0.210743801652893 1.52765957446808 0.0434782608695652
"Ubn2" 0.199604743083004 0.261707988980716 0.0893371757925072 0.147335423197492 0.223728813559322 0.258503401360544 0.255060728744939 0.181818181818182 0.229787234042553 0.0434782608695652
"Atp11b" 0.128458498023715 0.146005509641873 0.0806916426512968 0.137931034482759 0.203389830508475 0.156462585034014 0.17004048582996 0.322314049586777 0.127659574468085 0.0869565217391304
"Arhgef39" 0.0138339920948617 0.0440771349862259 0.00288184438040346 0.0125391849529781 0.0576271186440678 0.0136054421768707 0.0323886639676113 0.0206611570247934 0 0
"CAAA01147332.1" 0.00790513833992095 0.0550964187327824 0.0288184438040346 0.00313479623824451 0.0271186440677966 0.0306122448979592 0.0323886639676113 0 0.0425531914893617 0
"Drosha" 0.0691699604743083 0.101928374655647 0.0489913544668588 0.0376175548589342 0.111864406779661 0.149659863945578 0.117408906882591 0 0.0851063829787234 0
"Pign" 0.075098814229249 0.104683195592287 0.0489913544668588 0.0815047021943574 0.11864406779661 0.136054421768707 0.097165991902834 0.132231404958678 0.140425531914894 0.0434782608695652
"Mtx3" 0.0158102766798419 0.0303030303030303 0.00288184438040346 0.00626959247648903 0.023728813559322 0.0170068027210884 0.0161943319838057 0 0.0170212765957447 0
"Tgfbrap1" 0.0217391304347826 0.046831955922865 0.0288184438040346 0.0125391849529781 0.0508474576271186 0.0510204081632653 0.0566801619433198 0.012396694214876 0.0468085106382979 0.0434782608695652
"Csf2ra" 0.0454545454545455 0.0716253443526171 0.0345821325648415 0.0344827586206896 0.0745762711864407 0.102040816326531 0.157894736842105 0.0454545454545455 0.0765957446808511 0.347826086956522
"Acp2" 0.08300395256917 0.0991735537190083 0.0518731988472622 0.0658307210031348 0.138983050847458 0.159863945578231 0.129554655870445 0.012396694214876 0.14468085106383 0.0434782608695652
"Ttll1" 0.114624505928854 0.225895316804408 0.0662824207492795 0.109717868338558 0.176271186440678 0.159863945578231 0.202429149797571 0.0247933884297521 0.11063829787234 0.0434782608695652
"Ank3" 0.00790513833992095 0.0220385674931129 0.00864553314121037 0.0219435736677116 0.0305084745762712 0.0340136054421769 0.0242914979757085 0.0413223140495868 0.0382978723404255 0
"Ythdf3" 0.126482213438735 0.159779614325069 0.0489913544668588 0.0626959247648903 0.16271186440678 0.142857142857143 0.234817813765182 0 0.148936170212766 0
"Sdr39u1" 0 0.0220385674931129 0 0 0.023728813559322 0.0102040816326531 0.0161943319838057 0 0.0297872340425532 0
"Grin2b" 0.00197628458498024 0 0.0144092219020173 0 0.00338983050847458 0.0136054421768707 0.0283400809716599 0.012396694214876 0.00851063829787234 0
"Cnksr3" 0.106719367588933 0.253443526170799 0.118155619596542 0.128526645768025 0.206779661016949 0.112244897959184 0.222672064777328 0.0537190082644628 0.0808510638297872 0
"Odf2" 0.0652173913043478 0.107438016528926 0.0749279538904899 0.0752351097178683 0.0813559322033898 0.112244897959184 0.0931174089068826 0.0371900826446281 0.0425531914893617 0
"Spop" 1.28656126482213 1.33057851239669 1.31700288184438 1.03761755485893 1.32203389830508 0.925170068027211 1.27125506072874 1.35123966942149 0.863829787234042 1.47826086956522
"Zfp446" 0.0237154150197628 0.0137741046831956 0 0.00940438871473354 0.0271186440677966 0.0204081632653061 0.0161943319838057 0 0.0170212765957447 0
"Ltbp3" 0.41699604743083 0.509641873278237 0.337175792507205 0.482758620689655 0.532203389830508 0.840136054421769 0.417004048582996 0.119834710743802 0.770212765957447 0.0434782608695652
"Ccnb1" 0.0138339920948617 0.0165289256198347 0.0634005763688761 0.0188087774294671 0.0101694915254237 0.0204081632653061 0.0242914979757085 0.012396694214876 0.00851063829787234 0
"D130007C19Rik" 0.0158102766798419 0.0110192837465565 0.00576368876080692 0.00940438871473354 0.0101694915254237 0.00680272108843537 0.0121457489878543 0 0.025531914893617 0
"Pnpla7" 0.0158102766798419 0.0330578512396694 0.0115273775216138 0.0188087774294671 0.0271186440677966 0.0374149659863946 0.0283400809716599 0.012396694214876 0.0680851063829787 0.0434782608695652
"Abca1" 0.075098814229249 0.068870523415978 0.031700288184438 0.0658307210031348 0.152542372881356 0.153061224489796 0.0931174089068826 0.0330578512396694 0.229787234042553 0.173913043478261
"Olfr127" 0.00395256916996047 0.00826446280991736 0.0115273775216138 0.0125391849529781 0.0169491525423729 0.0136054421768707 0.0121457489878543 0.0247933884297521 0.0212765957446809 0
"Pknox1" 0.033596837944664 0.0578512396694215 0.0489913544668588 0.0501567398119122 0.0779661016949152 0.0782312925170068 0.097165991902834 0.012396694214876 0.0680851063829787 0.0434782608695652
"Gtf2h4" 0.0513833992094862 0.148760330578512 0.0576368876080692 0.0438871473354232 0.115254237288136 0.13265306122449 0.0890688259109312 0.012396694214876 0.114893617021277 0.0434782608695652
"Usb1" 0.0513833992094862 0.09366391184573 0.037463976945245 0.0219435736677116 0.0745762711864407 0.0748299319727891 0.0647773279352227 0.0247933884297521 0.0936170212765957 0
"Chchd3" 0.254940711462451 0.476584022038567 0.178674351585014 0.115987460815047 0.48135593220339 0.36734693877551 0.445344129554656 0.0661157024793388 0.370212765957447 0.173913043478261
"Exoc4" 0.100790513833992 0.234159779614325 0.0922190201729107 0.128526645768025 0.210169491525424 0.251700680272109 0.198380566801619 0.0661157024793388 0.242553191489362 0.0434782608695652
"Pisd" 0.0928853754940711 0.179063360881543 0.0403458213256484 0.0689655172413793 0.152542372881356 0.214285714285714 0.117408906882591 0.0247933884297521 0.182978723404255 0.0434782608695652
"Grik5" 0.0671936758893281 0.115702479338843 0.031700288184438 0.0658307210031348 0.0983050847457627 0.119047619047619 0.109311740890688 0.0495867768595041 0.0553191489361702 0.0434782608695652
"Rfxap" 0.108695652173913 0.162534435261708 0.0461095100864553 0.0658307210031348 0.220338983050847 0.173469387755102 0.214574898785425 0.0371900826446281 0.157446808510638 0
"Lancl1" 0.16403162055336 0.393939393939394 0.0951008645533141 0.156739811912226 0.393220338983051 0.275510204081633 0.259109311740891 0.012396694214876 0.14468085106383 0.217391304347826
"Aldh16a1" 0.0711462450592885 0.121212121212121 0.0259365994236311 0.0344827586206897 0.0813559322033898 0.13265306122449 0.153846153846154 0.0537190082644628 0.106382978723404 0.0434782608695652
"Dclk2" 0.00592885375494071 0.00550964187327824 0 0.00626959247648903 0.00338983050847458 0.00680272108843537 0.0121457489878543 0 0 0
"Wac" 0.488142292490119 0.435261707988981 0.190201729106628 0.429467084639498 0.589830508474576 0.462585034013605 0.615384615384615 0.818181818181818 0.378723404255319 0.173913043478261
"Tmem206" 0.0197628458498024 0.0303030303030303 0.0288184438040346 0.00626959247648903 0.0474576271186441 0.0340136054421769 0.0526315789473684 0.012396694214876 0.0382978723404255 0
"Trps1" 0.160079051383399 0.168044077134986 0.132564841498559 0.285266457680251 0.196610169491525 0.391156462585034 0.291497975708502 0.210743801652893 0.663829787234043 0.217391304347826
"Selenoi" 0.0652173913043478 0.046831955922865 0.0201729106628242 0.0532915360501567 0.088135593220339 0.0578231292517007 0.0850202429149798 0.0619834710743802 0.119148936170213 0.0434782608695652
"Spata7" 0.0770750988142292 0.159779614325069 0.031700288184438 0.0877742946708464 0.111864406779661 0.125850340136054 0.097165991902834 0.0785123966942149 0.0808510638297872 0
"Vmn1r58" 0.134387351778656 0.143250688705234 0.0403458213256484 0.169278996865204 0.220338983050847 0.105442176870748 0.145748987854251 0.355371900826446 0.127659574468085 0.0434782608695652
"Matk" 0 0.0137741046831956 0.00288184438040346 0.00940438871473354 0.00338983050847458 0.00680272108843537 0 0.00826446280991735 0.00851063829787234 0.130434782608696
"Fam117a" 0.00790513833992095 0.00826446280991736 0.00288184438040346 0.00313479623824451 0.0101694915254237 0.0136054421768707 0.00809716599190283 0.0165289256198347 0.0425531914893617 0
"Npepl1" 0.345849802371542 0.449035812672176 0.253602305475504 0.231974921630094 0.501694915254237 0.336734693877551 0.412955465587044 0.107438016528926 0.238297872340426 0
