p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
1.21136933088502e-71	0.303126907640434	0.286	0.052	1.91808219852333e-67	0	Col15a1
1.38386689733134e-71	0.302441680787204	0.311	0.063	2.19121484523444e-67	0	Dpp7
1.54570699779361e-70	0.373853363672971	0.516	0.197	2.4474724603064e-66	0	Eva1b
2.46830651436208e-70	0.450504342771988	0.725	0.447	3.90831653484091e-66	0	Mgst1
3.34243717736476e-70	0.278998036867503	0.351	0.086	5.29241502663937e-66	0	Nr1d1
2.713311067389e-69	0.429014826899311	0.39	0.111	4.29625674410375e-65	0	Gpc3
6.98032336393648e-69	0.313815426119555	0.485	0.177	1.1052644014457e-64	0	Pmepa1
1.398145150307e-68	0.285986954704757	0.366	0.104	2.2138230309961e-64	0	Bmp4
1.25438237800476e-67	0.379584937052416	0.791	0.617	1.98618905733274e-63	0	Pdia3
3.09060653379977e-67	0.301251790257321	0.333	0.079	4.89366638561856e-63	0	Angptl4
1.22224699522871e-66	0.281164556284414	0.357	0.094	1.93530589224513e-62	0	Oaf
1.49055924197107e-66	0.26304376619239	0.37	0.107	2.36015150373699e-62	0	Cdkn1c
3.31602668811682e-65	0.286024859106415	0.489	0.186	5.25059665796417e-61	0	Tcf4
3.65318521524751e-65	0.553855003052458	0.696	0.425	5.7844534698229e-61	0	Cebpd
1.24215268991719e-64	0.491775332146746	0.779	0.503	1.96682456921487e-60	0	Nupr1
3.70651915918957e-64	0.321956361669737	0.375	0.109	5.86890243666077e-60	0	Gstm5
5.44874089781432e-64	0.384903182447801	0.661	0.372	8.62753633759919e-60	0	Map1lc3a
1.75611963316535e-63	0.372100318715227	0.82	0.594	2.78063982715401e-59	0	Cyb5a
2.1253736202217e-63	0.269303746440295	0.279	0.056	3.36531659025903e-59	0	Itm2a
3.33624655074329e-63	0.386600256066263	0.656	0.333	5.28261278844692e-59	0	Pcolce2
4.44094497566062e-63	0.283926833886609	0.432	0.148	7.03179227446103e-59	0	Ginm1
6.73009731745299e-63	0.294935670049818	0.333	0.094	1.06564360924551e-58	0	Ccn2
9.21681211309951e-63	0.491105189629387	0.426	0.144	1.45939002998818e-58	0	C4b
2.96308097630675e-62	0.369146485001599	0.724	0.494	4.69174241788411e-58	0	Itm2c
5.09660244306735e-62	0.310810459389605	0.372	0.111	8.06996030835284e-58	0	Osr1
9.99304539910769e-62	0.381300938895392	0.708	0.482	1.58229880849471e-57	0	Pdia6
1.09421714896392e-61	0.401513735185837	0.49	0.198	1.73258343366948e-57	0	Glul
1.23863867079582e-61	0.288860918485976	0.42	0.148	1.96126047133811e-57	0	Ltbp1
1.68257957239014e-61	0.375806185727275	0.637	0.319	2.66419649492255e-57	0	Cpe
1.91841759752114e-61	0.371839076478309	0.551	0.242	3.03762242391497e-57	0	Csrp2
1.19864346068233e-60	0.418912072529017	0.659	0.35	1.89793205564439e-56	0	Fbln5
2.52694611288232e-60	0.311252570195581	0.891	0.64	4.00116647513787e-56	0	Cd9
1.11907948234524e-59	0.268745243214384	0.403	0.135	1.77195045234546e-55	0	Por
1.246967486992e-59	0.255251419202325	0.341	0.095	1.97444831890313e-55	0	Tpst1
1.34174372902235e-59	0.362439049306435	0.841	0.668	2.12451702053399e-55	0	Anxa5
2.15863372719201e-59	0.347390767333865	0.636	0.361	3.41798064363584e-55	0	Cnpy2
1.94659987985704e-58	0.2536221432611	0.535	0.243	3.08224624976563e-54	0	Sptbn1
6.03376185865935e-58	0.282206874378815	0.412	0.143	9.55385852700121e-54	0	Camk2n1
7.72537447172448e-58	0.255552052317543	0.289	0.068	1.22323579385285e-53	0	Fmo1
1.41014556244922e-57	0.292076901785776	0.415	0.146	2.2328244835821e-53	0	Bmyc
4.05443736710148e-57	0.306933608293543	0.508	0.218	6.41979612706848e-53	0	Arl1
7.97907406271488e-57	0.270298054542363	0.408	0.143	1.26340658709027e-52	0	Tsen34
8.15950253837125e-57	0.258475162585202	0.267	0.057	1.2919756319257e-52	0	Adh1
1.12166308621474e-56	0.265036071417055	0.368	0.116	1.77604133071242e-52	0	Rcn1
1.58339893217017e-56	0.254693380642599	0.367	0.121	2.50715386919825e-52	0	Tshz2
4.53140079853404e-56	0.269626005794844	0.411	0.146	7.1750200243988e-52	0	Crtap
7.48503387796507e-56	0.286795194010334	0.453	0.177	1.18518026423699e-51	0	Ptov1
1.10859757159827e-55	0.31957058938449	0.657	0.353	1.7553533948687e-51	0	Plpp3
2.1939212840893e-55	0.273500308633086	0.335	0.104	3.473854961227e-51	0	Serpina3n
3.6873561529044e-55	0.332617582067093	0.689	0.41	5.83855973250882e-51	0	Tceal9
3.71715356323162e-55	0.338432977522162	0.797	0.609	5.88574095202094e-51	0	Slc25a4
4.64371239186025e-55	0.321224759761543	0.773	0.62	7.35285420127152e-51	0	Tmem59
1.03284533307393e-54	0.306027840751916	0.539	0.249	1.63540730038926e-50	0	Dnajc3
2.47487334978714e-54	0.325144308145924	0.669	0.369	3.91871446205296e-50	0	Ltbp4
2.82692753963601e-54	0.26671479960785	0.297	0.077	4.47615706625965e-50	0	Vit
2.95000450301303e-54	0.256619801385896	0.4	0.142	4.67103713007082e-50	0	Tceal8
4.97088312338721e-54	0.270141023596055	0.293	0.076	7.87089633757131e-50	0	Il33
