"0" "1" "2" "3" "4" "5" "6" "7" "8"
"Myo5a" 0.0448717948717949 0.210526315789474 0.0333333333333333 0.0789473684210526 0.0526315789473684 0.0303030303030303 0.0434782608695652 0 0
"Sppl3" 0.16025641025641 0.149122807017544 0.0555555555555556 0.157894736842105 0.157894736842105 0.212121212121212 0.260869565217391 0 0
"Zfp638" 0.0769230769230769 0.0526315789473684 0.0111111111111111 0.157894736842105 0.105263157894737 0.0606060606060606 0.130434782608696 0.0526315789473684 0.0714285714285714
"Dohh" 0.102564102564103 0.228070175438596 0.2 0.131578947368421 0.184210526315789 0.393939393939394 0.0869565217391304 0.105263157894737 0.357142857142857
"Ctc1" 0.00641025641025641 0.0263157894736842 0.0111111111111111 0.0263157894736842 0.0263157894736842 0.0303030303030303 0.130434782608696 0 0
"Plcb4" 0.0897435897435897 0.0087719298245614 0.0222222222222222 0.0789473684210526 0.0526315789473684 0.393939393939394 0.304347826086956 0 0
"Lrig3" 0.0897435897435897 0 0.0222222222222222 0.131578947368421 0 0.121212121212121 0.0869565217391304 0 0
"Trak1" 0.0256410256410256 0.0087719298245614 0.0333333333333333 0.184210526315789 0.131578947368421 0.121212121212121 0.0434782608695652 0 0
"Smarcc1" 0.0641025641025641 0.0964912280701754 0.0444444444444444 0.105263157894737 0.105263157894737 0.0606060606060606 0.173913043478261 0 0.142857142857143
"Endov" 0.0256410256410256 0.0526315789473684 0.0222222222222222 0.105263157894737 0.0526315789473684 0.0303030303030303 0 0 0
"Ipmk" 0.0384615384615385 0.0964912280701754 0 0.0263157894736842 0.0789473684210526 0.0606060606060606 0.130434782608696 0.157894736842105 0
"Stxbp4" 0.032051282051282 0 0 0.0263157894736842 0.0263157894736842 0.0303030303030303 0.0434782608695652 0 0
"Adam33" 0.0705128205128205 0.0087719298245614 0.0666666666666667 0.157894736842105 0 0.0303030303030303 0.0434782608695652 0 0
"Ncoa2" 0.0961538461538461 0.0526315789473684 0 0.131578947368421 0.0526315789473684 0.121212121212121 0.217391304347826 0 0
"Ccdc137" 0.0448717948717949 0.0175438596491228 0 0.0789473684210526 0 0.0303030303030303 0.130434782608696 0 0
"Mapre3" 0.0897435897435897 0.0087719298245614 0.0444444444444444 0.0526315789473684 0.0526315789473684 0.151515151515152 0.260869565217391 0 0
"Frmd4a" 0.032051282051282 0.0789473684210526 0.1 0.105263157894737 0.0526315789473684 0.121212121212121 0.173913043478261 0 0.142857142857143
"Atp6v0a2" 0.0384615384615385 0.0789473684210526 0.0444444444444444 0.210526315789474 0.263157894736842 0.212121212121212 0.0869565217391304 0 0
"Dlg1" 0.0448717948717949 0.0263157894736842 0.0222222222222222 0.0526315789473684 0.0789473684210526 0.151515151515152 0.0434782608695652 0.0526315789473684 0
"Txlna" 0.0448717948717949 0.131578947368421 0.0555555555555556 0.131578947368421 0.0526315789473684 0.121212121212121 0.173913043478261 0 0.142857142857143
"Inpp4a" 0.198717948717949 0.228070175438596 0.0555555555555556 0.210526315789474 0.315789473684211 0.424242424242424 0.478260869565217 0.736842105263158 0.214285714285714
"Ralgps1" 0 0.0263157894736842 0 0.0263157894736842 0 0 0.0434782608695652 0 0
"Ccdc114" 0.0192307692307692 0.0526315789473684 0.0111111111111111 0.0526315789473684 0.157894736842105 0.151515151515152 0.0434782608695652 0.105263157894737 0
"Eml2" 0.0641025641025641 0.0701754385964912 0.0222222222222222 0 0.0526315789473684 0.515151515151515 0.0434782608695652 0 0.0714285714285714
"Pfdn6" 0.217948717948718 0.342105263157895 0.233333333333333 0.157894736842105 0.447368421052632 0.303030303030303 0.434782608695652 0.0526315789473684 0.142857142857143
"Cep128" 0.0192307692307692 0.0087719298245614 0 0.0263157894736842 0.184210526315789 0 0.0434782608695652 0 0
"Nek1" 0.0192307692307692 0.0350877192982456 0.0111111111111111 0.0526315789473684 0.0526315789473684 0.0303030303030303 0.0869565217391304 0 0
"Armc2" 0.00641025641025641 0.0087719298245614 0 0 0 0.212121212121212 0 0 0
"Ccar2" 0.0512820512820513 0.0087719298245614 0.0111111111111111 0.0526315789473684 0.0263157894736842 0.0606060606060606 0.0869565217391304 0 0
"Pex12" 0.0384615384615385 0 0 0.0526315789473684 0 0.0303030303030303 0 0 0
"Phf3" 0.0769230769230769 0.0789473684210526 0.0555555555555556 0.210526315789474 0.263157894736842 0.212121212121212 0.173913043478261 0 0.142857142857143
"Sox8" 0.032051282051282 0 0 0 0 0.121212121212121 0.173913043478261 0 0
"Pcbp2" 0.224358974358974 0.280701754385965 0.144444444444444 0.368421052631579 0.342105263157895 0.454545454545455 0.304347826086956 0.105263157894737 0.0714285714285714
"Golph3" 0.256410256410256 0.157894736842105 0.0666666666666667 0.315789473684211 0.236842105263158 0.303030303030303 0.217391304347826 0.315789473684211 0.0714285714285714
"Luc7l3" 0.262820512820513 0.184210526315789 0.144444444444444 0.421052631578947 0.342105263157895 0.303030303030303 0.434782608695652 0 0
"Ypel3" 1.32692307692308 0.736842105263158 0.966666666666667 1.21052631578947 0.289473684210526 0.909090909090909 0.956521739130435 1.68421052631579 1.64285714285714
"Mapk8" 0.0384615384615385 0.114035087719298 0.0666666666666667 0.0526315789473684 0.236842105263158 0.121212121212121 0.173913043478261 0 0.0714285714285714
"Amn1" 0.115384615384615 0.0789473684210526 0.1 0.184210526315789 0.157894736842105 0.151515151515152 0.0869565217391304 0.210526315789474 0.0714285714285714
"Prss23" 0.929487179487179 0.043859649122807 0.422222222222222 3.89473684210526 0.0263157894736842 0.818181818181818 0.304347826086956 0 0.0714285714285714
"Ccdc22" 0.0128205128205128 0.0263157894736842 0 0.0263157894736842 0 0.0606060606060606 0.0434782608695652 0 0
"Pgap3" 0.00641025641025641 0 0.0111111111111111 0 0 0.0606060606060606 0 0 0
"Mcm3ap" 0.0384615384615385 0.0175438596491228 0.0111111111111111 0.105263157894737 0 0.0303030303030303 0.0869565217391304 0 0
"Znhit6" 0.0192307692307692 0.0526315789473684 0.0444444444444444 0.0526315789473684 0.0263157894736842 0.0909090909090909 0.0434782608695652 0 0.0714285714285714
"Ndufb5" 0.66025641025641 0.789473684210526 0.988888888888889 1 0.736842105263158 0.757575757575758 0.434782608695652 0.157894736842105 1
"Ramp2" 0.801282051282051 0.0614035087719298 0.866666666666667 1.57894736842105 0 0.151515151515152 7.56521739130435 0.105263157894737 0
"Camk2g" 0.032051282051282 0.043859649122807 0.0222222222222222 0.0526315789473684 0.0526315789473684 0.151515151515151 0.130434782608696 0 0.142857142857143
"Ccdc50" 0.185897435897436 0.157894736842105 0.111111111111111 0.289473684210526 0.236842105263158 0.242424242424242 0.304347826086956 0 0.214285714285714
"Rad17" 0.032051282051282 0.0964912280701754 0.0222222222222222 0.0263157894736842 0.131578947368421 0.0909090909090909 0.0434782608695652 0 0.0714285714285714
"Rps27a" 2.65384615384615 3.53508771929825 3.13333333333333 3.71052631578947 4.65789473684211 2.48484848484848 4.04347826086957 3.36842105263158 5.14285714285714
"Sardh" 0.0641025641025641 0.0087719298245614 0 0.0263157894736842 0 0.0606060606060606 0 0 0
"Hibadh" 0.192307692307692 0.175438596491228 0.0888888888888889 0.289473684210526 0.131578947368421 0.515151515151515 0.304347826086956 0.105263157894737 0.142857142857143
"Ssbp2" 0.115384615384615 0 0.111111111111111 0.105263157894737 0.0789473684210526 0.272727272727273 0.217391304347826 0 0.0714285714285714
"2410002F23Rik" 0.0705128205128205 0.0087719298245614 0.0444444444444444 0.0263157894736842 0.0263157894736842 0.121212121212121 0.0869565217391304 0.0526315789473684 0.0714285714285714
"Josd2" 0.217948717948718 0.175438596491228 0.0444444444444444 0.263157894736842 0.184210526315789 0.636363636363636 0.130434782608696 0.105263157894737 0
"Tcf3" 0.102564102564103 0.0964912280701754 0.0888888888888889 0.210526315789474 0.263157894736842 0.151515151515151 0.434782608695652 0 0.142857142857143
"Vsig10l" 0.0192307692307692 0 0.0111111111111111 0 0 0.0303030303030303 0.0434782608695652 0.105263157894737 0
"Vmn1r214" 0.00641025641025641 0.0087719298245614 0.0111111111111111 0.0789473684210526 0.0526315789473684 0 0 0 0
"Atf2" 0.0769230769230769 0.0614035087719298 0.0222222222222222 0.105263157894737 0.0263157894736842 0.121212121212121 0.217391304347826 0.105263157894737 0.142857142857143
"Togaram1" 0.0448717948717949 0.043859649122807 0.0333333333333333 0.0789473684210526 0.0526315789473684 0.0909090909090909 0.217391304347826 0 0
"Ankrd33b" 0 0.0263157894736842 0.0111111111111111 0.0263157894736842 0.0263157894736842 0.0606060606060606 0.173913043478261 0.473684210526316 0
"Hjurp" 0.0448717948717949 0.0263157894736842 0.0111111111111111 0.131578947368421 0.105263157894737 0.0909090909090909 0.173913043478261 0 0.142857142857143
"Sema4d" 0.00641025641025641 0.210526315789474 0.111111111111111 0.0263157894736842 0.157894736842105 0 0.0869565217391304 0.0526315789473684 0.214285714285714
"Ikzf2" 0.0256410256410256 0.0175438596491228 0.0222222222222222 0.0789473684210526 0 0.0303030303030303 0.0434782608695652 0 0.0714285714285714
"Ssr2" 0.878205128205128 0.736842105263158 0.622222222222222 0.447368421052632 0.473684210526316 0.878787878787879 0.956521739130435 0.105263157894737 0.357142857142857
"Ctdspl2" 0.032051282051282 0.0526315789473684 0.1 0.157894736842105 0.105263157894737 0.0606060606060606 0.217391304347826 0 0.285714285714286
"Atp13a2" 0.0576923076923077 0.350877192982456 0.0222222222222222 0 0.105263157894737 0.0303030303030303 0.0869565217391304 0 0
"Nmi" 0.115384615384615 0.12280701754386 0.111111111111111 0.105263157894737 0.263157894736842 0.151515151515152 0.130434782608696 0 0.285714285714286
"Nmnat2" 0.00641025641025641 0 0.0111111111111111 0.0263157894736842 0.0263157894736842 0 0.0434782608695652 0 0.0714285714285714
"Smox" 0.0833333333333333 0.140350877192982 0.0444444444444444 0.0526315789473684 0.131578947368421 0.0606060606060606 0.0434782608695652 0.421052631578947 0
"Pan3" 0.224358974358974 0.228070175438596 0.122222222222222 0.447368421052632 0.631578947368421 0.242424242424242 0.565217391304348 0.105263157894737 0.357142857142857
"Gart" 0.0576923076923077 0.0701754385964912 0.0222222222222222 0.0263157894736842 0.0789473684210526 0.181818181818182 0.0434782608695652 0 0.142857142857143
"Ube2m" 0.141025641025641 0.228070175438596 0.111111111111111 0.447368421052632 0.368421052631579 0.242424242424242 0.347826086956522 0.105263157894737 0
"Agap2" 0.00641025641025641 0.0175438596491228 0 0.0263157894736842 0 0 0 0 0
"2610002M06Rik" 0.0512820512820513 0.0964912280701754 0.0444444444444444 0.0526315789473684 0 0.0303030303030303 0 0 0.0714285714285714
"Mefv" 0.00641025641025641 0.114035087719298 0 0 0.105263157894737 0 0 0.105263157894737 0
"Srsf11" 0.275641025641026 0.359649122807018 0.144444444444444 0.236842105263158 0.552631578947368 0.393939393939394 0.782608695652174 0.210526315789474 0.642857142857143
"Atp5h" 1.61538461538462 1.8859649122807 1.64444444444444 1.21052631578947 1.68421052631579 2.57575757575758 1.30434782608696 1.47368421052632 1.92857142857143
"Cd34" 1.03846153846154 0 0.588888888888889 3.89473684210526 0.0789473684210526 0.363636363636364 1.47826086956522 0.105263157894737 0
"Ubn2" 0.0512820512820513 0.0789473684210526 0.0444444444444444 0.236842105263158 0.184210526315789 0.242424242424242 0.0434782608695652 0 0.142857142857143
"Pkhd1l1" 0 0 0.0222222222222222 0 0 0 0.173913043478261 0 0
"Atp11b" 0.0576923076923077 0.105263157894737 0.1 0.0789473684210526 0.0789473684210526 0.0303030303030303 0.130434782608696 0 0.5
"CAAA01147332.1" 0.0448717948717949 0.043859649122807 0.0444444444444444 0.131578947368421 0 0 0 0 0
"Drosha" 0.0256410256410256 0.043859649122807 0 0.0263157894736842 0 0.0606060606060606 0.0434782608695652 0.0526315789473684 0
"Pign" 0.0576923076923077 0.0263157894736842 0.0222222222222222 0.0789473684210526 0.0526315789473684 0 0.0434782608695652 0 0.0714285714285714
"Tgfbrap1" 0.0128205128205128 0.0263157894736842 0 0.0789473684210526 0.0526315789473684 0.0909090909090909 0 0 0
"Csf2ra" 0.0128205128205128 0.973684210526316 0.0555555555555556 0.0263157894736842 0.710526315789474 0 0.0434782608695652 0.105263157894737 0
"Aplnr" 0 0.0087719298245614 0.1 0 0 0 0 0 0
"Acp2" 0.121794871794872 0.12280701754386 0.0111111111111111 0.105263157894737 0.0789473684210526 0.0909090909090909 0.0869565217391304 0 0
"Ttll1" 0.032051282051282 0.0350877192982456 0 0.0789473684210526 0 0.121212121212121 0 0 0
"Ank3" 0.0512820512820513 0.0350877192982456 0 0.0789473684210526 0.0789473684210526 0.0303030303030303 0 0 0
"Ythdf3" 0.0448717948717949 0.131578947368421 0.122222222222222 0.131578947368421 0.131578947368421 0.242424242424242 0.0869565217391304 0.105263157894737 0
"Cnksr3" 0.00641025641025641 0.0087719298245614 0.0111111111111111 0.0526315789473684 0 0.0606060606060606 0.0434782608695652 0 0
"Odf2" 0.0705128205128205 0.0526315789473684 0.0555555555555556 0.105263157894737 0.0789473684210526 0.0909090909090909 0.0869565217391304 0 0.0714285714285714
"Spop" 0.371794871794872 0.350877192982456 0.244444444444444 0.684210526315789 0.578947368421053 0.727272727272727 0.347826086956522 0.157894736842105 1.07142857142857
"Zfp446" 0.00641025641025641 0 0 0.0789473684210526 0 0.0303030303030303 0 0 0
"Ltbp3" 0.294871794871795 0.0087719298245614 0.0555555555555556 0.210526315789474 0 0.757575757575757 0.217391304347826 0 0
"D130007C19Rik" 0 0.0350877192982456 0 0.0263157894736842 0.0263157894736842 0 0 0 0
"Pnpla7" 0.00641025641025641 0.105263157894737 0.0111111111111111 0 0.0526315789473684 0.0303030303030303 0 0.105263157894737 0.0714285714285714
"Abca1" 0.352564102564103 0.833333333333333 0.144444444444444 0.684210526315789 0.0526315789473684 0.0606060606060606 0.478260869565217 0 0
"Pknox1" 0.0384615384615385 0.0789473684210526 0 0.0263157894736842 0.105263157894737 0 0.0434782608695652 0 0.142857142857143
"Gtf2h4" 0.0961538461538461 0.0614035087719298 0.0111111111111111 0.131578947368421 0.131578947368421 0.0303030303030303 0.0434782608695652 0 0
"Usb1" 0.0384615384615385 0.114035087719298 0.0111111111111111 0.0263157894736842 0.0263157894736842 0.0303030303030303 0 0.105263157894737 0
"Chchd3" 0.205128205128205 0.263157894736842 0.0888888888888889 0.157894736842105 0.157894736842105 0.212121212121212 0.304347826086957 0 0.142857142857143
"Exoc4" 0.0705128205128205 0.0350877192982456 0.0333333333333333 0.131578947368421 0.0789473684210526 0.0909090909090909 0.217391304347826 0 0
"Pisd" 0.0705128205128205 0.149122807017544 0.0555555555555555 0.157894736842105 0.0526315789473684 0.0606060606060606 0.217391304347826 0 0
"Grik5" 0.0512820512820513 0 0 0.0789473684210526 0 0.151515151515152 0 0 0
"Rfxap" 0.108974358974359 0.131578947368421 0.1 0.0526315789473684 0.0789473684210526 0.121212121212121 0.0869565217391304 0 0.285714285714286
"Lancl1" 0.0833333333333333 0.0350877192982456 0.0111111111111111 0.0789473684210526 0.0789473684210526 0.121212121212121 0.0434782608695652 0 0
"Aldh16a1" 0.0576923076923077 0.0701754385964912 0.0666666666666667 0.157894736842105 0.131578947368421 0.0303030303030303 0.0869565217391304 0 0
"Wac" 0.153846153846154 0.228070175438596 0.0777777777777778 0.342105263157895 0.473684210526316 0.484848484848485 0.217391304347826 0.157894736842105 0.0714285714285714
"Tmem206" 0.0128205128205128 0.140350877192982 0 0 0.0789473684210526 0.0909090909090909 0.0434782608695652 0 0
"Trps1" 0.0448717948717949 0.219298245614035 0.0555555555555556 0.131578947368421 0.578947368421053 0.121212121212121 0.130434782608696 0.157894736842105 0.0714285714285714
"Selenoi" 0.0384615384615385 0.0263157894736842 0.0111111111111111 0.0526315789473684 0.0789473684210526 0.0303030303030303 0.130434782608696 0 0.142857142857143
"Spata7" 0.0256410256410256 0.0263157894736842 0.0111111111111111 0.0263157894736842 0.0263157894736842 0.0606060606060606 0.0869565217391304 0 0
"Vmn1r58" 0.032051282051282 0.043859649122807 0.0111111111111111 0.105263157894737 0.105263157894737 0.0909090909090909 0.0434782608695652 0 0.428571428571429
"Matk" 0 0.228070175438596 0 0 0.342105263157895 0 0 0.0526315789473684 0
"Fam117a" 0 0.0263157894736842 0.0111111111111111 0.0789473684210526 0.0789473684210526 0.0303030303030303 0.130434782608696 0.105263157894737 0
"Npepl1" 0.121794871794872 0.140350877192982 0.0555555555555555 0.421052631578947 0.157894736842105 0.181818181818182 0.217391304347826 0 0.0714285714285714
"Hnmt" 0.0769230769230769 0.0263157894736842 0.0444444444444444 0.0263157894736842 0 0.121212121212121 0 0 0
"Lig1" 0.0128205128205128 0.0175438596491228 0.0555555555555556 0.0263157894736842 0.105263157894737 0.151515151515151 0.0434782608695652 0 0.214285714285714
"Ankrd50" 0.0192307692307692 0.0087719298245614 0 0 0 0.0606060606060606 0.0434782608695652 0 0
"Wnk1" 0.647435897435897 1.07017543859649 1.3 1.18421052631579 3.15789473684211 0.636363636363636 0.782608695652174 1.42105263157895 1.21428571428571
"Sorbs2" 0 0.0175438596491228 0.0777777777777778 0 0 0.151515151515152 0.304347826086956 0 0
"Ctnnd1" 0.0641025641025641 0.131578947368421 0.111111111111111 0.289473684210526 0.0263157894736842 0.121212121212121 0.260869565217391 0 0
"Acp6" 0.0769230769230769 0.0964912280701754 0.0111111111111111 0.0526315789473684 0.0526315789473684 0.151515151515152 0.130434782608696 0 0
"Prodh" 0.0192307692307692 0.0701754385964912 0.0111111111111111 0 0 0.0303030303030303 0.0869565217391304 0 0
"Mrrf" 0.0512820512820513 0.0614035087719298 0.0666666666666667 0.157894736842105 0 0.0606060606060606 0.173913043478261 0 0.0714285714285714
"Ankrd16" 0.0384615384615385 0.0350877192982456 0.0111111111111111 0.0526315789473684 0.0263157894736842 0 0 0 0
"Spata1" 0.0448717948717949 0.0087719298245614 0.0222222222222222 0.0526315789473684 0.0526315789473684 0.0303030303030303 0.130434782608696 0 0
"Med13l" 0.166666666666667 0.087719298245614 0.0444444444444444 0.236842105263158 0.289473684210526 0.151515151515151 0.260869565217391 0.263157894736842 0.214285714285714
"Kdm3b" 0.0576923076923077 0.0526315789473684 0.0777777777777778 0.0263157894736842 0.131578947368421 0.0909090909090909 0.0434782608695652 0.105263157894737 0.214285714285714
"Dpy19l3" 0.00641025641025641 0 0 0.0526315789473684 0.0263157894736842 0 0 0 0
"Lcp1" 0.0384615384615385 1.47368421052632 0.0666666666666667 0.0526315789473684 1.73684210526316 0 0 2.63157894736842 0.285714285714286
"Mbtd1" 0.032051282051282 0.131578947368421 0.0333333333333333 0.157894736842105 0.473684210526316 0.0606060606060606 0 0 0.0714285714285714
"Nsun5" 0 0.0175438596491228 0.0222222222222222 0 0.0263157894736842 0 0 0 0
"Mcoln3" 0 0.0614035087719298 0 0 0 0 0 0 0
"Cuedc2" 0.153846153846154 0.473684210526316 0.122222222222222 0.394736842105263 0.157894736842105 0.484848484848485 0.217391304347826 0.105263157894737 0.214285714285714
"Ago1" 0.00641025641025641 0.0263157894736842 0.0666666666666667 0.131578947368421 0 0.0606060606060606 0.0434782608695652 0 0
"Fam98c" 0.032051282051282 0.0526315789473684 0 0.0526315789473684 0.157894736842105 0.0303030303030303 0 0 0
"Nckap1" 0.198717948717949 0 0.1 0.342105263157895 0 0.363636363636364 0.652173913043478 0 0
"Oasl2" 0.0448717948717949 0.166666666666667 0.1 0.157894736842105 0.0263157894736842 0 0.0869565217391304 0.157894736842105 0
"Atg16l2" 0.0769230769230769 0.043859649122807 0.0111111111111111 0.0789473684210526 0.0789473684210526 0.151515151515152 0.0434782608695652 0.105263157894737 0.0714285714285714
"Sh3glb2" 0.16025641025641 0.0789473684210526 0.0666666666666667 0.315789473684211 0.0263157894736842 0.454545454545455 0.565217391304348 0 0.214285714285714
"Trim56" 0.108974358974359 0.0087719298245614 0.0333333333333333 0.0789473684210526 0.0526315789473684 0.151515151515152 0.260869565217391 0 0.0714285714285714
"Mras" 0.0256410256410256 0.0175438596491228 0 0.0789473684210526 0 0.242424242424242 0.130434782608696 0 0
"Mrpl15" 0.0705128205128205 0.175438596491228 0.1 0.236842105263158 0.210526315789474 0.393939393939394 0.130434782608696 0.105263157894737 0.0714285714285714
"Plcd4" 0.0256410256410256 0 0 0.0526315789473684 0.0789473684210526 0.0303030303030303 0.0434782608695652 0 0.0714285714285714
"Capn1" 0.121794871794872 0.087719298245614 0.0111111111111111 0.157894736842105 0.105263157894737 0.0303030303030303 0 0.105263157894737 0.0714285714285714
"Arhgap39" 0 0.0526315789473684 0.0111111111111111 0.210526315789474 0.105263157894737 0.0606060606060606 0 0 0
"Tango2" 0.115384615384615 0.0789473684210526 0.1 0.236842105263158 0.131578947368421 0.0909090909090909 0.217391304347826 0 0.0714285714285714
"Mrpl21" 0.192307692307692 0.210526315789474 0.177777777777778 0.0526315789473684 0.263157894736842 0.424242424242424 0.260869565217391 0.105263157894737 0.142857142857143
"Cpsf3" 0.0512820512820513 0.0789473684210526 0.0777777777777778 0.0526315789473684 0.157894736842105 0.0909090909090909 0 0 0
"Retreg2" 0.173076923076923 0.192982456140351 0.0444444444444444 0.315789473684211 0.157894736842105 0.272727272727273 0.260869565217391 0.157894736842105 0.214285714285714
"Sav1" 0.0192307692307692 0.0087719298245614 0 0 0 0.0303030303030303 0.0434782608695652 0 0
"Ap2m1" 0.66025641025641 0.903508771929824 1.1 0.947368421052632 0.526315789473684 1.21212121212121 1.17391304347826 0.263157894736842 0.285714285714286
"Piga" 0.0256410256410256 0.0175438596491228 0 0 0 0 0.0434782608695652 0 0
"Sulf1" 0.185897435897436 0.0789473684210526 0.155555555555556 0.868421052631579 0 0.727272727272727 1.39130434782609 0 0
"Tgds" 0.0769230769230769 0.0614035087719298 0.0111111111111111 0.0263157894736842 0.0263157894736842 0.212121212121212 0.173913043478261 0 0.142857142857143
"Bag5" 0.173076923076923 0.114035087719298 0.0777777777777778 0.236842105263158 0.0263157894736842 0.181818181818182 0.260869565217391 0 0.0714285714285714
"Nars" 0.217948717948718 0.210526315789474 0.133333333333333 0.315789473684211 0.210526315789474 0.333333333333333 0.304347826086956 0.157894736842105 0.0714285714285714
"Lsg1" 0.0641025641025641 0.140350877192982 0.0222222222222222 0.0263157894736842 0.105263157894737 0.0303030303030303 0.0434782608695652 0.105263157894737 0.0714285714285714
"Hirip3" 0.0448717948717949 0 0.0111111111111111 0.0263157894736842 0.0526315789473684 0 0.0434782608695652 0 0.142857142857143
"Rexo5" 0.0128205128205128 0.0263157894736842 0.0222222222222222 0.0263157894736842 0 0.0303030303030303 0 0.105263157894737 0
"Sema4a" 0.032051282051282 0.0789473684210526 0 0.0263157894736842 0.289473684210526 0 0.0434782608695652 0.368421052631579 0.428571428571429
"Sh3d21" 0.032051282051282 0 0.0333333333333333 0 0.0263157894736842 0.181818181818182 0.0434782608695652 0 0
"Fam13b" 0.0192307692307692 0.043859649122807 0.0222222222222222 0.0263157894736842 0.0789473684210526 0 0.0434782608695652 0.0526315789473684 0
"Fbxw2" 0.211538461538462 0.245614035087719 0.111111111111111 0.315789473684211 0.263157894736842 0.393939393939394 0.347826086956522 0.157894736842105 0.214285714285714
"Nf1" 0.0448717948717949 0.0701754385964912 0.0111111111111111 0.157894736842105 0.0526315789473684 0.181818181818182 0.0869565217391304 0 0
"Snrk" 0.0961538461538461 0.0350877192982456 0.1 0.157894736842105 0.0263157894736842 0.151515151515152 0.304347826086957 0 0
"L3mbtl2" 0.0192307692307692 0.0350877192982456 0 0 0 0.0303030303030303 0.0434782608695652 0 0
"Zfp346" 0.00641025641025641 0.0087719298245614 0 0.0263157894736842 0 0 0.0869565217391304 0 0
"Cdc45" 0 0.0087719298245614 0 0 0.0526315789473684 0 0 0 0.0714285714285714
"Usmg5" 1.46794871794872 1.71052631578947 1.62222222222222 1.05263157894737 1.84210526315789 1.24242424242424 1.43478260869565 1.26315789473684 1.35714285714286
"Clasrp" 0.0384615384615385 0.0526315789473684 0 0.0526315789473684 0.0526315789473684 0.0909090909090909 0.0434782608695652 0 0.0714285714285714
"Olfr90" 0.0384615384615385 0.0087719298245614 0.0444444444444444 0.0526315789473684 0.0526315789473684 0.121212121212121 0.0434782608695652 0 0.0714285714285714
"4930503L19Rik" 0.0512820512820513 0.0350877192982456 0 0.0263157894736842 0 0.0303030303030303 0.0869565217391304 0 0
"Rab43" 0.0128205128205128 0.0350877192982456 0.0444444444444444 0.131578947368421 0.210526315789474 0 0 0.210526315789474 0.0714285714285714
"Rasgrf2" 0 0 0.0111111111111111 0 0 0.0303030303030303 0.130434782608696 0 0
