"0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10"
"Sdr39u1" 0.0186915887850467 0.00338983050847458 0 0.00436681222707424 0 0 0.0141843971631206 0.00819672131147541 0 0 0
"Grin2b" 0 0 0 0.00436681222707424 0.018957345971564 0 0 0.00819672131147541 0 0 0
"Cnksr3" 0.152647975077882 0.0745762711864407 0.0170212765957447 0.109170305676856 0.161137440758294 0 0.120567375886525 0.163934426229508 0.0677966101694915 0.0853658536585366 0.136363636363636
"Odf2" 0.0529595015576324 0.0745762711864407 0.0382978723404255 0.0524017467248908 0.0758293838862559 0.177215189873418 0.134751773049645 0.245901639344262 0.076271186440678 0.146341463414634 0
"Spop" 1.03426791277259 0.901694915254237 1.02978723404255 1.21397379912664 1.02369668246445 1.12025316455696 0.99290780141844 0.647540983606557 0.864406779661017 1.02439024390244 0.909090909090909
"Zfp446" 0.0155763239875389 0.00677966101694915 0.00425531914893617 0.0174672489082969 0.018957345971564 0.0189873417721519 0.00709219858156028 0.0245901639344262 0 0 0.0227272727272727
"Ltbp3" 0.411214953271028 0.813559322033898 0.31063829787234 0.685589519650655 0.322274881516588 0.151898734177215 0.858156028368794 0.622950819672131 0.38135593220339 0.280487804878049 0.0227272727272727
"Ccnb1" 0.00934579439252336 0.00677966101694915 0.0340425531914894 0.0174672489082969 0.004739336492891 0.0189873417721519 0.0638297872340426 0.0163934426229508 0.0169491525423729 0 0
"D130007C19Rik" 0.0155763239875389 0.0203389830508475 0.0127659574468085 0.0131004366812227 0.00947867298578199 0.00632911392405063 0.0212765957446809 0.0327868852459016 0.0169491525423729 0.0121951219512195 0.0454545454545455
"Pnpla7" 0 0.0406779661016949 0.00425531914893617 0.0262008733624454 0.00947867298578199 0.0506329113924051 0.0709219858156028 0.040983606557377 0 0 0
"Abca1" 0.043613707165109 0.223728813559322 0.0425531914893617 0.131004366812227 0.118483412322275 0.00632911392405063 0.397163120567376 0.262295081967213 0.0254237288135593 0.0731707317073171 0.0681818181818182
"Olfr127" 0.0124610591900312 0.0101694915254237 0.0212765957446809 0.0131004366812227 0.014218009478673 0 0.00709219858156028 0 0 0.0121951219512195 0
"Pknox1" 0.0498442367601246 0.0440677966101695 0.0212765957446809 0.0436681222707424 0.0758293838862559 0 0.0709219858156028 0 0.0423728813559322 0.0731707317073171 0
"Gtf2h4" 0.102803738317757 0.125423728813559 0.0680851063829787 0.165938864628821 0.165876777251185 0.0506329113924051 0.113475177304965 0.0901639344262295 0.101694915254237 0.195121951219512 0.0681818181818182
"Usb1" 0.0560747663551402 0.0576271186440678 0.0212765957446809 0.0567685589519651 0.042654028436019 0 0.0425531914893617 0.0327868852459016 0.0169491525423729 0.0853658536585366 0
"Chchd3" 0.414330218068536 0.413559322033898 0.153191489361702 0.397379912663755 0.327014218009479 0.0189873417721519 0.432624113475177 0.270491803278688 0.228813559322034 0.365853658536585 0.340909090909091
"Exoc4" 0.171339563862928 0.254237288135593 0.0936170212765957 0.244541484716157 0.165876777251185 0.0189873417721519 0.198581560283688 0.270491803278689 0.127118644067797 0.24390243902439 0.227272727272727
"Pisd" 0.124610591900312 0.186440677966102 0.114893617021277 0.161572052401747 0.113744075829384 0.069620253164557 0.304964539007092 0.155737704918033 0.101694915254237 0.158536585365854 0.272727272727273
"Grik5" 0.0654205607476635 0.0508474576271186 0.0297872340425532 0.0698689956331878 0.0710900473933649 0.0253164556962025 0.049645390070922 0.0327868852459016 0.0593220338983051 0.0365853658536585 0
"Rfxap" 0.102803738317757 0.0949152542372881 0.0297872340425532 0.0873362445414847 0.0995260663507109 0 0.156028368794326 0.180327868852459 0.0508474576271186 0.0731707317073171 0.0909090909090909
"Lancl1" 0.2398753894081 0.189830508474576 0.0936170212765957 0.161572052401747 0.255924170616114 0.0822784810126582 0.234042553191489 0.155737704918033 0.279661016949153 0.231707317073171 0.113636363636364
