"0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14"
"Esyt3" 0.00205761316872428 0.00828729281767956 0 0 0.00363636363636364 0 0.00531914893617021 0.0112994350282486 0.0153846153846154 0 0.0144927536231884 0.0185185185185185 0 0 0
"Vmn1r39" 0.0123456790123457 0.0165745856353591 0.022508038585209 0.0267558528428094 0.0109090909090909 0.0091324200913242 0.0106382978723404 0.0112994350282486 0.0307692307692308 0.0178571428571429 0.0289855072463768 0.0185185185185185 0.0277777777777778 0 0
"Olfr161" 0.0123456790123457 0.00828729281767956 0.00321543408360129 0.0100334448160535 0.00363636363636364 0.0319634703196347 0 0.00564971751412429 0 0.00892857142857143 0 0 0 0 0
"1810022K09Rik" 0.0802469135802469 0.107734806629834 0.0771704180064309 0.0568561872909699 0.0690909090909091 0.0593607305936073 0.0585106382978723 0.129943502824859 0.1 0.0803571428571429 0.101449275362319 0.0555555555555556 0.0555555555555556 0.205882352941176 0.21875
"Unc5d" 0.00411522633744856 0 0.00643086816720257 0.00334448160535117 0.00727272727272727 0.0091324200913242 0.0106382978723404 0.00564971751412429 0 0 0.0144927536231884 0 0 0.0294117647058824 0
"Slc11a2" 0.00617283950617284 0.0220994475138122 0.022508038585209 0.0903010033444816 0.0545454545454545 0.0273972602739726 0.0319148936170213 0 0.0230769230769231 0.00892857142857143 0.0144927536231884 0.0185185185185185 0 0.0294117647058824 0
"Snrnp70" 0.448559670781893 0.574585635359116 1.2604501607717 0.277591973244147 0.476363636363636 0.958904109589041 0.292553191489362 0.553672316384181 0.846153846153846 0.5 0.753623188405797 0.148148148148148 0.0833333333333333 0.294117647058823 0.46875
"Mybbp1a" 0.0740740740740741 0.0607734806629834 0.0192926045016077 0.0568561872909699 0.0981818181818182 0.0639269406392694 0.0638297872340425 0.0508474576271186 0.123076923076923 0.0535714285714286 0.0289855072463768 0.0555555555555556 0 0.117647058823529 0.09375
"Myd88" 0.0246913580246914 0.0635359116022099 0.0353697749196141 0.163879598662207 0.0509090909090909 0.0365296803652968 0.202127659574468 0 0.0307692307692308 0.0357142857142857 0.0579710144927536 0.259259259259259 0.194444444444444 0.117647058823529 0.15625
"Fcrl1" 0.44238683127572 0.00276243093922652 0.00321543408360129 0.0167224080267559 0.00363636363636364 0.0136986301369863 0.00531914893617021 0.23728813559322 0.00769230769230769 0.00892857142857143 0 0.0185185185185185 0 0.0588235294117647 0
"Zfp932" 0.0226337448559671 0.0248618784530387 0.00964630225080386 0.0100334448160535 0.0254545454545455 0.0182648401826484 0.0106382978723404 0.0169491525423729 0.0538461538461538 0.0178571428571429 0.0434782608695652 0.0185185185185185 0 0.0294117647058824 0
"Scn9a" 0.00617283950617284 0.00276243093922652 0.022508038585209 0.00334448160535117 0 0 0.00531914893617021 0 0.0230769230769231 0 0.0144927536231884 0 0 0 0
"Clip1" 0.0390946502057613 0.11878453038674 0.0385852090032154 0.20066889632107 0.134545454545455 0.0502283105022831 0.106382978723404 0.00564971751412429 0.0384615384615385 0.0267857142857143 0.159420289855072 0.111111111111111 0.0833333333333333 0.0294117647058824 0
"Oaz1" 1.90123456790123 2.82872928176796 3.78778135048232 2.21070234113712 2.76 2.61643835616438 2.46808510638298 2 4.36923076923077 3.41071428571429 4.46376811594203 2.31481481481481 2.30555555555556 2.58823529411765 3.75
"Capn7" 0.0349794238683128 0.0303867403314917 0.0385852090032154 0.0434782608695652 0.0436363636363636 0.0182648401826484 0.0478723404255319 0.0225988700564972 0.0538461538461538 0.00892857142857143 0.0144927536231884 0.0185185185185185 0.0277777777777778 0.0588235294117647 0.03125
"Tll1" 0.00205761316872428 0.00552486187845304 0 0 0.00363636363636364 0 0.00531914893617021 0.00564971751412429 0 0 0.0144927536231884 0 0 0 0
"Sh3bp1" 0.0164609053497942 0.0994475138121547 0.0418006430868167 0.0836120401337793 0.0763636363636364 0.0136986301369863 0.159574468085106 0.0169491525423729 0.130769230769231 0.125 0.130434782608696 0.12962962962963 0.0277777777777778 0.0294117647058824 0.09375
"Tdrd5" 0 0.00276243093922652 0.0996784565916399 0.00668896321070234 0 0.0273972602739726 0 0 0.0923076923076923 0 0 0 0 0 0
"Olfr1224-ps1" 0 0.00276243093922652 0 0 0 0.0045662100456621 0.0691489361702128 0 0 0.00892857142857143 0 0.0185185185185185 0 0 0
"Rwdd3" 0.00823045267489712 0 0.00321543408360129 0 0.00363636363636364 0 0.00531914893617021 0 0 0.00892857142857143 0.0144927536231884 0 0 0 0
"Ntf5" 0 0.00276243093922652 0 0 0 0.0045662100456621 0.00531914893617021 0 0.00769230769230769 0 0 0 0 0 0
"Cyp2d22" 0.00617283950617284 0.00276243093922652 0.00643086816720257 0.0100334448160535 0 0.0045662100456621 0.00531914893617021 0 0.00769230769230769 0 0 0 0 0 0.03125
"Samd10" 0.0102880658436214 0.0220994475138122 0.00643086816720257 0 0.00727272727272727 0 0.0212765957446809 0 0 0.00892857142857143 0.0144927536231884 0 0 0.0294117647058824 0.03125
"Il18" 0.00205761316872428 0.00552486187845304 0 0.0936454849498328 0 0 0.0851063829787234 0 0 0 0 0.240740740740741 0.0277777777777778 0.0882352941176471 0
"Nfkb2" 0.174897119341564 0.138121546961326 0.0353697749196141 0.264214046822742 0.123636363636364 0.091324200913242 0.319148936170213 0.124293785310734 0.0384615384615385 0.392857142857143 0.333333333333333 0.333333333333333 0.0555555555555556 0.235294117647059 0.21875
"Zfp296" 0.0164609053497942 0.00552486187845304 0 0 0.00363636363636364 0 0.0265957446808511 0.0169491525423729 0.00769230769230769 0.0178571428571429 0 0 0 0.0588235294117647 0
"Gpcpd1" 0.360082304526749 0.218232044198895 0.15112540192926 0.234113712374582 0.170909090909091 0.159817351598174 0.345744680851064 0.514124293785311 0.0538461538461538 0.330357142857143 0.333333333333333 0.351851851851852 0.333333333333333 0.823529411764706 0.15625
"Hip1" 0.0246913580246914 0.0828729281767956 0.00964630225080386 0.133779264214047 0.0181818181818182 0.091324200913242 0.0638297872340425 0.0225988700564972 0.0384615384615385 0.0357142857142857 0.0579710144927536 0.166666666666667 0.0277777777777778 0 0.15625
"Gm5316" 0.00617283950617284 0.00276243093922652 0 0.00334448160535117 0 0 0.00531914893617021 0.00564971751412429 0 0.0267857142857143 0.0144927536231884 0 0 0.0294117647058824 0
"Ppp1r15a" 0.436213991769547 0.290055248618785 1.13183279742765 0.862876254180602 0.64 0.520547945205479 0.49468085106383 0.463276836158192 0.292307692307692 1.05357142857143 0.333333333333333 0.814814814814815 0.777777777777778 0.352941176470588 0.375
"Mcm2" 0.0534979423868313 0.0883977900552486 0.122186495176849 0.0234113712374582 0.0545454545454545 0.0502283105022831 0.0159574468085106 0.0395480225988701 0.653846153846154 0.0535714285714286 0.0289855072463768 0 0 0.0588235294117647 0.25
"AW554918" 0.0185185185185185 0.0138121546961326 0.022508038585209 0.0133779264214047 0.0181818181818182 0.0182648401826484 0.00531914893617021 0.0395480225988701 0.0230769230769231 0.0267857142857143 0.0289855072463768 0 0.0277777777777778 0 0.0625
"Rpl13-ps1" 0.00411522633744856 0.00276243093922652 0 0 0 0 0.00531914893617021 0.00564971751412429 0 0 0 0 0 0 0
"Camsap1" 0.00617283950617284 0.0165745856353591 0.0257234726688103 0.0234113712374582 0.0109090909090909 0.0091324200913242 0.0212765957446809 0.00564971751412429 0.0153846153846154 0.0267857142857143 0.0144927536231884 0.037037037037037 0.0277777777777778 0.0294117647058824 0.03125
"Ust" 0 0.00828729281767956 0 0.0167224080267559 0.00727272727272727 0 0.0585106382978723 0 0 0 0 0 0 0 0.03125
"Ahrr" 0.0185185185185185 0.0110497237569061 0.0160771704180064 0.0267558528428094 0.0145454545454545 0 0.0106382978723404 0 0.0307692307692308 0 0 0 0 0 0.03125
"Rubcn" 0.0596707818930041 0.0193370165745856 0.0128617363344051 0.040133779264214 0.00363636363636364 0 0.0159574468085106 0.0225988700564972 0.00769230769230769 0 0.0289855072463768 0 0 0.0882352941176471 0
"Lig3" 0.0246913580246914 0.0165745856353591 0.00964630225080386 0.00334448160535117 0.0254545454545455 0.0136986301369863 0.0106382978723404 0.00564971751412429 0 0.00892857142857143 0.0144927536231884 0.0185185185185185 0 0.0294117647058824 0
"Phex" 0.00411522633744856 0.00552486187845304 0.00964630225080386 0.0100334448160535 0.0181818181818182 0.0091324200913242 0 0 0 0 0.0289855072463768 0 0 0 0
"Mfng" 0.0823045267489712 0.209944751381215 0.0160771704180064 0.0635451505016722 0.127272727272727 0.0502283105022831 0.074468085106383 0.0508474576271186 0.0923076923076923 0.125 0.202898550724638 0 0 0.117647058823529 0.25
"Magi3" 0.0123456790123457 0 0.0353697749196141 0.00334448160535117 0.00727272727272727 0.0136986301369863 0.0159574468085106 0 0.0461538461538462 0 0.0144927536231884 0.0185185185185185 0 0 0
"Vars" 0.220164609053498 0.124309392265193 0.0128617363344051 0.0635451505016722 0.116363636363636 0.0502283105022831 0.106382978723404 0.203389830508475 0.330769230769231 0.214285714285714 0.202898550724638 0.0555555555555556 0 0.323529411764706 0.15625
"Usp40" 0.0596707818930041 0.0414364640883978 0.0385852090032154 0.0468227424749164 0.0472727272727273 0.0547945205479452 0.0372340425531915 0.0564971751412429 0.0692307692307692 0.0357142857142857 0.072463768115942 0.111111111111111 0.0555555555555556 0.0588235294117647 0.0625
"Dvl2" 0.0205761316872428 0.0414364640883978 0.0321543408360129 0.0836120401337793 0.0327272727272727 0.0182648401826484 0.0106382978723404 0.0169491525423729 0.0769230769230769 0.00892857142857143 0.0144927536231884 0.0555555555555556 0.0555555555555556 0.0588235294117647 0.03125
"Ecm1" 0.00823045267489712 0.00552486187845304 0 0.438127090301003 0.0181818181818182 0.0136986301369863 0 0.0225988700564972 0.0153846153846154 0.0267857142857143 0.0144927536231884 0.148148148148148 0 0 0.03125
"Plekho2" 0.0720164609053498 0.0580110497237569 0.022508038585209 0.381270903010033 0.0218181818181818 0.0776255707762557 0.25 0.11864406779661 0.0307692307692308 0.142857142857143 0.0434782608695652 0.37037037037037 0.166666666666667 0.117647058823529 0.125
"Commd2" 0.037037037037037 0.0662983425414365 0.118971061093248 0.096989966555184 0.105454545454545 0.0136986301369863 0.0638297872340425 0.0225988700564972 0.184615384615385 0.0535714285714286 0.101449275362319 0.148148148148148 0.0277777777777778 0.0588235294117647 0.15625
"Copb2" 0.0576131687242798 0.0801104972375691 0.118971061093248 0.133779264214047 0.101818181818182 0.0365296803652968 0.132978723404255 0.0677966101694915 0.215384615384615 0.0625 0.159420289855072 0.222222222222222 0.0277777777777778 0.0882352941176471 0.125
"Mlh1" 0.01440329218107 0.0110497237569061 0.0160771704180064 0.0100334448160535 0.0327272727272727 0 0.0159574468085106 0.0112994350282486 0.0384615384615385 0 0 0 0 0 0.03125
"Chordc1" 0.117283950617284 0.174033149171271 0.247588424437299 0.120401337792642 0.192727272727273 0.168949771689498 0.111702127659574 0.096045197740113 0.253846153846154 0.0803571428571429 0.217391304347826 0.166666666666667 0.0277777777777778 0.147058823529412 0.1875
"Kbtbd4" 0.01440329218107 0.0165745856353591 0.022508038585209 0.020066889632107 0.0218181818181818 0 0 0.00564971751412429 0.0538461538461538 0.00892857142857143 0.0434782608695652 0.0185185185185185 0 0 0
"Rif1" 0.0288065843621399 0.0828729281767956 0.0643086816720257 0.0334448160535117 0.0654545454545455 0.0502283105022831 0.0159574468085106 0.0225988700564972 0.223076923076923 0.0625 0.0579710144927536 0.0185185185185185 0 0.0588235294117647 0.25
"Tlr4" 0.00205761316872428 0.00276243093922652 0 0.0936454849498328 0 0 0.0106382978723404 0 0 0.00892857142857143 0 0.0740740740740741 0.0555555555555556 0 0
"Zfp451" 0.0123456790123457 0.0580110497237569 0.0964630225080386 0.0668896321070234 0.08 0.0730593607305936 0.0638297872340425 0.0112994350282486 0.115384615384615 0.0357142857142857 0.0144927536231884 0.0185185185185185 0 0.0294117647058824 0.09375
"Vmn1r230" 0.00617283950617284 0.00552486187845304 0.00964630225080386 0.00668896321070234 0.0109090909090909 0 0.0106382978723404 0 0 0 0.0144927536231884 0.0185185185185185 0 0 0.0625
"Shcbp1l" 0 0 0 0 0 0.0091324200913242 0.00531914893617021 0 0 0 0 0.0185185185185185 0 0 0
"Ispd" 0.00411522633744856 0 0 0.00334448160535117 0 0 0.00531914893617021 0 0 0 0 0 0 0 0
"Trim2" 0.0164609053497942 0.0331491712707182 0.0192926045016077 0.0434782608695652 0.0327272727272727 0.0091324200913242 0.0212765957446809 0.0225988700564972 0.0230769230769231 0.0446428571428571 0.0144927536231884 0 0 0 0.03125
"Smap1" 0.0699588477366255 0.337016574585635 0.0482315112540193 0.0936454849498328 0.101818181818182 0.10958904109589 0.101063829787234 0.135593220338983 0.1 0.142857142857143 0.231884057971014 0.037037037037037 0.166666666666667 0.0882352941176471 0.375
"Trpm7" 0.0843621399176955 0.0966850828729282 0.109324758842444 0.0802675585284281 0.0690909090909091 0.0684931506849315 0.0585106382978723 0.0338983050847458 0.161538461538462 0.0982142857142857 0.072463768115942 0.111111111111111 0.0555555555555556 0.0882352941176471 0.0625
"Eral1" 0.00823045267489712 0.0138121546961326 0.0418006430868167 0.020066889632107 0.0181818181818182 0.0228310502283105 0.0425531914893617 0.0112994350282486 0.0769230769230769 0.0178571428571429 0.0289855072463768 0.0185185185185185 0 0.0588235294117647 0.0625
"Zfp94" 0.0102880658436214 0.00828729281767956 0 0 0.00363636363636364 0.0136986301369863 0 0 0 0 0 0 0 0 0
"Man2c1" 0.0925925925925926 0.0497237569060773 0.0643086816720257 0.100334448160535 0.0654545454545455 0.0730593607305936 0.074468085106383 0.124293785310734 0.0846153846153846 0.0446428571428571 0.072463768115942 0.12962962962963 0 0.147058823529412 0.09375
"Nim1k" 0.00205761316872428 0 0.0578778135048231 0.0100334448160535 0.00363636363636364 0.0319634703196347 0.00531914893617021 0 0.107692307692308 0 0.0289855072463768 0 0 0 0
"Herc1" 0.111111111111111 0.185082872928177 0.0932475884244373 0.11371237458194 0.167272727272727 0.10958904109589 0.0319148936170213 0.129943502824859 0.161538461538462 0.258928571428571 0.0434782608695652 0 0.0555555555555556 0.235294117647059 0.15625
"Mx1" 0.00205761316872428 0.0220994475138122 0.022508038585209 0.0668896321070234 0.0327272727272727 0.0182648401826484 0.0904255319148936 0.0112994350282486 0.00769230769230769 0.00892857142857143 0 0.0740740740740741 0 0 0.03125
"Timm8b" 0.135802469135802 0.129834254143646 0.0868167202572347 0.103678929765886 0.0909090909090909 0.0273972602739726 0.228723404255319 0.0903954802259887 0.261538461538462 0.0625 0.188405797101449 0.296296296296296 0 0.235294117647059 0.09375
"Rft1" 0.0164609053497942 0.0331491712707182 0.022508038585209 0.0301003344481605 0.0290909090909091 0.0228310502283105 0.0425531914893617 0 0.0153846153846154 0.0267857142857143 0.0434782608695652 0.0185185185185185 0 0 0.03125
"Dpp7" 0.0349794238683128 0.00828729281767956 0 0.110367892976589 0.0109090909090909 0.0091324200913242 0.074468085106383 0.00564971751412429 0.00769230769230769 0.0178571428571429 0.0434782608695652 0.037037037037037 0.0555555555555556 0.0294117647058824 0
"Grb7" 0 0.0138121546961326 0 0 0 0 0 0 0 0 0 0 0 0 0
"Macf1" 0.290123456790123 0.240331491712707 0.154340836012862 0.147157190635451 0.243636363636364 0.164383561643836 0.0957446808510638 0.254237288135593 0.107692307692308 0.178571428571429 0.202898550724638 0.12962962962963 0 0.264705882352941 0.21875
"Sat1" 1.22633744855967 0.527624309392265 0.469453376205788 2.81605351170569 0.461818181818182 0.931506849315068 1.20744680851064 1.25988700564972 0.161538461538462 0.669642857142857 0.768115942028985 4.96296296296296 3.22222222222222 0.676470588235294 0.6875
"Ndufv1" 0.102880658436214 0.143646408839779 0.128617363344051 0.110367892976589 0.08 0.045662100456621 0.180851063829787 0.0677966101694915 0.307692307692308 0.142857142857143 0.130434782608696 0.12962962962963 0 0.0882352941176471 0.125
"Gm47168" 0.00205761316872428 0.00552486187845304 0 0 0.00363636363636364 0.0091324200913242 0.00531914893617021 0 0 0 0 0 0 0 0
"Tbc1d24" 0.0102880658436214 0.0165745856353591 0.0289389067524116 0.0133779264214047 0.0363636363636364 0.0091324200913242 0.0531914893617021 0.00564971751412429 0.0153846153846154 0.0267857142857143 0.0144927536231884 0.0740740740740741 0 0.0294117647058824 0.03125
"Fnbp4" 0.0473251028806584 0.0580110497237569 0.0868167202572347 0.0602006688963211 0.0872727272727273 0.0776255707762557 0.0478723404255319 0.0564971751412429 0.153846153846154 0.0446428571428571 0.0869565217391304 0.0740740740740741 0.0555555555555555 0.0588235294117647 0.09375
"Dnah8" 0.00617283950617284 0.0248618784530387 0.0739549839228296 0.00668896321070234 0.0545454545454545 0.0639269406392694 0 0 0.146153846153846 0 0.0579710144927536 0.0185185185185185 0 0.0588235294117647 0.03125
"Tradd" 0.0432098765432099 0.110497237569061 0.045016077170418 0.0903010033444816 0.04 0.0365296803652968 0.0851063829787234 0.0338983050847458 0.107692307692308 0.0625 0.144927536231884 0.0740740740740741 0.0555555555555556 0.0882352941176471 0.1875
"Plp1" 0.00823045267489712 0 0.00321543408360129 0.00334448160535117 0.00727272727272727 0 0 0 0 0 0.0289855072463768 0.0185185185185185 0 0 0
"C1qc" 0.00205761316872428 0.0110497237569061 0.00321543408360129 9.14715719063545 0 0.0091324200913242 0.0638297872340425 0.0395480225988701 0.115384615384615 0 0 0.277777777777778 0 0 0
"Atrx" 0.174897119341564 0.295580110497238 0.495176848874598 0.167224080267559 0.301818181818182 0.506849315068493 0.292553191489362 0.209039548022599 0.646153846153846 0.276785714285714 0.231884057971014 0.0555555555555556 0.0555555555555556 0.147058823529412 0.21875
"Olfr1406" 0.00617283950617284 0.00552486187845304 0 0.00334448160535117 0 0 0 0 0 0.00892857142857143 0.0144927536231884 0 0 0 0
"Tspyl2" 0.0288065843621399 0.0414364640883978 0.0385852090032154 0.040133779264214 0.0218181818181818 0.0091324200913242 0.0372340425531915 0.0225988700564972 0.0307692307692308 0.0446428571428571 0.0434782608695652 0.0185185185185185 0 0.0294117647058824 0.03125
"Clec10a" 0.00205761316872428 0 0 0.341137123745819 0 0.0182648401826484 0.632978723404255 0.00564971751412429 0 0.0446428571428571 0 0.037037037037037 0 0.0294117647058824 0
"Zbtb44" 0.137860082304527 0.151933701657459 0.192926045016077 0.120401337792642 0.141818181818182 0.127853881278539 0.0372340425531915 0.0903954802259887 0.169230769230769 0.285714285714286 0.159420289855072 0.0925925925925926 0.111111111111111 0.147058823529412 0.21875
"Pola1" 0.197530864197531 0.0414364640883978 0.0257234726688103 0.0702341137123746 0.0181818181818182 0.0182648401826484 0.0851063829787234 0.15819209039548 0.192307692307692 0.0446428571428571 0.0579710144927536 0.037037037037037 0 0.382352941176471 0.0625
"Tagap" 0.106995884773663 0.232044198895028 0.00643086816720257 0.147157190635451 0.283636363636364 0.0228310502283105 0.159574468085106 0.101694915254237 0 0.133928571428571 0.202898550724638 0.148148148148148 0 0.0882352941176471 0.15625
"Oxsm" 0.0102880658436214 0.0165745856353591 0.0192926045016077 0.0267558528428094 0.00727272727272727 0 0.00531914893617021 0.00564971751412429 0 0 0 0.0185185185185185 0 0 0.0625
"Ankrd52" 0.01440329218107 0.00276243093922652 0.0128617363344051 0.0167224080267559 0.0109090909090909 0.0045662100456621 0 0 0 0 0.0289855072463768 0 0 0.0294117647058824 0
"Epha5" 0.0164609053497942 0.0165745856353591 0.0128617363344051 0.0267558528428094 0.0254545454545455 0.0136986301369863 0.0159574468085106 0 0.0307692307692308 0 0.0289855072463768 0.0185185185185185 0 0 0.0625
"Zfat" 0.00411522633744856 0 0.00643086816720257 0.0167224080267559 0.00363636363636364 0 0.0159574468085106 0.0112994350282486 0 0 0.0144927536231884 0.0185185185185185 0 0 0.03125
"Ptdss2" 0.0102880658436214 0.00552486187845304 0.0257234726688103 0.0167224080267559 0.0145454545454545 0.0091324200913242 0.0585106382978723 0.0225988700564972 0.0846153846153846 0.0267857142857143 0 0.0555555555555556 0 0.0588235294117647 0
"Rpl36a" 2.49382716049383 1.89779005524862 0.832797427652733 0.859531772575251 3.27272727272727 1.12785388127854 1.15957446808511 2.30508474576271 1.48461538461538 2.21428571428571 1.6231884057971 0.537037037037037 0.527777777777778 2.88235294117647 1.8125
"Setd7" 0.01440329218107 0.0276243093922652 0.0771704180064309 0.0267558528428094 0.0436363636363636 0.091324200913242 0.0372340425531915 0.0169491525423729 0.0615384615384615 0.0267857142857143 0.115942028985507 0 0 0.0882352941176471 0
"Sass6" 0.0864197530864197 0.0552486187845304 0.0964630225080386 0.0735785953177258 0.0690909090909091 0.0639269406392694 0.0691489361702128 0.0395480225988701 0.223076923076923 0.0535714285714286 0.0289855072463768 0.0555555555555556 0.0555555555555556 0.0588235294117647 0.0625
"Mag" 0.00411522633744856 0.00552486187845304 0 0.0267558528428094 0.00727272727272727 0 0.0106382978723404 0 0.0153846153846154 0 0 0 0 0.0294117647058824 0
"Zfp82" 0 0.00828729281767956 0 0 0.00363636363636364 0 0 0 0 0 0 0 0 0 0.03125
"Gcn1l1" 0.10082304526749 0.110497237569061 0.0868167202572347 0.0468227424749164 0.12 0.0958904109589041 0.0851063829787234 0.135593220338983 0.161538461538462 0.0982142857142857 0.101449275362319 0 0 0.176470588235294 0.125
"Rpl10a" 1.34362139917695 1.03591160220994 0.52411575562701 0.508361204013378 1.26181818181818 0.954337899543379 0.686170212765957 1.13559322033898 0.707692307692308 0.901785714285714 0.884057971014493 0.425925925925926 0.111111111111111 1.55882352941176 1.0625
"Kctd14" 0.0226337448559671 0 0 0.00668896321070234 0.00363636363636364 0 0.0638297872340425 0.0451977401129944 0.0153846153846154 0.00892857142857143 0 0 0 0.0294117647058824 0
"Eif5a" 0.88477366255144 1.10773480662983 1.04823151125402 0.966555183946488 1.11272727272727 1.1689497716895 1.47872340425532 0.96045197740113 2.90769230769231 1.29464285714286 1.39130434782609 1.12962962962963 0.666666666666667 0.882352941176471 1.28125
"Ralgapa2" 0.0164609053497942 0.0386740331491713 0.045016077170418 0.0167224080267559 0.0109090909090909 0.0639269406392694 0.0212765957446809 0.0169491525423729 0.0538461538461538 0.0267857142857143 0.0289855072463768 0.0555555555555556 0.0277777777777778 0.0294117647058824 0.09375
"Phkb" 0.0308641975308642 0.0138121546961326 0.0482315112540193 0.00334448160535117 0.0290909090909091 0.0502283105022831 0.0478723404255319 0 0.0461538461538462 0 0.072463768115942 0.037037037037037 0.0277777777777778 0.0294117647058824 0
"Il2ra" 0.0123456790123457 0.0248618784530387 0.0418006430868167 0.020066889632107 0.0181818181818182 0 0.117021276595745 0.0169491525423729 0.0461538461538461 1.08035714285714 0.260869565217391 0 0 0.0294117647058824 0
"Olfr518" 0.00205761316872428 0.0138121546961326 0.0128617363344051 0.0100334448160535 0.00363636363636364 0 0 0.0112994350282486 0 0.0357142857142857 0.0289855072463768 0 0 0.0294117647058824 0
"Cdk10" 0.0102880658436214 0.0165745856353591 0.0128617363344051 0.0468227424749164 0.0145454545454545 0 0.0212765957446809 0.0225988700564972 0.0153846153846154 0.00892857142857143 0.0289855072463768 0 0 0.0294117647058824 0.0625
"Bdnf" 0.0164609053497942 0.00828729281767956 0 0 0 0.0091324200913242 0.0159574468085106 0.0169491525423729 0.00769230769230769 0.00892857142857143 0.0144927536231884 0 0 0 0
"Stau2" 0.0164609053497942 0 0 0.040133779264214 0.00727272727272727 0 0.0106382978723404 0 0.00769230769230769 0.00892857142857143 0.0144927536231884 0.037037037037037 0 0.0294117647058824 0
"Pex7" 0.0534979423868313 0.0441988950276243 0.0836012861736334 0.0635451505016722 0.0727272727272727 0.0228310502283105 0.0478723404255319 0.0282485875706215 0.161538461538462 0.0625 0.0144927536231884 0.12962962962963 0.0277777777777778 0.117647058823529 0.03125
"H2-D1" 4.54938271604938 7.0524861878453 1.46945337620579 6.95317725752508 5.21090909090909 3.53424657534247 5.13829787234043 3.77401129943503 0.576923076923077 7.67857142857143 8.81159420289855 5.5 4.63888888888889 4.5 8.625
"Ccdc144b" 0.0164609053497942 0.0165745856353591 0.00643086816720257 0.0234113712374582 0.00363636363636364 0.0136986301369863 0.0159574468085106 0 0.0153846153846154 0.0178571428571429 0 0.0185185185185185 0 0.0294117647058824 0.03125
"Chrna5" 0.00205761316872428 0 0 0.00334448160535117 0 0 0 0.0225988700564972 0 0 0 0 0 0 0
"Morc3" 0.0823045267489712 0.113259668508287 0.0289389067524116 0.163879598662207 0.123636363636364 0.0319634703196347 0.0638297872340425 0.0734463276836158 0.0692307692307692 0.0357142857142857 0.0869565217391304 0.12962962962963 0.0833333333333333 0.117647058823529 0.15625
"Scrn2" 0.0102880658436214 0.00828729281767956 0.00643086816720257 0.0100334448160535 0.0145454545454545 0 0.00531914893617021 0 0.0153846153846154 0 0.0144927536231884 0 0 0.0294117647058824 0.03125
"Ccnd3" 0.0637860082304527 0.157458563535912 0.562700964630225 0.0635451505016722 0.16 0.273972602739726 0.0957446808510638 0.0395480225988701 0.807692307692308 0.116071428571429 0.144927536231884 0.111111111111111 0 0.0588235294117647 0.15625
"Vapb" 0.0843621399176955 0.135359116022099 0.138263665594855 0.20066889632107 0.16 0.0593607305936073 0.122340425531915 0.096045197740113 0.0846153846153846 0.133928571428571 0.115942028985507 0.296296296296296 0.138888888888889 0.0882352941176471 0.21875
"Vmn2r107" 0.104938271604938 0.0635359116022099 0.0932475884244373 0.0468227424749164 0.0363636363636364 0.100456621004566 0.0531914893617021 0.107344632768362 0.1 0.0625 0.101449275362319 0.0740740740740741 0.0833333333333333 0.117647058823529 0.03125
"Kat5" 0.00205761316872428 0 0.00321543408360129 0.00668896321070234 0.00363636363636364 0.0182648401826484 0.00531914893617021 0 0.0153846153846154 0 0.0144927536231884 0 0 0 0
"Itgb4" 0 0 0.00321543408360129 0 0.00363636363636364 0.0045662100456621 0 0 0.00769230769230769 0 0.0144927536231884 0 0 0 0
"Ppig" 0.259259259259259 0.345303867403315 0.22508038585209 0.207357859531773 0.301818181818182 0.127853881278539 0.265957446808511 0.203389830508475 0.484615384615385 0.294642857142857 0.318840579710145 0.462962962962963 0.138888888888889 0.411764705882353 0.625
"Numb" 0.0185185185185185 0.00552486187845304 0 0.0167224080267559 0.0327272727272727 0 0.0212765957446809 0.00564971751412429 0.0153846153846154 0.0267857142857143 0 0.037037037037037 0.0277777777777778 0.0294117647058824 0.03125
"Decr2" 0.0473251028806584 0.0276243093922652 0.0514469453376206 0.0802675585284281 0.04 0.0639269406392694 0.0851063829787234 0.0112994350282486 0.0307692307692308 0.0178571428571429 0.072463768115942 0.0925925925925926 0.0555555555555555 0.0588235294117647 0.0625
"Il12b" 0 0 0 0 0 0 0.0531914893617021 0 0 0 0 0 0 0 0
"Tanc2" 0.0164609053497942 0.0248618784530387 0.0257234726688103 0.20066889632107 0.0109090909090909 0.0365296803652968 0.0265957446808511 0.0169491525423729 0.00769230769230769 0.0357142857142857 0 0 0 0 0.03125
"Stox2" 0.0164609053497942 0.0193370165745856 0.00964630225080386 0.020066889632107 0.0218181818181818 0.0365296803652968 0.0212765957446808 0.0338983050847458 0.00769230769230769 0 0.0144927536231884 0.0740740740740741 0.0277777777777778 0.0588235294117647 0.0625
"Ppp1r7" 0.0781893004115226 0.132596685082873 0.118971061093248 0.100334448160535 0.0945454545454545 0.132420091324201 0.122340425531915 0.0282485875706215 0.353846153846154 0.133928571428571 0.072463768115942 0.111111111111111 0.0277777777777778 0.0588235294117647 0.03125
"Olfr607" 0.0452674897119342 0.074585635359116 0.067524115755627 0.100334448160535 0.0436363636363636 0.0593607305936073 0.0638297872340425 0.0734463276836158 0.0769230769230769 0.0267857142857143 0.0289855072463768 0.0555555555555556 0.0555555555555556 0.147058823529412 0.15625
