,GSE,study_accession,secondary_sample_accession,sample_accession,experiment_accession,run_accession,tax_id,scientific_name,fastq_ftp,submitted_ftp,technology
1,GSE149069,PRJNA627239,SRS6514322,SAMN14656007,SRX8151703,SRR11584114,10090,Mus musculus,ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/014/SRR11584114/SRR11584114_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/014/SRR11584114/SRR11584114_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR115/014/SRR11584114,10x
2,GSE149069,PRJNA627239,SRS6514322,SAMN14656007,SRX8151703,SRR11584115,10090,Mus musculus,ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/015/SRR11584115/SRR11584115_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/015/SRR11584115/SRR11584115_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR115/015/SRR11584115,10x
3,GSE149069,PRJNA627239,SRS6514322,SAMN14656007,SRX8151703,SRR11584116,10090,Mus musculus,ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/016/SRR11584116/SRR11584116_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/016/SRR11584116/SRR11584116_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR115/016/SRR11584116,10x
4,GSE149069,PRJNA627239,SRS6514322,SAMN14656007,SRX8151703,SRR11584117,10090,Mus musculus,ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/017/SRR11584117/SRR11584117_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/017/SRR11584117/SRR11584117_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR115/017/SRR11584117,10x
5,GSE149069,PRJNA627239,SRS6514322,SAMN14656007,SRX8151703,SRR11584118,10090,Mus musculus,ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/018/SRR11584118/SRR11584118_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/018/SRR11584118/SRR11584118_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR115/018/SRR11584118,10x
6,GSE149069,PRJNA627239,SRS6514322,SAMN14656007,SRX8151703,SRR11584119,10090,Mus musculus,ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/019/SRR11584119/SRR11584119_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/019/SRR11584119/SRR11584119_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR115/019/SRR11584119,10x
7,GSE149069,PRJNA627239,SRS6514322,SAMN14656007,SRX8151703,SRR11584120,10090,Mus musculus,ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/020/SRR11584120/SRR11584120_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/020/SRR11584120/SRR11584120_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR115/020/SRR11584120,10x
8,GSE149069,PRJNA627239,SRS6514322,SAMN14656007,SRX8151703,SRR11584121,10090,Mus musculus,ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/021/SRR11584121/SRR11584121_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/021/SRR11584121/SRR11584121_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR115/021/SRR11584121,10x
