,GSE,study_accession,secondary_sample_accession,sample_accession,experiment_accession,run_accession,tax_id,scientific_name,fastq_ftp,submitted_ftp,ftp,technology,fq_dump,bam
1,GSE131776,PRJNA544955,SRS4824189,SAMN11867230,SRX5904081,SRR9130155,10090,Mus musculus,ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/005/SRR9130155/SRR9130155_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/005/SRR9130155/SRR9130155_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR913/005/SRR9130155,10x,no,no
2,GSE131776,PRJNA544955,SRS4824189,SAMN11867230,SRX5904081,SRR9130156,10090,Mus musculus,ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/006/SRR9130156/SRR9130156_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/006/SRR9130156/SRR9130156_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR913/006/SRR9130156,10x,no,no
3,GSE131776,PRJNA544955,SRS4824189,SAMN11867230,SRX5904081,SRR9130157,10090,Mus musculus,ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/007/SRR9130157/SRR9130157_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/007/SRR9130157/SRR9130157_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR913/007/SRR9130157,10x,no,no
4,GSE131776,PRJNA544955,SRS4824189,SAMN11867230,SRX5904081,SRR9130158,10090,Mus musculus,ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/008/SRR9130158/SRR9130158_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/008/SRR9130158/SRR9130158_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR913/008/SRR9130158,10x,no,no
5,GSE131776,PRJNA544955,SRS4824189,SAMN11867230,SRX5904081,SRR9130159,10090,Mus musculus,ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/009/SRR9130159/SRR9130159_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/009/SRR9130159/SRR9130159_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR913/009/SRR9130159,10x,no,no
6,GSE131776,PRJNA544955,SRS4824189,SAMN11867230,SRX5904081,SRR9130160,10090,Mus musculus,ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/000/SRR9130160/SRR9130160_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/000/SRR9130160/SRR9130160_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR913/000/SRR9130160,10x,no,no
7,GSE131776,PRJNA544955,SRS4824189,SAMN11867230,SRX5904081,SRR9130161,10090,Mus musculus,ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/001/SRR9130161/SRR9130161_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/001/SRR9130161/SRR9130161_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR913/001/SRR9130161,10x,no,no
8,GSE131776,PRJNA544955,SRS4824189,SAMN11867230,SRX5904081,SRR9130162,10090,Mus musculus,ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/002/SRR9130162/SRR9130162_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/002/SRR9130162/SRR9130162_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR913/002/SRR9130162,10x,no,no
