"0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17"
"Ydjc" 0.00454545454545455 0.00363636363636364 0.00909090909090909 0.0195121951219512 0.0338983050847458 0.0122699386503067 0.00819672131147541 0.00862068965517241 0 0.0108695652173913 0.012987012987013 0 0.0217391304347826 0.0227272727272727 0.0952380952380952 0.108108108108108 0 0
"Setd4" 0.0204545454545455 0.0436363636363636 0.0409090909090909 0.0585365853658537 0.0734463276836158 0.0552147239263804 0.040983606557377 0.0431034482758621 0.036036036036036 0.0108695652173913 0.025974025974026 0 0 0.0909090909090909 0 0.0540540540540541 0 0.0588235294117647
"9930021J03Rik" 0.106818181818182 0.0690909090909091 0.118181818181818 0.160975609756098 0.146892655367232 0.0429447852760736 0.0655737704918033 0.0775862068965517 0.18018018018018 0.152173913043478 0.116883116883117 0.0163934426229508 0.0869565217391304 0.113636363636364 0.119047619047619 0.054054054054054 0.0476190476190476 0.0588235294117647
"Ubxn4" 0.506818181818182 0.316363636363636 0.436363636363636 0.541463414634146 0.717514124293785 0.466257668711656 0.581967213114754 0.594827586206896 0.63963963963964 0.793478260869565 0.558441558441558 0.655737704918033 0.91304347826087 0.75 0.714285714285714 0.405405405405405 0.142857142857143 0.529411764705882
"Snap47" 0.184090909090909 0.0618181818181818 0.122727272727273 0.434146341463415 0.367231638418079 0.0429447852760736 0.0573770491803279 0.0689655172413793 0.225225225225225 0.152173913043478 0.168831168831169 0.0491803278688525 0.0217391304347826 0.204545454545455 0 0.108108108108108 0.0476190476190476 0.235294117647059
"Sbf1" 0.0431818181818182 0.0218181818181818 0.05 0.024390243902439 0.0677966101694915 0.0552147239263804 0.0163934426229508 0.0344827586206896 0.0810810810810811 0.0217391304347826 0.0649350649350649 0.0327868852459016 0.0217391304347826 0.0454545454545455 0.0952380952380952 0 0 0
"Ckap5" 0.111363636363636 0.0363636363636364 0.113636363636364 0.136585365853659 0.163841807909605 0.098159509202454 0.122950819672131 0.146551724137931 0.135135135135135 0.130434782608696 0.103896103896104 0.114754098360656 0.0434782608695652 0.113636363636364 0.0714285714285714 0.027027027027027 0 0.0588235294117647
"Stambp" 0.102272727272727 0.04 0.0909090909090909 0.126829268292683 0.169491525423729 0.0429447852760736 0.0983606557377049 0.103448275862069 0.108108108108108 0.0869565217391304 0.181818181818182 0 0.0869565217391304 0.272727272727273 0.142857142857143 0.027027027027027 0.142857142857143 0.235294117647059
"Igf2bp1" 0.0113636363636364 0 0.00909090909090909 0.00975609756097561 0.0169491525423729 0.0122699386503067 0.00819672131147541 0.00862068965517241 0 0.0108695652173913 0.012987012987013 0 0.0217391304347826 0.0681818181818182 0.0238095238095238 0.054054054054054 0 0
"Fbxo5" 0.00909090909090909 0.0254545454545455 0.0181818181818182 0.0048780487804878 0.0112994350282486 0.0306748466257669 0.00819672131147541 0.0172413793103448 0 0.0217391304347826 0.012987012987013 0.131147540983607 0.0652173913043478 0 0 0 0 0
"Rnf170" 0.111363636363636 0.0145454545454545 0.0636363636363636 0.102439024390244 0.0847457627118644 0.0429447852760736 0.0655737704918033 0.0431034482758621 0.117117117117117 0.130434782608696 0.0519480519480519 0 0.0434782608695652 0.0454545454545455 0.0238095238095238 0 0 0
"Usp24" 0.0772727272727273 0.0181818181818182 0.113636363636364 0.0634146341463415 0.0847457627118644 0.0858895705521472 0.0901639344262295 0.0344827586206897 0.18018018018018 0.0652173913043478 0.0909090909090909 0.0327868852459016 0.0217391304347826 0.0909090909090909 0.0714285714285714 0 0 0
"Mcmbp" 0.309090909090909 0.0981818181818182 0.368181818181818 0.204878048780488 0.265536723163842 0.312883435582822 0.286885245901639 0.370689655172414 0.306306306306306 0.228260869565217 0.155844155844156 0.426229508196721 0.369565217391304 0.318181818181818 0.285714285714286 0.216216216216216 0 0.235294117647059
"Agl" 0.113636363636364 0.127272727272727 0.0863636363636364 0.107317073170732 0.135593220338983 0.0552147239263804 0.10655737704918 0.112068965517241 0.0810810810810811 0.130434782608696 0.0649350649350649 0.0655737704918033 0.0869565217391304 0.204545454545455 0.0714285714285714 0 0.0476190476190476 0.176470588235294
"Svil" 0.368181818181818 0.214545454545455 0.590909090909091 0.546341463414634 0.389830508474576 0.147239263803681 0.180327868852459 0.103448275862069 0.369369369369369 0.326086956521739 0.207792207792208 0.0819672131147541 0.347826086956522 0.272727272727273 0.166666666666667 0.162162162162162 0.142857142857143 0.0588235294117647
"Scn2b" 0.0272727272727273 0.0145454545454545 0.0318181818181818 0.0975609756097561 0.096045197740113 0.0184049079754601 0 0 0.00900900900900901 0.0217391304347826 0.051948051948052 0 0 0.0454545454545455 0.0714285714285714 0.027027027027027 0 0
"Myo5a" 0.102272727272727 0.0654545454545455 0.0590909090909091 0.209756097560976 0.11864406779661 0.233128834355828 0.655737704918033 0.0431034482758621 0.153153153153153 0.0217391304347826 0.025974025974026 0.0655737704918033 0.152173913043478 0.0681818181818182 0.333333333333333 0.027027027027027 0 0
"Sppl3" 0.138636363636364 0.0618181818181818 0.140909090909091 0.131707317073171 0.107344632768362 0.098159509202454 0.114754098360656 0.0603448275862069 0.144144144144144 0.0869565217391304 0.116883116883117 0.0655737704918033 0.217391304347826 0.0681818181818182 0.0714285714285714 0.0810810810810811 0 0
"Zfp638" 0.236363636363636 0.0472727272727273 0.15 0.229268292682927 0.254237288135593 0.153374233128834 0.114754098360656 0.155172413793103 0.432432432432432 0.25 0.0909090909090909 0.0491803278688525 0.0652173913043478 0.0454545454545454 0.19047619047619 0.189189189189189 0.0476190476190476 0.0588235294117647
"Dohh" 0.245454545454545 0.0654545454545454 0.218181818181818 0.273170731707317 0.305084745762712 0.214723926380368 0.319672131147541 0.275862068965517 0.207207207207207 0.304347826086956 0.337662337662338 0.229508196721311 0.282608695652174 0.340909090909091 0.357142857142857 0.189189189189189 0.285714285714286 0.294117647058823
"Ctc1" 0.0272727272727273 0.0290909090909091 0.05 0.0439024390243902 0.0282485875706215 0.0736196319018405 0.10655737704918 0.0258620689655172 0.036036036036036 0.0217391304347826 0.012987012987013 0.0491803278688525 0.0652173913043478 0.0454545454545455 0.0714285714285714 0 0.142857142857143 0
"Plcb4" 0.106818181818182 0.0581818181818182 0.172727272727273 0.263414634146341 0.096045197740113 0 0 1.05172413793103 0.162162162162162 0.315217391304348 0.298701298701299 0 0 0.181818181818182 0.0238095238095238 0.0810810810810811 0 0
"Lrig3" 0.0681818181818182 0.0436363636363636 0.2 0.0439024390243902 0.124293785310734 0 0.00819672131147541 0.0258620689655172 0.117117117117117 0.0217391304347826 0 0 0.0217391304347826 0.0681818181818182 0 0 0.142857142857143 0
"Trak1" 0.138636363636364 0.0690909090909091 0.0681818181818182 0.102439024390244 0.0847457627118644 0.0736196319018405 0.0983606557377049 0.0431034482758621 0.135135135135135 0.0326086956521739 0.038961038961039 0.0163934426229508 0.0869565217391304 0.0681818181818182 0.0952380952380952 0 0 0
"Smarcc1" 0.136363636363636 0.0436363636363636 0.172727272727273 0.234146341463415 0.225988700564972 0.202453987730061 0.172131147540984 0.0603448275862069 0.117117117117117 0.0543478260869565 0.103896103896104 0.131147540983607 0.152173913043478 0.204545454545455 0.261904761904762 0.216216216216216 0.0476190476190476 0
"Endov" 0.0386363636363636 0.00727272727272727 0.0318181818181818 0.0731707317073171 0.096045197740113 0.00613496932515337 0.0491803278688525 0.0172413793103448 0.045045045045045 0.0434782608695652 0.0779220779220779 0.0163934426229508 0 0.0909090909090909 0 0.027027027027027 0 0
"Ipmk" 0.0590909090909091 0.0254545454545455 0.0363636363636364 0.0341463414634146 0.0338983050847458 0.0674846625766871 0.122950819672131 0.172413793103448 0.144144144144144 0.0543478260869565 0.051948051948052 0.131147540983607 0.130434782608696 0.0454545454545455 0.119047619047619 0.0810810810810811 0 0
"Stxbp4" 0.05 0.0254545454545455 0.0545454545454545 0.0780487804878049 0.124293785310734 0.0245398773006135 0.0245901639344262 0.0775862068965517 0.0990990990990991 0.0543478260869565 0.038961038961039 0 0.0217391304347826 0.0227272727272727 0.0476190476190476 0.135135135135135 0 0.117647058823529
"Adam33" 0.0181818181818182 0.0181818181818182 0.159090909090909 0.00975609756097561 0.00564971751412429 0.0368098159509202 0.114754098360656 0 0.18018018018018 0.0108695652173913 0.012987012987013 0 0 1.27272727272727 0.0238095238095238 0 0 0
"Ncoa2" 0.0863636363636364 0.0290909090909091 0.0590909090909091 0.102439024390244 0.15819209039548 0.116564417177914 0.114754098360656 0.0775862068965517 0.189189189189189 0.0652173913043478 0.103896103896104 0.163934426229508 0.195652173913043 0.159090909090909 0.0714285714285714 0.135135135135135 0 0.0588235294117647
"Tcp11" 0.00227272727272727 0 0 0.0048780487804878 0.00564971751412429 0 0 0.0172413793103448 0.00900900900900901 0 0 0 0 0 0 0 0 0
"Fgf12" 0.00227272727272727 0 0 0 0 0.00613496932515337 0 0 0 0 0.025974025974026 0 0 0.0227272727272727 0 0 0.238095238095238 0
"Ccdc137" 0.0431818181818182 0.0290909090909091 0.0590909090909091 0.0731707317073171 0.11864406779661 0.0368098159509202 0.0327868852459016 0.0775862068965517 0.045045045045045 0.0760869565217391 0.103896103896104 0.0163934426229508 0.0217391304347826 0.0681818181818182 0 0.027027027027027 0 0.117647058823529
"Mapre3" 0.113636363636364 0.0290909090909091 0.0863636363636364 0.180487804878049 0.265536723163842 0.0122699386503067 0.0491803278688525 0.0775862068965517 0.0900900900900901 0.184782608695652 0.142857142857143 0.0327868852459016 0.0217391304347826 0.181818181818182 0 0 0.142857142857143 0.117647058823529
"Frmd4a" 0.129545454545455 0.0581818181818182 0.0954545454545454 0.117073170731707 0.0564971751412429 0.171779141104294 0.172131147540984 0.129310344827586 0.0900900900900901 0.0652173913043478 0.051948051948052 0.0491803278688525 0 0 0.119047619047619 0.0540540540540541 0 0.352941176470588
"Atp6v0a2" 0.120454545454545 0.0981818181818182 0.181818181818182 0.165853658536585 0.163841807909605 0.128834355828221 0.0737704918032787 0.129310344827586 0.153153153153153 0.0760869565217391 0.103896103896104 0.0655737704918033 0 0.204545454545455 0.309523809523809 0.108108108108108 0 0.0588235294117647
"Dlg1" 0.134090909090909 0.0618181818181818 0.140909090909091 0.0975609756097561 0.129943502824859 0.0368098159509202 0.040983606557377 0.0603448275862069 0.0540540540540541 0.0543478260869565 0.298701298701299 0.0327868852459016 0.108695652173913 0.113636363636364 0 0 0 0.117647058823529
"Txlna" 0.209090909090909 0.04 0.190909090909091 0.321951219512195 0.31638418079096 0.196319018404908 0.188524590163934 0.224137931034483 0.36036036036036 0.326086956521739 0.181818181818182 0.114754098360656 0.108695652173913 0.0681818181818182 0.238095238095238 0.189189189189189 0.0476190476190476 0.117647058823529
"Higd1b" 0 0.04 0.0136363636363636 0 0 0 0 0.0517241379310345 0 0 0 0 0 0 0 0 0 0
"Inpp4a" 0.263636363636364 0.247272727272727 0.25 0.4 0.322033898305085 0.515337423312883 0.811475409836065 0.387931034482759 0.315315315315315 0.358695652173913 0.623376623376623 0.40983606557377 0.521739130434783 0.272727272727273 0.404761904761905 0.54054054054054 0.0476190476190476 0.352941176470588
"Ralgps1" 0.0318181818181818 0.04 0.0181818181818182 0.0634146341463415 0.0169491525423729 0.0306748466257669 0.0245901639344262 0.0172413793103448 0.045045045045045 0.0543478260869565 0.051948051948052 0 0.0217391304347826 0.0227272727272727 0 0 0 0.0588235294117647
"Gm7670" 0.00681818181818182 0 0 0.0048780487804878 0.0169491525423729 0.0184049079754601 0 0.00862068965517241 0.00900900900900901 0.0108695652173913 0.025974025974026 0 0 0 0.0238095238095238 0 0 0
"Ccdc114" 0.0977272727272727 0.101818181818182 0.122727272727273 0.15609756097561 0.135593220338983 0.098159509202454 0.155737704918033 0.0517241379310345 0.126126126126126 0.0978260869565217 0.116883116883117 0.180327868852459 0.0652173913043478 0.0681818181818182 0.119047619047619 0.108108108108108 0 0.117647058823529
"Eml2" 0.0204545454545455 0.0218181818181818 0.0863636363636364 0.107317073170732 0.11864406779661 0.0368098159509202 0 0.00862068965517241 0.00900900900900901 0.0760869565217391 0.025974025974026 0.0327868852459016 0.0217391304347826 0.272727272727273 0.142857142857143 0 0.0476190476190476 0.235294117647059
"Pfdn6" 0.318181818181818 0.0945454545454545 0.363636363636364 0.351219512195122 0.389830508474576 0.306748466257669 0.286885245901639 0.25 0.486486486486486 0.304347826086956 0.38961038961039 0.590163934426229 0.347826086956522 0.5 0.547619047619048 0.351351351351351 0.0476190476190476 0.117647058823529
"Cep128" 0.025 0.0145454545454545 0.0181818181818182 0.0292682926829268 0.0451977401129944 0.0552147239263804 0.0327868852459016 0.00862068965517241 0.036036036036036 0.0326086956521739 0.0649350649350649 0 0.0434782608695652 0.0454545454545455 0.0238095238095238 0 0 0
"Nek1" 0.120454545454545 0.0472727272727273 0.0954545454545454 0.0829268292682927 0.107344632768362 0.0429447852760736 0.0327868852459016 0.0344827586206897 0.0630630630630631 0.0978260869565217 0.0649350649350649 0 0 0.0681818181818182 0.0238095238095238 0 0 0
"Armc2" 0.0113636363636364 0.0254545454545455 0.0181818181818182 0.0146341463414634 0.0451977401129944 0.0184049079754601 0.0163934426229508 0 0.018018018018018 0 0.038961038961039 0.0163934426229508 0 0 0.0238095238095238 0.0810810810810811 0 0
"Ccar2" 0.0431818181818182 0.0181818181818182 0.0545454545454545 0.0439024390243902 0.0677966101694915 0.0245398773006135 0.0655737704918033 0.0689655172413793 0.0630630630630631 0.0108695652173913 0.0779220779220779 0.0655737704918033 0.0434782608695652 0.0681818181818182 0.0238095238095238 0.027027027027027 0.0476190476190476 0
"Pex12" 0.0295454545454545 0 0.0318181818181818 0.0292682926829268 0.0338983050847458 0.0368098159509202 0.00819672131147541 0.0258620689655172 0.00900900900900901 0.0869565217391304 0.038961038961039 0.0163934426229508 0.0217391304347826 0 0 0 0 0.0588235294117647
"Phf3" 0.236363636363636 0.0545454545454545 0.231818181818182 0.341463414634146 0.265536723163842 0.226993865030675 0.237704918032787 0.189655172413793 0.297297297297297 0.293478260869565 0.25974025974026 0.295081967213115 0.326086956521739 0.295454545454545 0.285714285714286 0.297297297297297 0.0476190476190476 0.0588235294117647
"Sox8" 0.0159090909090909 0.0290909090909091 0.0318181818181818 0.024390243902439 0.0508474576271186 0 0 0.0517241379310345 0.036036036036036 0.0108695652173913 0 0 0 0.0454545454545455 0 0 0 0
"Pcbp2" 0.138636363636364 0.0727272727272727 0.181818181818182 0.219512195121951 0.19774011299435 0.257668711656442 0.221311475409836 0.146551724137931 0.252252252252252 0.152173913043478 0.194805194805195 0.163934426229508 0.130434782608696 0.136363636363636 0.333333333333333 0.189189189189189 0.809523809523809 0.0588235294117647
"Golph3" 0.656818181818182 0.181818181818182 0.545454545454545 0.712195121951219 0.751412429378531 0.251533742331288 0.327868852459016 0.189655172413793 0.657657657657658 0.434782608695652 0.350649350649351 0.131147540983607 0.108695652173913 0.204545454545455 0.285714285714286 0.27027027027027 0 0.352941176470588
"Tnnt2" 0.05 0.00727272727272727 0.422727272727273 0.365853658536585 0.0734463276836158 0.0429447852760736 0.00819672131147541 0.189655172413793 0 0.0108695652173913 0 0.0327868852459016 0.0217391304347826 0 0.0238095238095238 0.027027027027027 32.0952380952381 0
"Ankrd13d" 0.00454545454545455 0 0.00454545454545455 0.00975609756097561 0.0112994350282486 0.00613496932515337 0.0327868852459016 0.0172413793103448 0.018018018018018 0.0217391304347826 0 0 0 0 0 0.054054054054054 0 0
"Luc7l3" 0.293181818181818 0.0945454545454545 0.404545454545455 0.28780487804878 0.423728813559322 0.269938650306748 0.155737704918033 0.413793103448276 0.333333333333333 0.5 0.415584415584416 0.311475409836066 0.369565217391304 0.227272727272727 0.357142857142857 0.297297297297297 0 0.352941176470588
"Ypel3" 1.37727272727273 1.06545454545455 1.4 0.946341463414634 0.909604519774011 0.993865030674847 1.13934426229508 1.00862068965517 1.28828828828829 1.06521739130435 0.844155844155844 1.39344262295082 0.91304347826087 1.09090909090909 0.69047619047619 1.24324324324324 0.714285714285714 1.58823529411765
"Mapk8" 0.186363636363636 0.0836363636363636 0.118181818181818 0.15609756097561 0.209039548022599 0.153374233128834 0.131147540983607 0.129310344827586 0.18018018018018 0.0869565217391304 0.12987012987013 0.213114754098361 0.0217391304347826 0.181818181818182 0.0714285714285714 0.0810810810810811 0 0
"Dlg2" 0.0727272727272727 0.0109090909090909 0.0681818181818182 0.117073170731707 0.0847457627118644 0 0 0.00862068965517241 0.0810810810810811 0 0 0 0 0 0 0 0.0476190476190476 0.117647058823529
"Amn1" 0.104545454545455 0.109090909090909 0.168181818181818 0.151219512195122 0.152542372881356 0.104294478527607 0.147540983606557 0.146551724137931 0.225225225225225 0.184782608695652 0.168831168831169 0.344262295081967 0.217391304347826 0.204545454545455 0.142857142857143 0.135135135135135 0.0476190476190476 0.235294117647059
"Prss23" 0.184090909090909 0.0545454545454545 0.922727272727273 0.024390243902439 0.152542372881356 0 0.040983606557377 0.206896551724138 2.90990990990991 0.184782608695652 3.48051948051948 0 0.0434782608695652 3.02272727272727 0.0476190476190476 0 0.0952380952380952 2.05882352941176
"Pgap3" 0.0136363636363636 0.00727272727272727 0.00454545454545455 0 0.0225988700564972 0.0184049079754601 0 0 0.027027027027027 0.0326086956521739 0.012987012987013 0.0163934426229508 0 0.0909090909090909 0 0 0 0
"Mcm3ap" 0.0295454545454545 0.0327272727272727 0.0227272727272727 0.0585365853658537 0.0621468926553672 0.0613496932515337 0.0819672131147541 0.0344827586206897 0.0900900900900901 0.0978260869565217 0.012987012987013 0.0327868852459016 0 0.0227272727272727 0.0476190476190476 0.027027027027027 0 0
"Apon" 0 0.0109090909090909 0.00909090909090909 0.0048780487804878 0.00564971751412429 0 0 0.00862068965517241 0 0 0 0.0163934426229508 0 0 0 0 0 0
"Znhit6" 0.0977272727272727 0.0218181818181818 0.0863636363636364 0.136585365853659 0.327683615819209 0.0674846625766871 0.139344262295082 0.0603448275862069 0.108108108108108 0.108695652173913 0.194805194805195 0.0491803278688525 0.0217391304347826 0.113636363636364 0.0476190476190476 0.054054054054054 0 0
"Ndufb5" 0.947727272727273 1.04 0.740909090909091 1.03414634146341 0.864406779661017 0.797546012269939 0.852459016393443 0.948275862068965 0.810810810810811 0.902173913043478 1.01298701298701 0.983606557377049 1.19565217391304 1.06818181818182 0.904761904761905 1.02702702702703 2.9047619047619 1.17647058823529
"Ramp2" 1.62954545454545 1.30181818181818 0.55 2.48292682926829 1.2090395480226 0.00613496932515337 0.0655737704918033 3.69827586206897 1.82882882882883 6.16304347826087 3.97402597402597 0.131147540983607 0.0869565217391304 0.0909090909090909 0 0 0.523809523809524 0.705882352941176
"Camk2g" 0.1 0.0654545454545454 0.122727272727273 0.117073170731707 0.135593220338983 0.116564417177914 0.0819672131147541 0.163793103448276 0.0630630630630631 0.0978260869565217 0.142857142857143 0.114754098360656 0.152173913043478 0.227272727272727 0.166666666666667 0.162162162162162 0.0952380952380952 0
"Gm33543" 0.00227272727272727 0.0109090909090909 0.00454545454545455 0.0048780487804878 0.0169491525423729 0.00613496932515337 0 0.00862068965517241 0.018018018018018 0.0108695652173913 0 0.0327868852459016 0 0 0.0238095238095238 0 0.0476190476190476 0
"Ccdc50" 0.413636363636364 0.112727272727273 0.277272727272727 0.585365853658537 0.429378531073446 0.380368098159509 0.377049180327869 0.172413793103448 0.396396396396396 0.41304347826087 0.324675324675325 0.147540983606557 0.369565217391304 0.227272727272727 0.333333333333333 0.324324324324324 0.0476190476190476 0.411764705882353
"Rad17" 0.109090909090909 0.04 0.0636363636363636 0.0926829268292683 0.15819209039548 0.0858895705521472 0.0983606557377049 0.103448275862069 0.144144144144144 0.0978260869565217 0.103896103896104 0.114754098360656 0.152173913043478 0.113636363636364 0.0476190476190476 0.108108108108108 0.0476190476190476 0.117647058823529
"Rps27a" 2.11590909090909 2.30545454545455 1.76363636363636 2.95609756097561 2.1638418079096 2.99386503067485 1.72131147540984 2.37931034482759 2.5045045045045 3.08695652173913 2.33766233766234 3.47540983606557 4.28260869565217 2.38636363636364 3.85714285714286 3.86486486486486 2.28571428571429 1.70588235294118
"Sardh" 0.0409090909090909 0.00363636363636364 0.0818181818181818 0.0780487804878049 0.0847457627118644 0.00613496932515337 0.0327868852459016 0.0172413793103448 0.0540540540540541 0.0543478260869565 0.038961038961039 0 0 0.0681818181818182 0 0 0.0476190476190476 0.176470588235294
"Lss" 0.0113636363636364 0.00363636363636364 0.0181818181818182 0.0195121951219512 0.0395480225988701 0.0184049079754601 0 0 0.018018018018018 0.0108695652173913 0.012987012987013 0.0327868852459016 0 0.0227272727272727 0 0 0 0
"Hibadh" 0.363636363636364 0.0763636363636364 0.309090909090909 0.424390243902439 0.361581920903955 0.196319018404908 0.344262295081967 0.224137931034483 0.351351351351351 0.33695652173913 0.181818181818182 0.19672131147541 0.108695652173913 0.431818181818182 0.238095238095238 0.0810810810810811 0.619047619047619 0.117647058823529
"Tjp3" 0 0 0 0 0 0.00613496932515337 0 0 0 0 0 0 0 0 0.0714285714285714 0.027027027027027 0 0
"Ssbp2" 0.486363636363636 0.192727272727273 0.454545454545455 0.341463414634146 0.372881355932203 0.098159509202454 0.0655737704918033 0.0431034482758621 0.333333333333333 0.152173913043478 0.363636363636364 0.278688524590164 0 0.477272727272727 0.0238095238095238 0.0810810810810811 0.142857142857143 0.470588235294118
"2410002F23Rik" 0.0613636363636364 0.0363636363636364 0.0590909090909091 0.0878048780487805 0.0847457627118644 0.049079754601227 0.0573770491803279 0.0431034482758621 0.0810810810810811 0.130434782608696 0.12987012987013 0 0.0434782608695652 0.113636363636364 0.0476190476190476 0 0.0476190476190476 0
"Josd2" 0.320454545454545 0.0618181818181818 0.218181818181818 0.360975609756098 0.350282485875706 0.177914110429448 0.221311475409836 0.103448275862069 0.432432432432432 0.347826086956522 0.220779220779221 0.0327868852459016 0.108695652173913 0.227272727272727 0.166666666666667 0.189189189189189 0.333333333333333 0.588235294117647
"Tcf3" 0.229545454545455 0.0618181818181818 0.2 0.302439024390244 0.152542372881356 0.098159509202454 0.155737704918033 0.181034482758621 0.252252252252252 0.239130434782609 0.12987012987013 0.163934426229508 0.0652173913043478 0.0227272727272727 0.0476190476190476 0.216216216216216 0 0.0588235294117647
"Vsig10l" 0.00681818181818182 0 0.0136363636363636 0.00975609756097561 0.0112994350282486 0.00613496932515337 0.00819672131147541 0 0 0.0108695652173913 0.012987012987013 0.0163934426229508 0 0 0.0476190476190476 0 0 0
"Vmn1r214" 0.0204545454545455 0.0145454545454545 0.0454545454545455 0.0146341463414634 0.0112994350282486 0.0184049079754601 0.0245901639344262 0.0258620689655172 0.00900900900900901 0 0.012987012987013 0.0163934426229508 0 0 0.0714285714285714 0 0 0
"Atf2" 0.165909090909091 0.0654545454545454 0.131818181818182 0.107317073170732 0.146892655367232 0.0797546012269939 0.114754098360656 0.0603448275862069 0.216216216216216 0.184782608695652 0.103896103896104 0.0983606557377049 0.0434782608695652 0.0454545454545455 0.119047619047619 0.054054054054054 0.0952380952380952 0
"Togaram1" 0.075 0.0327272727272727 0.0636363636363636 0.0829268292682927 0.0847457627118644 0.0368098159509202 0.0245901639344262 0.0258620689655172 0.117117117117117 0.0326086956521739 0.0909090909090909 0.0327868852459016 0.0434782608695652 0.136363636363636 0.0476190476190476 0 0 0
"Ankrd33b" 0.0636363636363636 0.0145454545454545 0.0363636363636364 0.0390243902439024 0.0169491525423729 0.0368098159509202 0.254098360655738 0.0603448275862069 0.225225225225225 0.445652173913043 0.012987012987013 0.0163934426229508 0.0434782608695652 0.0454545454545455 0 0 0 0
"Hjurp" 0.190909090909091 0.0472727272727273 0.131818181818182 0.234146341463415 0.203389830508475 0.098159509202454 0.0245901639344262 0.137931034482759 0.234234234234234 0.282608695652174 0.558441558441558 0.295081967213115 0.0869565217391304 0.25 0.142857142857143 0.189189189189189 0 0.176470588235294
"Sema4d" 0.0431818181818182 0.0363636363636364 0.0272727272727273 0.0682926829268293 0.0395480225988701 0.325153374233129 0.0655737704918033 0.0172413793103448 0.0810810810810811 0.0434782608695652 0.12987012987013 0.19672131147541 0.41304347826087 0.0454545454545455 0.404761904761905 0.27027027027027 0.0476190476190476 0.352941176470588
"Ikzf2" 0.0568181818181818 0.0109090909090909 0.0409090909090909 0.102439024390244 0.107344632768362 0.0245398773006135 0.0327868852459016 0.00862068965517241 0.0540540540540541 0.0978260869565217 0.012987012987013 0.475409836065574 0 0.136363636363636 0.0238095238095238 0.648648648648649 0 0.117647058823529
"Ssr2" 0.888636363636364 0.92 0.768181818181818 0.663414634146341 0.80225988700565 0.601226993865031 0.450819672131147 0.620689655172414 0.981981981981982 0.847826086956522 0.48051948051948 0.655737704918033 0.608695652173913 1.04545454545455 0.809523809523809 0.513513513513513 0.285714285714286 0.235294117647059
