p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
1.10714278469907e-156	0.296556338515358	0.346	0.062	1.84903916472592e-152	0	Scara5
1.13108086938646e-156	0.289867778808051	0.416	0.085	1.88901815996232e-152	0	Ginm1
1.38910183968746e-156	0.455759021613179	0.779	0.57	2.31993898246202e-152	0	Klf9
2.22815740964087e-156	0.425544236649799	0.314	0.035	3.72124568984122e-152	0	Dio2
2.37291778114143e-156	0.621189116336765	0.907	0.685	3.9630099862843e-152	0	Igfbp4
4.28779467559618e-156	0.325497165447733	0.51	0.145	7.16104588771318e-152	0	Fndc3b
7.3373549739752e-156	0.271909889662539	0.363	0.065	1.2254116542036e-151	0	Hspg2
1.51799472048018e-155	0.300818109375788	0.329	0.041	2.53520298267394e-151	0	Col4a2
5.43997665751564e-155	0.36455728194169	0.578	0.193	9.08530501571687e-151	0	Ybx3
7.83504640214392e-155	0.327525857637491	0.503	0.141	1.30853109962206e-150	0	Slc50a1
3.21071610547453e-154	0.315270071197001	0.452	0.109	5.36221696775302e-150	0	Zbtb38
4.65354922591767e-154	0.250514061368143	0.306	0.036	7.77189256220511e-150	0	Arhgef25
9.72276632417225e-154	0.382209725863299	0.315	0.038	1.62379920380001e-149	0	Serpina3n
7.32736102527811e-153	0.37518008819476	0.476	0.129	1.2237425648317e-148	0	Lpl
1.23901734311759e-152	0.352357622791554	0.536	0.164	2.0692828647407e-148	0	Dnajb11
1.92652533375125e-152	0.542082603082481	0.622	0.275	3.21748995989797e-148	0	Ltbp1
1.94634951526016e-152	0.259186581464328	0.501	0.157	3.25059832543599e-148	0	Rras
2.02283224119371e-152	0.340253373590132	0.449	0.105	3.37833212601762e-148	0	P4ha1
6.18209865160561e-152	0.311987816600947	0.506	0.147	1.03247229580465e-147	0	Ppib
7.52903294243934e-152	0.344233534529701	0.313	0.035	1.25742379171679e-147	0	C2
1.34406431916594e-151	0.492412809999988	0.761	0.465	2.24472181943903e-147	0	Ltbp4
5.49193828842172e-151	0.370104666487928	0.54	0.169	9.17208613549312e-147	0	Ppp1r2
7.27841001146188e-151	0.303986665942395	0.454	0.117	1.21556725601425e-146	0	Svil
5.38107227531892e-150	0.392430048015056	0.631	0.25	8.98692880701013e-146	0	Ssr2
1.39498866677985e-149	0.46059877734199	0.83	0.53	2.32977057238903e-145	0	Fstl1
1.60822359072536e-149	0.614301686109672	0.899	0.832	2.68589421887042e-145	0	Ier2
2.05707860986621e-149	0.338410266516268	0.407	0.083	3.43552698633755e-145	0	Cyth3
5.85999742169623e-149	0.257027497374162	0.345	0.062	9.78678169397488e-145	0	Sulf1
2.20163253350778e-148	0.319630438410627	0.59	0.214	3.67694649421134e-144	0	Map1lc3a
1.53211618290133e-147	0.292675050215559	0.544	0.185	2.55878723706351e-143	0	Dap
9.33855475346581e-147	0.274326107176396	0.337	0.051	1.55963202937632e-142	0	Mettl7a1
1.34918851760716e-146	0.29822887419561	0.403	0.088	2.25327974325572e-142	0	Pbx1
2.8776386354235e-146	0.320858729529061	0.334	0.048	4.8059442850208e-142	0	Il1r1
3.68739026326095e-146	0.411411595675487	0.817	0.591	6.15831047867211e-142	0	Oat
1.30349204425947e-145	0.287133854147495	0.438	0.109	2.17696206311775e-141	0	Naxd
1.44921585645295e-145	0.29319932681738	0.466	0.13	2.42033540186207e-141	0	Oxct1
2.1111899616234e-145	0.256055834389595	0.297	0.037	3.52589835490723e-141	0	Setbp1
2.83351444610728e-145	0.262302782605037	0.33	0.049	4.73225247644377e-141	0	Dnajc25
5.30263195618841e-145	0.567282863622156	0.786	0.522	8.85592563003026e-141	0	Tm4sf1
5.75116446195194e-145	0.60684058607884	0.763	0.524	9.60501976790594e-141	0	Pi16
6.61513400286864e-145	0.304804082673019	0.503	0.154	1.10479352981909e-140	0	Atp2a2
8.31057017085654e-145	0.340813344058605	0.47	0.128	1.38794832423475e-140	0	Lrp6
4.54097950380334e-144	0.269007428142404	0.378	0.078	7.58388986930196e-140	0	Cbx5
1.35432860449589e-143	0.264116085771245	0.321	0.045	2.26186420236859e-139	0	Clstn1
2.20611829191898e-143	0.251796604112907	0.329	0.05	3.68443815933388e-139	0	Tmed1
6.99765501343058e-143	0.754621052371435	0.369	0.067	1.16867836379304e-138	0	Sfrp4
1.96247145920594e-142	0.312999283824598	0.541	0.181	3.27752358401983e-138	0	Comt
4.47665742568944e-142	0.313184451177088	0.552	0.189	7.47646556664393e-138	0	Emc7
4.53107966813093e-142	0.468391199404831	0.368	0.071	7.56735615374547e-138	0	Eln
5.58152277324251e-142	0.257614459441035	0.382	0.084	9.32170118359232e-138	0	Thra
5.83076938954793e-142	0.428188932825495	0.876	0.676	9.737967957484e-138	0	Rnase4
8.3253098314737e-142	0.289609514997186	0.497	0.153	1.39040999495442e-137	0	Imp3
8.68018539527246e-142	0.275578516507809	0.317	0.044	1.44967776286445e-137	0	Gpc6
2.680220894668e-141	0.400337004519648	0.619	0.257	4.47623691618502e-137	0	Lrpap1
3.32019679944562e-141	0.342057460451908	0.287	0.03	5.54506067475413e-137	0	Meox2
3.69568646836767e-141	0.262044695442408	0.312	0.044	6.17216597082084e-137	0	Meis2
9.53872667143095e-141	0.260276682129568	0.38	0.082	1.59306274139568e-136	0	Ccser2
1.94712659628451e-139	0.721755292157446	0.279	0.028	3.25189612845475e-135	0	Ccn5
5.00415913803259e-139	0.712488372002041	0.695	0.669	8.35744617642823e-135	0	Gadd45g
7.03124410270051e-139	0.289874483071823	0.373	0.073	1.17428807759201e-134	0	Erlec1
1.17379412053932e-138	0.278598917177092	0.52	0.173	1.96035356071273e-134	0	Mydgf
1.34336881731597e-138	0.267527872313751	0.313	0.047	2.2435602617994e-134	0	Foxc1
3.67306590545909e-138	0.252059990121706	0.273	0.029	6.13438736870722e-134	0	Col4a4
2.90892869860946e-137	0.275745334641287	0.283	0.033	4.85820181954766e-133	0	Vwc2
3.80533761145688e-137	0.256544700850876	0.486	0.157	6.35529434489414e-133	0	Ndufa11
4.38247163838193e-137	0.251373629978916	0.333	0.061	7.31916588326166e-133	0	Csf1
1.32608735630516e-136	0.323151156656035	0.453	0.122	2.21469849376525e-132	0	Rpn1
3.17815279391679e-136	0.302784054388275	0.44	0.114	5.30783298112043e-132	0	Srpr
3.18758166010001e-136	0.309602995995219	0.498	0.16	5.32358013053303e-132	0	Lmo4
4.51710748387581e-136	0.300975391540314	0.469	0.134	7.54402120882099e-132	0	Tm9sf2
1.98065357358069e-135	0.28173345768248	0.25	0.02	3.30788953323711e-131	0	Kcne4
2.6465479531294e-135	0.263630358100871	0.294	0.038	4.41999973652141e-131	0	Naalad2
3.74185667642393e-135	0.283998749226233	0.457	0.131	6.2492748352956e-131	0	Pgrmc1
5.13771558940323e-135	0.250054646475808	0.275	0.032	8.58049880586234e-131	0	Dact1
2.19412986608559e-134	0.26911805910897	0.416	0.106	3.66441628934955e-130	0	Iah1
1.5120406347263e-133	0.290098160978306	0.501	0.163	2.52525906405639e-129	0	Tm2d2
2.69073171862776e-133	0.255788482730742	0.533	0.196	4.49379104328022e-129	0	Tceal9
5.53064954503427e-132	0.276977290428268	0.35	0.067	9.23673780516173e-128	0	Ephx1
5.65719271661957e-132	0.367160917249374	0.63	0.27	9.44807755602634e-128	0	Kdelr2
6.11643473423719e-132	0.271167752609005	0.416	0.109	1.02150576496495e-127	0	Slc35b1
9.8534092481033e-132	0.40983242848374	0.747	0.428	1.64561787852573e-127	0	Cavin3
2.27373782895731e-131	0.379376506713848	0.953	0.797	3.7973695481416e-127	0	Cd63
5.20161954378695e-131	0.333269579196953	0.451	0.125	8.68722480007858e-127	0	Slc29a1
5.3608026295133e-131	0.424207159542106	0.854	0.616	8.95307647155016e-127	0	Sptbn1
1.34080496104478e-130	0.375654302993028	0.239	0.018	2.23927836544088e-126	0	Hhip
1.8778917647349e-130	0.268304723406603	0.528	0.19	3.13626703628376e-126	0	Tprgl
3.33442245464798e-129	0.302003500344603	0.473	0.145	5.56881894150759e-125	0	Dnajc1
7.54265369795694e-129	0.252841580850389	0.365	0.08	1.25969859409579e-124	0	Tceal8
2.95194284324549e-128	0.263247694326103	0.4	0.102	4.93003974250429e-124	0	Tcf7l2
4.53526242585269e-128	0.2734499499103	0.362	0.075	7.57434177741658e-124	0	Dlc1
9.90341964404887e-128	0.384436161116129	0.775	0.565	1.6539701147526e-123	0	Mtch1
1.90462024806482e-127	0.473153395585749	0.693	0.392	3.18090627629306e-123	0	Cd34
2.42674212127144e-126	0.252012768343234	0.337	0.064	4.05290201673542e-122	0	Tusc3
1.97166077797762e-125	0.306771348787141	0.495	0.163	3.29287066530042e-121	0	Nucb1
2.65631881337453e-125	0.282518876523167	0.427	0.116	4.43631805021679e-121	0	Dhrs7
2.85361614191103e-125	0.696843992673036	0.506	0.385	4.76582431860562e-121	0	Ccn1
5.29725283119519e-125	0.327367143678306	0.884	0.788	8.84694195337909e-121	0	Selenof
1.86258553843376e-124	0.260230531820575	0.282	0.04	3.11070410773823e-120	0	Vit
3.32446863340928e-124	0.37443675893737	0.592	0.248	5.55219506465683e-120	0	Scarb2
3.34030374953534e-124	0.287996044306679	0.328	0.06	5.57864129209897e-120	0	Daam1
1.70623214769996e-123	0.303123016431202	0.328	0.063	2.8495783098737e-119	0	Akap12
4.37092010174402e-122	0.252762875591214	0.361	0.083	7.29987366192269e-118	0	Fdx1
6.9346854000772e-122	0.337596333101771	0.86	0.718	1.15816180866689e-117	0	Tmem59
8.77307894180208e-122	0.270464863908863	0.308	0.054	1.46519191407036e-117	0	Slit3
1.80636116123247e-121	0.265776235187261	0.349	0.073	3.01680377537435e-117	0	Pdia4
2.22013697785512e-121	0.26111898459586	0.482	0.163	3.70785076671583e-117	0	Kdelr1
8.09637180290026e-121	0.40708904533615	0.723	0.52	1.35217505480237e-116	0	Prdx4
1.25677482322009e-120	0.278651060696742	0.219	0.015	2.09893963225987e-116	0	Pthlh
2.41001878752279e-120	0.255695703988928	0.362	0.083	4.02497237704182e-116	0	Dnajc10
3.18906203758725e-120	0.295671288800076	0.551	0.213	5.32605250897446e-116	0	Rdx
3.20398266725146e-120	0.312674429609366	0.313	0.055	5.35097145257666e-116	0	Pi15
9.78329680273493e-120	0.628745365208297	0.656	0.427	1.63390839902476e-115	0	Rbp4
1.11319787350541e-119	0.250054646475808	0.276	0.039	1.85915176854138e-115	0	Ndn
1.80467630008826e-119	0.264957401436938	0.416	0.117	3.0139898887774e-115	0	Ptov1
3.5190105261573e-119	0.25463468675454	0.32	0.059	5.87709947973531e-115	0	Hspa13
1.09753810386294e-118	0.260735480541988	0.255	0.031	1.83299838726149e-114	0	Smoc1
1.87850326275815e-118	0.284778630174718	0.493	0.171	3.13728829913238e-114	0	Ggh
2.69922814776847e-117	0.2645970977164	0.505	0.185	4.50798092958812e-113	0	Psmd7
2.92442016914309e-117	0.361314179634164	0.746	0.547	4.88407412448588e-113	0	Selenos
5.17958016703297e-117	0.268730075202099	0.527	0.2	8.65041683696176e-113	0	Atxn7l3b
1.42942825850898e-116	0.349500661836646	0.854	0.663	2.38728813453584e-112	0	Slc25a4
5.72067858788288e-116	0.26201975449265	0.382	0.098	9.5541053096232e-112	0	Sec63
6.52228170618731e-116	0.268558346629808	0.495	0.178	1.08928626775034e-111	0	Derl1
7.52479476125239e-116	0.275023257973275	0.51	0.191	1.25671597307676e-111	0	Itgb5
9.74866481840496e-116	0.256585239001556	0.486	0.173	1.62812451132181e-111	0	Sar1a
1.90732655704256e-114	0.285442666686403	0.525	0.2	3.18542608291678e-110	0	Reep3
4.37760373206561e-114	0.256050768924794	0.397	0.11	7.31103599292277e-110	0	Bmpr2
1.23584376305081e-113	0.295341144144809	0.426	0.127	2.06398266867115e-109	0	Nbeal1
2.82498450396751e-113	0.372500280021088	0.942	0.894	4.71800662007614e-109	0	Calr
1.71187769804695e-112	0.27040030147209	0.515	0.195	2.85900694350821e-108	0	Bcap31
1.76711475712267e-112	0.302918656454837	0.256	0.034	2.95125835587057e-108	0	Gpc3
4.49489408453339e-112	0.37255133779805	0.55	0.225	7.50692261057922e-108	0	Pik3r1
5.09215500701688e-112	0.265778308110633	0.427	0.133	8.5044080772189e-108	0	Arid5b
1.85686720943976e-111	0.503915575697696	0.648	0.401	3.10115392648533e-107	0	Pcolce2
2.17491262354469e-111	0.252186880907094	0.214	0.018	3.632321572582e-107	0	Lamc3
3.11471763371203e-111	0.423624239370646	0.752	0.477	5.20188992006247e-107	0	Dpt
1.78076205977104e-110	0.260319576993353	0.377	0.099	2.97405071602361e-106	0	Acvrl1
4.11319346176218e-108	0.26943239056178	0.354	0.09	6.86944440048901e-104	0	Cdc42ep3
5.42891390907492e-108	0.252621858876179	0.243	0.031	9.06682911954603e-104	0	Sult5a1
1.34045258923216e-107	0.347063455531578	0.842	0.594	2.23868986927663e-103	0	Nenf
5.99165859995357e-107	0.395418458193986	0.697	0.419	1.00066690277825e-102	0	Pdlim2
1.53873029123794e-105	0.342386003819088	0.259	0.041	2.56983345939648e-101	0	Lbp
2.94064487169952e-103	0.351756725963328	0.681	0.382	4.91117100022536e-99	0	Nfia
4.87770184471044e-103	0.312355277946565	0.921	0.807	8.14624985085091e-99	0	Rabac1
1.46899041233289e-102	0.321772582776145	0.608	0.291	2.45336088763716e-98	0	Cope
