p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
0	1.39025252230254	0.676	0.341	0	0	Timp1
0	1.36476581293884	0.595	0.325	0	0	Vcam1
0	1.26658940004191	0.825	0.606	0	0	Fn1
0	1.16621257754502	0.202	0.026	0	0	Slurp1
0	1.08284955393952	0.838	0.57	0	0	Lum
0	1.03849349335852	0.971	0.886	0	0	Mgp
0	1.02888586536643	0.941	0.77	0	0	Nupr1
0	0.923595735551358	0.825	0.619	0	0	S100a4
0	0.880862045026596	0.882	0.647	0	0	Dcn
0	0.791218612387999	0.746	0.43	0	0	Ly6a
0	0.770702869772737	0.906	0.739	0	0	S100a10
0	0.663760902428669	0.842	0.631	0	0	Anxa1
0	0.645068059478381	0.827	0.595	0	0	Ecm1
0	0.642685054687123	0.401	0.083	0	0	Anxa8
0	0.621725875346403	0.923	0.777	0	0	Anxa2
0	0.605023767586617	0.791	0.503	0	0	Nbl1
0	0.533084086309874	0.196	0.019	0	0	Crabp2
3.14620257197061e-302	0.676227531661983	0.448	0.172	5.71224538966985e-298	0	Tnfrsf11b
5.77354988822965e-297	1.43078448944865	0.556	0.395	1.04824571770698e-292	0	Spp1
1.46717572806828e-292	0.924293825044242	0.776	0.595	2.66380425188077e-288	0	Clu
2.28896632596517e-289	0.554049361142378	0.974	0.846	4.15584726142237e-285	0	Cd9
1.10045813020598e-283	0.44752703455373	0.235	0.041	1.99799178120198e-279	0	Cst6
1.39398693144182e-283	0.470499264081854	0.565	0.289	2.53092267272577e-279	0	Phlda3
1.73346899866342e-271	0.504717146470558	0.488	0.206	3.1472863139733e-267	0	Ltbp2
2.63242843952991e-269	0.597731908716194	0.562	0.319	4.77943707481051e-265	0	Col6a3
3.4492382767337e-265	0.503701288310478	0.998	0.947	6.2624370152377e-261	0	S100a6
3.19121319892883e-264	0.474448827292066	0.945	0.833	5.79396668397518e-260	0	Emp3
4.20003504977501e-252	0.680016306165425	0.978	0.955	7.6255836363715e-248	0	Crip1
4.30086457150964e-251	0.504368462632085	0.461	0.184	7.80864971603291e-247	0	Ly6c1
9.94164001624405e-239	0.423950501170318	0.746	0.558	1.80500416134927e-234	0	Uqcc2
2.18332411953367e-226	0.462046225527991	0.948	0.836	3.96404327142533e-222	0	Tspo
6.77689825832572e-215	0.674895884820174	0.522	0.291	1.23041364778162e-210	0	Sncg
1.75591317940794e-212	0.460324741111699	0.794	0.573	3.18803596853305e-208	0	Crip2
1.21915931316097e-207	0.520683437363445	0.887	0.679	2.21350564897506e-203	0	Tm4sf1
9.11935471187134e-200	0.933337110262318	0.282	0.096	1.65571004148736e-195	0	Prg4
1.828301518161e-197	0.46714964443883	0.759	0.552	3.3194642363731e-193	0	Fxyd5
2.16409819632747e-192	0.608334887528602	0.695	0.516	3.92913668525216e-188	0	Serpine2
2.24382148959603e-182	0.436745133998177	0.298	0.107	4.07388229651055e-178	0	Crlf1
8.30824617123929e-180	0.394810040470833	0.567	0.342	1.50844517485021e-175	0	Cdh13
9.93693049276656e-174	0.377136499399366	0.587	0.385	1.8041491002667e-169	0	Ahnak2
1.50582056548128e-170	0.416069608792648	0.666	0.457	2.73396781868781e-166	0	Col6a1
7.94333072132034e-167	0.411917207403688	0.57	0.352	1.44219112576292e-162	0	Aqp1
3.99991005237315e-164	0.372106645729033	0.822	0.643	7.26223669108868e-160	0	Lmna
1.13778827574155e-145	0.388362547375553	0.649	0.449	2.06576839343637e-141	0	Col6a2
3.57217776708417e-143	0.957875781123322	0.323	0.158	6.48564595391803e-139	0	Mmp3
1.05452587608418e-132	0.368286503674391	0.533	0.355	1.91459718061844e-128	0	Tnfrsf12a
1.98754839807363e-92	0.63546497256207	0.335	0.185	3.60859287154248e-88	0	Lcn2
4.44911445186424e-65	0.389352064025906	0.379	0.29	8.07781219880471e-61	0	Tppp3
2.1651268245317e-59	0.560736047643195	0.316	0.196	3.93100426261976e-55	0	Sfrp4
1.8093081390413e-32	0.432005192641645	0.269	0.197	3.28497985724338e-28	0	Igfbp6
0	1.785953634912	0.987	0.544	0	1	Acta2
0	1.74914081290735	0.986	0.444	0	1	Tagln
0	1.6585070012261	0.982	0.48	0	1	Myl9
0	1.64689169345999	0.979	0.448	0	1	Tpm2
0	1.53044707303743	0.977	0.564	0	1	Csrp2
0	1.52634165295587	0.957	0.286	0	1	Myh11
0	1.51322292423846	0.956	0.278	0	1	Ppp1r14a
0	1.50655685578507	0.96	0.275	0	1	Cnn1
0	1.47396751270967	0.991	0.747	0	1	Dstn
0	1.42155386709896	0.979	0.498	0	1	Csrp1
0	1.38135809602701	0.976	0.454	0	1	Tpm1
0	1.30890171340188	0.946	0.448	0	1	Hspb1
0	1.29920233985931	1	0.969	0	1	Myl6
0	1.28010123443467	0.971	0.496	0	1	Flna
0	1.2681556776452	0.881	0.191	0	1	Sost
0	1.2585722968538	0.979	0.533	0	1	Cald1
0	1.23503260317243	0.869	0.18	0	1	Fbxl22
0	1.18278382539474	0.818	0.206	0	1	Tcap
0	1.17473545373864	0.945	0.323	0	1	Mylk
0	1.14012207005104	0.952	0.298	0	1	Itga8
0	1.12364131640953	0.96	0.442	0	1	Actn1
0	1.11869449932447	0.94	0.3	0	1	Lmod1
0	1.11352008407733	0.955	0.377	0	1	Fblim1
0	1.10004321064141	0.894	0.204	0	1	Sh3bgr
0	1.09287277181323	0.683	0.185	0	1	Actg2
0	1.09047777728371	0.94	0.372	0	1	Tns1
0	1.08334554172252	0.924	0.298	0	1	Ramp1
0	1.07701139998821	0.918	0.281	0	1	Bcam
0	1.070926678972	0.997	0.941	0	1	Vim
0	1.02493685738547	0.965	0.538	0	1	Fhl1
0	1.01086538244971	0.783	0.217	0	1	Gm13889
0	1.01056371070727	0.902	0.321	0	1	Lpp
0	0.993106809535764	0.934	0.372	0	1	Map1b
0	0.993104655170822	0.958	0.409	0	1	Rbpms
0	0.983991453070516	0.978	0.645	0	1	Cpe
0	0.974566145757931	0.854	0.293	0	1	Lmcd1
0	0.97423928991276	0.999	0.982	0	1	Tmsb4x
0	0.970110844984816	0.61	0.147	0	1	Sparcl1
0	0.948146922969448	0.921	0.339	0	1	Smtn
0	0.925803863308346	0.916	0.389	0	1	Pbxip1
0	0.903533748025045	0.858	0.355	0	1	Rock1
0	0.883491126310059	0.856	0.229	0	1	Npnt
0	0.881059442507345	0.88	0.345	0	1	Ppp1r12a
0	0.878830616250659	0.949	0.614	0	1	Gstm1
0	0.863780589190437	0.942	0.446	0	1	Pls3
0	0.860814979528498	0.949	0.546	0	1	Ptgis
0	0.857838821447795	0.953	0.617	0	1	Hcfc1r1
0	0.854271518923045	0.788	0.17	0	1	Synpo2
0	0.844652338881452	0.833	0.235	0	1	Hspb6
0	0.84412084073313	0.859	0.284	0	1	Cbr2
0	1.66306540592502	0.928	0.3	0	2	Serpinf1
0	1.4134249956441	0.999	0.798	0	2	Gsn
0	1.40373654803913	0.565	0.099	0	2	Inmt
0	1.37501853315302	0.962	0.513	0	2	Serping1
0	1.32740181400538	0.701	0.184	0	2	F3
0	1.25472934904638	0.934	0.46	0	2	Pcolce
0	1.19470488933646	0.99	0.64	0	2	Dcn
0	1.16993447995921	0.8	0.214	0	2	Cygb
0	1.15309544510272	0.629	0.109	0	2	Dpep1
0	1.11805961726082	0.664	0.182	0	2	Smoc2
0	1.09644129816534	0.748	0.253	0	2	Fbln1
0	1.0700197874588	0.513	0.142	0	2	Gpx3
0	0.963052604410893	0.406	0.096	0	2	Vegfd
0	0.925965065066247	0.733	0.25	0	2	Pi16
0	0.882301754237786	0.885	0.49	0	2	Igfbp4
0	0.841852113701067	0.65	0.312	0	2	Tgfbi
0	0.818434797316023	0.8	0.481	0	2	Mfap4
0	0.806114494561527	0.468	0.11	0	2	Fmod
0	0.787994001367246	0.631	0.229	0	2	Clec3b
0	0.770937962032957	0.519	0.184	0	2	Gdf10
0	0.769363332018306	0.999	0.976	0	2	Cst3
0	0.747652417706891	0.432	0.088	0	2	Fbln7
0	0.746389170707829	0.827	0.53	0	2	Cd302
0	0.74345912832873	0.875	0.545	0	2	Cfh
0	0.740320755661829	0.709	0.242	0	2	Dpt
0	0.732290696156118	0.536	0.076	0	2	Abca8a
0	0.712574623918476	0.42	0.054	0	2	Cpxm2
0	0.691402492460679	0.503	0.121	0	2	Entpd2
0	0.682437090275681	0.366	0.054	0	2	Hsd11b1
0	0.662684106726705	0.492	0.134	0	2	Olfml3
0	0.651784919211359	0.458	0.128	0	2	Pdgfrl
0	0.639133770387385	0.494	0.127	0	2	Clec11a
0	0.617491812924868	0.743	0.421	0	2	Rnase4
0	0.615968433256694	0.93	0.736	0	2	Ctsl
0	0.60920063028534	0.642	0.338	0	2	Adamts2
0	0.582145529294302	0.427	0.066	0	2	Cpxm1
0	0.533613414267835	0.382	0.078	0	2	G0s2
0	0.526834429014065	0.992	0.784	0	2	Col1a2
0	0.521161784905608	0.645	0.365	0	2	Itgbl1
0	0.504523042177164	0.36	0.05	0	2	Svep1
9.79437218512625e-318	0.576524911929804	0.774	0.456	1.77826621393152e-313	2	Ogn
1.65045753999685e-304	0.667371592704603	0.489	0.177	2.99657070961829e-300	2	Igfbp6
1.94323594784689e-286	0.642787955303769	0.75	0.447	3.52813918691082e-282	2	Cxcl12
2.40517968697432e-266	0.708195202779817	0.227	0.037	4.36684423967057e-262	2	Apod
8.12616780379532e-226	0.483530452969105	0.302	0.081	1.47538702645708e-221	2	Gpc3
