"0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10"
"Cep128" 0.0384615384615385 0.0340909090909091 0.0333333333333333 0.00934579439252336 0.027027027027027 0.0140845070422535 0 0 0.024390243902439 0.0689655172413793 0
"Nek1" 0.043956043956044 0 0.0416666666666667 0.0560747663551402 0.0135135135135135 0.0704225352112676 0 0 0.0487804878048781 0.0344827586206897 0.222222222222222
"Armc2" 0.021978021978022 0.00568181818181818 0.025 0 0.0405405405405405 0 0.0178571428571429 0 0 0 0
"Ccar2" 0.0274725274725275 0.0284090909090909 0.025 0.0186915887850467 0.108108108108108 0.0422535211267606 0.0357142857142857 0 0.0731707317073171 0.0344827586206897 0
"Pex12" 0.010989010989011 0 0.025 0.0373831775700935 0 0.028169014084507 0 0 0.024390243902439 0 0
"Phf3" 0.159340659340659 0.119318181818182 0.15 0.149532710280374 0.27027027027027 0.197183098591549 0.0892857142857143 0 0.341463414634146 0.206896551724138 0.444444444444444
"Sox8" 0.0164835164835165 0.0113636363636364 0.025 0.0186915887850467 0.0810810810810811 0.0140845070422535 0.0178571428571429 0 0.024390243902439 0 0
"Pcbp2" 0.17032967032967 0.0397727272727273 0.175 0.102803738317757 0.135135135135135 0.140845070422535 0.160714285714286 0.0784313725490196 0.24390243902439 0.137931034482759 0.444444444444444
"Golph3" 0.549450549450549 0.136363636363636 0.408333333333333 0.336448598130841 0.405405405405405 0.338028169014085 0.196428571428571 0.215686274509804 0.292682926829268 0.206896551724138 0.111111111111111
"Tnnt2" 0.296703296703297 0.511363636363636 0.0833333333333333 0.317757009345794 0.0540540540540541 0.169014084507042 0.160714285714286 0.0588235294117647 0 0 0
"Ankrd13d" 0.010989010989011 0 0.00833333333333333 0 0.0135135135135135 0 0.0357142857142857 0 0.024390243902439 0 0
"Luc7l3" 0.241758241758242 0.159090909090909 0.158333333333333 0.205607476635514 0.297297297297297 0.23943661971831 0.267857142857143 0 0.219512195121951 0.206896551724138 0.333333333333333
"Ypel3" 0.554945054945055 1.14772727272727 1.09166666666667 0.962616822429906 0.54054054054054 0.971830985915493 0.732142857142857 1.15686274509804 0.463414634146341 0.896551724137931 0.555555555555555
"Mapk8" 0.175824175824176 0.0738636363636364 0.175 0.224299065420561 0.0675675675675676 0.154929577464789 0.214285714285714 0.0392156862745098 0.0487804878048781 0.103448275862069 0.111111111111111
"Dlg2" 0.0604395604395604 0.0113636363636364 0.0833333333333333 0.0373831775700935 0 0.0704225352112676 0 0 0 0 0
"Amn1" 0.148351648351648 0.0454545454545454 0.075 0.261682242990654 0.189189189189189 0.183098591549296 0.0714285714285714 0.137254901960784 0.121951219512195 0.241379310344828 0.222222222222222
"Prss23" 0.043956043956044 0.170454545454545 0.25 0.532710280373832 0.0810810810810811 0.887323943661972 0.0178571428571429 0 4.51219512195122 0 1.77777777777778
"Ccdc22" 0.010989010989011 0.00568181818181818 0 0.0280373831775701 0.0135135135135135 0 0 0 0 0 0
"Pgap3" 0 0 0.0333333333333333 0 0.027027027027027 0 0 0 0 0 0
"Mcm3ap" 0.0769230769230769 0.00568181818181818 0.025 0.0654205607476635 0.0540540540540541 0.0563380281690141 0.0535714285714286 0 0.024390243902439 0.0344827586206897 0.111111111111111
"Znhit6" 0.0604395604395604 0.0170454545454545 0.0333333333333333 0.0747663551401869 0.135135135135135 0.028169014084507 0.0535714285714286 0 0.146341463414634 0 0
"Ndufb5" 0.532967032967033 0.431818181818182 0.433333333333333 0.532710280373832 0.608108108108108 0.408450704225352 0.303571428571429 0.196078431372549 0.75609756097561 0.689655172413793 0.777777777777778
"Ramp2" 1.1978021978022 1.22727272727273 0.75 0.495327102803738 4.45945945945946 0.887323943661972 0.0535714285714286 0.980392156862745 2.5609756097561 0.0689655172413793 0
"Camk2g" 0.0714285714285714 0.0511363636363636 0.0833333333333333 0.186915887850467 0.0945945945945946 0.140845070422535 0.0357142857142857 0 0.121951219512195 0.0689655172413793 0.111111111111111
"Gm33543" 0 0 0 0.0186915887850467 0.027027027027027 0 0 0 0 0 0
"Ccdc50" 0.373626373626374 0.0738636363636364 0.266666666666667 0.214953271028037 0.202702702702703 0.23943661971831 0.410714285714286 0 0.121951219512195 0.0689655172413793 0.111111111111111
"Rad17" 0.0989010989010989 0 0.0416666666666667 0.0560747663551402 0.121621621621622 0.0845070422535211 0.0535714285714286 0 0.0731707317073171 0.0344827586206897 0.111111111111111
"Rps27a" 1.93406593406593 1.46022727272727 1.49166666666667 1.30841121495327 2.40540540540541 1.28169014084507 1.53571428571429 2.27450980392157 2.4390243902439 3.03448275862069 1.77777777777778
"Sardh" 0.0769230769230769 0 0.0416666666666667 0.0841121495327103 0.0540540540540541 0.0140845070422535 0 0 0.0487804878048781 0 0.111111111111111
"Lss" 0.0494505494505494 0.00568181818181818 0.0166666666666667 0.0373831775700935 0.027027027027027 0 0 0 0.024390243902439 0 0
"Hibadh" 0.225274725274725 0.107954545454545 0.208333333333333 0.224299065420561 0.27027027027027 0.23943661971831 0.142857142857143 0 0.0731707317073171 0.103448275862069 0.111111111111111
"Ssbp2" 0.192307692307692 0.113636363636364 0.35 0.383177570093458 0.27027027027027 0.422535211267606 0.178571428571429 0 0.219512195121951 0.0689655172413793 0
"2410002F23Rik" 0.0494505494505494 0 0.0416666666666667 0.102803738317757 0.0945945945945946 0.0704225352112676 0.0892857142857143 0 0.0487804878048781 0.0689655172413793 0.111111111111111
"Josd2" 0.214285714285714 0.0227272727272727 0.133333333333333 0.177570093457944 0.22972972972973 0.169014084507042 0.0892857142857143 0 0.146341463414634 0.0689655172413793 0.333333333333333
"Tcf3" 0.252747252747253 0.0852272727272727 0.258333333333333 0.14018691588785 0.243243243243243 0.211267605633803 0.160714285714286 0.0784313725490196 0.146341463414634 0.241379310344828 0.111111111111111
"Vsig10l" 0.00549450549450549 0 0 0.00934579439252336 0.0135135135135135 0 0.0357142857142857 0 0 0 0
"Vmn1r214" 0.010989010989011 0.0227272727272727 0.025 0.0560747663551402 0.0135135135135135 0.0140845070422535 0.0178571428571429 0 0.0975609756097561 0 0
"Atf2" 0.0989010989010989 0.0681818181818182 0.125 0.14018691588785 0.148648648648649 0.0985915492957746 0.0535714285714286 0.0588235294117647 0.24390243902439 0.0344827586206897 0.222222222222222
"Togaram1" 0.032967032967033 0.0113636363636364 0.0416666666666667 0.0467289719626168 0.0945945945945946 0.0845070422535211 0.0178571428571429 0 0.0487804878048781 0 0.111111111111111
"Ankrd33b" 0.010989010989011 0.00568181818181818 0.0666666666666667 0.0373831775700935 0.189189189189189 0.0422535211267606 0.0535714285714286 0 0.024390243902439 0 0.111111111111111
"Hjurp" 0.131868131868132 0.0340909090909091 0.0833333333333333 0.0373831775700935 0.283783783783784 0.154929577464789 0.0714285714285714 0 0.48780487804878 0 0
"Sema4d" 0.0824175824175824 0 0.075 0.0373831775700935 0.108108108108108 0 0.178571428571429 0 0.0975609756097561 0.448275862068965 0.111111111111111
"Ikzf2" 0.0769230769230769 0 0.0333333333333333 0.0654205607476635 0.148648648648649 0.0422535211267606 0.0178571428571429 0 0.0487804878048781 0.517241379310345 0
"Ssr2" 0.417582417582418 0.232954545454545 0.616666666666667 0.598130841121495 0.635135135135135 0.71830985915493 0.375 0.235294117647059 0.414634146341463 0.275862068965517 0.333333333333333
"Ctdspl2" 0.197802197802198 0.0738636363636364 0.15 0.158878504672897 0.202702702702703 0.169014084507042 0.0892857142857143 0 0.219512195121951 0.172413793103448 0.111111111111111
"Atp13a2" 0.0659340659340659 0.0227272727272727 0.00833333333333333 0.0560747663551402 0.0945945945945946 0.0563380281690141 0.232142857142857 0 0.0731707317073171 0 0.111111111111111
"Nmi" 0.263736263736264 0.0965909090909091 0.0666666666666667 0.102803738317757 0.22972972972973 0.140845070422535 0.160714285714286 0 0.365853658536585 0.103448275862069 0.111111111111111
"Nmnat2" 0 0 0.00833333333333333 0 0.0135135135135135 0.0422535211267606 0.0178571428571429 0 0 0 0
"Smox" 0.0659340659340659 0.0170454545454545 0.075 0.0841121495327103 0.0405405405405405 0.0845070422535211 0.214285714285714 0 0.146341463414634 0.551724137931034 0
"Pan3" 0.395604395604396 0.261363636363636 0.391666666666667 0.308411214953271 0.554054054054054 0.309859154929577 0.571428571428571 0.549019607843137 0.585365853658537 0.551724137931034 0.111111111111111
"Gart" 0.10989010989011 0.0170454545454545 0.0916666666666667 0.0654205607476635 0.135135135135135 0.028169014084507 0.0714285714285714 0 0.024390243902439 0.0344827586206897 0.111111111111111
"Ube2m" 0.17032967032967 0.0568181818181818 0.241666666666667 0.280373831775701 0.22972972972973 0.225352112676056 0.214285714285714 0 0.24390243902439 0.310344827586207 0.111111111111111
"Agap2" 0.0164835164835165 0 0 0 0 0 0 0 0 0.0689655172413793 0
"2610002M06Rik" 0.0659340659340659 0.00568181818181818 0.0666666666666667 0.0747663551401869 0.0405405405405405 0.0845070422535211 0.0535714285714286 0.0588235294117647 0.0731707317073171 0.103448275862069 0.222222222222222
"Srsf11" 0.340659340659341 0.278409090909091 0.341666666666667 0.457943925233645 0.608108108108108 0.535211267605634 0.196428571428571 0 0.536585365853658 0.379310344827586 0.888888888888889
"Atp5h" 1.02197802197802 1.26704545454545 0.866666666666667 1.11214953271028 1.59459459459459 0.76056338028169 1.26785714285714 1.50980392156863 1.41463414634146 1.44827586206897 1
"Cd34" 1.48351648351648 1.22727272727273 1.94166666666667 1.91588785046729 1.83783783783784 3.32394366197183 0.107142857142857 1.23529411764706 0.48780487804878 0.241379310344828 0.666666666666667
"Ubn2" 0.225274725274725 0.0454545454545454 0.208333333333333 0.14018691588785 0.162162162162162 0.267605633802817 0.142857142857143 0 0.24390243902439 0.137931034482759 0
"Pkhd1l1" 0 0.0227272727272727 0 0 0.432432432432432 0 0 0 0.609756097560975 0 1.55555555555556
"Atp11b" 0.120879120879121 0 0.108333333333333 0.11214953271028 0.0810810810810811 0.0704225352112676 0.160714285714286 0 0.0975609756097561 0.206896551724138 0.111111111111111
"Arhgef39" 0 0.00568181818181818 0.00833333333333333 0 0.0135135135135135 0.0140845070422535 0.0357142857142857 0 0 0 0
"CAAA01147332.1" 0.00549450549450549 0.00568181818181818 0.0166666666666667 0.0186915887850467 0.027027027027027 0.0140845070422535 0.0357142857142857 0.0588235294117647 0.048780487804878 0 0.111111111111111
"Drosha" 0.0934065934065934 0 0.0583333333333333 0.0654205607476635 0.027027027027027 0.0845070422535211 0.0357142857142857 0 0.0487804878048781 0 0.111111111111111
"Pign" 0.10989010989011 0.0227272727272727 0.075 0.102803738317757 0.0540540540540541 0.0845070422535211 0.125 0.0588235294117647 0.0731707317073171 0.103448275862069 0.111111111111111
"Mtx3" 0.0494505494505494 0 0.0166666666666667 0 0 0 0.0357142857142857 0 0 0 0
"Tgfbrap1" 0.032967032967033 0 0.0416666666666667 0.0280373831775701 0.0945945945945946 0.0563380281690141 0.107142857142857 0 0.170731707317073 0.0689655172413793 0.111111111111111
"Csf2ra" 0.0824175824175824 0.102272727272727 0.0333333333333333 0.0654205607476635 0.0540540540540541 0.0704225352112676 0.75 0 0 0 0
"Aplnr" 0 0 0 0 0.108108108108108 0 0 0 0 0 0
"Acp2" 0.0769230769230769 0.0397727272727273 0.0666666666666667 0.0654205607476635 0.0945945945945946 0.0845070422535211 0.178571428571429 0 0.0487804878048781 0.0689655172413793 0.111111111111111
"Ttll1" 0.0714285714285714 0 0.05 0.0186915887850467 0.121621621621622 0.0704225352112676 0.0178571428571429 0 0.24390243902439 0.0344827586206897 0.333333333333333
"Ank3" 0.0384615384615385 0.00568181818181818 0 0.0280373831775701 0.0405405405405405 0 0 0 0.268292682926829 0 0.111111111111111
"Ythdf3" 0.0769230769230769 0.0625 0.075 0.0560747663551402 0.121621621621622 0.112676056338028 0.0535714285714286 0.117647058823529 0.195121951219512 0.103448275862069 0
"Sdr39u1" 0.010989010989011 0.0113636363636364 0 0 0.0135135135135135 0 0 0 0.024390243902439 0 0
"Grin2b" 0.0164835164835165 0 0 0.0186915887850467 0.0135135135135135 0 0 0 0 0 0.111111111111111
"Cnksr3" 0.0494505494505494 0.0170454545454545 0.00833333333333333 0.0467289719626168 0.0675675675675676 0.028169014084507 0.0178571428571429 0 0.121951219512195 0 0
"Odf2" 0.0824175824175824 0.0227272727272727 0.0583333333333333 0.0841121495327103 0.0810810810810811 0.0422535211267606 0.107142857142857 0 0.0487804878048781 0.241379310344828 0.111111111111111
"Spop" 0.56043956043956 0.255681818181818 0.375 0.616822429906542 0.459459459459459 0.47887323943662 0.357142857142857 0.313725490196078 0.536585365853658 0.379310344827586 0
"Zfp446" 0.0274725274725275 0.00568181818181818 0.0416666666666667 0.0280373831775701 0.0540540540540541 0.0422535211267606 0.0535714285714286 0 0.024390243902439 0 0.111111111111111
"Ltbp3" 0.395604395604396 0.113636363636364 0.241666666666667 0.355140186915888 0.0945945945945946 0.253521126760563 0 0 0.024390243902439 0 0.444444444444444
"Ccnb1" 0.021978021978022 0 0.0166666666666667 0.0186915887850467 0.027027027027027 0 0 0 0 0 0
"D130007C19Rik" 0.0384615384615385 0.0568181818181818 0.0416666666666667 0.0373831775700935 0.0135135135135135 0.0140845070422535 0.0178571428571429 0 0.0487804878048781 0.0344827586206897 0
"Pnpla7" 0.00549450549450549 0 0.00833333333333333 0.0186915887850467 0.0135135135135135 0.0422535211267606 0.142857142857143 0.117647058823529 0 0.0344827586206897 0.111111111111111
"Abca1" 0.0714285714285714 0.0284090909090909 0.258333333333333 0.308411214953271 0.297297297297297 0.253521126760563 0.625 0.0588235294117647 0.560975609756098 0.0344827586206897 0.111111111111111
"Olfr127" 0.00549450549450549 0.0170454545454545 0.05 0.0280373831775701 0 0.0422535211267606 0.0357142857142857 0 0.048780487804878 0 0
"Pknox1" 0.0824175824175824 0 0.133333333333333 0.0654205607476635 0.0675675675675676 0.0140845070422535 0.107142857142857 0 0.170731707317073 0.137931034482759 0
"Gtf2h4" 0.0549450549450549 0.00568181818181818 0.05 0.0467289719626168 0.0405405405405405 0.0140845070422535 0.0714285714285714 0 0.0487804878048781 0.0344827586206897 0
"Usb1" 0.0384615384615385 0.0170454545454545 0.025 0.0186915887850467 0 0.0422535211267606 0.0892857142857143 0.0588235294117647 0.024390243902439 0.0689655172413793 0
"Chchd3" 0.258241758241758 0.0511363636363636 0.15 0.205607476635514 0.459459459459459 0.154929577464789 0.0892857142857143 0.0588235294117647 0.195121951219512 0.172413793103448 0.222222222222222
"Exoc4" 0.115384615384615 0.0284090909090909 0.0833333333333333 0.0934579439252336 0.0810810810810811 0.112676056338028 0.142857142857143 0 0.0975609756097561 0.0344827586206897 0.333333333333333
"Pisd" 0.0659340659340659 0.0681818181818182 0.0916666666666667 0.149532710280374 0.148648648648649 0.0985915492957746 0.178571428571429 0 0.0975609756097561 0.0344827586206897 0
"Grik5" 0.0604395604395604 0.0284090909090909 0.05 0.0841121495327103 0.0675675675675676 0.0422535211267606 0 0 0 0 0
"Rfxap" 0.0989010989010989 0.0227272727272727 0.125 0.102803738317757 0.175675675675676 0.028169014084507 0.0535714285714286 0 0.195121951219512 0.0344827586206897 0.222222222222222
"Lancl1" 0.148351648351648 0.0170454545454545 0.0833333333333333 0.158878504672897 0.121621621621622 0.211267605633803 0.107142857142857 0.0588235294117647 0.121951219512195 0.0344827586206897 0.111111111111111
"Aldh16a1" 0.0549450549450549 0.00568181818181818 0.116666666666667 0.0747663551401869 0.0540540540540541 0.0985915492957746 0.142857142857143 0.0784313725490196 0.0487804878048781 0.0344827586206897 0.222222222222222
"Dclk2" 0 0 0 0.0186915887850467 0.0135135135135135 0 0 0 0.024390243902439 0 0
"Wac" 0.527472527472527 0.232954545454545 0.55 0.420560747663551 0.54054054054054 0.183098591549296 0.339285714285714 0.0588235294117647 0.51219512195122 0.689655172413793 0.333333333333333
"Tmem206" 0.0164835164835165 0 0 0.00934579439252336 0.108108108108108 0 0.0714285714285714 0 0.024390243902439 0.103448275862069 0.111111111111111
"Trps1" 0.67032967032967 0.0795454545454545 0.241666666666667 0.214953271028037 0.0810810810810811 0.0563380281690141 0.357142857142857 0 0.121951219512195 0.0689655172413793 0
"Selenoi" 0.0659340659340659 0.0681818181818182 0.00833333333333333 0.0841121495327103 0.0540540540540541 0.0422535211267606 0.0357142857142857 0 0.0487804878048781 0 0.111111111111111
"Spata7" 0.0989010989010989 0.0340909090909091 0.05 0.0280373831775701 0.0675675675675676 0.0704225352112676 0.0178571428571429 0.0784313725490196 0.024390243902439 0.0344827586206897 0
"Vmn1r58" 0.153846153846154 0.0397727272727273 0.15 0.158878504672897 0.121621621621622 0.253521126760563 0.196428571428571 0.0588235294117647 0.0975609756097561 0.413793103448276 0
"Matk" 0.010989010989011 0 0 0.00934579439252336 0.0135135135135135 0 0.0535714285714286 0 0 0 0
"Fam117a" 0.010989010989011 0.0284090909090909 0.025 0 0.216216216216216 0 0 0 0.0487804878048781 0 0.111111111111111
"Npepl1" 0.0989010989010989 0.0852272727272727 0.1 0.121495327102804 0.162162162162162 0.140845070422535 0.285714285714286 0 0.219512195121951 0.137931034482759 0
"Ankrd1" 0.00549450549450549 0.0227272727272727 0 0.0186915887850467 0 0 0.0357142857142857 0 0 0 0
"Hnmt" 0.032967032967033 0 0.025 0.0467289719626168 0.0405405405405405 0.0140845070422535 0.0892857142857143 0 0 0 0
"Lig1" 0.0274725274725275 0.0625 0.05 0.0560747663551402 0.0540540540540541 0.0563380281690141 0.178571428571429 0 0.0487804878048781 0.103448275862069 0
"Ankrd50" 0.0274725274725275 0.0738636363636364 0.05 0.0560747663551402 0.0540540540540541 0.0704225352112676 0.0357142857142857 0 0 0 0
"Wnk1" 0.835164835164835 1.21590909090909 0.683333333333333 0.532710280373832 0.986486486486486 0.704225352112676 2.25 1.41176470588235 2.65853658536585 1.6551724137931 1
"Sorbs2" 0.032967032967033 0.0681818181818182 0 0.0186915887850467 0.297297297297297 0 0.0357142857142857 0 0 0 0
"Inpp4b" 0 0.0625 0.00833333333333333 0.00934579439252336 0 0.0140845070422535 0.0535714285714286 0 0.0731707317073171 0.137931034482759 0
"Ctnnd1" 0.148351648351648 0.0227272727272727 0.108333333333333 0.0841121495327103 0.148648648648649 0.0704225352112676 0.0714285714285714 0.0588235294117647 0.146341463414634 0 0.222222222222222
"Acp6" 0.0769230769230769 0.0170454545454545 0.05 0.0560747663551402 0.148648648648649 0.0845070422535211 0.0535714285714286 0 0.0487804878048781 0.137931034482759 0
"Prodh" 0.0164835164835165 0 0.00833333333333333 0.0186915887850467 0.0540540540540541 0 0 0 0.0487804878048781 0 0
"Cfap45" 0.032967032967033 0 0.0333333333333333 0.0186915887850467 0.108108108108108 0 0 0 0.121951219512195 0.137931034482759 0
"Mrrf" 0.0714285714285714 0.0454545454545454 0.0833333333333333 0.0654205607476635 0.189189189189189 0.0422535211267606 0.0178571428571429 0 0.341463414634146 0.0344827586206897 0.111111111111111
