"0" "1" "2" "3" "4" "5" "6" "7" "8" "9"
"Camk2g" 0.508045977011494 0.233333333333333 0.533073929961089 0.372549019607843 0.453551912568306 0.53416149068323 0.221476510067114 0.294520547945205 0.6 0.397058823529412
"Gm33543" 0.0275862068965517 0.00666666666666667 0.0389105058365759 0.0245098039215686 0.0273224043715847 0.0124223602484472 0 0 0.024 0
"Ccdc50" 0.324137931034483 0.15 0.385214007782101 0.053921568627451 0.251366120218579 0.229813664596273 0.0604026845637584 0.349315068493151 0.288 0.220588235294118
"Rad17" 0.160919540229885 0.08 0.116731517509728 0 0.169398907103825 0.111801242236025 0.0671140939597315 0.150684931506849 0.2 0.191176470588235
"Rps27a" 1.59770114942529 1.46666666666667 1.66536964980545 1.21078431372549 1.75409836065574 1.4472049689441 1.14093959731544 1.79452054794521 1.528 1.58823529411765
"Sardh" 0.101149425287356 0.0733333333333333 0.101167315175097 0.0686274509803921 0.114754098360656 0.124223602484472 0.0201342281879195 0.0958904109589041 0.096 0
"Lss" 0.0436781609195402 0.0233333333333333 0.0155642023346304 0.0147058823529412 0.0437158469945355 0.0248447204968944 0 0.0616438356164384 0.072 0.0147058823529412
"Hibadh" 0.650574712643678 0.306666666666667 0.642023346303502 0.259803921568627 0.73224043715847 0.627329192546584 0.0536912751677852 0.561643835616438 0.664 0.529411764705882
"Ssbp2" 0.632183908045977 0.35 0.708171206225681 0.308823529411765 0.666666666666667 0.540372670807453 0.38255033557047 0.527397260273973 0.504 0.485294117647059
"2410002F23Rik" 0.0988505747126437 0.0366666666666667 0.0505836575875486 0.0882352941176471 0.0655737704918033 0.0869565217391304 0.0604026845637584 0.0616438356164384 0.12 0.0441176470588235
"Josd2" 0.680459770114943 0.32 0.517509727626459 0.318627450980392 0.628415300546448 0.478260869565217 0.10738255033557 0.26027397260274 0.544 0.264705882352941
"Tcf3" 0.140229885057471 0.0733333333333333 0.105058365758755 0.0686274509803921 0.136612021857923 0.0869565217391304 0 0.178082191780822 0.136 0.147058823529412
"Vsig10l" 0.00229885057471264 0.00333333333333333 0 0 0.0109289617486339 0 0 0.00684931506849315 0 0
"Vmn1r214" 0.0252873563218391 0.00333333333333333 0.0233463035019455 0 0.0546448087431694 0.0248447204968944 0.0335570469798658 0.0273972602739726 0.024 0
"Atf2" 0.227586206896552 0.15 0.206225680933852 0.0833333333333333 0.147540983606557 0.105590062111801 0.0201342281879195 0.178082191780822 0.184 0.0882352941176471
"Togaram1" 0.0758620689655172 0.03 0.0505836575875486 0.0441176470588235 0.0546448087431694 0.031055900621118 0 0.0479452054794521 0.056 0.0294117647058824
"Hjurp" 0.151724137931034 0.07 0.132295719844358 0.0735294117647059 0.136612021857923 0.0745341614906832 0.100671140939597 0.123287671232877 0.192 0.102941176470588
"Sema4d" 0.00919540229885057 0.00333333333333333 0.00778210116731518 0.0245098039215686 0.00546448087431694 0.0372670807453416 0.0335570469798658 0.0205479452054795 0.008 0.0147058823529412
"Ikzf2" 0.064367816091954 0.0166666666666667 0.0505836575875486 0.0588235294117647 0.0546448087431694 0.0559006211180124 0.0738255033557047 0.116438356164384 0.064 0.0294117647058824
"Ssr2" 0.937931034482758 1.05666666666667 0.626459143968872 0.78921568627451 0.907103825136612 0.888198757763975 0.906040268456376 0.828767123287671 0.712 0.441176470588235
"Ctdspl2" 0.170114942528736 0.126666666666667 0.186770428015564 0.220588235294118 0.213114754098361 0.180124223602484 0.248322147651007 0.226027397260274 0.152 0.235294117647059
"Atp13a2" 0.0896551724137931 0.03 0.0778210116731518 0.0392156862745098 0.0983606557377049 0.093167701863354 0.0939597315436242 0.0753424657534247 0.088 0.0588235294117647
"Nmi" 0.140229885057471 0.0833333333333333 0.147859922178988 0.0245098039215686 0.158469945355191 0.0807453416149068 0 0.171232876712329 0.128 0.0441176470588235
"Nmnat2" 0.00229885057471264 0 0.00389105058365759 0 0.0109289617486339 0.0062111801242236 0 0.00684931506849315 0.008 0
"Smox" 0.0206896551724138 0.0333333333333333 0.0194552529182879 0.00490196078431373 0.0163934426229508 0.0496894409937888 0 0.0410958904109589 0.008 0.0588235294117647
"Pan3" 0.416091954022988 0.416666666666667 0.420233463035019 0.754901960784314 0.426229508196721 0.900621118012422 0.832214765100671 0.438356164383562 0.384 0.647058823529412
"Gart" 0.158620689655172 0.0933333333333333 0.132295719844358 0.0294117647058823 0.136612021857923 0.130434782608696 0.0939597315436242 0.178082191780822 0.192 0.102941176470588
"Ube2m" 0.324137931034483 0.0933333333333333 0.249027237354086 0.00490196078431373 0.273224043715847 0.267080745341615 0.0201342281879195 0.26027397260274 0.272 0.176470588235294
"Agap2" 0.00229885057471264 0.00666666666666667 0.0155642023346304 0.0196078431372549 0.0218579234972678 0 0.0201342281879195 0.0136986301369863 0 0
"2610002M06Rik" 0.0942528735632184 0.0433333333333333 0.0856031128404669 0.00980392156862745 0.0983606557377049 0.0559006211180124 0.0201342281879195 0.0753424657534247 0.04 0.0294117647058824
"Srsf11" 0.611494252873563 0.32 0.603112840466926 0.573529411764706 0.562841530054645 0.484472049689441 0.657718120805369 0.534246575342466 0.72 0.602941176470588
"Atp5h" 2.77471264367816 2.26666666666667 2.65758754863813 1.8578431372549 2.78688524590164 2.52795031055901 2.0738255033557 2.32191780821918 2.688 2.51470588235294
"Cd34" 0.0505747126436782 0.103333333333333 0.163424124513619 0.0735294117647059 0.333333333333333 0.15527950310559 0.0604026845637584 1.17123287671233 0.016 0.205882352941176
"Ubn2" 0.222988505747126 0.106666666666667 0.303501945525292 0.181372549019608 0.251366120218579 0.279503105590062 0.221476510067114 0.246575342465753 0.232 0.205882352941176
"Atp11b" 0.211494252873563 0.126666666666667 0.186770428015564 0.137254901960784 0.185792349726776 0.180124223602484 0.201342281879195 0.116438356164384 0.184 0.191176470588235
"Arhgef39" 0.0275862068965517 0.00666666666666667 0.0194552529182879 0.0245098039215686 0.0163934426229508 0 0.0201342281879195 0.0136986301369863 0.016 0
"CAAA01147332.1" 0.0114942528735632 0.00666666666666667 0.0116731517509728 0 0.0382513661202186 0.0186335403726708 0 0.0205479452054795 0.016 0
"Drosha" 0.0528735632183908 0.02 0.0817120622568093 0.00980392156862745 0.0437158469945355 0.0496894409937888 0 0.0479452054794521 0.088 0.0441176470588235
"Pign" 0.0919540229885057 0.03 0.066147859922179 0.0343137254901961 0.0710382513661202 0.111801242236025 0.10738255033557 0.13013698630137 0.088 0.0735294117647059
"Mtx3" 0.0206896551724138 0.0133333333333333 0.00389105058365759 0.00490196078431373 0.0163934426229508 0.0062111801242236 0.0134228187919463 0.0205479452054795 0 0.0294117647058824
"Tgfbrap1" 0.0344827586206897 0.00333333333333333 0.0233463035019455 0.0343137254901961 0.0382513661202186 0.0186335403726708 0.0536912751677852 0.0136986301369863 0.008 0.0294117647058824
"Csf2ra" 0.0275862068965517 0.00333333333333333 0.0466926070038911 0.0490196078431372 0.0163934426229508 0.0683229813664596 0.0134228187919463 0.0479452054794521 0.024 0.0294117647058824
"Acp2" 0.0919540229885057 0.0366666666666667 0.0894941634241245 0.0245098039215686 0.087431693989071 0.062111801242236 0 0.116438356164384 0.064 0.0294117647058824
"Ttll1" 0.16551724137931 0.0733333333333333 0.140077821011673 0.0392156862745098 0.131147540983607 0.118012422360248 0.0335570469798658 0.0342465753424658 0.128 0.176470588235294
"Ank3" 0.0160919540229885 0.01 0.0311284046692607 0.0147058823529412 0.0273224043715847 0.0186335403726708 0 0.0547945205479452 0.016 0.0882352941176471
"Ythdf3" 0.188505747126437 0.07 0.194552529182879 0.0637254901960784 0.185792349726776 0.180124223602484 0.100671140939597 0.10958904109589 0.176 0.0882352941176471
"Grin2b" 0.00919540229885057 0 0.0505836575875486 0.00980392156862745 0.0218579234972678 0 0.0268456375838926 0.0136986301369863 0 0
"Cnksr3" 0.229885057471264 0.103333333333333 0.175097276264591 0.142156862745098 0.300546448087432 0.124223602484472 0.0201342281879195 0.116438356164384 0.264 0.0882352941176471
"Odf2" 0.0850574712643678 0.05 0.0972762645914397 0.0686274509803921 0.120218579234973 0.0993788819875776 0.100671140939597 0.116438356164384 0.104 0.132352941176471
"Spop" 1.22758620689655 1.19 1.18677042801556 1.09313725490196 1.21311475409836 1.27950310559006 1.2751677852349 1.04109589041096 1.208 1.25
"Zfp446" 0.0206896551724138 0.0233333333333333 0.00778210116731518 0 0.0218579234972678 0.0186335403726708 0 0.0205479452054795 0.04 0.0441176470588235
"Ltbp3" 0.563218390804598 0.293333333333333 0.357976653696498 0.279411764705882 0.568306010928962 0.37888198757764 0.12751677852349 0.506849315068493 0.648 0.0882352941176471
"Ccnb1" 0.0137931034482759 0.00666666666666667 0.0272373540856031 0.00490196078431373 0.0109289617486339 0.0124223602484472 0.0402684563758389 0.0136986301369863 0.008 0
"D130007C19Rik" 0.0183908045977011 0.00666666666666667 0.0194552529182879 0.00980392156862745 0.00546448087431694 0.0186335403726708 0 0 0 0.0147058823529412
"Pnpla7" 0.0160919540229885 0.0133333333333333 0.0155642023346304 0.00490196078431373 0.0218579234972678 0.0062111801242236 0.0201342281879195 0.0136986301369863 0 0.0294117647058823
"Abca1" 0.0252873563218391 0.0233333333333333 0.0272373540856031 0.0147058823529412 0.0163934426229508 0.0062111801242236 0 0.0479452054794521 0.056 0.0294117647058824
"Olfr127" 0.0137931034482759 0.0133333333333333 0.0116731517509728 0.00980392156862745 0.0163934426229508 0.0124223602484472 0.0201342281879195 0.0205479452054795 0.016 0.0147058823529412
"Pknox1" 0.0436781609195402 0.0133333333333333 0.0933852140077821 0.0686274509803921 0.0546448087431694 0.0683229813664596 0.0469798657718121 0.0958904109589041 0.08 0.0294117647058824
"Gtf2h4" 0.0942528735632184 0.08 0.116731517509728 0.088235294117647 0.114754098360656 0.0248447204968944 0.0134228187919463 0.102739726027397 0.112 0.0294117647058824
"Usb1" 0.0390804597701149 0.03 0.0428015564202335 0 0.0710382513661202 0.0062111801242236 0.0134228187919463 0.0342465753424658 0.048 0.0588235294117647
"Chchd3" 0.351724137931034 0.09 0.303501945525292 0.147058823529412 0.349726775956284 0.316770186335404 0.100671140939597 0.212328767123288 0.24 0.191176470588235
"Exoc4" 0.137931034482759 0.116666666666667 0.198443579766537 0.0980392156862745 0.169398907103825 0.167701863354037 0.0201342281879195 0.136986301369863 0.152 0.132352941176471
"Pisd" 0.147126436781609 0.0266666666666667 0.0933852140077821 0.0490196078431373 0.103825136612022 0.105590062111801 0.0134228187919463 0.0821917808219178 0.024 0.352941176470588
"Grik5" 0.0735632183908046 0.0433333333333333 0.0894941634241245 0.0490196078431372 0.120218579234973 0.0496894409937888 0.0201342281879195 0.116438356164384 0.072 0.0294117647058823
"Rfxap" 0.0942528735632184 0.0533333333333333 0.0894941634241245 0.0196078431372549 0.120218579234973 0.0993788819875776 0.0134228187919463 0.0753424657534247 0.08 0.0735294117647059
"Lancl1" 0.257471264367816 0.106666666666667 0.256809338521401 0.117647058823529 0.191256830601093 0.167701863354037 0 0.136986301369863 0.336 0.161764705882353
"Aldh16a1" 0.101149425287356 0.04 0.105058365758755 0.0686274509803921 0.14207650273224 0.0559006211180124 0.0201342281879195 0.0753424657534247 0.088 0.0735294117647059
"Wac" 0.439080459770115 0.26 0.556420233463035 0.740196078431372 0.426229508196721 0.490683229813665 1.34228187919463 0.60958904109589 0.568 0.647058823529412
"Tmem206" 0.0298850574712644 0.02 0.0194552529182879 0 0.0163934426229508 0.0496894409937888 0.0201342281879195 0.0410958904109589 0.048 0
"Trps1" 0.167816091954023 0.0933333333333333 0.159533073929961 0.0931372549019608 0.240437158469945 0.167701863354037 0.087248322147651 0.23972602739726 0.136 0.147058823529412
"Selenoi" 0.0896551724137931 0.0133333333333333 0.0622568093385214 0.0441176470588235 0.0601092896174863 0.031055900621118 0.0469798657718121 0.10958904109589 0.048 0.0441176470588235
"Spata7" 0.0758620689655172 0.0433333333333333 0.0350194552529183 0.0343137254901961 0.0765027322404371 0.0745341614906832 0.0536912751677852 0.0684931506849315 0.032 0.0441176470588235
"Vmn1r58" 0.0942528735632184 0.0566666666666667 0.116731517509728 0.132352941176471 0.14207650273224 0.142857142857143 0.355704697986577 0.123287671232877 0.152 0.132352941176471
"Fam117a" 0.0160919540229885 0 0 0 0.0163934426229508 0 0 0.0273972602739726 0 0.0441176470588235
"Npepl1" 0.377011494252874 0.123333333333333 0.249027237354086 0.0931372549019608 0.278688524590164 0.267080745341615 0.0268456375838926 0.232876712328767 0.312 0.147058823529412
"Ankrd1" 0.117241379310345 0.0633333333333333 0.0350194552529183 0.0784313725490196 0.169398907103825 0.031055900621118 0 0.294520547945205 0.056 0.0735294117647059
"Hnmt" 0.144827586206897 0.04 0.0856031128404669 0.0441176470588235 0.109289617486339 0.0807453416149068 0 0.0342465753424658 0.16 0.0294117647058823
"Lig1" 0.0183908045977011 0.0266666666666667 0.0505836575875486 0.0196078431372549 0.0382513661202186 0.0248447204968944 0.0201342281879195 0.0753424657534247 0.016 0.0147058823529412
"Ankrd50" 0.0551724137931034 0.01 0.0272373540856031 0.0490196078431372 0.0273224043715847 0.0186335403726708 0 0.0479452054794521 0.032 0.0441176470588235
"Wnk1" 0.682758620689655 0.8 0.750972762645914 0.666666666666667 0.672131147540984 0.68944099378882 0.865771812080537 0.753424657534246 0.632 0.617647058823529
"Sorbs2" 0.473563218390805 0.13 0.24124513618677 0.254901960784314 0.415300546448087 0.434782608695652 0.147651006711409 0.184931506849315 0.32 1.08823529411765
"Inpp4b" 0 0.0166666666666667 0 0 0.00546448087431694 0 0 0.00684931506849315 0 0.25
"Ctnnd1" 0.239080459770115 0.0833333333333333 0.132295719844358 0.0882352941176471 0.202185792349727 0.111801242236025 0 0.143835616438356 0.248 0.147058823529412
"Acp6" 0.101149425287356 0.04 0.0583657587548638 0.053921568627451 0.0327868852459016 0.0807453416149068 0 0.0479452054794521 0.064 0.0147058823529412
"Prodh" 0.0666666666666667 0.02 0.0544747081712062 0.0294117647058823 0.0382513661202186 0.0683229813664596 0.0402684563758389 0.00684931506849315 0.096 0.0147058823529412
"Cfap45" 0.0344827586206897 0.0266666666666667 0.0428015564202335 0.0637254901960784 0.0491803278688525 0.142857142857143 0.154362416107383 0.0684931506849315 0.112 0.0294117647058824
"Mrrf" 0.206896551724138 0.0333333333333333 0.1284046692607 0.0343137254901961 0.180327868852459 0.149068322981366 0.0402684563758389 0.143835616438356 0.072 0.102941176470588
"Ankrd16" 0.096551724137931 0.0433333333333333 0.105058365758755 0.0245098039215686 0.0819672131147541 0.0559006211180124 0.0268456375838926 0.0821917808219178 0.064 0.0735294117647059
"Spata1" 0.0459770114942529 0.0166666666666667 0.00778210116731518 0.0245098039215686 0.0163934426229508 0.0372670807453416 0.0335570469798658 0.0273972602739726 0.024 0.0441176470588235
"Cngb1" 0.0114942528735632 0.01 0.00389105058365759 0.0245098039215686 0.0109289617486339 0.0124223602484472 0 0.0136986301369863 0.04 0.0147058823529412
"Med13l" 0.172413793103448 0.0766666666666667 0.249027237354086 0.117647058823529 0.240437158469945 0.149068322981366 0.0536912751677852 0.205479452054795 0.296 0.0882352941176471
