,GSE,study_accession,secondary_sample_accession,sample_accession,experiment_accession,run_accession,tax_id,scientific_name,fastq_ftp,submitted_ftp,ftp,technology,fq_dump,bam
1,GSE131776,PRJNA544955,SRS4824191,SAMN11867228,SRX5904083,SRR9130165,10090,Mus musculus,ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/005/SRR9130165/SRR9130165_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/005/SRR9130165/SRR9130165_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR913/005/SRR9130165,10x,no,no
2,GSE131776,PRJNA544955,SRS4824191,SAMN11867228,SRX5904083,SRR9130166,10090,Mus musculus,ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/006/SRR9130166/SRR9130166_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/006/SRR9130166/SRR9130166_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR913/006/SRR9130166,10x,no,no
3,GSE131776,PRJNA544955,SRS4824191,SAMN11867228,SRX5904083,SRR9130167,10090,Mus musculus,ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/007/SRR9130167/SRR9130167_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/007/SRR9130167/SRR9130167_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR913/007/SRR9130167,10x,no,no
4,GSE131776,PRJNA544955,SRS4824191,SAMN11867228,SRX5904083,SRR9130168,10090,Mus musculus,ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/008/SRR9130168/SRR9130168_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/008/SRR9130168/SRR9130168_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR913/008/SRR9130168,10x,no,no
5,GSE131776,PRJNA544955,SRS4824191,SAMN11867228,SRX5904083,SRR9130169,10090,Mus musculus,ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/009/SRR9130169/SRR9130169_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/009/SRR9130169/SRR9130169_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR913/009/SRR9130169,10x,no,no
6,GSE131776,PRJNA544955,SRS4824191,SAMN11867228,SRX5904083,SRR9130170,10090,Mus musculus,ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/000/SRR9130170/SRR9130170_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/000/SRR9130170/SRR9130170_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR913/000/SRR9130170,10x,no,no
7,GSE131776,PRJNA544955,SRS4824191,SAMN11867228,SRX5904083,SRR9130171,10090,Mus musculus,ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/001/SRR9130171/SRR9130171_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/001/SRR9130171/SRR9130171_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR913/001/SRR9130171,10x,no,no
8,GSE131776,PRJNA544955,SRS4824191,SAMN11867228,SRX5904083,SRR9130172,10090,Mus musculus,ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/002/SRR9130172/SRR9130172_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/002/SRR9130172/SRR9130172_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR913/002/SRR9130172,10x,no,no
