"0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11"
"Zfp638" 0.102783725910064 0.0923913043478261 0.145214521452145 0.0955631399317406 0.103202846975089 0.016 0.130208333333333 0.0869565217391304 0.132075471698113 0.0786516853932584 0.0888888888888889 0.0930232558139535
"Dohh" 0.0642398286937901 0.171195652173913 0.0759075907590759 0.0887372013651877 0.096085409252669 0.032 0.09375 0.103260869565217 0.132075471698113 0.0561797752808989 0.0666666666666667 0.0930232558139535
"Ctc1" 0.0642398286937901 0.0244565217391304 0.0462046204620462 0.0409556313993174 0.0391459074733096 0.016 0.046875 0.0543478260869565 0 0.0561797752808989 0.0888888888888889 0.13953488372093
"Plcb4" 0.00428265524625268 0.016304347826087 0 0.0102389078498294 0 0.028 0.00520833333333333 0.016304347826087 0 0 0 0
"Lrig3" 0.00856531049250535 0.00543478260869565 0.0033003300330033 0 0 0 0 0 0 0 0 0.0232558139534884
"Trak1" 0.0877944325481799 0.0923913043478261 0.0891089108910891 0.0546075085324232 0.0747330960854092 0 0.109375 0.0434782608695652 0.10377358490566 0.101123595505618 0.0888888888888889 0.13953488372093
"Smarcc1" 0.0663811563169165 0.0869565217391304 0.0957095709570957 0.0784982935153584 0.0747330960854092 0.032 0.0729166666666667 0.0923913043478261 0.113207547169811 0.134831460674157 0.0888888888888889 0.186046511627907
"Endov" 0.0171306209850107 0.0108695652173913 0.0099009900990099 0.0102389078498294 0.00711743772241993 0 0.015625 0.0108695652173913 0.0283018867924528 0.0112359550561798 0.0222222222222222 0.0465116279069767
"Ipmk" 0.0920770877944325 0.0597826086956522 0.0957095709570957 0.0614334470989761 0.0818505338078292 0.016 0.0729166666666667 0.0652173913043478 0.113207547169811 0.0449438202247191 0.0666666666666667 0.0697674418604651
"Stxbp4" 0.00642398286937901 0.0190217391304348 0.0066006600660066 0.00341296928327645 0.0142348754448399 0.012 0.00520833333333333 0 0.00943396226415094 0.0224719101123595 0.0444444444444444 0.0232558139534884
"Adam33" 0.0342612419700214 0.00271739130434783 0.0231023102310231 0.0204778156996587 0.0320284697508897 0 0.015625 0.0271739130434783 0.0283018867924528 0 0.0222222222222222 0.0232558139534884
"Ncoa2" 0.0856531049250535 0.0380434782608696 0.115511551155116 0.0716723549488055 0.120996441281139 0 0.0416666666666667 0.0652173913043478 0.0943396226415094 0.0449438202247191 0.111111111111111 0.0465116279069767
"Tcp11" 0 0.00271739130434783 0.0066006600660066 0.0068259385665529 0.00355871886120996 0 0 0 0 0 0 0
"Fgf12" 0.0107066381156317 0 0 0.0068259385665529 0.0177935943060498 0 0.0104166666666667 0 0 0.0224719101123595 0 0.0232558139534884
"Ccdc137" 0.0149892933618844 0.0217391304347826 0.0132013201320132 0.0273037542662116 0.0177935943060498 0 0.0260416666666667 0.0217391304347826 0.0283018867924528 0.0449438202247191 0.0666666666666667 0.0232558139534884
"Mapre3" 0.0235546038543897 0.0190217391304348 0.0165016501650165 0.0068259385665529 0.0142348754448399 0 0.03125 0 0.0188679245283019 0.0337078651685393 0 0
"Frmd4a" 0.132762312633833 0.173913043478261 0.118811881188119 0.208191126279863 0.181494661921708 0 0.114583333333333 0.0760869565217391 0.0943396226415094 0.0786516853932584 0.0666666666666667 0.162790697674419
"Atp6v0a2" 0.0406852248394004 0.0434782608695652 0.0264026402640264 0.0307167235494881 0.0249110320284698 0 0.015625 0.0108695652173913 0.0566037735849057 0.0786516853932584 0.0444444444444444 0.0930232558139535
"Dlg1" 0.0406852248394004 0.0298913043478261 0.0627062706270627 0.037542662116041 0.0498220640569395 0 0.0416666666666667 0.0706521739130435 0.0566037735849057 0.0224719101123595 0.0222222222222222 0.0930232558139535
"Txlna" 0.0599571734475375 0.0896739130434783 0.0627062706270627 0.0784982935153584 0.0498220640569395 0 0.0729166666666667 0.0597826086956522 0.10377358490566 0.0561797752808989 0.0666666666666667 0.116279069767442
"Inpp4a" 0.321199143468951 0.263586956521739 0.389438943894389 0.204778156996587 0.395017793594306 0.16 0.390625 0.614130434782609 0.424528301886792 0.370786516853933 0.444444444444444 0.302325581395349
"Ralgps1" 0.0107066381156317 0.0298913043478261 0.0198019801980198 0.0170648464163823 0.0177935943060498 0 0 0.0108695652173913 0.0188679245283019 0.0224719101123595 0.0222222222222222 0
"Ccdc114" 0.0149892933618844 0.0244565217391304 0.0363036303630363 0.068259385665529 0.0462633451957295 0 0.0520833333333333 0.0434782608695652 0.0566037735849057 0.101123595505618 0.0222222222222222 0.0232558139534884
"Eml2" 0.0171306209850107 0.0298913043478261 0.0066006600660066 0.0102389078498294 0.00355871886120996 0 0.015625 0.0217391304347826 0.0188679245283019 0.0112359550561798 0 0.0232558139534884
"Pfdn6" 0.132762312633833 0.195652173913043 0.181518151815182 0.112627986348123 0.181494661921708 0.036 0.135416666666667 0.168478260869565 0.207547169811321 0.101123595505618 0.0888888888888889 0.395348837209302
"Cep128" 0.0299785867237687 0.00815217391304348 0.0132013201320132 0.0136518771331058 0.0249110320284698 0.016 0.015625 0.0326086956521739 0.00943396226415094 0.0449438202247191 0.0222222222222222 0.13953488372093
"Nek1" 0.012847965738758 0.0135869565217391 0.0165016501650165 0.0102389078498294 0.0142348754448399 0 0.0364583333333333 0.0217391304347826 0.00943396226415094 0.0449438202247191 0.0222222222222222 0.0697674418604651
"Armc2" 0.0214132762312634 0.016304347826087 0.0297029702970297 0.0136518771331058 0.0213523131672598 0.032 0.0260416666666667 0.016304347826087 0.0283018867924528 0.0112359550561798 0 0.0697674418604651
"Ccar2" 0.0342612419700214 0.016304347826087 0.0297029702970297 0.00341296928327645 0.0498220640569395 0.008 0.015625 0.00543478260869565 0.00943396226415094 0.0337078651685393 0.0666666666666667 0.0232558139534884
"Pex12" 0.00856531049250535 0.0190217391304348 0.0132013201320132 0.0068259385665529 0.0213523131672598 0 0.015625 0.0108695652173913 0 0 0 0.0232558139534884
"Phf3" 0.156316916488223 0.138586956521739 0.145214521452145 0.146757679180887 0.142348754448399 0 0.140625 0.146739130434783 0.160377358490566 0.112359550561798 0.133333333333333 0.13953488372093
"Pcbp2" 0.396145610278373 0.391304347826087 0.37953795379538 0.368600682593857 0.309608540925267 0.024 0.34375 0.456521739130435 0.320754716981132 0.426966292134831 0.333333333333333 0.465116279069767
"Golph3" 0.147751605995717 0.14945652173913 0.260726072607261 0.146757679180887 0.185053380782918 0.016 0.151041666666667 0.125 0.254716981132075 0.0786516853932584 0.111111111111111 0.209302325581395
"Ankrd13d" 0.0214132762312634 0.0108695652173913 0.0198019801980198 0.0170648464163823 0.00711743772241993 0 0 0.00543478260869565 0 0.0224719101123595 0.0222222222222222 0.0465116279069767
"Luc7l3" 0.203426124197002 0.309782608695652 0.3003300330033 0.245733788395904 0.231316725978648 0.028 0.328125 0.364130434782609 0.19811320754717 0.157303370786517 0.155555555555556 0.488372093023256
"Ypel3" 0.471092077087794 0.614130434782609 0.438943894389439 0.293515358361775 0.441281138790036 0.076 0.359375 0.445652173913043 0.443396226415094 0.269662921348315 0.0666666666666667 0.209302325581395
"Mapk8" 0.0920770877944325 0.078804347826087 0.0528052805280528 0.0784982935153584 0.0818505338078292 0 0.0572916666666667 0.0489130434782609 0.0566037735849057 0.0898876404494382 0.177777777777778 0.186046511627907
"Amn1" 0.0513918629550321 0.0896739130434783 0.0627062706270627 0.0580204778156997 0.0711743772241993 0.068 0.0520833333333333 0.0869565217391304 0.0660377358490566 0.0112359550561798 0.0444444444444444 0.0930232558139535
"Prss23" 0 0.00271739130434783 0 0.00341296928327645 0 0.032 0.00520833333333333 0 0 0.0224719101123595 0.0222222222222222 0
"Ccdc22" 0.00642398286937901 0.0244565217391304 0.0198019801980198 0.0273037542662116 0.0284697508896797 0 0.00520833333333333 0.016304347826087 0.00943396226415094 0 0.0222222222222222 0.0465116279069767
"Pgap3" 0.00642398286937901 0.016304347826087 0.0099009900990099 0.0068259385665529 0.00355871886120996 0 0.0104166666666667 0 0.00943396226415094 0.0224719101123595 0 0
"Mcm3ap" 0.0149892933618844 0.0190217391304348 0.0132013201320132 0.0170648464163823 0.00711743772241993 0 0.0104166666666667 0.0108695652173913 0.0188679245283019 0.0224719101123595 0.0222222222222222 0.0232558139534884
"Znhit6" 0.0278372591006424 0.0190217391304348 0.0165016501650165 0.0341296928327645 0.0213523131672598 0 0.0260416666666667 0.0434782608695652 0.0471698113207547 0.0112359550561798 0.0444444444444444 0.0697674418604651
"Ndufb5" 0.434689507494647 0.603260869565217 0.594059405940594 0.378839590443686 0.519572953736655 0.172 0.46875 0.407608695652174 0.632075471698113 0.247191011235955 0.688888888888889 0.674418604651163
"Camk2g" 0.0321199143468951 0.0516304347826087 0.033003300330033 0.00341296928327645 0.0533807829181495 0 0.046875 0.0326086956521739 0.0188679245283019 0.0674157303370786 0 0.0465116279069767
"Ccdc50" 0.182012847965739 0.209239130434783 0.201320132013201 0.21160409556314 0.281138790035587 0.048 0.223958333333333 0.168478260869565 0.207547169811321 0.101123595505618 0.133333333333333 0.348837209302326
"Rad17" 0.0535331905781585 0.0434782608695652 0.0495049504950495 0.0580204778156997 0.0604982206405694 0 0.046875 0.0489130434782609 0.0943396226415094 0.0112359550561798 0.0444444444444444 0.0232558139534884
"Rps27a" 3.00642398286938 3.58695652173913 2.41914191419142 3.26279863481229 2.88967971530249 2.06 2.47916666666667 2.69021739130435 2.93396226415094 2.85393258426966 4.22222222222222 3.62790697674419
"Sardh" 0.00428265524625268 0.00543478260869565 0.0033003300330033 0.00341296928327645 0.00711743772241993 0 0 0 0.0283018867924528 0 0 0
"Lss" 0.0171306209850107 0.0135869565217391 0.0198019801980198 0.0170648464163823 0.0142348754448399 0 0.0208333333333333 0.00543478260869565 0.0188679245283019 0.0224719101123595 0 0
"Hibadh" 0.0620985010706638 0.103260869565217 0.0825082508250825 0.0750853242320819 0.103202846975089 0 0.0625 0.0543478260869565 0.0660377358490566 0.0449438202247191 0.0666666666666667 0.116279069767442
"Tjp3" 0.00428265524625268 0.00271739130434783 0 0.0068259385665529 0.0106761565836299 0 0 0.00543478260869565 0.00943396226415094 0.0112359550561798 0 0.0232558139534884
"Ssbp2" 0.012847965738758 0.0244565217391304 0.0198019801980198 0.0238907849829352 0.0213523131672598 0 0.0208333333333333 0 0.0188679245283019 0.0561797752808989 0.0666666666666667 0.0465116279069767
"2410002F23Rik" 0.019271948608137 0.0353260869565217 0.0198019801980198 0.0238907849829352 0.0427046263345196 0 0.0104166666666667 0.0217391304347826 0.0283018867924528 0.0337078651685393 0.0444444444444444 0.0232558139534884
"Josd2" 0.0942184154175589 0.10054347826087 0.0792079207920792 0.0580204778156997 0.110320284697509 0 0.046875 0.0869565217391304 0.264150943396226 0.0674157303370786 0.0222222222222222 0.13953488372093
"Tcf3" 0.0556745182012848 0.0625 0.0693069306930693 0.0511945392491468 0.0427046263345196 0.012 0.0364583333333333 0.0380434782608696 0.0754716981132075 0.0786516853932584 0.311111111111111 0.186046511627907
"Vsig10l" 0.00214132762312634 0.00815217391304348 0.0066006600660066 0.0068259385665529 0.00355871886120996 0 0.00520833333333333 0 0.00943396226415094 0 0 0
"Vmn1r214" 0.00642398286937901 0.00815217391304348 0.0099009900990099 0.0170648464163822 0.00355871886120996 0.084 0.00520833333333333 0.00543478260869565 0.0188679245283019 0.0337078651685393 0.0222222222222222 0
"Atf2" 0.130620985010707 0.157608695652174 0.191419141914191 0.15358361774744 0.153024911032028 0.012 0.130208333333333 0.146739130434783 0.141509433962264 0.123595505617978 0.155555555555556 0.372093023255814
"Togaram1" 0.0513918629550321 0.0380434782608696 0.0429042904290429 0.037542662116041 0.0320284697508897 0 0.0729166666666667 0.0326086956521739 0.0471698113207547 0.0898876404494382 0.0888888888888889 0.0232558139534884
"Ankrd33b" 0.0856531049250535 0.0733695652173913 0.0825082508250825 0.0511945392491468 0.0320284697508897 0 0.151041666666667 0.0652173913043478 0.0471698113207547 0 0 0.0232558139534884
"Hjurp" 0.0149892933618844 0.0135869565217391 0.033003300330033 0.0238907849829352 0.0284697508896797 0.012 0.0260416666666667 0.016304347826087 0.0188679245283019 0.0561797752808989 0.0444444444444444 0.0465116279069767
"Sema4d" 0.0749464668094218 0.244565217391304 0.0627062706270627 0.15358361774744 0.0854092526690391 0.016 0.0885416666666667 0.125 0.0283018867924528 0.0224719101123595 0.2 0.116279069767442
"Ikzf2" 0.0107066381156317 0.00271739130434783 0.0165016501650165 0.0102389078498294 0.0462633451957295 0.028 0.0260416666666667 0.0108695652173913 0.0283018867924528 0.0112359550561798 0 0.0465116279069767
"Ssr2" 0.149892933618844 0.307065217391304 0.155115511551155 0.208191126279863 0.199288256227758 0.06 0.0989583333333333 0.146739130434783 0.207547169811321 0.157303370786517 0.222222222222222 0.372093023255814
"Ctdspl2" 0.0835117773019272 0.10054347826087 0.0429042904290429 0.068259385665529 0.0569395017793594 0 0.078125 0.119565217391304 0.0283018867924528 0.134831460674157 0.0444444444444444 0.162790697674419
"Atp13a2" 0.173447537473233 0.152173913043478 0.283828382838284 0.136518771331058 0.177935943060498 0.016 0.161458333333333 0.179347826086957 0.150943396226415 0.235955056179775 0.155555555555556 0.232558139534884
"Nmi" 0.0492505353319058 0.0760869565217391 0.0495049504950495 0.102389078498294 0.099644128113879 0.032 0.0729166666666667 0.0760869565217391 0.0943396226415094 0.0112359550561798 0.0444444444444444 0.13953488372093
"Nmnat2" 0 0.00271739130434783 0.0066006600660066 0 0 0 0 0 0.00943396226415094 0 0.0222222222222222 0
"Smox" 0.149892933618844 0.277173913043478 0.0825082508250825 0.300341296928328 0.117437722419929 0.016 0.161458333333333 0.152173913043478 0.0188679245283019 0.134831460674157 0.0666666666666667 0.232558139534884
"Pan3" 0.402569593147752 0.418478260869565 0.234323432343234 0.453924914675768 0.437722419928826 0.164 0.354166666666667 0.739130434782609 0.273584905660377 0.325842696629213 0.288888888888889 0.232558139534884
"Gart" 0.0278372591006424 0.0434782608695652 0.0231023102310231 0.0170648464163823 0.0249110320284698 0 0.0260416666666667 0.0217391304347826 0.0377358490566038 0.0337078651685393 0.0444444444444444 0.0465116279069767
"Ube2m" 0.113490364025696 0.114130434782609 0.122112211221122 0.0750853242320819 0.106761565836299 0 0.0885416666666667 0.0760869565217391 0.10377358490566 0.0786516853932584 0.111111111111111 0.186046511627907
"Agap2" 0.00428265524625268 0.00543478260869565 0 0.00341296928327645 0 0 0 0 0.0188679245283019 0 0 0
"2610002M06Rik" 0.0278372591006424 0.0244565217391304 0.0396039603960396 0.0204778156996587 0.0427046263345196 0.016 0.0364583333333333 0.0271739130434783 0.00943396226415094 0.0337078651685393 0.0666666666666667 0.0930232558139535
"Mefv" 0 0.0108695652173913 0 0.00341296928327645 0.00355871886120996 0 0 0 0 0.0112359550561798 0.0222222222222222 0
"Srsf11" 0.17558886509636 0.307065217391304 0.174917491749175 0.303754266211604 0.245551601423488 0.156 0.234375 0.201086956521739 0.19811320754717 0.202247191011236 0.244444444444444 0.325581395348837
"Atp5h" 1.46252676659529 1.5 1.4950495049505 1.15699658703072 1.19928825622776 1.18 1.30729166666667 1.46195652173913 1.86792452830189 1.20224719101124 1.06666666666667 1.55813953488372
"Cd34" 0.00642398286937901 0.00815217391304348 0.0066006600660066 0.00341296928327645 0.00711743772241993 0 0 0.0108695652173913 0.00943396226415094 0 0.0444444444444444 0.0930232558139535
"Ubn2" 0.0963597430406852 0.103260869565217 0.0924092409240924 0.0716723549488055 0.0925266903914591 0.016 0.0520833333333333 0.0978260869565217 0.113207547169811 0.157303370786517 0.0666666666666667 0.116279069767442
"Atp11b" 0.0364025695931477 0.0896739130434783 0.0396039603960396 0.068259385665529 0.0569395017793594 0 0.03125 0.0489130434782609 0.0943396226415094 0.157303370786517 0.111111111111111 0.13953488372093
"Arhgef39" 0 0.00271739130434783 0.0033003300330033 0 0.00711743772241993 0 0 0 0 0 0 0.13953488372093
"CAAA01147332.1" 0.00856531049250535 0.0434782608695652 0.0099009900990099 0.0170648464163823 0.0177935943060498 0 0.00520833333333333 0.0108695652173913 0.0283018867924528 0.0224719101123595 0 0.0465116279069767
"Drosha" 0.019271948608137 0.016304347826087 0.0198019801980198 0.0273037542662116 0.0249110320284698 0.012 0.015625 0.0217391304347826 0 0 0.0222222222222222 0
"Pign" 0.0556745182012848 0.0597826086956522 0.0429042904290429 0.0648464163822526 0.0747330960854092 0 0.0989583333333333 0.0380434782608696 0.0566037735849057 0.157303370786517 0.0666666666666667 0.13953488372093
"Mtx3" 0.012847965738758 0.00815217391304348 0.0132013201320132 0.00341296928327645 0.00355871886120996 0.024 0 0 0 0 0 0
"Tgfbrap1" 0.0535331905781585 0.0271739130434783 0.118811881188119 0.0273037542662116 0.0889679715302491 0.032 0.0260416666666667 0.0326086956521739 0.0471698113207547 0.0224719101123595 0.0666666666666667 0.0697674418604651
"Csf2ra" 0.182012847965739 0.429347826086956 0.145214521452145 0.249146757679181 0.313167259786477 0.144 0.270833333333333 0.201086956521739 0.216981132075472 0.674157303370786 0.0888888888888889 0.627906976744186
"Acp2" 0.113490364025696 0.111413043478261 0.138613861386139 0.119453924914676 0.170818505338078 0.036 0.130208333333333 0.119565217391304 0.132075471698113 0.123595505617978 0.2 0.13953488372093
"Ttll1" 0.0149892933618844 0.0326086956521739 0.0198019801980198 0.0068259385665529 0.0320284697508897 0.012 0.00520833333333333 0.00543478260869565 0.0283018867924528 0.0224719101123595 0 0.0465116279069767
"Ank3" 0.0578158458244111 0.0570652173913043 0.0627062706270627 0.0819112627986348 0.0889679715302491 1.112 0.0729166666666667 0.0380434782608696 0.0660377358490566 0.0674157303370786 0.0888888888888889 0.0697674418604651
"Ythdf3" 0.132762312633833 0.119565217391304 0.201320132013201 0.133105802047782 0.117437722419929 0.016 0.145833333333333 0.152173913043478 0.150943396226415 0.112359550561798 0.0222222222222222 0.186046511627907
"Grin2b" 0 0.00271739130434783 0.0099009900990099 0.0102389078498294 0.0142348754448399 0.04 0.015625 0.0217391304347826 0.0283018867924528 0.0112359550561798 0 0
"Cnksr3" 0.0385438972162741 0.0135869565217391 0.0363036303630363 0.0307167235494881 0.0427046263345196 0.016 0.0416666666666667 0.0108695652173913 0.0754716981132075 0.0337078651685393 0.0222222222222222 0.0465116279069767
"Odf2" 0.0385438972162741 0.0543478260869565 0.0528052805280528 0.0204778156996587 0.0320284697508897 0 0.0520833333333333 0.0597826086956522 0.0943396226415094 0.0112359550561798 0.0888888888888889 0.209302325581395
"Spop" 0.235546038543897 0.258152173913043 0.32013201320132 0.242320819112628 0.291814946619217 0.04 0.192708333333333 0.173913043478261 0.283018867924528 0.146067415730337 0.222222222222222 0.627906976744186
"Zfp446" 0.00856531049250535 0.016304347826087 0.0066006600660066 0.0102389078498294 0.0106761565836299 0 0.0104166666666667 0.016304347826087 0.00943396226415094 0.0337078651685393 0 0.0232558139534884
"Ltbp3" 0.00642398286937901 0.0108695652173913 0.0099009900990099 0.0068259385665529 0.00355871886120996 0 0.00520833333333333 0.0108695652173913 0 0.0449438202247191 0 0
"Ccnb1" 0.019271948608137 0.0217391304347826 0.0198019801980198 0.0068259385665529 0.0213523131672598 0.008 0.0208333333333333 0.0271739130434783 0.00943396226415094 0 0.0222222222222222 0.511627906976744
"D130007C19Rik" 0.0364025695931477 0.016304347826087 0.0099009900990099 0.0136518771331058 0.0213523131672598 0 0.0364583333333333 0 0.0283018867924528 0.0112359550561798 0 0.0232558139534884
"Pnpla7" 0.102783725910064 0.103260869565217 0.0858085808580858 0.0784982935153584 0.103202846975089 0.012 0.0729166666666667 0.103260869565217 0.0849056603773585 0.101123595505618 0.0666666666666667 0
"Abca1" 0.914346895074946 0.747282608695652 1.01320132013201 0.68259385665529 0.587188612099644 1.016 1.39583333333333 0.826086956521739 0.584905660377358 0.47191011235955 0.4 0.325581395348837
"Olfr127" 0.0278372591006424 0.00543478260869565 0.0033003300330033 0.0136518771331058 0.0106761565836299 0.012 0.0260416666666667 0.0271739130434783 0 0 0 0.0232558139534884
"Pknox1" 0.0149892933618844 0.046195652173913 0.0297029702970297 0.0204778156996587 0.0498220640569395 0.008 0.0260416666666667 0.0271739130434783 0.0471698113207547 0.0449438202247191 0.0222222222222222 0.0930232558139535
"Gtf2h4" 0.0107066381156317 0.0353260869565217 0.0264026402640264 0.0170648464163822 0.0213523131672598 0.016 0.015625 0.0217391304347826 0.00943396226415094 0.0449438202247191 0 0.0697674418604651
"Usb1" 0.019271948608137 0.0135869565217391 0.0099009900990099 0.037542662116041 0.0177935943060498 0 0.015625 0.0217391304347826 0.0471698113207547 0.0561797752808989 0 0.0697674418604651
"Chchd3" 0.0706638115631692 0.135869565217391 0.108910891089109 0.0955631399317406 0.131672597864769 0 0.0677083333333333 0.114130434782609 0.113207547169811 0.146067415730337 0.133333333333333 0.162790697674419
"Exoc4" 0.0813704496788008 0.0923913043478261 0.0792079207920792 0.0716723549488055 0.110320284697509 0.072 0.125 0.0652173913043478 0.0566037735849057 0.0898876404494382 0.0444444444444444 0.27906976744186
"Pisd" 0.0642398286937901 0.116847826086957 0.0693069306930693 0.0955631399317406 0.0747330960854092 0 0.0989583333333333 0.0706521739130435 0.0377358490566038 0.101123595505618 0.0888888888888889 0.13953488372093
"Rfxap" 0.0256959314775161 0.0679347826086956 0.0561056105610561 0.0580204778156997 0.0427046263345196 0.052 0.0572916666666667 0.0652173913043478 0.0566037735849057 0.0561797752808989 0.0222222222222222 0.0930232558139535
"Lancl1" 0.0406852248394004 0.0326086956521739 0.033003300330033 0.0341296928327645 0.0249110320284698 0 0.0416666666666667 0.0271739130434783 0.0471698113207547 0.0337078651685393 0.0666666666666667 0.0465116279069767
"Aldh16a1" 0.0492505353319058 0.0597826086956522 0.0594059405940594 0.0409556313993174 0.0569395017793594 0 0.0416666666666667 0.0380434782608696 0.0566037735849057 0.0674157303370786 0.222222222222222 0.0465116279069767
"Wac" 0.197002141327623 0.244565217391304 0.181518151815181 0.225255972696246 0.231316725978648 0.036 0.229166666666667 0.293478260869565 0.188679245283019 0.213483146067416 0.177777777777778 0.0930232558139535
"Tmem206" 0.0321199143468951 0.0543478260869565 0.0231023102310231 0.0204778156996587 0.0213523131672598 0 0.03125 0.0271739130434783 0.0283018867924528 0.0112359550561798 0.0666666666666667 0.0232558139534884
"Trps1" 0.286937901498929 0.269021739130435 0.244224422442244 0.378839590443686 0.330960854092527 0.036 0.390625 0.293478260869565 0.245283018867925 0.48314606741573 0.0888888888888889 0.255813953488372
