"0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17"
"Sgpl1" 0.0344827586206896 0.0716981132075472 0.270386266094421 0.0646766169154229 0.085427135678392 0.0700636942675159 0.0342465753424658 0.0227272727272727 0.0625 0 0 0 0.241379310344828 0.0175438596491228 0.0588235294117647 0.171428571428571 0 0.0526315789473684
"Jmjd1c" 0.0282131661442006 0.158490566037736 0.248927038626609 0.248756218905473 0.336683417085427 0.414012738853503 0.0410958904109589 0.0909090909090909 0.133928571428571 0 0.0547945205479452 0.428571428571428 0.448275862068965 0.210526315789474 0.294117647058824 0.142857142857143 0 0.105263157894737
"Arsg" 0.00940438871473354 0.0415094339622641 0.0214592274678112 0.0298507462686567 0.0150753768844221 0.0382165605095541 0 0 0.0357142857142857 0 0.0136986301369863 0.0285714285714286 0.155172413793103 0.0350877192982456 0 0 0 0
"Kcns3" 0 0.0188679245283019 0 0.00995024875621891 0.0301507537688442 0.0573248407643312 0 0 0 0 0.0136986301369863 0.0285714285714286 0 0 0 0 0 0
"Wdr48" 0.00313479623824451 0.00754716981132075 0.00858369098712446 0.0149253731343284 0.0100502512562814 0.0127388535031847 0 0.0303030303030303 0.0178571428571429 0 0.0136986301369863 0 0.0172413793103448 0.0175438596491228 0 0.114285714285714 0.15 0
"Kbtbd12" 0 0.00754716981132075 0.00429184549356223 0 0.0100502512562814 0.00636942675159236 0 0 0 0 0 0.0285714285714286 0 0 0 0 0 0
"Tmem201" 0.0125391849529781 0.030188679245283 0.0171673819742489 0.0398009950248756 0.0402010050251256 0.0445859872611465 0.00684931506849315 0.0454545454545454 0.0535714285714286 0 0.0136986301369863 0.0857142857142857 0 0.087719298245614 0.0784313725490196 0.0285714285714286 0.05 0.0526315789473684
"Cep57l1" 0.00940438871473354 0.0339622641509434 0.0386266094420601 0.0895522388059701 0.0653266331658291 0.0382165605095541 0.0342465753424658 0.0378787878787879 0.0714285714285714 0.0104166666666667 0 0.185714285714286 0 0.0526315789473684 0.0980392156862745 0 0.05 0.157894736842105
"Slc29a2" 0 0 0.00429184549356223 0.00995024875621891 0.0050251256281407 0.00636942675159236 0 0 0.00892857142857143 0 0 0 0 0 0 0 0 0
"Pld2" 0.0125391849529781 0.0415094339622641 0.0944206008583691 0.0447761194029851 0.0653266331658292 0.0573248407643312 0.0684931506849315 0.0757575757575758 0.0178571428571429 0.0416666666666667 0.0410958904109589 0.0142857142857143 0.0862068965517241 0.210526315789474 0.0784313725490196 0.0571428571428571 0.1 0.0526315789473684
"Trrap" 0.0188087774294671 0.0830188679245283 0.175965665236051 0.144278606965174 0.125628140703518 0.0700636942675159 0.0342465753424657 0.136363636363636 0.0446428571428571 0.0625 0.0136986301369863 0.157142857142857 0.0689655172413793 0.12280701754386 0.117647058823529 0.0571428571428571 0.1 0.210526315789474
"Sox6" 0.0125391849529781 0.0264150943396226 0 0.129353233830846 0.0100502512562814 0.0127388535031847 0 0.00757575757575758 0.0982142857142857 0 0.0410958904109589 0.0285714285714286 0 0 0 0 0.2 0.105263157894737
"Pex1" 0 0.030188679245283 0.0429184549356223 0.0447761194029851 0.0402010050251256 0.0573248407643312 0.0205479452054795 0.0454545454545455 0.0446428571428571 0.0104166666666667 0.0136986301369863 0.185714285714286 0.0517241379310345 0.087719298245614 0 0 0 0.105263157894737
"Snrpb" 1.1692789968652 0.79622641509434 0.798283261802575 0.825870646766169 0.683417085427136 0.917197452229299 0.910958904109589 1.09848484848485 0.589285714285714 1.29166666666667 1.23287671232877 0.585714285714286 0.862068965517241 1 1.15686274509804 0.657142857142857 0.9 0.842105263157895
"Anapc16" 0.109717868338558 0.19622641509434 0.0729613733905579 0.199004975124378 0.14572864321608 0.197452229299363 0.164383561643836 0.303030303030303 0.160714285714286 0.114583333333333 0.232876712328767 0.228571428571429 0.189655172413793 0.491228070175439 0.215686274509804 0.142857142857143 0.3 0.368421052631579
"Nrbp1" 0.112852664576802 0.177358490566038 0.150214592274678 0.139303482587065 0.14572864321608 0.254777070063694 0.143835616438356 0.272727272727273 0.169642857142857 0.03125 0.205479452054795 0 0.172413793103448 0.333333333333333 0.529411764705882 0.171428571428571 0.25 0.210526315789474
"Mipol1" 0.0125391849529781 0.0150943396226415 0 0.0149253731343284 0.0150753768844221 0.0382165605095541 0 0.0454545454545455 0.0535714285714286 0 0.0136986301369863 0.0285714285714286 0 0 0.0588235294117647 0 0 0
"Tmem62" 0.00626959247648903 0.030188679245283 0.00429184549356223 0.0447761194029851 0.0201005025125628 0.0573248407643312 0 0.0454545454545454 0.0267857142857143 0 0.0136986301369863 0.0428571428571429 0 0.0350877192982456 0.0196078431372549 0 0.2 0.157894736842105
"Cysltr2" 0.0125391849529781 0 0.00858369098712446 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Scin" 0.00626959247648903 0.0641509433962264 0.00858369098712446 0.203980099502488 0.0452261306532663 0.0127388535031847 0.0136986301369863 0.0378787878787879 0.1875 0.03125 0.0273972602739726 0.0571428571428571 0 0.0175438596491228 0 0.0285714285714286 0.2 0
"Kmt5a" 0.0344827586206896 0.113207547169811 0.137339055793991 0.0696517412935323 0.0703517587939698 0.127388535031847 0 0.0984848484848485 0.0625 0 0.0547945205479452 0.0571428571428571 0.155172413793103 0.140350877192982 0.0588235294117647 0.485714285714286 0.25 0.210526315789474
"Sipa1l3" 0.0282131661442006 0.116981132075472 0.11587982832618 0.119402985074627 0.0954773869346734 0.089171974522293 0.0410958904109589 0.113636363636364 0.0982142857142857 0 0.0684931506849315 0.371428571428571 0.120689655172414 0.105263157894737 0.0980392156862745 0 0 0.157894736842105
"Oaf" 0.109717868338558 0.637735849056604 0.0300429184549356 0.562189054726368 0.301507537688442 0.407643312101911 0.0890410958904109 0.318181818181818 0.464285714285714 0.0625 0.0684931506849315 0.114285714285714 0 0.333333333333333 0.0784313725490196 0.0285714285714286 0 0.157894736842105
"Ccnt1" 0.0564263322884013 0.116981132075472 0.163090128755365 0.159203980099502 0.21105527638191 0.127388535031847 0.0205479452054795 0.181818181818182 0.0892857142857143 0.0625 0.0684931506849315 0.142857142857143 0.155172413793103 0.403508771929825 0.372549019607843 0.2 0.1 0.473684210526316
"Shroom3" 0 0.0641509433962264 0.0128755364806867 0.0447761194029851 0.0402010050251256 0.0318471337579618 0.0273972602739726 0.106060606060606 0.0446428571428571 0.0208333333333333 0.123287671232877 0.1 0 0.0701754385964912 0.0196078431372549 0 0.1 0.105263157894737
"Tbx1" 0.0125391849529781 0 0 0 0 0 0.0273972602739726 0.113636363636364 0 0 0 0 0 1.07017543859649 0 0 0 0
"Pdlim2" 0.391849529780564 1.00377358490566 0.128755364806867 0.353233830845771 0.899497487437186 1.52229299363057 0.335616438356164 0.257575757575758 0.392857142857143 0.0729166666666667 0.424657534246575 0.171428571428571 0.0517241379310345 0.0350877192982456 0.0588235294117647 0.0571428571428571 0.05 0
"Akt1" 0.0815047021943574 0.207547169811321 0.124463519313305 0.144278606965174 0.160804020100503 0.184713375796178 0.0205479452054794 0.325757575757576 0.142857142857143 0.135416666666667 0.0958904109589041 0.0857142857142857 0.155172413793103 0.333333333333333 0.313725490196078 0.228571428571429 0.1 0.263157894736842
"Psmg4" 0.0501567398119122 0.139622641509434 0.0944206008583691 0.154228855721393 0.175879396984925 0.21656050955414 0.0958904109589041 0.242424242424242 0.160714285714286 0.03125 0.0684931506849315 0.0714285714285714 0.172413793103448 0.298245614035088 0.313725490196078 0.257142857142857 0.25 0.157894736842105
"Slc38a6" 0.0125391849529781 0.0150943396226415 0.0515021459227468 0.0248756218905473 0.0452261306532663 0.0573248407643312 0 0.0833333333333333 0.0892857142857143 0 0 0 0.155172413793103 0.0526315789473684 0.0392156862745098 0.0285714285714286 0 0
"Usp3" 0.0313479623824451 0.120754716981132 0.133047210300429 0.104477611940299 0.110552763819095 0.089171974522293 0.047945205479452 0.174242424242424 0.0535714285714286 0.145833333333333 0.10958904109589 0.357142857142857 0.172413793103448 0.192982456140351 0.176470588235294 0.114285714285714 0.05 0.263157894736842
"Rapgef3" 0.0376175548589342 0.0528301886792453 0.00429184549356223 0.0398009950248756 0.0452261306532663 0.114649681528662 0.0616438356164383 0.159090909090909 0.0892857142857143 0.0520833333333333 0.0547945205479452 0.0571428571428571 0 0 0.352941176470588 0 0.1 0.157894736842105
"Camk1d" 0.0188087774294671 0.0264150943396226 0.0901287553648069 0.00497512437810945 0.0251256281407035 0.00636942675159236 0 0.0151515151515152 0.00892857142857143 0 0 0 0.0862068965517241 0 0 0.171428571428571 0 0
"Kcnk2" 0.00940438871473354 0.0415094339622641 0 0.0298507462686567 0.0150753768844221 0.0127388535031847 0 0.00757575757575758 0.116071428571429 0 0 0 0 0 0 0 0 0
"Fbxw8" 0 0.0339622641509434 0.0171673819742489 0.0646766169154229 0.0804020100502513 0.0700636942675159 0.0136986301369863 0.0378787878787879 0.0625 0.03125 0.0273972602739726 0 0.0344827586206897 0.087719298245614 0.0392156862745098 0 0.1 0.105263157894737
"Capn5" 0 0.0188679245283019 0.00429184549356223 0.054726368159204 0.0452261306532663 0.0382165605095541 0.0205479452054795 0.113636363636364 0.0178571428571429 0.0208333333333333 0.0136986301369863 0.0285714285714286 0.0344827586206897 0.0526315789473684 0 0.0857142857142857 0 0
"Uap1" 0.225705329153605 1.24905660377358 0.103004291845494 0.45771144278607 1.10050251256281 0.363057324840764 0.287671232876712 0.318181818181818 0.321428571428571 0.40625 0.273972602739726 0.242857142857143 0.120689655172414 0.12280701754386 0.392156862745098 0.0857142857142857 1 0.0526315789473684
"Serinc1" 0.200626959247649 0.418867924528302 0.416309012875536 0.761194029850746 0.482412060301508 0.464968152866242 0.267123287671233 0.651515151515151 0.526785714285714 0.0833333333333333 0.561643835616438 0.542857142857143 0.362068965517241 0.736842105263158 0.470588235294118 0.228571428571429 0.5 1.31578947368421
"Srrm1" 0.100313479623824 0.316981132075472 0.248927038626609 0.253731343283582 0.256281407035176 0.343949044585987 0.0958904109589041 0.386363636363636 0.125 0.0729166666666667 0.342465753424658 0.2 0.172413793103448 0.456140350877193 0.411764705882353 0.285714285714286 0.4 0.421052631578947
"Hist3h2ba" 0 0 0.0214592274678112 0 0 0 0 0 0 0 0 0 0.0344827586206897 0.0175438596491228 0.0588235294117647 0 0 0
"Exosc3" 0.0783699059561128 0.143396226415094 0.111587982832618 0.124378109452736 0.14070351758794 0.203821656050955 0.0273972602739726 0.128787878787879 0.107142857142857 0.03125 0.0821917808219178 0.0285714285714286 0.189655172413793 0.245614035087719 0.0588235294117647 0.0571428571428571 0.05 0.105263157894737
"Nhsl1" 0 0.030188679245283 0 0.00497512437810945 0.0452261306532663 0 0.0342465753424658 0.053030303030303 0.00892857142857143 0 0 0.0285714285714286 0 0.12280701754386 0.0196078431372549 0 0.1 0
"Timd2" 0 0 0 0.00497512437810945 0 0 0.0205479452054795 0.00757575757575758 0.00892857142857143 0 0 0 0 0 0 0 0.05 0
"AA986860" 0 0.00754716981132075 0.00429184549356223 0.0149253731343284 0 0.00636942675159236 0 0.00757575757575758 0.00892857142857143 0 0 0 0 0 0 0 0 0
"Gga3" 0.0125391849529781 0.0226415094339623 0.00858369098712446 0.0199004975124378 0.0150753768844221 0.0191082802547771 0.0136986301369863 0.0151515151515152 0.0267857142857143 0 0.0136986301369863 0.0285714285714286 0 0.0701754385964912 0.0588235294117647 0.0285714285714286 0 0.0526315789473684
"Pcsk4" 0 0 0 0 0 0.00636942675159236 0 0.0227272727272727 0.00892857142857143 0 0 0 0 0.0175438596491228 0.0392156862745098 0 0 0
"Lztr1" 0.0438871473354232 0.150943396226415 0.107296137339056 0.18407960199005 0.21608040201005 0.191082802547771 0.136986301369863 0.166666666666667 0.133928571428571 0.0416666666666667 0.164383561643836 0.271428571428571 0.0517241379310345 0.263157894736842 0.137254901960784 0.0571428571428571 0.05 0.157894736842105
"Lamtor3" 0.0940438871473354 0.260377358490566 0.180257510729614 0.203980099502488 0.276381909547739 0.254777070063694 0.089041095890411 0.363636363636364 0.178571428571429 0.03125 0.232876712328767 0.0857142857142857 0.258620689655172 0.385964912280702 0.294117647058824 0.0857142857142857 0.3 0.315789473684211
"Hipk1" 0.0313479623824451 0.0905660377358491 0.107296137339056 0.109452736318408 0.120603015075377 0.197452229299363 0.0136986301369863 0.196969696969697 0.125 0.0729166666666667 0.0821917808219178 0.214285714285714 0.0689655172413793 0.368421052631579 0.215686274509804 0.0285714285714286 0.1 0.157894736842105
"Hmcn2" 0.00626959247648903 0.0415094339622641 0 0.00497512437810945 0.0301507537688442 0.0191082802547771 0 0 0 0 0 0.0428571428571429 0 0 0 0 0 0.0526315789473684
"Csad" 0.0532915360501567 0.158490566037736 0.0643776824034335 0.144278606965174 0.125628140703518 0.261146496815287 0.0479452054794521 0.189393939393939 0.169642857142857 0.0208333333333333 0.191780821917808 0.1 0.0862068965517241 0.140350877192982 0.117647058823529 0 0.15 0.210526315789474
"Lap3" 0.0156739811912226 0.135849056603774 0.103004291845494 0.139303482587065 0.155778894472362 0.10828025477707 0 0.21969696969697 0.116071428571429 0.114583333333333 0.0958904109589041 0.1 0.137931034482759 0.228070175438596 0.156862745098039 0.0571428571428571 0.05 0.263157894736842
"Specc1" 0.0188087774294671 0.0188679245283019 0.0858369098712446 0.0597014925373134 0.0301507537688442 0.0700636942675159 0.0205479452054795 0.151515151515152 0.0446428571428571 0.0208333333333333 0.0684931506849315 0 0.120689655172414 0.0526315789473684 0.0392156862745098 0.114285714285714 0 0.157894736842105
"Actn4" 0.0971786833855799 0.19622641509434 0.128755364806867 0.144278606965174 0.170854271356784 0.222929936305732 0.205479452054795 0.492424242424242 0.1875 0.270833333333333 0.575342465753425 0.0714285714285714 0.103448275862069 0.491228070175439 0.568627450980392 0 0.45 0.526315789473684
"Ice2" 0 0.0339622641509434 0.00858369098712446 0.0248756218905473 0.0351758793969849 0.0127388535031847 0 0.00757575757575758 0.0267857142857143 0 0 0 0.0172413793103448 0.0175438596491228 0.0196078431372549 0 0.15 0.0526315789473684
"Arap3" 0.0313479623824451 0 0.0944206008583691 0.00497512437810945 0 0 0.0616438356164383 0.416666666666667 0 0.260416666666667 0.0273972602739726 0.0285714285714286 0 0.982456140350877 0.901960784313725 0 0 0.0526315789473684
"Pola2" 0.313479623824451 0.611320754716981 0.639484978540772 0.442786069651741 0.336683417085427 0.961783439490446 0.23972602739726 0.856060606060606 0.571428571428571 0.416666666666667 0.246575342465753 0.757142857142857 0.603448275862069 0.964912280701754 1.45098039215686 1.42857142857143 0.2 0.631578947368421
"Fggy" 0.00626959247648903 0.0150943396226415 0.0171673819742489 0.0497512437810945 0.0251256281407035 0.00636942675159236 0.00684931506849315 0.0151515151515152 0.0178571428571429 0.0416666666666667 0.0547945205479452 0 0.120689655172414 0 0.0196078431372549 0.0285714285714286 0.05 0.105263157894737
"Rab15" 0 0.0188679245283019 0.0128755364806867 0 0.0100502512562814 0.0254777070063694 0 0.00757575757575758 0.00892857142857143 0 0 0 0 0 0 0 0 0
"Mmel1" 0.0219435736677116 0.00754716981132075 0.0386266094420601 0.0497512437810945 0.0201005025125628 0 0 0.0378787878787879 0.0267857142857143 0 0.0273972602739726 0.0857142857142857 0.0172413793103448 0.0526315789473684 0.0196078431372549 0.0285714285714286 0 0.0526315789473684
"Nxpe4" 0 0.00754716981132075 0.00429184549356223 0.00497512437810945 0 0 0 0.0454545454545455 0 0.03125 0 0.0428571428571429 0.0172413793103448 0.0175438596491228 0.176470588235294 0 0 0
"Rora" 0.103448275862069 0.249056603773585 0.0686695278969957 0.283582089552239 0.170854271356784 0.35031847133758 0.0479452054794521 0.121212121212121 0.321428571428571 0.0208333333333333 0.232876712328767 0.242857142857143 0.0517241379310345 0.105263157894737 0.0980392156862745 0 0.1 0.105263157894737
"Pde2a" 0 0.00377358490566038 0.00429184549356223 0 0 0 0 0 0 0 0 0 0.0172413793103448 0 0.0196078431372549 0 0 0
"Tmem8" 0 0 0 0 0 0 0 0 0.00892857142857143 0 0 0 0.241379310344828 0 0 0.0571428571428571 0 0
"Pnn" 0.0783699059561128 0.173584905660377 0.158798283261803 0.144278606965174 0.135678391959799 0.140127388535032 0.0821917808219178 0.295454545454545 0.151785714285714 0.166666666666667 0.219178082191781 0.314285714285714 0.172413793103448 0.421052631578947 0.274509803921569 0.0571428571428571 0.3 0.368421052631579
"Hnrnpc" 0.144200626959248 0.305660377358491 0.214592274678112 0.343283582089552 0.311557788944724 0.337579617834395 0.157534246575342 0.439393939393939 0.223214285714286 0.125 0.178082191780822 0.1 0.258620689655172 0.614035087719298 0.549019607843137 0.771428571428571 0.5 0.421052631578947
"Ranbp3" 0.0219435736677116 0.113207547169811 0.111587982832618 0.0945273631840796 0.0653266331658291 0.0764331210191083 0.0273972602739726 0.121212121212121 0.0714285714285714 0.0208333333333333 0.123287671232877 0.0714285714285714 0.224137931034483 0.0526315789473684 0.0588235294117647 0.0857142857142857 0.25 0.105263157894737
"Add1" 0.0752351097178683 0.215094339622641 0.0686695278969957 0.129353233830846 0.251256281407035 0.203821656050955 0.0410958904109589 0.295454545454545 0.0892857142857143 0.114583333333333 0.0958904109589041 0.0285714285714286 0.0517241379310345 0.298245614035088 0.274509803921569 0.0571428571428571 0.25 0.526315789473684
"Tspan3" 1.02194357366771 1.09056603773585 0.296137339055794 1.18905472636816 0.829145728643216 1.12738853503185 0.924657534246575 0.545454545454545 1.76785714285714 0.729166666666667 0.643835616438356 0.585714285714286 0.396551724137931 0.456140350877193 0.254901960784314 0 0.55 1.63157894736842
"Ogfr" 0.0282131661442006 0.0981132075471698 0.175965665236052 0.099502487562189 0.21105527638191 0.0955414012738854 0.0753424657534247 0.151515151515152 0.0625 0.15625 0.0410958904109589 0.1 0.172413793103448 0.210526315789474 0.215686274509804 0.2 0.25 0.473684210526316
"Spns2" 0.0125391849529781 0 0 0.00497512437810945 0.0050251256281407 0.00636942675159236 0.0616438356164383 0.0757575757575758 0 0.0416666666666667 0 0 0 0.43859649122807 0.313725490196078 0 0.05 0
"Pstk" 0.0219435736677116 0.060377358490566 0.0343347639484979 0.114427860696517 0.0603015075376884 0.0955414012738854 0.00684931506849315 0.0454545454545455 0.0178571428571429 0.03125 0.0821917808219178 0.0714285714285714 0.103448275862069 0.105263157894737 0.0784313725490196 0.0571428571428571 0.05 0.210526315789474
"Gpc6" 0.0250783699059561 0.260377358490566 0 0.129353233830846 0.35678391959799 0.267515923566879 0.0479452054794521 0.0909090909090909 0.205357142857143 0.0416666666666667 0.10958904109589 0.485714285714286 0 0 0.0392156862745098 0 0.1 0
"Podxl" 0.0125391849529781 0 0.00429184549356223 0 0.0050251256281407 0 0.143835616438356 0.643939393939394 0 0.0833333333333333 0.0273972602739726 0 0 0.807017543859649 1.31372549019608 0 0 0
"Rab1b" 0.0783699059561128 0.162264150943396 0.180257510729614 0.139303482587065 0.125628140703518 0.114649681528662 0.171232876712329 0.159090909090909 0.107142857142857 0.03125 0.205479452054795 0 0.206896551724138 0.175438596491228 0.156862745098039 0.142857142857143 0.15 0.0526315789473684
"Gm8839" 0 0.00377358490566038 0.00429184549356223 0.00497512437810945 0.0050251256281407 0 0 0 0.00892857142857143 0 0 0 0 0 0 0 0 0
"Rer1" 0.799373040752351 0.569811320754717 0.360515021459227 0.676616915422885 0.613065326633166 0.859872611464968 0.650684931506849 0.560606060606061 0.732142857142857 0.697916666666667 0.63013698630137 0.285714285714286 0.551724137931034 0.543859649122807 0.549019607843137 0.542857142857143 0.45 0.526315789473684
"C2cd5" 0.0188087774294671 0.0264150943396226 0.0429184549356223 0.0248756218905473 0.050251256281407 0.0509554140127389 0.0136986301369863 0.0454545454545455 0.0446428571428571 0 0.0410958904109589 0.0571428571428571 0.0344827586206897 0.0701754385964912 0.0196078431372549 0.0285714285714286 0.05 0.105263157894737
"Macrod2" 0 0.0226415094339623 0.0128755364806867 0.00497512437810945 0.0402010050251256 0.0318471337579618 0 0.0378787878787879 0.0446428571428571 0 0.0136986301369863 0 0 0.0701754385964912 0.0196078431372549 0 0 0
"Gabarap" 2.33542319749216 2.57735849056604 1.56223175965665 2.08457711442786 2.21105527638191 2.23566878980892 2.21232876712329 1.79545454545455 2.10714285714286 2.3125 1.76712328767123 1.4 2.10344827586207 1.75438596491228 1.01960784313725 1.34285714285714 2.2 1.94736842105263
"Ikzf1" 0.00940438871473354 0.00377358490566038 0.163090128755365 0 0 0 0 0.00757575757575758 0 0.0208333333333333 0 0 0.224137931034483 0 0 0.257142857142857 0 0
"Ttc26" 0 0.0113207547169811 0.00429184549356223 0.0298507462686567 0.0150753768844221 0.0127388535031847 0 0.0227272727272727 0 0.0208333333333333 0.0273972602739726 0.0285714285714286 0 0.0175438596491228 0 0 0 0.0526315789473684
"Tcerg1" 0.0783699059561128 0.0716981132075472 0.0686695278969957 0.0845771144278607 0.0753768844221105 0.0636942675159236 0.00684931506849315 0.0984848484848485 0.0178571428571429 0.03125 0.0273972602739726 0.0571428571428571 0.120689655172414 0.087719298245614 0.0588235294117647 0.171428571428571 0.05 0.105263157894737
"1700028J19Rik" 0 0.0113207547169811 0.0128755364806867 0.0099502487562189 0.0251256281407035 0.00636942675159236 0.0136986301369863 0.00757575757575758 0.0178571428571429 0 0 0.0571428571428571 0 0 0.0196078431372549 0 0 0.0526315789473684
"Mfap3" 0.0219435736677116 0.030188679245283 0.0987124463519313 0.0149253731343284 0.105527638190955 0.089171974522293 0.0342465753424658 0.121212121212121 0.0446428571428571 0 0.0547945205479452 0 0.103448275862069 0.087719298245614 0.156862745098039 0.0571428571428571 0.1 0.263157894736842
"Car13" 0.0250783699059561 0.0415094339622641 0.0171673819742489 0.0646766169154229 0.0804020100502513 0.0254777070063694 0 0.0151515151515152 0.0357142857142857 0 0 0.0285714285714286 0.0172413793103448 0 0.0196078431372549 0.0285714285714286 0 0
"Chn2" 0.0344827586206896 0.0641509433962264 0.0257510729613734 0.0149253731343284 0.0452261306532663 0.0445859872611465 0.00684931506849315 0.0757575757575758 0.0892857142857143 0.0208333333333333 0.0136986301369863 0.0428571428571429 0.0172413793103448 0.0175438596491228 0.0196078431372549 0.142857142857143 0.1 0
"Vmn1r59" 0 0.00377358490566038 0.00858369098712446 0.0199004975124378 0.0251256281407035 0.0254777070063694 0 0.0151515151515152 0.0178571428571429 0.0104166666666667 0 0.0714285714285714 0.0172413793103448 0.0350877192982456 0 0 0 0.0526315789473684
"Nelfcd" 0.0344827586206896 0.060377358490566 0.055793991416309 0.0746268656716418 0.0753768844221105 0.0955414012738854 0.0547945205479452 0.0984848484848485 0.0446428571428571 0.0104166666666667 0.0547945205479452 0 0.120689655172414 0.192982456140351 0.137254901960784 0.0571428571428571 0.05 0.263157894736842
"Ctso" 0.0344827586206897 0.166037735849057 0.103004291845494 0.258706467661692 0.21608040201005 0.191082802547771 0.157534246575342 0.462121212121212 0.214285714285714 0.09375 0.0684931506849315 0.0571428571428571 0.206896551724138 0.280701754385965 0.137254901960784 0 0.25 0.263157894736842
"Ranbp17" 0 0.00377358490566038 0 0.00995024875621891 0.0050251256281407 0.0254777070063694 0 0.00757575757575758 0.0178571428571429 0 0 0 0 0 0 0 0 0
"Sh2d4a" 0 0.00754716981132075 0.00429184549356223 0.0199004975124378 0.0251256281407035 0.0191082802547771 0 0.0151515151515152 0.0267857142857143 0 0.0410958904109589 0.0285714285714286 0.0172413793103448 0 0.0392156862745098 0 0.2 0
"Rab23" 0.0752351097178683 0.162264150943396 0.0386266094420601 0.0845771144278607 0.0552763819095477 0.140127388535032 0.0684931506849315 0.053030303030303 0.116071428571429 0.03125 0.0547945205479452 0.0285714285714286 0 0.0175438596491228 0.0392156862745098 0.0285714285714286 0 0
"Pex16" 0.0156739811912226 0.120754716981132 0.0643776824034335 0.104477611940299 0.0904522613065327 0.133757961783439 0.0273972602739726 0.128787878787879 0.0625 0.0104166666666667 0.0821917808219178 0.0714285714285714 0.0344827586206897 0.0701754385964912 0.137254901960784 0.114285714285714 0.15 0.105263157894737
"Diaph1" 0.0125391849529781 0.0943396226415094 0.1931330472103 0.0597014925373134 0.100502512562814 0.0955414012738854 0.0136986301369863 0.159090909090909 0.0267857142857143 0.09375 0.0410958904109589 0.0428571428571429 0.189655172413793 0.140350877192982 0.156862745098039 0.142857142857143 0.1 0.0526315789473684
"Fmo1" 0.0344827586206896 0.20377358490566 0.0515021459227468 0.0746268656716418 0.21105527638191 0.54140127388535 0.191780821917808 0.439393939393939 0.151785714285714 0.0729166666666667 0.0273972602739726 0.0285714285714286 0 0.736842105263158 0.294117647058824 0 0 0
"Ttc19" 0.0188087774294671 0.139622641509434 0.0944206008583691 0.154228855721393 0.14572864321608 0.21656050955414 0.0890410958904109 0.113636363636364 0.133928571428571 0.0520833333333333 0.205479452054795 0.442857142857143 0.137931034482759 0.175438596491228 0.137254901960784 0.257142857142857 0.25 0.0526315789473684
"Myo6" 0.0344827586206896 0.060377358490566 0.00429184549356223 0.0348258706467662 0.0703517587939698 0.0573248407643312 0.0342465753424657 0.204545454545455 0.0535714285714286 0 0.0136986301369863 0.114285714285714 0 0.210526315789474 0.0588235294117647 0 0 0.105263157894737
"Dpm1" 0.125391849529781 0.173584905660377 0.167381974248927 0.213930348258706 0.271356783919598 0.21656050955414 0.0342465753424658 0.287878787878788 0.116071428571429 0.197916666666667 0.150684931506849 0.3 0.120689655172414 0.263157894736842 0.333333333333333 0.314285714285714 0.1 0.263157894736842
"Lekr1" 0 0.00754716981132075 0 0.0248756218905473 0.0150753768844221 0.0318471337579618 0.0136986301369863 0.0303030303030303 0.0357142857142857 0 0 0 0.0172413793103448 0 0.0392156862745098 0 0.05 0
"4921536K21Rik" 0 0.00377358490566038 0.00429184549356223 0.0199004975124378 0 0 0 0.0151515151515152 0 0 0 0.0142857142857143 0 0.0175438596491228 0 0 0 0
"Pabpn1" 0.00313479623824451 0.0716981132075472 0.0171673819742489 0.0597014925373134 0.0653266331658291 0.0509554140127389 0 0.0606060606060606 0.00892857142857143 0.0104166666666667 0.0684931506849315 0.0285714285714286 0.0172413793103448 0.087719298245614 0.0588235294117647 0.0857142857142857 0.05 0.105263157894737
"Brix1" 0.0376175548589342 0.154716981132075 0.0515021459227468 0.139303482587065 0.14572864321608 0.121019108280255 0.0684931506849315 0.121212121212121 0.133928571428571 0.0729166666666667 0.0684931506849315 0 0.120689655172414 0.210526315789474 0.235294117647059 0.114285714285714 0.1 0.210526315789474
"Psmg2" 0.0250783699059561 0.147169811320755 0.055793991416309 0.109452736318408 0.165829145728643 0.165605095541401 0.0205479452054794 0.174242424242424 0.169642857142857 0.0520833333333333 0.123287671232877 0.0571428571428571 0.0689655172413793 0.192982456140351 0.0784313725490196 0 0.15 0.263157894736842
"Elmsan1" 0.0250783699059561 0.0452830188679245 0.0257510729613734 0.0398009950248756 0.0402010050251256 0.0955414012738853 0.0410958904109589 0.0378787878787879 0.0178571428571429 0.03125 0.0410958904109589 0 0.120689655172414 0.12280701754386 0.0784313725490196 0.2 0.05 0.0526315789473684
"Kcnq2" 0.00626959247648903 0.00754716981132075 0 0.00995024875621891 0 0 0 0.00757575757575758 0 0 0 0 0 0 0 0 0 0
"Dclk1" 0.0470219435736677 0.283018867924528 0 0.164179104477612 0.311557788944724 0.146496815286624 0.0684931506849315 0.0303030303030303 0.125 0.0104166666666667 0.232876712328767 0.242857142857143 0 0 0 0 0 0.315789473684211
"Cdc25c" 0.00313479623824451 0.00377358490566038 0 0 0 0.00636942675159236 0 0.0303030303030303 0.00892857142857143 0 0.0684931506849315 0.0285714285714286 0 0.0526315789473684 0.0588235294117647 0 0 0
"Tnfrsf19" 0 0 0 0.114427860696517 0 0 0 0.00757575757575758 0 0 0 0 0 0 0 0 0 0
