p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
6.64753001310193e-117	0.252009081613334	0.473	0.215	1.16531201129677e-112	2	Psmd7
2.00159439013057e-116	0.271324648057124	0.525	0.26	3.50879496589889e-112	2	Ybx3
9.19714190565566e-116	0.258701552711205	0.484	0.225	1.61225897606144e-111	2	Dap
4.50359043190278e-115	0.47898061789827	0.802	0.668	7.89479402712557e-111	2	Ier2
3.10149178092739e-114	0.305501905186537	0.765	0.528	5.43691509196572e-110	2	Rrbp1
5.26435351805653e-113	0.396495247041588	0.915	0.818	9.2284117171531e-109	2	Fos
7.08942496520389e-113	0.287482047685989	0.978	0.913	1.24277619640024e-108	2	Itm2b
1.06906110448217e-110	0.30218473445406	0.933	0.769	1.87406411615725e-106	2	Hsp90ab1
1.23362904117271e-110	0.269171959665493	0.443	0.197	2.16255170917577e-106	2	Fgl2
1.025894891981e-108	0.362578752660384	0.877	0.713	1.7983937456427e-104	2	Jun
4.98216495114653e-108	0.252434497135777	0.364	0.142	8.73373515935987e-104	2	Mpp6
6.13715277087241e-108	0.332717475760512	0.856	0.678	1.07584288073393e-103	2	Lgals1
8.36125377254952e-108	0.343679442639025	0.796	0.602	1.46572778632793e-103	2	Snhg11
8.2793684743721e-107	0.293276603719792	0.623	0.381	1.45137329355743e-102	2	Ddost
8.87774257896933e-107	0.282117784522371	0.664	0.43	1.55626827409332e-102	2	Sept7
1.08573555411906e-105	0.261132516982143	0.517	0.268	1.90329442637072e-101	2	Tm9sf3
2.72013761080652e-104	0.269889066719455	0.563	0.314	4.76840123174383e-100	2	Ech1
4.75695299996846e-104	0.360246761761544	0.83	0.632	8.33893860894472e-100	2	Egr1
1.1307272744121e-102	0.256788404089009	0.523	0.274	1.98216491204442e-98	2	Cope
1.15855404473249e-102	0.266867801666083	0.259	0.079	2.03094524041606e-98	2	Lbp
4.23506298670561e-100	0.278961099320331	0.77	0.561	7.42406541569494e-96	2	Cd47
6.7726910631054e-100	0.25240943420168	0.566	0.326	1.18725274336238e-95	2	Sec11a
1.55810448028701e-99	0.324520903845012	0.509	0.268	2.73135715394312e-95	2	Ltbp1
2.45151816573927e-99	0.272284561327885	0.706	0.486	4.29751134454093e-95	2	Pebp1
3.74682975647074e-99	0.29225062040464	0.617	0.436	6.5681925630932e-95	2	H2-T23
1.04386131381402e-98	0.287670150980036	0.631	0.398	1.82988888311598e-94	2	Prdx4
1.80103429349653e-97	0.297542259239801	0.694	0.487	3.15721311649942e-93	2	Pmp22
2.10504427372416e-97	0.258110298276522	0.543	0.294	3.69014261183845e-93	2	Pcolce2
5.74086623264075e-96	0.299928110205528	0.599	0.373	1.00637385058192e-91	2	Ecm1
5.59580655766487e-94	0.445629000349079	0.619	0.443	9.80944889558652e-90	2	Hspb1
7.03519545432305e-94	0.254774026443343	0.711	0.473	1.23326976314283e-89	2	Cyb5a
7.62494427319109e-93	0.264425550598771	0.592	0.367	1.3366527310904e-88	2	Sdf4
3.30962268488617e-92	0.261266205955043	0.579	0.35	5.80176856660545e-88	2	Herpud1
1.15417951927957e-91	0.271751238413361	0.611	0.398	2.02327669729709e-87	2	Fuca1
1.12013346703875e-90	0.454970417497729	0.222	0.067	1.96359396771892e-86	2	Comp
6.6517345420351e-89	0.267401388814442	0.557	0.337	1.16604906521875e-84	2	Hdlbp
7.68381635978677e-89	0.261325968107358	0.666	0.441	1.34697300787062e-84	2	Fcgrt
2.10034810896286e-88	0.260432777185097	0.592	0.36	3.6819102350119e-84	2	Rhoc
2.77805504506915e-88	0.255157316007579	0.646	0.465	4.86993049400621e-84	2	Tmed2
3.84742767513417e-88	0.256735038926486	0.809	0.628	6.7445407145102e-84	2	Selenok
1.09424265674506e-87	0.253330966771424	0.552	0.342	1.9182073772741e-83	2	Mbnl2
1.86152780156954e-85	0.26082608453956	0.704	0.528	3.26325823615141e-81	2	Tmed10
3.79398842196341e-82	0.258900277669934	0.661	0.472	6.65086170370186e-78	2	Rsrp1
8.02254404531353e-71	0.325613798152159	0.579	0.413	1.40635197114346e-66	2	Phlda1
1.17178337606284e-68	0.26306653812237	0.666	0.463	2.05413625823817e-64	2	Gas6
5.04318152079768e-58	0.308244706432944	0.626	0.457	8.84069720595834e-54	2	Ly6a
1.28462574709949e-57	0.261489038240078	0.52	0.345	2.25194893466541e-53	2	Tent5a
