"0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11"
"Inpp4a" 0.0495156081808396 0.0413122721749696 0.0314685314685315 0.027972027972028 0.0524193548387097 0.0593607305936073 0.0619047619047619 0.0141843971631206 0.03125 0.0645161290322581 0.0447761194029851 0.0652173913043478
"Ralgps1" 0.00322927879440258 0.00364520048602673 0.00174825174825175 0 0.00806451612903226 0 0.00952380952380952 0 0 0 0 0
"Ccdc114" 0.00322927879440258 0.00364520048602673 0.00174825174825175 0.0034965034965035 0.00806451612903226 0.0091324200913242 0 0.00709219858156028 0.0104166666666667 0 0 0
"Pfdn6" 0.0236813778256189 0.0267314702308627 0.0174825174825175 0.027972027972028 0.032258064516129 0.0365296803652968 0.0619047619047619 0.0283687943262411 0.0208333333333333 0.043010752688172 0.0895522388059701 0.0217391304347826
"Cep128" 0.00538213132400431 0.00121506682867558 0.00524475524475524 0.0034965034965035 0 0 0 0 0 0 0 0
"Nek1" 0.00215285252960172 0.00243013365735115 0.00174825174825175 0 0.00403225806451613 0 0 0 0 0 0 0
"Ccar2" 0.00215285252960172 0.00364520048602673 0.0034965034965035 0 0 0.0045662100456621 0 0 0 0 0 0
"Pex12" 0.00322927879440258 0.00243013365735115 0 0 0.00403225806451613 0 0 0 0 0 0 0
"Phf3" 0.0139935414424112 0.0157958687727825 0.0157342657342657 0.0104895104895105 0.00806451612903226 0.0273972602739726 0.00952380952380952 0.0212765957446809 0.0104166666666667 0.021505376344086 0.0149253731343284 0.0217391304347826
"Pcbp2" 0.00753498385360603 0.0182260024301337 0.020979020979021 0.00699300699300699 0.0201612903225806 0.0365296803652968 0.00952380952380952 0.00709219858156028 0.0208333333333333 0.010752688172043 0.0149253731343284 0.0652173913043478
"Golph3" 0.0139935414424112 0.0145808019441069 0.0174825174825175 0.00699300699300699 0.0161290322580645 0.0182648401826484 0.0238095238095238 0.0354609929078014 0 0.010752688172043 0 0.0217391304347826
"Ankrd13d" 0.00215285252960172 0.00121506682867558 0 0.0034965034965035 0 0.0045662100456621 0 0 0 0.010752688172043 0 0
"Luc7l3" 0.0204520990312164 0.0279465370595383 0.020979020979021 0.013986013986014 0.0161290322580645 0.0410958904109589 0.0523809523809524 0.0212765957446809 0.03125 0.0537634408602151 0 0.0434782608695652
"Ypel3" 0.077502691065662 0.0777642770352369 0.0769230769230769 0.0454545454545455 0.0524193548387097 0.0593607305936073 0.0380952380952381 0.0780141843971631 0.0520833333333333 0.0967741935483871 0.119402985074627 0.108695652173913
"Mapk8" 0.00430570505920344 0.00364520048602673 0 0 0.00403225806451613 0 0.00476190476190476 0.00709219858156028 0.0104166666666667 0.010752688172043 0 0
"Amn1" 0.00645855758880517 0.00121506682867558 0.0034965034965035 0.013986013986014 0.00806451612903226 0.0045662100456621 0 0.00709219858156028 0 0 0.0149253731343284 0
"Znhit6" 0.00430570505920344 0.00364520048602673 0.00524475524475524 0.0034965034965035 0 0.0091324200913242 0 0.0141843971631206 0 0 0 0
"Ndufb5" 0.031216361679225 0.0522478736330498 0.0437062937062937 0.0699300699300699 0.0483870967741935 0.0593607305936073 0.0857142857142857 0.0212765957446809 0.0208333333333333 0.032258064516129 0.0597014925373134 0.0434782608695652
"Camk2g" 0.00645855758880517 0.00850546780072904 0.00174825174825175 0.0034965034965035 0.00403225806451613 0.0182648401826484 0.019047619047619 0.00709219858156028 0 0.043010752688172 0 0.0434782608695652
"Ccdc50" 0.0279870828848224 0.0486026731470231 0.0332167832167832 0.0244755244755245 0.0443548387096774 0.0228310502283105 0.0428571428571429 0.0425531914893617 0.0208333333333333 0.021505376344086 0 0.0217391304347826
"Rad17" 0.00430570505920344 0 0.00174825174825175 0.0034965034965035 0 0.0045662100456621 0.00476190476190476 0.00709219858156028 0.0104166666666667 0.021505376344086 0.0298507462686567 0
"Rps27a" 0.0839612486544672 0.0619684082624544 0.0856643356643357 0.0734265734265734 0.0685483870967742 0.10958904109589 0.185714285714286 0.106382978723404 0.0416666666666667 0.10752688172043 0.104477611940299 0.0434782608695652
"Hibadh" 0.0118406889128095 0.0133657351154313 0.00524475524475524 0.0104895104895105 0 0.0273972602739726 0.00952380952380952 0.0141843971631206 0.0104166666666667 0.021505376344086 0 0.0434782608695652
"Ssbp2" 0.00861141011840689 0.0145808019441069 0.0034965034965035 0.00699300699300699 0.00403225806451613 0.0045662100456621 0.00952380952380952 0.00709219858156028 0.0208333333333333 0.021505376344086 0 0.0434782608695652
"2410002F23Rik" 0 0.00364520048602673 0 0.0034965034965035 0.00806451612903226 0.0045662100456621 0.00476190476190476 0.00709219858156028 0 0.010752688172043 0 0
"Josd2" 0.0182992465016146 0.00364520048602673 0.00874125874125874 0.0174825174825175 0.0120967741935484 0.0228310502283105 0.0476190476190476 0.0212765957446809 0.0104166666666667 0.021505376344086 0.0149253731343284 0.0217391304347826
"Tcf3" 0.00538213132400431 0.00364520048602673 0.00874125874125874 0.0034965034965035 0.0120967741935484 0 0.00952380952380952 0 0 0.032258064516129 0 0
"Atf2" 0.00645855758880517 0.00486026731470231 0.0034965034965035 0.0034965034965035 0.0120967741935484 0.0045662100456621 0 0.0283687943262411 0.0104166666666667 0.010752688172043 0 0.0217391304347826
"Togaram1" 0.00430570505920344 0.00364520048602673 0.00174825174825175 0.0034965034965035 0 0.0045662100456621 0 0 0 0 0.0149253731343284 0
"Ankrd33b" 0 0.00121506682867558 0 0.0034965034965035 0.0201612903225806 0 0 0 0 0 0 0
"Hjurp" 0.00107642626480086 0.00850546780072904 0.00699300699300699 0.0104895104895105 0.00403225806451613 0 0.0238095238095238 0 0 0.0860215053763441 0 0.0217391304347826
"Sema4d" 0.00430570505920344 0.00121506682867558 0.00524475524475524 0 0.00403225806451613 0 0 0 0.0104166666666667 0 0 0
"Ikzf2" 0.00215285252960172 0.00607533414337789 0 0.0034965034965035 0.00403225806451613 0 0 0 0 0 0 0
"Ssr2" 0.0172228202368138 0.0255164034021871 0.0262237762237762 0.0104895104895105 0.0403225806451613 0.0182648401826484 0.0380952380952381 0.0283687943262411 0.0416666666666667 0.0645161290322581 0 0
"Ctdspl2" 0.00430570505920344 0.00364520048602673 0.00524475524475524 0.0174825174825175 0.00806451612903226 0.0091324200913242 0.00952380952380952 0.0212765957446809 0 0.010752688172043 0 0
"Atp13a2" 0.0129171151776103 0.0218712029161604 0.013986013986014 0.00699300699300699 0.0120967741935484 0.0273972602739726 0.00476190476190476 0.0141843971631206 0.0208333333333333 0.010752688172043 0 0
"Nmi" 0.00861141011840689 0.00729040097205346 0.0104895104895105 0.0034965034965035 0.0161290322580645 0 0 0.0141843971631206 0.0104166666666667 0.032258064516129 0.0298507462686567 0.0217391304347826
"Smox" 0.00861141011840689 0.00729040097205346 0.00524475524475524 0.0034965034965035 0.0161290322580645 0.0091324200913242 0.00476190476190476 0.0141843971631206 0 0.010752688172043 0.0149253731343284 0
"Pan3" 0.038751345532831 0.0267314702308627 0.0681818181818182 0.034965034965035 0.0443548387096774 0.045662100456621 0.0761904761904762 0.0780141843971631 0.0520833333333333 0.032258064516129 0.0597014925373134 0.0217391304347826
"Gart" 0.00430570505920344 0.00121506682867558 0.00174825174825175 0 0.00403225806451613 0 0 0.0141843971631206 0.0104166666666667 0.010752688172043 0.0149253731343284 0
"Ube2m" 0.00430570505920344 0.00607533414337789 0.00699300699300699 0.00699300699300699 0.0120967741935484 0.0136986301369863 0.0142857142857143 0.00709219858156028 0.0208333333333333 0.021505376344086 0 0
"2610002M06Rik" 0.00430570505920344 0.00364520048602673 0.00174825174825175 0 0 0 0.00952380952380952 0.00709219858156028 0 0 0 0
"Srsf11" 0.0419806243272336 0.0267314702308627 0.0402097902097902 0.013986013986014 0.0685483870967742 0.0365296803652968 0.0857142857142857 0.0283687943262411 0.0104166666666667 0.10752688172043 0.0597014925373134 0.0652173913043478
"Atp5h" 0.085037674919268 0.125151883353584 0.0926573426573427 0.0699300699300699 0.145161290322581 0.155251141552511 0.180952380952381 0.134751773049645 0.0625 0.225806451612903 0.0746268656716418 0.195652173913043
"Cd34" 0.00322927879440258 0.00121506682867558 0 0 0 0.0045662100456621 0 0.00709219858156028 0 0 0.0149253731343284 0.0217391304347826
"Ubn2" 0.00861141011840689 0.00729040097205346 0.00524475524475524 0.0034965034965035 0.0120967741935484 0 0.00476190476190476 0.00709219858156028 0.0104166666666667 0.043010752688172 0 0.0434782608695652
"Atp11b" 0.00322927879440258 0.00729040097205346 0.00174825174825175 0.013986013986014 0 0.0091324200913242 0.00952380952380952 0.0141843971631206 0 0 0.0149253731343284 0
"Arhgef39" 0 0 0.00174825174825175 0 0 0 0.00952380952380952 0 0 0.021505376344086 0 0
"Pign" 0.00322927879440258 0.00364520048602673 0.00874125874125874 0.0034965034965035 0 0.0045662100456621 0.00476190476190476 0.00709219858156028 0 0.010752688172043 0 0.0217391304347826
"Tgfbrap1" 0.00645855758880517 0.0109356014580802 0.00699300699300699 0.00699300699300699 0.00403225806451613 0.0045662100456621 0.0142857142857143 0.0212765957446809 0.0208333333333333 0.010752688172043 0 0
"Csf2ra" 0.0409041980624327 0.0388821385176185 0.0332167832167832 0.0454545454545455 0.0362903225806452 0.0547945205479452 0.080952380952381 0.0141843971631206 0.0208333333333333 0.0537634408602151 0.0746268656716418 0
"Acp2" 0.00968783638320775 0.0157958687727825 0.00524475524475524 0.013986013986014 0.0161290322580645 0.0091324200913242 0.00952380952380952 0.0425531914893617 0.0208333333333333 0.032258064516129 0.0447761194029851 0.0217391304347826
"Ythdf3" 0.0107642626480086 0.00364520048602673 0.0034965034965035 0.00699300699300699 0.0161290322580645 0.0182648401826484 0.00952380952380952 0 0 0.010752688172043 0 0.0217391304347826
"Cnksr3" 0.00107642626480086 0.00729040097205346 0.00174825174825175 0 0 0 0 0 0 0 0 0
"Odf2" 0.00430570505920344 0.00364520048602673 0.0034965034965035 0 0.00806451612903226 0.0091324200913242 0.00476190476190476 0.00709219858156028 0 0.010752688172043 0 0
"Spop" 0.0333692142088267 0.0267314702308627 0.0174825174825175 0.027972027972028 0.0524193548387097 0.0547945205479452 0.0142857142857143 0.0283687943262411 0.0416666666666667 0.0537634408602151 0.0597014925373134 0.0869565217391304
"Ccnb1" 0 0.00121506682867558 0.00174825174825175 0.00699300699300699 0 0 0 0 0 0.010752688172043 0 0
"D130007C19Rik" 0.00107642626480086 0.00243013365735115 0.00174825174825175 0.0034965034965035 0 0 0 0 0 0.010752688172043 0 0
"Pnpla7" 0.00861141011840689 0.00607533414337789 0.00524475524475524 0 0.00403225806451613 0.0091324200913242 0 0 0 0 0 0
"Abca1" 0.0527448869752422 0.0255164034021871 0.034965034965035 0.0174825174825175 0.0282258064516129 0.0593607305936073 0.00952380952380952 0.0709219858156028 0.03125 0.043010752688172 0.0298507462686567 0
"Pknox1" 0.00215285252960172 0.00243013365735115 0.00699300699300699 0.0104895104895105 0.00806451612903226 0.0045662100456621 0.00476190476190476 0 0.0104166666666667 0.010752688172043 0 0
"Gtf2h4" 0.00538213132400431 0.00850546780072904 0.0034965034965035 0.013986013986014 0 0 0 0.00709219858156028 0 0.010752688172043 0 0
"Usb1" 0.00215285252960172 0.00243013365735115 0.00174825174825175 0 0.00403225806451613 0.0045662100456621 0.00476190476190476 0.0141843971631206 0 0 0.0149253731343284 0
"Chchd3" 0.0118406889128095 0.0182260024301337 0.0174825174825175 0.0244755244755245 0.0161290322580645 0.0045662100456621 0.00476190476190476 0 0.03125 0.021505376344086 0.0149253731343284 0.0217391304347826
"Exoc4" 0.00968783638320775 0.00972053462940462 0.013986013986014 0.00699300699300699 0.00806451612903226 0 0 0 0.0104166666666667 0.032258064516129 0.0149253731343284 0
"Pisd" 0.0204520990312164 0.0170109356014581 0.0227272727272727 0.0244755244755245 0.0120967741935484 0.0136986301369863 0.0238095238095238 0.00709219858156028 0.0208333333333333 0.032258064516129 0.0149253731343284 0
"Rfxap" 0.00861141011840689 0.00729040097205346 0.00524475524475524 0.0034965034965035 0.00403225806451613 0.0091324200913242 0.0142857142857143 0 0.0104166666666667 0 0 0
"Lancl1" 0.00215285252960172 0.00850546780072904 0.00524475524475524 0.00699300699300699 0.00806451612903226 0.0091324200913242 0.00952380952380952 0.0141843971631206 0 0.021505376344086 0.0298507462686567 0.0217391304347826
"Aldh16a1" 0.00430570505920344 0.0109356014580802 0.00699300699300699 0.013986013986014 0.0282258064516129 0.0182648401826484 0.00476190476190476 0 0.0104166666666667 0.010752688172043 0 0
"Wac" 0.0204520990312164 0.0170109356014581 0.0157342657342657 0.013986013986014 0.0362903225806452 0.0091324200913242 0.0238095238095238 0.00709219858156028 0.0208333333333333 0 0.0149253731343284 0.0869565217391304
"Tmem206" 0.00107642626480086 0.00121506682867558 0 0 0.00403225806451613 0.0045662100456621 0 0 0.0104166666666667 0 0 0
"Trps1" 0.0430570505920344 0.0279465370595383 0.0332167832167832 0.0699300699300699 0.0403225806451613 0.0365296803652968 0.0714285714285714 0.049645390070922 0.0104166666666667 0.0537634408602151 0.0447761194029851 0.0217391304347826
"Selenoi" 0 0.00243013365735115 0.00174825174825175 0 0.00403225806451613 0 0 0.00709219858156028 0 0.010752688172043 0 0
"Vmn1r58" 0.00322927879440258 0.00364520048602673 0.00174825174825175 0.0034965034965035 0.00403225806451613 0.0091324200913242 0.00952380952380952 0 0 0 0 0
"Matk" 0.00538213132400431 0.0109356014580802 0.00174825174825175 0.0034965034965035 0 0.0045662100456621 0.00952380952380952 0 0.0208333333333333 0 0 0
"Npepl1" 0.00861141011840689 0.00972053462940462 0.00874125874125874 0.0104895104895105 0.0161290322580645 0.0273972602739726 0.00476190476190476 0.0141843971631206 0 0.021505376344086 0.0149253731343284 0
"Hnmt" 0.00215285252960172 0.00364520048602673 0.00699300699300699 0 0 0.0091324200913242 0 0 0 0.010752688172043 0.0149253731343284 0
"Lig1" 0.0118406889128095 0.00486026731470231 0.00174825174825175 0.0104895104895105 0.0120967741935484 0 0.00952380952380952 0 0.03125 0.0537634408602151 0 0
"Ankrd50" 0.00322927879440258 0.00364520048602673 0 0 0 0.0045662100456621 0 0.00709219858156028 0 0 0 0
"Wnk1" 0.173304628632939 0.160388821385176 0.155594405594406 0.255244755244755 0.217741935483871 0.232876712328767 0.261904761904762 0.212765957446808 0.208333333333333 0.21505376344086 0.134328358208955 0.0869565217391304
"Inpp4b" 0.00538213132400431 0.00243013365735115 0.00174825174825175 0 0.00403225806451613 0 0 0 0 0 0 0
"Ctnnd1" 0.0182992465016146 0.0206561360874848 0.020979020979021 0.0174825174825175 0.0120967741935484 0.0228310502283105 0.00952380952380952 0.0212765957446809 0.0208333333333333 0 0.0298507462686567 0
"Acp6" 0.00215285252960172 0.00121506682867558 0.00174825174825175 0.0034965034965035 0.00403225806451613 0 0 0.0141843971631206 0 0 0 0
"Prodh" 0.00215285252960172 0 0 0 0.00403225806451613 0.0045662100456621 0.00952380952380952 0.00709219858156028 0 0 0 0
"Cfap45" 0.00861141011840689 0.00850546780072904 0.00524475524475524 0.00699300699300699 0 0.0091324200913242 0.00476190476190476 0.049645390070922 0.03125 0 0.0149253731343284 0
"Mrrf" 0.00968783638320775 0.00243013365735115 0.0122377622377622 0.0104895104895105 0.00403225806451613 0 0.0142857142857143 0.00709219858156028 0 0 0.0298507462686567 0.0217391304347826
"Ankrd16" 0.00645855758880517 0.00607533414337789 0 0.0034965034965035 0.00806451612903226 0.0091324200913242 0.00952380952380952 0 0.0208333333333333 0.010752688172043 0 0
"Spata1" 0 0.00243013365735115 0.00174825174825175 0 0.00403225806451613 0 0 0.00709219858156028 0 0 0 0.0434782608695652
"Med13l" 0.0139935414424112 0.00972053462940462 0.013986013986014 0.00699300699300699 0.00806451612903226 0.0045662100456621 0.00476190476190476 0.00709219858156028 0.0104166666666667 0.010752688172043 0.0149253731343284 0
"Kdm3b" 0.00645855758880517 0.00607533414337789 0.00699300699300699 0.0034965034965035 0 0.0045662100456621 0.0142857142857143 0 0 0.010752688172043 0 0
"Dpy19l3" 0.00107642626480086 0.00607533414337789 0.00174825174825175 0 0.00403225806451613 0 0 0 0 0 0 0
"Lcp1" 0.123789020452099 0.145808019441069 0.122377622377622 0.164335664335664 0.237903225806452 0.123287671232877 0.180952380952381 0.141843971631206 0.21875 0.268817204301075 0.0895522388059701 0.0434782608695652
"Mbtd1" 0.0161463939720129 0.00729040097205346 0.0104895104895105 0.013986013986014 0.00403225806451613 0.0091324200913242 0.019047619047619 0 0 0.021505376344086 0.0149253731343284 0
"Nsun5" 0.00215285252960172 0.00243013365735115 0 0.0034965034965035 0.00403225806451613 0 0 0.0212765957446809 0 0.010752688172043 0 0
"Cuedc2" 0.0236813778256189 0.0388821385176185 0.0437062937062937 0.0244755244755245 0.0524193548387097 0.0502283105022831 0.0285714285714286 0.0780141843971631 0.03125 0.0537634408602151 0.0746268656716418 0.0434782608695652
"Ago1" 0.00215285252960172 0.00364520048602673 0.00699300699300699 0.00699300699300699 0.00806451612903226 0.0091324200913242 0 0 0 0 0 0
"Fam98c" 0.00107642626480086 0.00243013365735115 0.00524475524475524 0.0034965034965035 0 0 0 0 0 0.010752688172043 0 0
"Oasl2" 0.0150699677072121 0.0109356014580802 0.00699300699300699 0.0174825174825175 0.0241935483870968 0.0319634703196347 0 0.0212765957446809 0.0104166666666667 0.010752688172043 0.119402985074627 0
"Atg16l2" 0.00215285252960172 0.0121506682867558 0.0034965034965035 0.0104895104895105 0.00403225806451613 0 0 0 0 0.021505376344086 0 0
"Sh3glb2" 0.00645855758880517 0.00607533414337789 0.0034965034965035 0.00699300699300699 0.0120967741935484 0.0091324200913242 0.00476190476190476 0.00709219858156028 0 0 0.0298507462686567 0.0217391304347826
"Trim56" 0.00538213132400431 0.00729040097205346 0.00874125874125874 0.00699300699300699 0.00403225806451613 0.0045662100456621 0.00952380952380952 0.0212765957446809 0.0104166666666667 0.010752688172043 0.0149253731343284 0.0652173913043478
"Mras" 0.00215285252960172 0.00121506682867558 0 0 0 0 0 0.00709219858156028 0.0104166666666667 0 0 0
"Mrpl15" 0.0107642626480086 0.0145808019441069 0.0104895104895105 0.0174825174825175 0.0120967741935484 0.0136986301369863 0.0238095238095238 0.0141843971631206 0.0104166666666667 0.021505376344086 0.0149253731343284 0
"Plcd4" 0.00107642626480086 0.00364520048602673 0 0.0034965034965035 0.00403225806451613 0 0 0 0 0 0 0
"Capn1" 0.00430570505920344 0.00243013365735115 0.00174825174825175 0.0034965034965035 0.00806451612903226 0.0136986301369863 0.00952380952380952 0 0 0 0 0
"Arhgap39" 0 0.00486026731470231 0 0.00699300699300699 0.00403225806451613 0 0 0 0 0 0 0
"Tango2" 0.00968783638320775 0.00607533414337789 0.00524475524475524 0.0104895104895105 0.0120967741935484 0.0136986301369863 0.0142857142857143 0.0141843971631206 0.0104166666666667 0.010752688172043 0.0149253731343284 0.0434782608695652
"Mrpl21" 0.0118406889128095 0.0206561360874848 0.0122377622377622 0.020979020979021 0.0120967741935484 0.0091324200913242 0.0380952380952381 0.00709219858156028 0 0.0537634408602151 0.0447761194029851 0.0217391304347826
"Cpsf3" 0.00753498385360603 0.0133657351154313 0.00699300699300699 0.0034965034965035 0.0120967741935484 0.0045662100456621 0.0142857142857143 0 0.0104166666666667 0.0537634408602151 0.0298507462686567 0
"Retreg2" 0.00968783638320775 0.0157958687727825 0.00699300699300699 0.0104895104895105 0.0161290322580645 0.0136986301369863 0.0285714285714286 0.0212765957446809 0 0.021505376344086 0 0.0434782608695652
"Ap2m1" 0.0527448869752422 0.0765492102065614 0.0332167832167832 0.0524475524475524 0.181451612903226 0.114155251141553 0.0476190476190476 0.134751773049645 0.0729166666666667 0.118279569892473 0.134328358208955 0.0217391304347826
"Bag5" 0.0118406889128095 0.0133657351154313 0.0034965034965035 0.0034965034965035 0.00806451612903226 0.0091324200913242 0 0.00709219858156028 0.0104166666666667 0.010752688172043 0.0149253731343284 0.0217391304347826
"Nars" 0.0409041980624327 0.0437424058323208 0.0402097902097902 0.041958041958042 0.0362903225806452 0.0365296803652968 0.0380952380952381 0.049645390070922 0.0625 0.0860215053763441 0.0895522388059701 0.0652173913043478
"Gprc5c" 0.00645855758880517 0.0109356014580802 0.0104895104895105 0 0 0.0136986301369863 0 0.0141843971631206 0.0208333333333333 0.010752688172043 0 0.0217391304347826
"Lsg1" 0.00538213132400431 0.00729040097205346 0.00874125874125874 0.00699300699300699 0 0 0 0.00709219858156028 0.0104166666666667 0.010752688172043 0 0
"Hirip3" 0.00968783638320775 0.00364520048602673 0.00174825174825175 0.00699300699300699 0.0120967741935484 0.0091324200913242 0.00476190476190476 0 0 0.021505376344086 0.0149253731343284 0
"Rexo5" 0.00215285252960172 0.00243013365735115 0 0 0 0 0 0.00709219858156028 0 0 0 0
"Sema4a" 0.0419806243272336 0.0449574726609964 0.0454545454545455 0.0174825174825175 0.0403225806451613 0.0182648401826484 0.0333333333333333 0.0921985815602837 0 0.021505376344086 0.0298507462686567 0
"Fam13b" 0.00430570505920344 0.00729040097205346 0.0034965034965035 0.00699300699300699 0.00806451612903226 0.0091324200913242 0.019047619047619 0.00709219858156028 0.0208333333333333 0 0 0.0434782608695652
"Fbxw2" 0.0193756727664155 0.0243013365735115 0.013986013986014 0.0174825174825175 0.0201612903225806 0.0182648401826484 0.0285714285714286 0 0.0104166666666667 0.021505376344086 0.0149253731343284 0.0217391304347826
"Nf1" 0.00861141011840689 0.00486026731470231 0.00699300699300699 0 0.00806451612903226 0.0091324200913242 0 0.0212765957446809 0 0.021505376344086 0.0149253731343284 0
