p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
2.03142623869392e-177	1.08849374777245	0.705	0.172	2.9189563623793e-173	0	AA467197
4.49535052287576e-160	0.620159296005445	0.98	0.916	6.45936916632018e-156	0	Atox1
9.95179274243042e-111	0.55807045517915	0.62	0.187	1.42997309915983e-106	0	Cd72
8.23199870859288e-108	0.571708179248263	0.924	0.754	1.18285589443771e-103	0	Fxyd5
1.26463302395079e-105	0.531132396140458	0.898	0.68	1.81715119211489e-101	0	Cxcl16
5.42344010410487e-94	0.508604827276933	1	1	7.79294108558829e-90	0	Fth1
7.25517177623233e-88	0.518672954864005	0.951	0.82	1.04249563252682e-83	0	Cd52
7.07925366444155e-78	0.472968116296494	0.534	0.178	1.01721795904361e-73	0	Bcl2a1a
7.28452469103692e-72	0.551836477942055	0.702	0.439	1.0467133528551e-67	0	Bcl2a1d
6.01999272537506e-70	0.392854487391457	0.534	0.193	8.65012754709143e-66	0	2010111I01Rik
1.02657221148287e-69	0.364963365571165	0.997	0.979	1.47508161067973e-65	0	Rplp0
1.14081865116229e-69	0.368807670620417	0.508	0.172	1.6392423198551e-65	0	Pmepa1
9.48091308276486e-69	0.432386593602754	0.815	0.58	1.36231240086248e-64	0	B4galt1
2.89420486197679e-67	0.333865957116266	1	0.999	4.15868296617445e-63	0	Rps19
2.54084461824065e-65	0.292693692840384	1	1	3.65093963194999e-61	0	Rpl37
1.49360433990953e-64	0.517311041724105	0.902	0.763	2.14616007601601e-60	0	Bcl2a1b
5.68119016363891e-64	0.513829671123941	0.844	0.686	8.16330214613276e-60	0	Id2
3.03887659550865e-60	0.281339305092449	0.353	0.089	4.36656178008638e-56	0	F11r
7.72388527576261e-59	0.426652725804548	0.549	0.241	1.10984507527433e-54	0	Ckb
2.48751222771882e-58	0.325203995712506	0.998	0.987	3.57430632000917e-54	0	Rpl6
4.24540184020679e-58	0.479944802835927	0.71	0.39	6.10021790419314e-54	0	Cd9
7.6175796924011e-56	0.464474141480141	0.566	0.258	1.09457002600111e-51	0	Abcg1
2.68116638657277e-55	0.351660746136279	0.466	0.171	3.85256798086641e-51	0	Glipr1
3.38220090481124e-55	0.381905136392027	0.592	0.275	4.85988448012327e-51	0	Basp1
2.53992680205563e-54	0.328932819718614	0.981	0.967	3.64962082187373e-50	0	Sh3bgrl3
2.77634145538718e-54	0.30243946792855	0.986	0.983	3.98932503724583e-50	0	Rpl14
6.54235734316177e-50	0.265325045857803	0.998	0.999	9.40071326638915e-46	0	Rpl35
3.05369708965746e-49	0.31531402636182	0.459	0.176	4.38785734812881e-45	0	Pdgfa
4.92760012353376e-48	0.3564458775407	0.517	0.233	7.08046861750565e-44	0	Aprt
5.97113078520616e-48	0.370072428037506	0.732	0.511	8.57991782526272e-44	0	Lsp1
7.84510276978624e-48	0.261498723315885	1	1	1.12726281699058e-43	0	Rpl39
9.81632203940465e-48	0.280728775971787	0.998	0.994	1.41050731384205e-43	0	Rpl18a
1.55738208455506e-47	0.345667674277037	0.693	0.44	2.23780231729717e-43	0	Ptms
3.24188739789174e-47	0.26773303601139	1	1	4.65826800203065e-43	0	Rpl32
3.07484069443279e-43	0.323405115602031	0.432	0.188	4.41823859383047e-39	0	Bcl2l1
1.61486458262875e-42	0.327120455267826	0.659	0.446	2.32039891877926e-38	0	Ywhah
4.53163982589768e-42	0.285173238753594	0.951	0.881	6.51151326583238e-38	0	Rpl18
6.88627010480598e-42	0.290136828704047	0.468	0.204	9.89488151359571e-38	0	Tgfbr1
1.77754314335222e-40	0.259607696941141	0.934	0.919	2.55415174268281e-36	0	Rps27a
3.19730843098538e-39	0.271764337495045	0.978	0.95	4.59421248448289e-35	0	Rps26
7.35891229789412e-38	0.282637051226802	0.464	0.224	1.05740210808441e-33	0	Ifngr2
2.13530518397368e-37	0.310947164254462	0.585	0.365	3.06822001885178e-33	0	Ccdc12
2.17822317033053e-37	0.277511202027312	0.514	0.254	3.12988887344795e-33	0	Slamf9
4.31353826487831e-37	0.442420361505119	0.775	0.622	6.19812313280365e-33	0	S100a6
9.4562894304868e-36	0.36981949948486	0.881	0.765	1.35877422826665e-31	0	Lgals3
7.97388992784332e-35	0.25053593137464	0.944	0.894	1.14576824373181e-30	0	Rpl31
1.46292920489789e-34	0.272639437502768	0.9	0.836	2.10208297451777e-30	0	Rpl4
2.50544736742781e-34	0.272122846772511	0.468	0.224	3.60007732225703e-30	0	Rhoc
7.02307284020486e-34	0.259325974514367	0.931	0.864	1.00914533640904e-29	0	Arpc2
8.5713806982225e-34	0.256297805628114	0.469	0.229	1.23162169252759e-29	0	Gusb
1.53441094047577e-33	0.336049360833367	0.898	0.819	2.20479508036963e-29	0	Ms4a7
1.89505580358593e-32	0.250172879007016	0.419	0.191	2.72300568417262e-28	0	Il21r
3.61218017747088e-32	0.27407329422048	0.458	0.229	5.19034169700791e-28	0	Bcl2l11
2.44987351034123e-31	0.250315664090721	0.976	0.949	3.52022324700931e-27	0	Rps2
5.26778689848967e-29	0.251923314088401	0.737	0.639	7.56928299443981e-25	0	Spi1
3.90200976194801e-28	0.260700909112795	0.869	0.802	5.60679782694309e-24	0	Ctsz
4.31272953725389e-28	0.289702625736021	0.473	0.254	6.19696107208012e-24	0	Icam1
6.28654075072469e-28	0.316176332711239	0.727	0.706	9.03313040471631e-24	0	Cdkn1a
1.16954782958886e-27	0.29926888578133	0.783	0.701	1.68052327633624e-23	0	Cd83
5.98693988827034e-27	0.252305182899859	0.819	0.735	8.60263392545565e-23	0	Anxa5
6.96936013201043e-27	0.360955046492041	0.515	0.32	1.00142735736858e-22	0	Tnfaip2
9.08228692033886e-27	0.304868839742983	0.661	0.473	1.30503380758349e-22	0	Capg
4.06899061119999e-25	0.330416131570805	0.608	0.403	5.84673260923327e-21	0	Rgs1
4.74614270887137e-25	0.274995758498204	0.707	0.54	6.81973245837727e-21	0	Skil
2.34521998608399e-24	0.2956114677567	0.553	0.361	3.36984659800408e-20	0	Hexb
2.4256263875586e-23	0.26019989204872	0.602	0.401	3.48538255628295e-19	0	Tlr2
4.59054651339878e-22	0.275341929378597	0.866	0.773	6.59615628510271e-18	0	Cd14
8.48378982353421e-18	0.288630717349918	0.497	0.378	1.21903575974363e-13	0	S100a4
9.7489616051578e-225	1.03856922958053	1	0.733	1.40082829304512e-220	1	H2-Eb1
1.56173757827679e-208	0.982043787304876	1	0.73	2.24406072622592e-204	1	H2-Aa
3.59875609935956e-204	1.08175885578907	1	0.875	5.17105263916975e-200	1	Cd74
1.21538029541678e-178	0.912854737787304	0.998	0.75	1.74637994648437e-174	1	H2-Ab1
4.44916889741067e-85	0.651525605760386	0.869	0.688	6.39301078868939e-81	1	Kdm6b
3.33809324162828e-74	0.767204048691857	0.506	0.178	4.79650617889567e-70	1	Il1b
1.89246169693487e-65	0.506328787692773	0.873	0.773	2.71927821232571e-61	1	Cd14
2.03447927137513e-60	0.401038752103928	0.684	0.337	2.92334326503892e-56	1	H2-DMb1
7.73300680653663e-57	0.504580170302062	0.626	0.382	1.11115574803125e-52	1	Ccrl2
3.5362503662796e-54	0.474838238863472	0.866	0.767	5.08123815130716e-50	1	Bcl2a1b
1.19247116148246e-53	0.491556734033053	0.667	0.443	1.71346181193414e-49	1	Bcl2a1d
3.13513331253107e-52	0.278741938477956	1	0.997	4.5048730567759e-48	1	Rps27
3.15594289884825e-52	0.454651375704199	0.836	0.696	4.53477435135505e-48	1	Cd83
9.35558842561699e-51	0.356233602121504	0.714	0.396	1.34430450087691e-46	1	H2-DMa
3.97520209699951e-47	0.451579183683317	0.922	0.811	5.71196789317859e-43	1	Sdc4
7.90459166506218e-41	0.379945796575488	0.725	0.573	1.13581077635279e-36	1	Ifrd1
4.21233528316178e-39	0.283697636238031	1	0.995	6.05270456837516e-35	1	Fau
1.11006212769857e-38	0.376275500430541	0.691	0.659	1.59504827129008e-34	1	Hspe1
1.21809213778409e-38	0.266278727614121	0.998	0.994	1.75027659278196e-34	1	Rpl18a
1.07314672982732e-37	0.344575327867427	0.383	0.154	1.54200453608888e-33	1	Arl5c
2.2937616459959e-36	0.306622473380187	1	1	3.29590610913151e-32	1	Fth1
5.6188818360537e-36	0.31361654246899	0.436	0.19	8.07377131022556e-32	1	Bcl2a1a
2.5062760863786e-34	0.503190854821814	0.58	0.407	3.60126810851742e-30	1	Rgs1
1.77384799824396e-33	0.508785088479936	0.635	0.577	2.54884218867675e-29	1	Hspa1a
5.99307870896705e-32	0.342926301382122	0.658	0.523	8.61145479691475e-28	1	Gadd45b
8.68792396006988e-31	0.276783285163783	0.944	0.821	1.24836779382244e-26	1	Cd52
1.58732323589039e-29	0.372251548030021	0.467	0.237	2.2808247576509e-25	1	Id3
4.88294355533474e-29	0.317984883844609	0.824	0.715	7.01630159466049e-25	1	Btg1
7.39948084960861e-29	0.276420668114669	0.3	0.125	1.06323140328026e-24	1	Hilpda
2.16434238582686e-28	0.333458213659254	0.931	0.866	3.10994357419461e-24	1	Junb
8.7291653425687e-28	0.256613187602458	0.741	0.69	1.2542937680737e-23	1	Hspa8
1.40960055486093e-25	0.304781187033711	0.698	0.541	2.02545503727967e-21	1	Skil
2.10530019513337e-23	0.545369243615741	0.861	0.792	3.02510585038714e-19	1	Cxcl2
2.20766739503154e-23	0.267605767066242	0.577	0.375	3.17219727992081e-19	1	Rel
3.02646567298537e-21	0.314034027186086	0.691	0.647	4.34872852551268e-17	1	Hsp90aa1
6.65615317551668e-18	0.536200380650552	0.407	0.259	9.56422649789992e-14	1	Cxcl1
2.17635973781415e-17	0.256490869643839	0.73	0.699	3.12721130726515e-13	1	Id2
2.3987903430487e-12	0.275175304808525	0.783	0.734	3.44682184392667e-08	1	Ccl4
0	2.01403289386522	0.984	0.714	0	2	Ccl4
0	1.86020538881933	0.938	0.517	0	2	Ccl7
0	1.67064604709809	0.94	0.598	0	2	Ccl2
1.08110122671603e-264	1.43008754168821	0.917	0.584	1.55343435266826e-260	2	Ccl3
5.17940874040343e-207	1.40608929447218	0.981	0.779	7.44229241908568e-203	2	Cxcl2
3.49640246778365e-181	0.786407354582114	0.91	0.622	5.02398070595833e-177	2	Marcksl1
2.44220683916982e-154	1.10168396165136	0.637	0.164	3.50920700720312e-150	2	Cxcl10
4.0234555905877e-138	0.900446176645428	0.959	0.808	5.78130333811547e-134	2	Sdc4
2.21183659841674e-123	0.742334561561324	0.783	0.458	3.17818800826501e-119	2	Tnf
1.13162676897831e-117	1.40350324017983	0.386	0.062	1.62603450434494e-113	2	Ccl5
1.78583350254211e-108	0.768156951474086	0.564	0.154	2.56606415980276e-104	2	Isg15
2.77466848290074e-101	0.441018132651486	0.356	0.046	3.98692114308007e-97	2	Oasl1
1.17002047480143e-88	0.521512681062328	0.591	0.22	1.68120242024218e-84	2	Peli1
1.90182390873492e-88	0.819896764172689	0.614	0.385	2.7327307744612e-84	2	Hmox1
1.41240035854548e-87	0.638302604575497	0.333	0.059	2.029478075194e-83	2	Ifit1
2.42941137412459e-87	0.534174874114897	0.758	0.467	3.49082120347962e-83	2	Plek
4.80739059265358e-86	0.514694596911616	0.788	0.572	6.90773954258392e-82	2	Slfn2
7.18114726619689e-85	0.501902227225472	0.573	0.196	1.03185905067983e-80	2	Nlrp3
1.77332084365991e-83	0.784391910470372	0.653	0.339	2.54808472025492e-79	2	Gdf15
3.46833487688473e-83	0.706045714470165	0.975	0.928	4.98365038459567e-79	2	Mt1
1.24607546988343e-74	1.04602911514988	0.519	0.247	1.79048584267549e-70	2	Cxcl1
2.21334353556614e-67	0.681414898482853	0.259	0.057	3.18035332625499e-63	2	Rsad2
6.6598152988317e-66	0.358750669008823	0.335	0.073	9.56948860289127e-62	2	Ifih1
8.90970891975309e-59	0.452928642892196	0.337	0.085	1.28023607467932e-54	2	Il10
3.42836869023795e-58	0.501532461639258	0.552	0.248	4.92622297100291e-54	2	Gm9973
1.15280808658536e-55	0.504481846612248	0.869	0.767	1.65646993961451e-51	2	Bcl2a1b
1.28809886880075e-55	0.447563707597651	0.684	0.376	1.8508692645798e-51	2	Ccrl2
1.93537697930333e-53	0.417741790409817	0.771	0.577	2.78094318156095e-49	2	Sqstm1
5.07912537818883e-52	0.335493035498491	0.446	0.167	7.29819525591952e-48	2	Txnrd1
5.19192037256915e-52	0.510526652225854	0.871	0.688	7.46027038334461e-48	2	Kdm6b
7.93170052606488e-52	0.4279110109683	0.31	0.093	1.13970604859026e-47	2	Ch25h
7.02159018005112e-51	0.354156706440921	0.806	0.662	1.00893229297155e-46	2	C5ar1
2.85802619142343e-50	0.351391577997831	0.61	0.322	4.10669783445633e-46	2	Cflar
9.42010289265766e-50	0.391348031466026	0.658	0.439	1.35357458464598e-45	2	Sod2
1.19313951681407e-49	0.397294104918595	0.631	0.396	1.71442217171014e-45	2	Ifi207
1.26915478633547e-49	0.392091419213754	0.677	0.394	1.82364851248544e-45	2	Tlr2
2.32769445275067e-49	0.412587588086735	0.928	0.84	3.34466415915744e-45	2	Cstb
2.29614335770223e-47	0.364852094971036	0.45	0.205	3.29932839068233e-43	2	Eif4e
3.32936121978217e-47	0.29776874555788	0.374	0.124	4.783959136705e-43	2	Gm6377
9.53395680468073e-46	0.46086664772413	0.871	0.773	1.36993425326457e-41	2	Cd14
1.49520666868814e-44	0.384519221213538	0.517	0.247	2.14846246223799e-40	2	Tnfaip3
5.15979005419539e-44	0.314496188032446	0.407	0.151	7.41410232887335e-40	2	Rgl1
1.23212103175215e-42	0.436721163890315	0.825	0.689	1.77043471052466e-38	2	Id2
