"0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15"
"Smarcc1" 0.0694915254237288 0.0405643738977072 0.0670194003527337 0.0645161290322581 0.10352422907489 0.0394431554524362 0.0595238095238095 0.0507246376811594 0.0778588807785888 0.0591259640102828 0.0501392757660167 0.103448275862069 0.0318725099601594 0.0569948186528497 0.1375 0.0714285714285714
"Endov" 0.00847457627118644 0.0123456790123457 0.0017636684303351 0.0113851992409867 0.00881057268722467 0.0232018561484919 0.0119047619047619 0 0.0267639902676399 0.0102827763496144 0.00557103064066852 0.00344827586206897 0 0.0362694300518135 0.01875 0.0357142857142857
"Ipmk" 0.0525423728813559 0.0388007054673721 0.0617283950617284 0.0531309297912713 0.0903083700440529 0.0580046403712297 0.0952380952380952 0.00966183574879227 0.0559610705596107 0.0539845758354756 0.0306406685236769 0.0482758620689655 0 0.0362694300518135 0.05625 0.0892857142857143
"Stxbp4" 0.011864406779661 0.00705467372134039 0.00352733686067019 0.0113851992409867 0.0110132158590308 0.0162412993039443 0.00714285714285714 0.0072463768115942 0.0097323600973236 0.0025706940874036 0.0278551532033426 0.00344827586206897 0 0.00518134715025907 0.01875 0
"Adam33" 0.00677966101694915 0.017636684303351 0.0211640211640212 0.0170777988614801 0.0308370044052863 0.00696055684454756 0.0452380952380952 0 0.0462287104622871 0.0077120822622108 0.011142061281337 0.0172413793103448 0 0.0207253886010363 0.01875 0.0892857142857143
"Ncoa2" 0.0525423728813559 0.0405643738977072 0.0511463844797178 0.0588235294117647 0.0991189427312775 0.0580046403712297 0.0452380952380952 0.00966183574879227 0.0681265206812652 0.0411311053984576 0.0501392757660167 0.0724137931034483 0.0199203187250996 0.0414507772020725 0.025 0.0357142857142857
"Fgf12" 0.00508474576271186 0.00529100529100529 0.00352733686067019 0.0094876660341556 0 0.00696055684454756 0.00476190476190476 0.0072463768115942 0 0.0025706940874036 0.00278551532033426 0 0 0 0.0125 0
"Ccdc137" 0.0203389830508475 0.0158730158730159 0.0158730158730159 0.0132827324478178 0.0176211453744493 0.0185614849187935 0.0119047619047619 0 0.0316301703163017 0.025706940874036 0.0194986072423398 0.0137931034482759 0.0159362549800797 0.0155440414507772 0.025 0.0178571428571429
"Mapre3" 0.0152542372881356 0.0123456790123457 0.0158730158730159 0.0132827324478178 0.0154185022026432 0.0232018561484919 0.0238095238095238 0 0.0121654501216545 0.0154241645244216 0.00557103064066852 0.00689655172413793 0 0 0.00625 0
"Frmd4a" 0.108474576271186 0.167548500881834 0.111111111111111 0.146110056925996 0.123348017621145 0.0974477958236659 0.152380952380952 0.0169082125603865 0.0802919708029197 0.143958868894602 0.122562674094708 0.0862068965517241 0.00398406374501992 0.181347150259067 0.075 0.107142857142857
"Atp6v0a2" 0.0372881355932203 0.0211640211640212 0.0211640211640212 0.0246679316888046 0.013215859030837 0.0510440835266821 0.0214285714285714 0.0072463768115942 0.0364963503649635 0.0308483290488432 0.0167130919220056 0.0793103448275862 0 0.0414507772020725 0.0625 0.0178571428571429
"Dlg1" 0.0271186440677966 0.0246913580246914 0.0282186948853616 0.0398481973434535 0.066079295154185 0.0324825986078886 0.0452380952380952 0 0.0267639902676399 0.025706940874036 0.0445682451253482 0.0310344827586207 0 0.0259067357512953 0.05 0.0357142857142857
"Txlna" 0.0610169491525424 0.037037037037037 0.0670194003527337 0.0417457305502846 0.0572687224669604 0.037122969837587 0.0571428571428571 0 0.0754257907542579 0.06426735218509 0.0445682451253482 0.0827586206896552 0 0.0466321243523316 0.10625 0.125
"Inpp4a" 0.222033898305085 0.19047619047619 0.352733686067019 0.309297912713473 0.460352422907489 0.241299303944316 0.347619047619048 0.251207729468599 0.416058394160584 0.149100257069409 0.35933147632312 0.36551724137931 0.159362549800797 0.202072538860104 0.26875 0.5
"Ralgps1" 0.0305084745762712 0.017636684303351 0.00881834215167548 0.00379506641366224 0.0154185022026432 0.00928074245939675 0.0119047619047619 0 0.0121654501216545 0.0154241645244216 0.0194986072423398 0.00689655172413793 0 0.0155440414507772 0 0.0178571428571429
"Olfr535" 0.00169491525423729 0.0017636684303351 0 0 0.00220264317180617 0.00464037122969837 0 0 0 0 0 0 0 0 0.00625 0.0178571428571429
"Ccdc114" 0.0457627118644068 0.0317460317460317 0.0352733686067019 0.0303605313092979 0.0374449339207048 0.0417633410672854 0.0238095238095238 0 0.0340632603406326 0.0231362467866324 0.0501392757660167 0.0620689655172414 0 0.0310880829015544 0.01875 0
"Eml2" 0.023728813559322 0.0105820105820106 0.00705467372134039 0.0113851992409867 0.0066079295154185 0.00696055684454756 0.0142857142857143 0 0.0072992700729927 0.038560411311054 0.0139275766016713 0.00689655172413793 0 0 0.0125 0
"Pfdn6" 0.183050847457627 0.112874779541446 0.132275132275132 0.180265654648956 0.182819383259912 0.127610208816705 0.114285714285714 0.0289855072463768 0.18978102189781 0.203084832904884 0.15041782729805 0.172413793103448 0.0358565737051793 0.196891191709845 0.26875 0.178571428571429
"Cep128" 0.0152542372881356 0.0141093474426808 0.0123456790123457 0.0189753320683112 0.0110132158590308 0.0301624129930394 0.0119047619047619 0.00966183574879227 0.0218978102189781 0.0179948586118252 0.0139275766016713 0.0206896551724138 0.0318725099601594 0.00518134715025907 0.08125 0.0178571428571429
"Nek1" 0.0169491525423729 0.00705467372134039 0.017636684303351 0.015180265654649 0.0110132158590308 0.0116009280742459 0.00238095238095238 0 0.0316301703163017 0.0077120822622108 0.011142061281337 0.0206896551724138 0 0 0.0375 0
"Armc2" 0.00677966101694915 0.00705467372134039 0.017636684303351 0.0208728652751423 0.0286343612334802 0.0139211136890951 0.0285714285714286 0.0289855072463768 0.0121654501216545 0.0205655526992288 0.00835654596100279 0.0206896551724138 0.047808764940239 0.0103626943005181 0.04375 0
"Ccar2" 0.00847457627118644 0.00881834215167548 0.00881834215167548 0.032258064516129 0.0154185022026432 0.0301624129930394 0.0166666666666667 0.0072463768115942 0.0194647201946472 0.012853470437018 0.00557103064066852 0.0137931034482759 0 0 0.025 0.0535714285714286
"Pex12" 0.0101694915254237 0.0017636684303351 0.00529100529100529 0.0189753320683112 0.00881057268722467 0.00696055684454756 0.0142857142857143 0 0.0072992700729927 0.0205655526992288 0.0139275766016713 0.00344827586206897 0 0 0.01875 0
"Phf3" 0.130508474576271 0.107583774250441 0.123456790123457 0.0910815939278937 0.121145374449339 0.109048723897912 0.123809523809524 0.0144927536231884 0.124087591240876 0.120822622107969 0.0974930362116992 0.141379310344828 0 0.0932642487046632 0.1125 0.178571428571429
"Pcbp2" 0.398305084745763 0.319223985890653 0.313932980599647 0.311195445920304 0.354625550660793 0.296983758700696 0.328571428571429 0.0265700483091787 0.330900243309002 0.383033419023136 0.342618384401114 0.379310344827586 0.0199203187250996 0.274611398963731 0.5375 0.321428571428571
"Golph3" 0.194915254237288 0.114638447971781 0.167548500881834 0.125237191650854 0.222466960352423 0.0649651972157773 0.130952380952381 0.0193236714975845 0.170316301703163 0.125964010282776 0.142061281337047 0.158620689655172 0.0557768924302789 0.124352331606218 0.14375 0.142857142857143
"Tnnt2" 0 0 0 0 0.00440528634361234 0 0.00952380952380952 0 0.0097323600973236 0 0 0.00344827586206897 0 0 0.00625 0
"Ankrd13d" 0.00847457627118644 0.017636684303351 0.00529100529100529 0.0113851992409867 0.0110132158590308 0.00696055684454756 0.0142857142857143 0 0.0170316301703163 0.0102827763496144 0.00557103064066852 0 0 0.0155440414507772 0.0125 0.0178571428571429
"Luc7l3" 0.272881355932203 0.206349206349206 0.289241622574956 0.184060721062619 0.297356828193833 0.160092807424594 0.195238095238095 0.0265700483091787 0.248175182481752 0.272493573264781 0.306406685236769 0.220689655172414 0.0597609561752988 0.22279792746114 0.38125 0.303571428571429
"Ypel3" 0.616949152542373 0.440917107583774 0.299823633156966 0.540796963946869 0.563876651982379 0.408352668213457 0.469047619047619 0.0772946859903382 0.530413625304136 0.668380462724936 0.484679665738162 0.310344827586207 0.0557768924302789 0.207253886010363 0.25 0.232142857142857
"Mapk8" 0.0610169491525424 0.0652557319223986 0.0582010582010582 0.0531309297912713 0.0484581497797357 0.0626450116009281 0.0714285714285714 0 0.0632603406326034 0.0539845758354756 0.0752089136490251 0.0482758620689655 0.0199203187250996 0.0518134715025907 0.08125 0.0714285714285714
"Amn1" 0.0677966101694915 0.0440917107583774 0.0423280423280423 0.0398481973434535 0.0572687224669604 0.074245939675174 0.0619047619047619 0.072463768115942 0.048661800486618 0.0796915167095116 0.0557103064066852 0.0551724137931034 0.0199203187250996 0.0310880829015544 0.08125 0.0535714285714286
"Ccdc22" 0.0186440677966102 0.0194003527336861 0.0105820105820106 0.0189753320683112 0.013215859030837 0.00928074245939675 0.0119047619047619 0 0.024330900243309 0.0231362467866324 0.0139275766016713 0.0241379310344828 0 0 0.01875 0.0178571428571429
"Pgap3" 0.00508474576271186 0.00705467372134039 0.00352733686067019 0.00189753320683112 0.00881057268722467 0 0.00476190476190476 0 0.0072992700729927 0.0102827763496144 0.0139275766016713 0.0137931034482759 0 0.0103626943005181 0.00625 0
"Mcm3ap" 0.0135593220338983 0.0141093474426808 0.00529100529100529 0.00569259962049336 0.0110132158590308 0.0301624129930394 0.00714285714285714 0 0.0170316301703163 0.012853470437018 0.0139275766016713 0.0344827586206897 0 0.0103626943005181 0.01875 0
"Znhit6" 0.011864406779661 0.017636684303351 0.0194003527336861 0.0227703984819734 0.0330396475770925 0.0139211136890951 0.0261904761904762 0 0.0364963503649635 0.0334190231362468 0.0167130919220056 0.0344827586206897 0 0.0310880829015544 0.04375 0.0178571428571429
"Ndufb5" 0.533898305084746 0.386243386243386 0.322751322751323 0.49146110056926 0.544052863436123 0.287703016241299 0.39047619047619 0.164251207729469 0.5669099756691 0.647814910025707 0.440111420612813 0.5 0.163346613545817 0.404145077720207 0.70625 0.714285714285714
"Ramp2" 0 0 0.0017636684303351 0 0.00220264317180617 0.00464037122969837 0.00238095238095238 0 0.0024330900243309 0.0025706940874036 0.00557103064066852 0 0 0 0 0
"Camk2g" 0.0288135593220339 0.00881834215167548 0.0229276895943563 0.0303605313092979 0.0308370044052863 0.0255220417633411 0.030952380952381 0.0072463768115942 0.0218978102189781 0.051413881748072 0.0278551532033426 0.0758620689655172 0 0.00518134715025907 0.025 0.0178571428571429
"Ccdc50" 0.150847457627119 0.171075837742504 0.215167548500882 0.18595825426945 0.198237885462555 0.136890951276102 0.195238095238095 0.0289855072463768 0.206812652068127 0.141388174807198 0.153203342618384 0.168965517241379 0 0.186528497409326 0.25625 0.196428571428571
"Rad17" 0.0423728813559322 0.0458553791887125 0.0317460317460317 0.0436432637571157 0.0550660792951542 0.0255220417633411 0.0380952380952381 0 0.0413625304136253 0.0359897172236504 0.0222841225626741 0.0310344827586207 0 0.0259067357512953 0.0375 0
"Rps27a" 3.5593220338983 2.85185185185185 2.08994708994709 2.6034155597723 2.16960352422907 2.584686774942 2.60714285714286 2.03381642512077 2.33333333333333 3.02570694087404 2.93871866295265 2.98620689655172 2.06374501992032 1.82383419689119 3.0625 3.35714285714286
"Lss" 0.0135593220338983 0.00881834215167548 0.00881834215167548 0.0132827324478178 0.013215859030837 0.00696055684454756 0.00952380952380952 0 0.0170316301703163 0.0051413881748072 0 0.0172413793103448 0 0.00518134715025907 0.00625 0
"Hibadh" 0.0661016949152542 0.0582010582010582 0.0582010582010582 0.0683111954459203 0.0726872246696035 0.0603248259860789 0.0595238095238095 0.036231884057971 0.0802919708029197 0.115681233933162 0.0557103064066852 0.110344827586207 0.0199203187250996 0.0569948186528497 0.1 0.107142857142857
"Ssbp2" 0.0152542372881356 0.0123456790123457 0.0229276895943563 0.047438330170778 0.0154185022026432 0.0232018561484919 0.019047619047619 0 0.0170316301703163 0.0205655526992288 0.0194986072423398 0.0655172413793104 0 0.0259067357512953 0.04375 0.0357142857142857
"2410002F23Rik" 0.0271186440677966 0.0211640211640212 0.0229276895943563 0.032258064516129 0.013215859030837 0.0394431554524362 0.0214285714285714 0 0.0316301703163017 0.0205655526992288 0.0167130919220056 0.0448275862068966 0 0.0155440414507772 0.01875 0.0357142857142857
"Josd2" 0.0813559322033898 0.0652557319223986 0.0529100529100529 0.094876660341556 0.105726872246696 0.0580046403712297 0.0857142857142857 0.00966183574879227 0.116788321167883 0.133676092544987 0.0668523676880223 0.113793103448276 0.047808764940239 0.0725388601036269 0.15 0.0357142857142857
"Tcf3" 0.0457627118644068 0.0282186948853616 0.0335097001763668 0.0398481973434535 0.052863436123348 0.0580046403712297 0.0523809523809524 0.0072463768115942 0.0559610705596107 0.0488431876606684 0.0278551532033426 0.103448275862069 0.0199203187250996 0.0259067357512953 0.125 0.357142857142857
"Vsig10l" 0.00677966101694915 0 0.00529100529100529 0.00759013282732448 0.00220264317180617 0 0.00238095238095238 0 0.0072992700729927 0.0051413881748072 0.00557103064066852 0.00344827586206897 0 0 0.0125 0.0178571428571429
"Vmn1r214" 0.00847457627118644 0.0105820105820106 0.0017636684303351 0.00569259962049336 0.0110132158590308 0.0162412993039443 0.00714285714285714 0.0579710144927536 0.0048661800486618 0.0025706940874036 0.00557103064066852 0.0103448275862069 0.0278884462151394 0.0155440414507772 0 0
"Atf2" 0.127118644067797 0.112874779541446 0.116402116402116 0.106261859582543 0.18942731277533 0.0788863109048724 0.107142857142857 0.0072463768115942 0.1338199513382 0.0976863753213368 0.133704735376045 0.144827586206897 0.0159362549800797 0.124352331606218 0.2125 0.0892857142857143
"Togaram1" 0.0389830508474576 0.0246913580246914 0.0388007054673721 0.0246679316888046 0.0374449339207048 0.0348027842227378 0.0333333333333333 0.0193236714975845 0.0267639902676399 0.0334190231362468 0.0167130919220056 0.0413793103448276 0 0.0259067357512953 0.025 0.0892857142857143
"Ankrd33b" 0.0457627118644068 0.0352733686067019 0.0970017636684303 0.0189753320683112 0.0550660792951542 0.0301624129930394 0.0666666666666667 0 0.0389294403892944 0.0411311053984576 0.0807799442896936 0.0275862068965517 0.0318725099601594 0.0103626943005181 0.01875 0.0178571428571429
"Hjurp" 0.0169491525423729 0.0246913580246914 0.00881834215167548 0.0227703984819734 0.0198237885462555 0.0185614849187935 0.00714285714285714 0.0072463768115942 0.0121654501216545 0.012853470437018 0.0139275766016713 0.0344827586206897 0 0 0.0875 0.107142857142857
"Sema4d" 0.2 0.109347442680776 0.0881834215167548 0.0626185958254269 0.0418502202643172 0.0533642691415313 0.0595238095238095 0.0193236714975845 0.0194647201946472 0.195372750642674 0.144846796657382 0.0482758620689655 0.0159362549800797 0.212435233160622 0.09375 0.107142857142857
"Ikzf2" 0.0101694915254237 0.0141093474426808 0.0211640211640212 0.0379506641366224 0.0242290748898678 0.00696055684454756 0.0166666666666667 0.0144927536231884 0.0194647201946472 0.0051413881748072 0.00278551532033426 0.0172413793103448 0.0756972111553785 0.0259067357512953 0.0125 0.0357142857142857
"Ssr2" 0.245762711864407 0.206349206349206 0.130511463844797 0.227703984819734 0.16079295154185 0.0974477958236659 0.197619047619048 0.0579710144927536 0.250608272506083 0.336760925449871 0.158774373259053 0.224137931034483 0 0.227979274611399 0.29375 0.142857142857143
"Ctdspl2" 0.0627118644067797 0.054673721340388 0.0458553791887125 0.0341555977229602 0.0374449339207048 0.0812064965197216 0.0785714285714286 0.0072463768115942 0.0437956204379562 0.0616966580976864 0.0891364902506964 0.0896551724137931 0 0.0414507772020725 0.14375 0.0714285714285714
"Atp13a2" 0.135593220338983 0.104056437389771 0.0828924162257496 0.0986717267552182 0.215859030837004 0.118329466357309 0.15 0.0169082125603865 0.138686131386861 0.110539845758355 0.128133704735376 0.110344827586207 0 0.0880829015544041 0.1375 0.142857142857143
"Nmi" 0.0627118644067797 0.0599647266313933 0.0776014109347443 0.0702087286527514 0.0837004405286344 0.0440835266821346 0.0523809523809524 0.0072463768115942 0.0900243309002433 0.0694087403598972 0.0445682451253482 0.0517241379310345 0.0199203187250996 0.404145077720207 0.125 0.0535714285714286
"Nmnat2" 0 0 0.00352733686067019 0.00189753320683112 0.00440528634361234 0.00232018561484919 0 0 0.0024330900243309 0.0025706940874036 0 0 0 0 0.0125 0
"Smox" 0.252542372881356 0.201058201058201 0.188712522045855 0.0664136622390892 0.0814977973568282 0.127610208816705 0.107142857142857 0.00966183574879227 0.0510948905109489 0.15681233933162 0.181058495821727 0.0896551724137931 0.0159362549800797 0.284974093264249 0.1875 0.0714285714285714
"Pan3" 0.345762711864407 0.395061728395062 0.329805996472663 0.388994307400379 0.359030837004405 0.306264501160093 0.35952380952381 0.0893719806763285 0.347931873479319 0.277634961439589 0.79108635097493 0.296551724137931 0.159362549800797 0.336787564766839 0.4 0.267857142857143
"Gart" 0.0355932203389831 0.0123456790123457 0.0141093474426808 0.0113851992409867 0.0242290748898678 0.0162412993039443 0.0214285714285714 0 0.0145985401459854 0.0539845758354756 0.0250696378830084 0.0344827586206897 0 0.0310880829015544 0.05625 0.0714285714285714
"Ube2m" 0.0932203389830508 0.0511463844797178 0.0670194003527337 0.0588235294117647 0.107929515418502 0.0672853828306264 0.0761904761904762 0 0.102189781021898 0.133676092544987 0.0584958217270195 0.117241379310345 0 0.0518134715025907 0.10625 0.160714285714286
"Agap2" 0.00677966101694915 0.00529100529100529 0 0 0 0 0.00238095238095238 0 0.0024330900243309 0.0051413881748072 0.00557103064066852 0 0 0 0.00625 0
"2610002M06Rik" 0.0186440677966102 0.0123456790123457 0.0317460317460317 0.0284629981024668 0.0308370044052863 0.0348027842227378 0.0285714285714286 0.00966183574879227 0.0462287104622871 0.0231362467866324 0.0194986072423398 0.0655172413793104 0.0199203187250996 0.0259067357512953 0.075 0.0357142857142857
"Mefv" 0.00338983050847458 0.0017636684303351 0.0017636684303351 0.00569259962049336 0 0.00696055684454756 0 0 0.0024330900243309 0.0077120822622108 0.00278551532033426 0.00344827586206897 0 0.0103626943005181 0 0.0357142857142857
"Srsf11" 0.271186440677966 0.216931216931217 0.197530864197531 0.223908918406072 0.180616740088106 0.164733178654292 0.183333333333333 0.0942028985507246 0.148418491484185 0.251928020565553 0.220055710306407 0.237931034482759 0.0836653386454183 0.238341968911917 0.325 0.25
"Atp5h" 1.36779661016949 1.01058201058201 1.00529100529101 1.16888045540797 1.38105726872247 1.17633410672854 1.20714285714286 1.15700483091787 1.52798053527981 1.57840616966581 1.13091922005571 1.26896551724138 1.25896414342629 1.16062176165803 1.23125 1.32142857142857
"Cd34" 0.00338983050847458 0.00352733686067019 0.00705467372134039 0.00379506641366224 0.00440528634361234 0.00464037122969838 0.00476190476190476 0 0.0170316301703163 0.0051413881748072 0.0167130919220056 0.00689655172413793 0 0.0103626943005181 0.025 0.0178571428571429
"Ubn2" 0.0830508474576271 0.0493827160493827 0.0758377425044092 0.0759013282732448 0.10352422907489 0.0974477958236659 0.0690476190476191 0.0193236714975845 0.0754257907542579 0.0719794344473008 0.0863509749303621 0.106896551724138 0 0.0518134715025907 0.1 0.0714285714285714
"Atp11b" 0.0610169491525424 0.0529100529100529 0.0476190476190476 0.047438330170778 0.0506607929515418 0.0580046403712297 0.0428571428571429 0 0.0632603406326034 0.051413881748072 0.0696378830083565 0.0862068965517241 0.0159362549800797 0.0466321243523316 0.1 0.0714285714285714
