"0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11"
"Dohh" 0.030441400304414 0.0427631578947368 0.0150375939849624 0.0478468899521531 0.0257731958762887 0.0158730158730159 0.0375 0.024390243902439 0.0125 0.0606060606060606 0.107142857142857 0.0555555555555556
"Ctc1" 0.0015220700152207 0 0.0112781954887218 0.00478468899521531 0 0 0.0125 0 0 0 0 0
"Plcb4" 0.0076103500761035 0 0 0 0.0257731958762887 0.0105820105820106 0.0125 0.032520325203252 0 0.0151515151515152 0.0357142857142857 0
"Lrig3" 0.0060882800608828 0 0 0 0.0206185567010309 0 0 0 0 0 0 0
"Trak1" 0.0015220700152207 0.0164473684210526 0.0112781954887218 0.00956937799043062 0.0103092783505155 0.00529100529100529 0.00625 0 0 0.0151515151515152 0.0357142857142857 0
"Smarcc1" 0.0060882800608828 0.0131578947368421 0 0.0287081339712919 0.00515463917525773 0.0105820105820106 0.00625 0 0.0125 0 0 0
"Ipmk" 0.0015220700152207 0 0.0037593984962406 0 0 0.00529100529100529 0.00625 0 0.0125 0 0 0
"Adam33" 0.0060882800608828 0.00657894736842105 0.0112781954887218 0 0.0154639175257732 0 0 0 0 0 0.0714285714285714 0
"Ncoa2" 0.0045662100456621 0.00328947368421053 0.0075187969924812 0.0191387559808612 0 0.00529100529100529 0.00625 0 0 0 0 0
"Ccdc137" 0.0015220700152207 0.00328947368421053 0 0 0 0.00529100529100529 0.00625 0 0 0.0151515151515152 0 0
"Mapre3" 0.0121765601217656 0.00328947368421053 0 0.00478468899521531 0.0103092783505155 0.0105820105820106 0.025 0.00813008130081301 0 0.0151515151515152 0 0
"Frmd4a" 0.0076103500761035 0.00986842105263158 0.0112781954887218 0 0 0 0.0125 0 0.0125 0.0151515151515152 0 0
"Atp6v0a2" 0.0136986301369863 0.00328947368421053 0.0075187969924812 0.0191387559808612 0.0103092783505155 0.0264550264550265 0.00625 0.00813008130081301 0.0125 0 0 0.0555555555555556
"Dlg1" 0.0045662100456621 0.00328947368421053 0 0 0 0.0105820105820106 0.00625 0.00813008130081301 0 0.0303030303030303 0 0.0555555555555556
"Txlna" 0.0045662100456621 0.00986842105263158 0.018796992481203 0.0239234449760766 0.0206185567010309 0.00529100529100529 0.01875 0.016260162601626 0 0 0 0
"Inpp4a" 0.0106544901065449 0.00986842105263158 0.0112781954887218 0.0143540669856459 0.0103092783505155 0.0317460317460317 0.0125 0 0 0.0151515151515152 0.0357142857142857 0
"Eml2" 0.0030441400304414 0.00657894736842105 0.0037593984962406 0 0.0103092783505155 0.0211640211640212 0.00625 0.00813008130081301 0 0 0.107142857142857 0
"Pfdn6" 0.0258751902587519 0.0394736842105263 0.0263157894736842 0.0574162679425837 0.0309278350515464 0.037037037037037 0.01875 0.040650406504065 0.0125 0.0757575757575757 0.0357142857142857 0
"Nek1" 0.0045662100456621 0.00328947368421053 0.0037593984962406 0.00478468899521531 0.00515463917525773 0 0 0 0 0 0 0
"Ccar2" 0.0060882800608828 0.00657894736842105 0.0075187969924812 0 0.00515463917525773 0 0 0.00813008130081301 0 0 0 0
"Phf3" 0.0121765601217656 0.00986842105263158 0.0112781954887218 0.0287081339712919 0.0103092783505155 0.00529100529100529 0.00625 0.040650406504065 0 0 0.107142857142857 0
"Sox8" 0.0030441400304414 0 0 0 0.0103092783505155 0.00529100529100529 0 0 0 0 0 0
"Pcbp2" 0.0136986301369863 0.0328947368421053 0.0112781954887218 0.00956937799043062 0.00515463917525773 0.0105820105820106 0.00625 0 0.0125 0.0303030303030303 0 0
"Golph3" 0.0350076103500761 0.0263157894736842 0.0112781954887218 0.0239234449760766 0.0103092783505155 0.0423280423280423 0.06875 0.00813008130081301 0.0125 0.0454545454545455 0.0714285714285714 0
"Tnnt2" 0.0015220700152207 0 0 0 0.0463917525773196 0.0423280423280423 0.0125 0.00813008130081301 0 0 0.642857142857143 0
"Luc7l3" 0.0258751902587519 0.0197368421052632 0.0225563909774436 0.0287081339712919 0.0412371134020619 0.0476190476190476 0.0375 0.040650406504065 0 0.0606060606060606 0.107142857142857 0
"Ypel3" 0.175038051750381 0.217105263157895 0.131578947368421 0.148325358851675 0.134020618556701 0.17989417989418 0.1625 0.154471544715447 0.1125 0.0909090909090909 0.142857142857143 0.111111111111111
"Mapk8" 0.0060882800608828 0 0.0112781954887218 0.00478468899521531 0.0257731958762887 0 0.00625 0.024390243902439 0 0 0.0357142857142857 0
"Amn1" 0.0121765601217656 0.0131578947368421 0.0112781954887218 0.0191387559808612 0.0103092783505155 0.0158730158730159 0 0 0.0125 0.0151515151515152 0 0
"Prss23" 0.0273972602739726 0 0 0.239234449760766 0.149484536082474 0 0.01875 0.138211382113821 0 0.0151515151515152 0.25 0.666666666666667
"Mcm3ap" 0.0045662100456621 0.00328947368421053 0 0 0.0103092783505155 0 0.00625 0 0 0 0 0
"Znhit6" 0.0121765601217656 0.00657894736842105 0.0075187969924812 0 0.0103092783505155 0.0158730158730159 0.08125 0.00813008130081301 0 0 0 0
"Ndufb5" 0.121765601217656 0.0888157894736842 0.135338345864662 0.129186602870813 0.11340206185567 0.121693121693122 0.0875 0.121951219512195 0.0625 0.106060606060606 0.107142857142857 0
"Ramp2" 0.170471841704718 0.00328947368421053 0.0075187969924812 0.291866028708134 0.149484536082474 0.28042328042328 0.21875 0.495934959349593 0.025 0.666666666666667 0 0.111111111111111
"Camk2g" 0.0045662100456621 0.00657894736842105 0.018796992481203 0.00956937799043062 0.00515463917525773 0.00529100529100529 0.0125 0.00813008130081301 0 0 0.107142857142857 0
"Ccdc50" 0.0243531202435312 0.0263157894736842 0.0263157894736842 0.0334928229665072 0.0206185567010309 0.0423280423280423 0.025 0.016260162601626 0 0.0151515151515152 0 0
"Rad17" 0.0060882800608828 0.0263157894736842 0.0037593984962406 0.00956937799043062 0.00515463917525773 0.0105820105820106 0.00625 0.00813008130081301 0 0 0.0357142857142857 0
"Rps27a" 0.091324200913242 0.138157894736842 0.142857142857143 0.138755980861244 0.0670103092783505 0.116402116402116 0.09375 0.0813008130081301 0.05 0.121212121212121 0.0357142857142857 0
"Sardh" 0.0030441400304414 0 0.0075187969924812 0 0.0103092783505155 0.0158730158730159 0 0 0 0.0151515151515152 0.0357142857142857 0
"Hibadh" 0.0350076103500761 0.0164473684210526 0.018796992481203 0.0382775119617225 0.0463917525773196 0.0582010582010582 0.05625 0.00813008130081301 0.0375 0.0606060606060606 0.0714285714285714 0
"Ssbp2" 0.030441400304414 0.00328947368421053 0 0.0669856459330144 0.0257731958762887 0.0317460317460317 0.0625 0.00813008130081301 0.0125 0 0.0714285714285714 0
"2410002F23Rik" 0.0045662100456621 0.00328947368421053 0 0.00478468899521531 0.00515463917525773 0.0105820105820106 0.0125 0 0 0 0 0
"Josd2" 0.0350076103500761 0.0263157894736842 0.0263157894736842 0.0287081339712919 0.0463917525773196 0.0476190476190476 0.05 0.016260162601626 0.05 0.0454545454545455 0.107142857142857 0
"Tcf3" 0.015220700152207 0.00328947368421053 0.018796992481203 0.0143540669856459 0.0154639175257732 0.0105820105820106 0.01875 0.016260162601626 0 0 0 0
"Atf2" 0.0060882800608828 0.00986842105263158 0 0.0287081339712919 0.0103092783505155 0 0 0.00813008130081301 0.0375 0 0.0357142857142857 0
"Togaram1" 0.0015220700152207 0.00328947368421053 0 0.00478468899521531 0 0 0 0.016260162601626 0 0.0151515151515152 0 0
"Ankrd33b" 0.0015220700152207 0.0131578947368421 0 0.00478468899521531 0 0 0 0 0 0.0151515151515152 0 0
"Hjurp" 0.0045662100456621 0 0 0 0.0103092783505155 0.00529100529100529 0.00625 0.00813008130081301 0 0 0 0
"Sema4d" 0.0015220700152207 0.0131578947368421 0.0112781954887218 0.00478468899521531 0 0.00529100529100529 0 0.00813008130081301 0.025 0.0151515151515152 0 0
"Ikzf2" 0.0030441400304414 0 0 0 0.00515463917525773 0.0105820105820106 0 0 0.025 0 0 0
"Ssr2" 0.127853881278539 0.0756578947368421 0.0526315789473684 0.143540669856459 0.231958762886598 0.121693121693122 0.15625 0.0487804878048781 0.0375 0.166666666666667 0.25 0
"Ctdspl2" 0.0045662100456621 0.0164473684210526 0 0 0.0103092783505155 0.0105820105820106 0.00625 0 0.025 0.0151515151515152 0 0
"Atp13a2" 0 0.0427631578947368 0.0150375939849624 0.00478468899521531 0 0.00529100529100529 0.00625 0.016260162601626 0 0 0 0
"Nmi" 0.0289193302891933 0.0296052631578947 0.0338345864661654 0.0430622009569378 0.0257731958762887 0.0582010582010582 0.0125 0.032520325203252 0.025 0.0454545454545455 0.0357142857142857 0
"Smox" 0.0060882800608828 0.0296052631578947 0.0338345864661654 0.00478468899521531 0.0154639175257732 0.00529100529100529 0.0125 0.040650406504065 0 0 0 0
"Pan3" 0.0060882800608828 0.00986842105263158 0.0112781954887218 0.0191387559808612 0.0103092783505155 0.00529100529100529 0.00625 0.00813008130081301 0 0 0 0.0555555555555556
"Gart" 0.0136986301369863 0.00986842105263158 0.0150375939849624 0.00478468899521531 0 0.0317460317460317 0.0125 0.00813008130081301 0 0 0 0
"Ube2m" 0.0121765601217656 0.00657894736842105 0.018796992481203 0.0478468899521531 0.0154639175257732 0 0.025 0.016260162601626 0 0.0151515151515152 0 0
"2610002M06Rik" 0.0060882800608828 0.00328947368421053 0.0037593984962406 0.00478468899521531 0.0103092783505155 0.0105820105820106 0.00625 0 0 0.0151515151515152 0 0
"Srsf11" 0.0350076103500761 0.0197368421052632 0.0112781954887218 0.0669856459330143 0.0412371134020619 0.0476190476190476 0.05625 0.040650406504065 0.0125 0.0454545454545455 0.107142857142857 0.0555555555555556
"Atp5h" 0.124809741248097 0.164473684210526 0.169172932330827 0.129186602870813 0.180412371134021 0.169312169312169 0.14375 0.0731707317073171 0.0875 0.136363636363636 0.178571428571429 0.111111111111111
"Cd34" 0.242009132420091 0 0.0112781954887218 0.669856459330143 0.206185567010309 0.222222222222222 0.14375 0.219512195121951 0 0.348484848484849 0.0357142857142857 0
"Ubn2" 0.0045662100456621 0.00657894736842105 0.0150375939849624 0.0143540669856459 0.0154639175257732 0.0105820105820106 0.00625 0 0.025 0 0 0
"Pkhd1l1" 0.0015220700152207 0 0 0 0 0 0 0.032520325203252 0 0 0 0
"Atp11b" 0.0030441400304414 0.00328947368421053 0 0.00956937799043062 0 0 0.00625 0.00813008130081301 0.0125 0.0151515151515152 0 0
"Drosha" 0.0045662100456621 0.00328947368421053 0.0075187969924812 0.00956937799043062 0 0 0.00625 0 0 0 0 0
"Pign" 0.0045662100456621 0.00657894736842105 0.0037593984962406 0.00478468899521531 0.0103092783505155 0 0.00625 0 0 0 0 0
"Tgfbrap1" 0.0060882800608828 0.0131578947368421 0.0037593984962406 0 0.00515463917525773 0.00529100529100529 0.0125 0 0 0.0151515151515152 0 0.0555555555555556
"Csf2ra" 0.0060882800608828 0.0394736842105263 0.0488721804511278 0 0 0.00529100529100529 0.0125 0 0 0 0 0
"Aplnr" 0 0 0 0 0 0 0 0.048780487804878 0 0 0 0
"Acp2" 0.0136986301369863 0.0164473684210526 0.0225563909774436 0.00478468899521531 0.0154639175257732 0 0 0 0 0.0151515151515152 0 0.0555555555555556
"Ttll1" 0.0030441400304414 0.00986842105263158 0 0.0143540669856459 0 0.00529100529100529 0 0.016260162601626 0.0125 0.0303030303030303 0.0357142857142857 0
"Ythdf3" 0.0045662100456621 0.00657894736842105 0.0150375939849624 0.0143540669856459 0 0.00529100529100529 0.0125 0 0 0.0151515151515152 0 0
"Odf2" 0.0045662100456621 0.00328947368421053 0.0037593984962406 0.00478468899521531 0.00515463917525773 0.00529100529100529 0.00625 0.024390243902439 0 0.0151515151515152 0 0
"Spop" 0.0532724505327245 0.0526315789473684 0.0601503759398496 0.062200956937799 0.0412371134020619 0.0529100529100529 0.05625 0.0894308943089431 0.0375 0.0303030303030303 0.142857142857143 0.0555555555555556
"Ltbp3" 0.0106544901065449 0 0.0075187969924812 0.0239234449760766 0.0360824742268041 0.0264550264550265 0.03125 0.00813008130081301 0.0125 0.0151515151515152 0.0357142857142857 0
"Abca1" 0.0076103500761035 0.0427631578947368 0.0225563909774436 0.0143540669856459 0.00515463917525773 0 0.0125 0.016260162601626 0.0125 0.0151515151515152 0 0
"Pknox1" 0 0.0164473684210526 0.0037593984962406 0 0 0.0105820105820106 0 0 0 0 0 0
"Gtf2h4" 0.0076103500761035 0.0131578947368421 0 0.0143540669856459 0.00515463917525773 0.0105820105820106 0.0375 0 0 0 0 0
"Usb1" 0.0060882800608828 0.00328947368421053 0.0037593984962406 0 0.00515463917525773 0.0105820105820106 0 0.00813008130081301 0 0 0 0
"Chchd3" 0.0395738203957382 0.0296052631578947 0.0601503759398496 0.0669856459330144 0.0463917525773196 0.0634920634920635 0.0625 0.024390243902439 0.0375 0 0.107142857142857 0.166666666666667
"Exoc4" 0.0197869101978691 0.00328947368421053 0.0037593984962406 0.00478468899521531 0.0103092783505155 0.00529100529100529 0.0125 0 0.0125 0 0.0357142857142857 0
"Pisd" 0.0106544901065449 0.0460526315789474 0.0338345864661654 0.0239234449760766 0.0103092783505155 0 0 0.00813008130081301 0 0.0151515151515152 0.0357142857142857 0
"Grik5" 0.0045662100456621 0 0 0.00478468899521531 0.00515463917525773 0 0 0 0 0 0 0
"Rfxap" 0.0167427701674277 0.0263157894736842 0.0112781954887218 0.00956937799043062 0.0206185567010309 0.0317460317460317 0.00625 0.016260162601626 0 0 0 0
"Lancl1" 0.0213089802130898 0.0131578947368421 0 0.0143540669856459 0 0.0317460317460317 0.0375 0.00813008130081301 0 0.0151515151515152 0.0357142857142857 0
"Aldh16a1" 0.0030441400304414 0.0131578947368421 0.0112781954887218 0.00478468899521531 0.0206185567010309 0 0.00625 0.00813008130081301 0 0 0.0714285714285714 0
"Wac" 0.0197869101978691 0.0230263157894737 0.037593984962406 0.0287081339712919 0.0103092783505155 0.0264550264550265 0.03125 0.016260162601626 0.025 0.0151515151515152 0 0
"Tmem206" 0.0030441400304414 0.0230263157894737 0.0037593984962406 0 0 0 0 0 0.0125 0 0 0
"Trps1" 0.0091324200913242 0.0164473684210526 0.0150375939849624 0.0239234449760766 0 0.0158730158730159 0.075 0.00813008130081301 0.0125 0 0 0
"Selenoi" 0.0060882800608828 0.00328947368421053 0.0075187969924812 0.00478468899521531 0.0103092783505155 0 0.0125 0.00813008130081301 0.0125 0 0 0
"Spata7" 0.0045662100456621 0 0.0037593984962406 0 0 0.00529100529100529 0 0.00813008130081301 0.0125 0.0151515151515152 0 0
"Matk" 0 0.0296052631578947 0.0075187969924812 0 0 0 0 0 0 0 0 0
"Npepl1" 0.0136986301369863 0.0197368421052632 0.0300751879699248 0.0334928229665072 0.00515463917525773 0.0317460317460317 0 0.016260162601626 0 0.0303030303030303 0.0714285714285714 0
"Hnmt" 0.0015220700152207 0.0164473684210526 0 0.00478468899521531 0.0103092783505155 0 0 0 0 0 0 0
"Lig1" 0.0015220700152207 0.0197368421052632 0 0.00956937799043062 0.0103092783505155 0 0.00625 0.016260162601626 0 0 0 0
"Ankrd50" 0.0030441400304414 0 0.0112781954887218 0 0.0154639175257732 0 0 0 0 0.0151515151515152 0.0357142857142857 0
"Wnk1" 0.0334855403348554 0.101973684210526 0.0977443609022556 0.0526315789473684 0.0412371134020619 0.0423280423280423 0.0875 0.0975609756097561 0.075 0.0606060606060606 0.107142857142857 0.0555555555555556
"Sorbs2" 0 0 0 0 0 0 0.0125 0.016260162601626 0 0 0.0714285714285714 0
"Ctnnd1" 0.0121765601217656 0.0197368421052632 0.0075187969924812 0.00478468899521531 0 0.0264550264550265 0.01875 0.016260162601626 0.0125 0.0151515151515152 0 0
"Acp6" 0.0030441400304414 0.00657894736842105 0.0150375939849624 0 0.00515463917525773 0.0105820105820106 0.0125 0.00813008130081301 0.025 0.0151515151515152 0 0.0555555555555556
"Prodh" 0.0045662100456621 0.00657894736842105 0.0037593984962406 0 0 0.00529100529100529 0 0 0 0 0.0357142857142857 0
"Mrrf" 0.0121765601217656 0.00986842105263158 0.0112781954887218 0.0287081339712919 0.0103092783505155 0.0211640211640212 0.01875 0.040650406504065 0.0125 0.0303030303030303 0.0357142857142857 0
"Ankrd16" 0.0045662100456621 0.00986842105263158 0.0037593984962406 0 0 0.0105820105820106 0 0 0.0125 0 0 0
"Med13l" 0.0106544901065449 0.00657894736842105 0.0075187969924812 0.0143540669856459 0.0154639175257732 0.0158730158730159 0.00625 0.016260162601626 0 0 0 0
"Kdm3b" 0.0015220700152207 0.00657894736842105 0.0037593984962406 0.0191387559808612 0 0.0158730158730159 0.00625 0 0 0.0151515151515152 0 0
"Lcp1" 0 0.315789473684211 0.229323308270677 0 0 0 0 0.00813008130081301 0.1375 0 0 0
"Mbtd1" 0.0015220700152207 0 0.0112781954887218 0.00478468899521531 0.00515463917525773 0.0158730158730159 0.00625 0 0 0 0 0
"Nsun5" 0.0045662100456621 0.00986842105263158 0.0037593984962406 0.00478468899521531 0.00515463917525773 0 0.00625 0.00813008130081301 0 0.0151515151515152 0 0
"Cuedc2" 0.0517503805175038 0.0855263157894737 0.0714285714285714 0.0526315789473684 0.077319587628866 0.0899470899470899 0.04375 0.024390243902439 0.0375 0.106060606060606 0.107142857142857 0.111111111111111
"Ago1" 0.0060882800608828 0.00657894736842105 0.0037593984962406 0 0.00515463917525773 0.00529100529100529 0.00625 0.00813008130081301 0 0 0 0
"Fam98c" 0.0015220700152207 0.00657894736842105 0.0037593984962406 0 0 0 0.0125 0 0 0 0 0
"Nckap1" 0.0076103500761035 0 0.0037593984962406 0.0430622009569378 0.0103092783505155 0.0158730158730159 0.01875 0.032520325203252 0 0.0606060606060606 0.0357142857142857 0
"Oasl2" 0.0136986301369863 0.0296052631578947 0.037593984962406 0.0239234449760766 0.0154639175257732 0.0476190476190476 0.0375 0.032520325203252 0 0.0151515151515152 0 0.111111111111111
"Atg16l2" 0.0045662100456621 0 0.0075187969924812 0.00478468899521531 0.0154639175257732 0.0158730158730159 0.025 0 0.0125 0 0 0
"Sh3glb2" 0.0289193302891933 0.0197368421052632 0.0037593984962406 0.0478468899521531 0.0257731958762887 0.0158730158730159 0.01875 0.040650406504065 0 0.0303030303030303 0.107142857142857 0
"Trim56" 0.0015220700152207 0.00328947368421053 0 0.00478468899521531 0.00515463917525773 0.0158730158730159 0 0.00813008130081301 0.025 0.0151515151515152 0.0357142857142857 0
"Mras" 0.0015220700152207 0 0.0037593984962406 0.0239234449760766 0 0.00529100529100529 0.00625 0.00813008130081301 0 0 0 0
"Mrpl15" 0.0289193302891933 0.0493421052631579 0.0338345864661654 0.0239234449760766 0.0206185567010309 0.0264550264550265 0.0375 0.024390243902439 0.0375 0.0454545454545455 0.0714285714285714 0.0555555555555556
"Capn1" 0.0076103500761035 0.00986842105263158 0.0075187969924812 0 0.00515463917525773 0.00529100529100529 0.0125 0.024390243902439 0.0125 0.0151515151515152 0 0
"Tango2" 0.0136986301369863 0.00986842105263158 0.0112781954887218 0.0239234449760766 0.0257731958762887 0.0264550264550265 0.0375 0.024390243902439 0 0 0.0357142857142857 0
"Mrpl21" 0.0243531202435312 0.0296052631578947 0.037593984962406 0.0382775119617225 0.0360824742268041 0.0317460317460317 0.025 0.024390243902439 0 0 0.0357142857142857 0
"Cpsf3" 0.0106544901065449 0.0197368421052632 0.018796992481203 0.00956937799043062 0.0515463917525773 0.0264550264550265 0.025 0 0.0125 0.0151515151515152 0 0
"Retreg2" 0.0273972602739726 0.0460526315789474 0.0150375939849624 0.0239234449760766 0.0103092783505155 0.0423280423280423 0.025 0.0650406504065041 0.0625 0.0454545454545455 0.0357142857142857 0.0555555555555556
"Ap2m1" 0.10958904109589 0.207236842105263 0.154135338345865 0.138755980861244 0.164948453608247 0.164021164021164 0.1375 0.138211382113821 0.05 0.151515151515152 0.285714285714286 0
"Sulf1" 0.0243531202435312 0.00328947368421053 0.0075187969924812 0.0956937799043062 0.0154639175257732 0.0476190476190476 0.04375 0.024390243902439 0 0.106060606060606 0.0357142857142857 0
"Tgds" 0.0060882800608828 0 0 0.00478468899521531 0.0154639175257732 0.00529100529100529 0.01875 0.00813008130081301 0 0.0151515151515152 0 0
"Bag5" 0.0380517503805175 0.0197368421052632 0.0225563909774436 0.0478468899521531 0.0618556701030928 0 0.0125 0.024390243902439 0.025 0.0303030303030303 0.0357142857142857 0.166666666666667
"Nars" 0.0228310502283105 0.0888157894736842 0.0526315789473684 0.0334928229665072 0.0618556701030928 0.0264550264550265 0.03125 0.032520325203252 0.0125 0.0606060606060606 0.0714285714285714 0
"Lsg1" 0.0121765601217656 0.0131578947368421 0.0150375939849624 0.00956937799043062 0 0.0211640211640212 0.01875 0.016260162601626 0 0.0151515151515152 0 0
"Hirip3" 0.0060882800608828 0 0.0112781954887218 0 0.00515463917525773 0 0.00625 0 0.025 0 0.0357142857142857 0
"Sema4a" 0.0015220700152207 0.0263157894736842 0.0526315789473684 0 0 0 0 0 0.025 0 0 0
"Fam13b" 0.0030441400304414 0 0.0037593984962406 0.00478468899521531 0.00515463917525773 0 0.00625 0 0.025 0 0 0
"Fbxw2" 0.0487062404870624 0.0526315789473684 0.0300751879699248 0.0813397129186603 0.0515463917525773 0.0476190476190476 0.0375 0.040650406504065 0.0375 0.0454545454545455 0.0357142857142857 0
"Nf1" 0.0045662100456621 0.00328947368421053 0 0 0 0.0105820105820106 0.00625 0 0 0.0303030303030303 0 0
"Snrk" 0.0228310502283105 0.00986842105263158 0.0037593984962406 0.00956937799043062 0.0463917525773196 0.0317460317460317 0.025 0.0813008130081301 0 0.0151515151515152 0.0714285714285714 0
"L3mbtl2" 0.0015220700152207 0.00328947368421053 0.0037593984962406 0.00478468899521531 0.00515463917525773 0.00529100529100529 0.00625 0.00813008130081301 0 0 0 0
"Cdc45" 0 0 0.0037593984962406 0.00478468899521531 0 0.0105820105820106 0 0 0.0125 0 0 0
"Usmg5" 0.0106544901065449 0.00986842105263158 0 0.00956937799043062 0.0206185567010309 0.0264550264550265 0.025 0.032520325203252 0 0.0151515151515152 0 0
"Clasrp" 0.0060882800608828 0.00328947368421053 0.0225563909774436 0.00956937799043062 0.0154639175257732 0 0.00625 0.00813008130081301 0 0.0454545454545455 0 0
"4930503L19Rik" 0.0030441400304414 0 0.0075187969924812 0 0.0103092783505155 0 0.01875 0.00813008130081301 0 0.0303030303030303 0 0
"Rab43" 0.0030441400304414 0.00328947368421053 0.0150375939849624 0 0 0.00529100529100529 0 0.00813008130081301 0 0.0303030303030303 0 0
"Egr2" 0.0091324200913242 0.00657894736842105 0.0225563909774436 0.00956937799043062 0.0309278350515464 0.0211640211640212 0.025 0 0 0 0 0.0555555555555556
"Sbno1" 0.0334855403348554 0.0131578947368421 0.018796992481203 0.00956937799043062 0.0206185567010309 0.0264550264550265 0.04375 0.016260162601626 0.0125 0.0303030303030303 0.0357142857142857 0
"Fam234a" 0.0121765601217656 0.0197368421052632 0.0075187969924812 0 0.0103092783505155 0.0105820105820106 0.0125 0.00813008130081301 0 0 0 0.0555555555555556
"Rbp4" 0.0441400304414003 0.00328947368421053 0 0.0382775119617225 0.871134020618557 0.0105820105820106 0.01875 0 0 0 0.178571428571429 0
"Ttc14" 0.015220700152207 0.0197368421052632 0.0150375939849624 0.0191387559808612 0 0.0317460317460317 0.03125 0.040650406504065 0.025 0.0454545454545455 0.0357142857142857 0
"Eny2" 0.0395738203957382 0.0197368421052632 0.0263157894736842 0.0287081339712919 0.0360824742268041 0.037037037037037 0.06875 0.024390243902439 0 0.0606060606060606 0 0.166666666666667
"Sgip1" 0.0060882800608828 0.00986842105263158 0.0037593984962406 0.00956937799043062 0.00515463917525773 0.0211640211640212 0 0.00813008130081301 0.0375 0 0 0
"Vps50" 0.0060882800608828 0.00657894736842105 0 0.00478468899521531 0 0.0158730158730159 0.0125 0 0.0125 0.0151515151515152 0 0
"Fbxw11" 0.0060882800608828 0.0131578947368421 0.0037593984962406 0.0143540669856459 0.0103092783505155 0 0 0.00813008130081301 0 0 0 0
"Brf2" 0.0030441400304414 0 0.0075187969924812 0.00956937799043062 0.00515463917525773 0 0.025 0 0 0 0 0
"Vps39" 0 0 0 0.00478468899521531 0.00515463917525773 0.00529100529100529 0.00625 0 0 0.0151515151515152 0 0
"Det1" 0.0045662100456621 0.00328947368421053 0.0037593984962406 0.0143540669856459 0.00515463917525773 0.00529100529100529 0.0125 0.00813008130081301 0 0 0.0357142857142857 0
