,GSE,study_accession,secondary_sample_accession,sample_accession,experiment_accession,run_accession,tax_id,scientific_name,fastq_ftp,submitted_ftp,ftp,technology,fq_dump,bam
1,GSE131776,PRJNA544955,SRS4824185,SAMN11867234,SRX5904077,SRR9130135,10090,Mus musculus,ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/005/SRR9130135/SRR9130135_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/005/SRR9130135/SRR9130135_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR913/005/SRR9130135,10x,no,no
2,GSE131776,PRJNA544955,SRS4824185,SAMN11867234,SRX5904077,SRR9130136,10090,Mus musculus,ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/006/SRR9130136/SRR9130136_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/006/SRR9130136/SRR9130136_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR913/006/SRR9130136,10x,no,no
3,GSE131776,PRJNA544955,SRS4824185,SAMN11867234,SRX5904077,SRR9130137,10090,Mus musculus,ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/007/SRR9130137/SRR9130137_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/007/SRR9130137/SRR9130137_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR913/007/SRR9130137,10x,no,no
4,GSE131776,PRJNA544955,SRS4824185,SAMN11867234,SRX5904077,SRR9130138,10090,Mus musculus,ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/008/SRR9130138/SRR9130138_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/008/SRR9130138/SRR9130138_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR913/008/SRR9130138,10x,no,no
5,GSE131776,PRJNA544955,SRS4824185,SAMN11867234,SRX5904077,SRR9130139,10090,Mus musculus,ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/009/SRR9130139/SRR9130139_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/009/SRR9130139/SRR9130139_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR913/009/SRR9130139,10x,no,no
6,GSE131776,PRJNA544955,SRS4824185,SAMN11867234,SRX5904077,SRR9130140,10090,Mus musculus,ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/000/SRR9130140/SRR9130140_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/000/SRR9130140/SRR9130140_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR913/000/SRR9130140,10x,no,no
7,GSE131776,PRJNA544955,SRS4824185,SAMN11867234,SRX5904077,SRR9130141,10090,Mus musculus,ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/001/SRR9130141/SRR9130141_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/001/SRR9130141/SRR9130141_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR913/001/SRR9130141,10x,no,no
8,GSE131776,PRJNA544955,SRS4824185,SAMN11867234,SRX5904077,SRR9130142,10090,Mus musculus,ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/002/SRR9130142/SRR9130142_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR913/002/SRR9130142/SRR9130142_2.fastq.gz,NA,ftp.sra.ebi.ac.uk/vol1/srr/SRR913/002/SRR9130142,10x,no,no
