"0" "1" "2" "3" "4" "5" "6" "7"
"Lrig3" 0.128301886792453 0.0236220472440945 0.032258064516129 0.08125 0.120300751879699 0.141666666666667 0.0752688172043011 0.0760869565217391
"Trak1" 0.177358490566038 0.015748031496063 0.032258064516129 0.18125 0.105263157894737 0.075 0.129032258064516 0.108695652173913
"Smarcc1" 0.169811320754717 0.0511811023622047 0.0752688172043011 0.23125 0.150375939849624 0.158333333333333 0.10752688172043 0.173913043478261
"Endov" 0.0528301886792453 0.0118110236220472 0.032258064516129 0.075 0.0451127819548872 0.025 0.032258064516129 0.0869565217391304
"Ipmk" 0.0490566037735849 0.0078740157480315 0.0483870967741935 0.05625 0.037593984962406 0.0416666666666667 0.043010752688172 0.0434782608695652
"Stxbp4" 0.0150943396226415 0.0118110236220472 0.0376344086021505 0.01875 0.0601503759398496 0.0583333333333333 0.021505376344086 0.0108695652173913
"Adam33" 0.335849056603774 0.169291338582677 0.28494623655914 0.34375 0.12781954887218 0.00833333333333333 0.311827956989247 0.108695652173913
"Ncoa2" 0.0867924528301887 0.0275590551181102 0.0860215053763441 0.09375 0.0902255639097744 0.0583333333333333 0.010752688172043 0.0434782608695652
"Ccdc137" 0.0641509433962264 0.0236220472440945 0.043010752688172 0.0625 0.0526315789473684 0.0416666666666667 0.10752688172043 0.0434782608695652
"Mapre3" 0.283018867924528 0.106299212598425 0.123655913978495 0.2625 0.203007518796992 0.108333333333333 0.247311827956989 0.173913043478261
"Frmd4a" 0.0566037735849057 0.0118110236220472 0.0967741935483871 0.04375 0.0451127819548872 0.158333333333333 0.021505376344086 0.0543478260869565
"Atp6v0a2" 0.162264150943396 0.031496062992126 0.00537634408602151 0.1 0.203007518796992 0.108333333333333 0.0860215053763441 0.0869565217391304
"Dlg1" 0.143396226415094 0.0275590551181102 0.053763440860215 0.1125 0.105263157894737 0.0583333333333333 0.0645161290322581 0.0869565217391304
"Txlna" 0.158490566037736 0.0433070866141732 0.0591397849462366 0.15 0.195488721804511 0.2 0.129032258064516 0.0869565217391304
"Inpp4a" 0.694339622641509 1.14566929133858 1.36559139784946 1.19375 0.481203007518797 0.25 0.946236559139785 1.66304347826087
"Ralgps1" 0.0188679245283019 0 0.021505376344086 0.01875 0.0451127819548872 0 0.010752688172043 0.0108695652173913
"Ccdc114" 0.105660377358491 0.0236220472440945 0.161290322580645 0.15 0.075187969924812 0.075 0.0860215053763441 0.0760869565217391
"Eml2" 0.49811320754717 0.224409448818898 0.360215053763441 0.71875 0.270676691729323 0.0583333333333333 0.451612903225806 0.445652173913043
"Pfdn6" 0.464150943396226 0.106299212598425 0.0698924731182796 0.31875 0.338345864661654 0.216666666666667 0.473118279569892 0.347826086956522
"Cep128" 0.0226415094339623 0 0.032258064516129 0.0125 0.0225563909774436 0.0333333333333333 0 0
"Nek1" 0.060377358490566 0.031496062992126 0.0268817204301075 0.05625 0.075187969924812 0.0583333333333333 0.0967741935483871 0.0543478260869565
"Armc2" 0.0377358490566038 0.0118110236220472 0 0.03125 0.0075187969924812 0.05 0.021505376344086 0.0326086956521739
"Ccar2" 0.0490566037735849 0.0196850393700787 0.0537634408602151 0.01875 0.037593984962406 0.05 0.0537634408602151 0.0326086956521739
"Pex12" 0.0490566037735849 0.015748031496063 0 0.05625 0.0451127819548872 0.075 0.0752688172043011 0.0543478260869565
"Phf3" 0.158490566037736 0.0590551181102362 0.10752688172043 0.20625 0.195488721804511 0.1 0.193548387096774 0.206521739130435
"Sox8" 0.0339622641509434 0.0118110236220472 0.032258064516129 0.05625 0.037593984962406 0 0.021505376344086 0.0326086956521739
"Pcbp2" 0.222641509433962 0.047244094488189 0.0752688172043011 0.16875 0.165413533834586 0.158333333333333 0.182795698924731 0.130434782608696
"Golph3" 0.290566037735849 0.137795275590551 0.0483870967741935 0.2375 0.353383458646617 0.75 0.397849462365591 0.152173913043478
"Tnnt2" 1.90188679245283 0.862204724409449 0.494623655913978 0.65 1.94736842105263 0.0416666666666667 8.56989247311828 1.28260869565217
"Ankrd13d" 0.0264150943396226 0 0 0.025 0.0300751879699248 0.025 0.0537634408602151 0.0108695652173913
"Luc7l3" 0.422641509433962 0.18503937007874 0.166666666666667 0.25 0.240601503759398 0.233333333333333 0.354838709677419 0.217391304347826
"Ypel3" 0.626415094339623 0.850393700787402 0.548387096774194 0.8375 0.796992481203007 0.775 0.655913978494624 0.66304347826087
"Mapk8" 0.0943396226415094 0.0551181102362205 0.043010752688172 0.1 0.12781954887218 0.05 0.0752688172043011 0.0760869565217391
"Dlg2" 0.0226415094339623 0.00393700787401575 0.010752688172043 0.0375 0.0150375939849624 0 0.10752688172043 0
"Amn1" 0.150943396226415 0.0590551181102362 0.193548387096774 0.19375 0.112781954887218 0.225 0.236559139784946 0.195652173913043
"Prss23" 2.25660377358491 1.35433070866142 1.04838709677419 1.25625 0.879699248120301 0.4 0.956989247311828 1.06521739130435
"Ccdc22" 0.00754716981132075 0.00393700787401575 0 0.00625 0.0225563909774436 0.00833333333333333 0.010752688172043 0
"Pgap3" 0.0113207547169811 0.0118110236220472 0 0.01875 0.037593984962406 0.025 0 0.0326086956521739
"Mcm3ap" 0.0792452830188679 0.0196850393700787 0.0268817204301075 0.0125 0.0451127819548872 0.0583333333333333 0.021505376344086 0.0217391304347826
"Znhit6" 0.150943396226415 0.0236220472440945 0.0268817204301075 0.125 0.075187969924812 0.275 0.0860215053763441 0.0978260869565217
"Ndufb5" 0.80377358490566 0.826771653543307 0.505376344086022 0.7375 0.691729323308271 0.616666666666667 0.967741935483871 0.608695652173913
"Ramp2" 0 0.031496062992126 0 0 0.0827067669172932 0.241666666666667 0 0
"Camk2g" 0.505660377358491 0.141732283464567 0.252688172043011 0.69375 0.338345864661654 0.0583333333333333 0.612903225806452 0.358695652173913
"Plch2" 0 0.00393700787401575 0 0 0.0225563909774436 0.00833333333333333 0.032258064516129 0.0108695652173913
"Gm33543" 0.0150943396226415 0.00393700787401575 0 0.00625 0.0150375939849624 0 0.021505376344086 0
"Ccdc50" 0.328301886792453 0.149606299212598 0.102150537634409 0.26875 0.353383458646617 0.2 0.344086021505376 0.239130434782609
"Rad17" 0.143396226415094 0.0354330708661417 0.0967741935483871 0.18125 0.105263157894737 0.108333333333333 0.150537634408602 0.0760869565217391
"Rps27a" 1.09811320754717 1.12992125984252 0.876344086021505 0.78125 1.10526315789474 1.43333333333333 1.37634408602151 0.75
"Sardh" 0.0566037735849057 0.0275590551181102 0.021505376344086 0.08125 0.135338345864662 0.1 0.0537634408602151 0.0434782608695652
"Lss" 0.0264150943396226 0.0078740157480315 0.0161290322580645 0.0125 0 0.05 0.053763440860215 0.0108695652173913
"Hibadh" 0.626415094339623 0.21259842519685 0.118279569892473 0.44375 0.43609022556391 0.266666666666667 0.548387096774194 0.402173913043478
"Ssbp2" 0.415094339622641 0.192913385826772 0.338709677419355 0.44375 0.293233082706767 0.208333333333333 0.709677419354839 0.402173913043478
"2410002F23Rik" 0.105660377358491 0.0236220472440945 0.0268817204301075 0.09375 0.075187969924812 0.0833333333333333 0.0537634408602151 0.0760869565217391
"Josd2" 0.547169811320755 0.149606299212598 0.225806451612903 0.3875 0.323308270676692 0.375 0.56989247311828 0.358695652173913
"Tcf3" 0.135849056603774 0.0393700787401575 0.0483870967741935 0.08125 0.135338345864662 0.133333333333333 0.118279569892473 0.0543478260869565
"Vsig10l" 0 0.00393700787401575 0 0.00625 0.0075187969924812 0.00833333333333333 0.010752688172043 0.0217391304347826
"Vmn1r214" 0.0150943396226415 0 0.0483870967741935 0.00625 0.0150375939849624 0.025 0.021505376344086 0.0434782608695652
"Atf2" 0.188679245283019 0.047244094488189 0.0913978494623656 0.1875 0.105263157894737 0.108333333333333 0.118279569892473 0.0760869565217391
"Togaram1" 0.060377358490566 0.0275590551181102 0.00537634408602151 0.06875 0.0526315789473684 0.0833333333333333 0.032258064516129 0.0543478260869565
"Hjurp" 0.0981132075471698 0.0433070866141732 0.129032258064516 0.15625 0.12781954887218 0.15 0.129032258064516 0.0217391304347826
"Sema4d" 0.00754716981132075 0 0.0161290322580645 0.01875 0.0150375939849624 0.00833333333333333 0 0.0108695652173913
"Ikzf2" 0.0641509433962264 0.0196850393700787 0.0698924731182796 0.05625 0.075187969924812 0.0833333333333333 0.0537634408602151 0.0543478260869565
"Ssr2" 0.566037735849057 0.826771653543307 0.333333333333333 0.50625 0.879699248120301 1.4 0.516129032258065 0.467391304347826
"Ctdspl2" 0.150943396226415 0.047244094488189 0.10752688172043 0.2 0.142857142857143 0.108333333333333 0.0752688172043011 0.0652173913043478
"Atp13a2" 0.0679245283018868 0.0590551181102362 0.021505376344086 0.08125 0.0827067669172932 0.05 0.043010752688172 0.0217391304347826
"Nmi" 0.116981132075472 0.015748031496063 0.00537634408602151 0.0875 0.12781954887218 0.075 0.129032258064516 0.0760869565217391
"Nmnat2" 0.00377358490566038 0 0 0.0125 0.0150375939849624 0 0 0
"Smox" 0.0226415094339623 0.0118110236220472 0 0.03125 0.0526315789473684 0.0333333333333333 0.0752688172043011 0.0217391304347826
"Pan3" 0.29811320754717 0.165354330708661 0.225806451612903 0.30625 0.24812030075188 0.283333333333333 0.258064516129032 0.576086956521739
"Gart" 0.139622641509434 0.0275590551181102 0.032258064516129 0.13125 0.18796992481203 0.0666666666666667 0.204301075268817 0.0869565217391304
"Ube2m" 0.218867924528302 0.0393700787401575 0.010752688172043 0.20625 0.195488721804511 0.191666666666667 0.290322580645161 0.141304347826087
"2610002M06Rik" 0.0905660377358491 0.0118110236220472 0.0161290322580645 0.04375 0.0827067669172932 0.0833333333333333 0.032258064516129 0.0652173913043478
"Srsf11" 0.407547169811321 0.389763779527559 0.553763440860215 0.425 0.511278195488722 0.491666666666667 0.559139784946237 0.456521739130435
"Atp5h" 2.33962264150943 1.8503937007874 1.52150537634409 1.83125 1.90225563909774 1.35 2.80645161290323 1.55434782608696
"Cd34" 0.0452830188679245 0.0590551181102362 0.053763440860215 0.0625 0.654135338345865 0.708333333333333 0.053763440860215 0.0543478260869565
"Ubn2" 0.139622641509434 0.047244094488189 0.112903225806452 0.175 0.12781954887218 0.208333333333333 0.150537634408602 0.16304347826087
"Atp11b" 0.120754716981132 0.0669291338582677 0.145161290322581 0.16875 0.112781954887218 0.133333333333333 0.10752688172043 0.108695652173913
"Arhgef39" 0.0113207547169811 0 0.021505376344086 0.025 0 0 0 0.0108695652173913
"CAAA01147332.1" 0.0150943396226415 0.00393700787401575 0 0.00625 0.0300751879699248 0.0416666666666667 0.010752688172043 0.0108695652173913
"Drosha" 0.060377358490566 0.015748031496063 0 0.06875 0.0451127819548872 0.05 0.021505376344086 0.0978260869565217
"Pign" 0.0867924528301887 0.0196850393700787 0.0967741935483871 0.06875 0.112781954887218 0.1 0.010752688172043 0.0652173913043478
"Mtx3" 0.0226415094339623 0.00393700787401575 0 0.0125 0 0.00833333333333333 0.021505376344086 0
"Tgfbrap1" 0.030188679245283 0.0118110236220472 0.010752688172043 0.0375 0.0150375939849624 0.05 0 0.0108695652173913
"Csf2ra" 0.0528301886792453 0.047244094488189 0.0483870967741935 0.0125 0.0902255639097744 0.075 0.053763440860215 0.0434782608695652
"Acp2" 0.116981132075472 0.0354330708661417 0.0645161290322581 0.06875 0.135338345864662 0.1 0.043010752688172 0.0543478260869565
"Ttll1" 0.169811320754717 0.0275590551181102 0.0161290322580645 0.125 0.105263157894737 0.15 0.129032258064516 0.141304347826087
"Ank3" 0.030188679245283 0.0118110236220472 0.010752688172043 0.01875 0.0300751879699248 0.0416666666666667 0 0.0108695652173913
"Ythdf3" 0.162264150943396 0.031496062992126 0.021505376344086 0.14375 0.120300751879699 0.0416666666666667 0.150537634408602 0.141304347826087
"Sdr39u1" 0.00754716981132075 0 0 0.0125 0 0 0 0.0108695652173913
"Grin2b" 0.00754716981132075 0 0.0161290322580645 0.0125 0 0 0 0.0108695652173913
"Cnksr3" 0.283018867924528 0.0669291338582677 0.0645161290322581 0.1625 0.105263157894737 0.0916666666666667 0.0645161290322581 0.141304347826087
"Odf2" 0.0490566037735849 0.0078740157480315 0.0806451612903226 0.0625 0.0977443609022556 0.133333333333333 0.0860215053763441 0.0652173913043478
"Spop" 0.743396226415094 1.04724409448819 0.752688172043011 0.93125 0.706766917293233 0.483333333333333 0.774193548387097 0.739130434782609
"Zfp446" 0.0188679245283019 0.0275590551181102 0 0.025 0.0451127819548872 0.0166666666666667 0.010752688172043 0
"Ltbp3" 0.40377358490566 0.228346456692913 0.150537634408602 0.35 0.759398496240601 0.65 0.21505376344086 0.423913043478261
"Ccnb1" 0.00377358490566038 0.0118110236220472 0 0.00625 0 0.025 0 0
"D130007C19Rik" 0.0150943396226415 0 0.00537634408602151 0.03125 0 0.0333333333333333 0 0.0217391304347826
"Pnpla7" 0.0113207547169811 0.0196850393700787 0 0.00625 0.0225563909774436 0.05 0.032258064516129 0.0108695652173913
"Abca1" 0.0754716981132075 0.0354330708661417 0.053763440860215 0.06875 0.112781954887218 0.158333333333333 0.053763440860215 0.0543478260869565
"Olfr127" 0.0264150943396226 0 0.0645161290322581 0 0 0.00833333333333333 0.032258064516129 0.0217391304347826
"Pknox1" 0.0679245283018868 0.015748031496063 0 0.0625 0.0977443609022556 0.075 0.043010752688172 0.0326086956521739
"Gtf2h4" 0.105660377358491 0.078740157480315 0.021505376344086 0.125 0.0676691729323308 0.0416666666666667 0.139784946236559 0.0652173913043478
"Usb1" 0.0490566037735849 0.00393700787401575 0 0.0375 0.0225563909774436 0.05 0.032258064516129 0.0652173913043478
"Chchd3" 0.332075471698113 0.118110236220472 0.0752688172043011 0.2875 0.300751879699248 0.233333333333333 0.290322580645161 0.228260869565217
"Exoc4" 0.173584905660377 0.0511811023622047 0.053763440860215 0.23125 0.263157894736842 0.0916666666666667 0.10752688172043 0.0978260869565217
"Pisd" 0.2 0.137795275590551 0.21505376344086 0.175 0.203007518796992 0.15 0.182795698924731 0.108695652173913
"Grik5" 0.0867924528301887 0.015748031496063 0.0161290322580645 0.03125 0.105263157894737 0.0333333333333333 0.118279569892473 0.0434782608695652
"Rfxap" 0.128301886792453 0.0196850393700787 0.021505376344086 0.08125 0.12781954887218 0.0416666666666667 0.0860215053763441 0.0869565217391304
"Lancl1" 0.20377358490566 0.0511811023622047 0.0698924731182796 0.11875 0.18796992481203 0.0333333333333333 0.236559139784946 0.0978260869565217
"Aldh16a1" 0.0754716981132075 0.0354330708661417 0.032258064516129 0.0875 0.150375939849624 0.0916666666666667 0.0967741935483871 0.0869565217391304
"Wac" 0.320754716981132 0.15748031496063 0.5 0.51875 0.240601503759398 0.283333333333333 0.516129032258065 0.358695652173913
"Tmem206" 0.0452830188679245 0.0078740157480315 0 0.01875 0.0150375939849624 0.0166666666666667 0.043010752688172 0.0217391304347826
"Trps1" 0.116981132075472 0.015748031496063 0.0752688172043011 0.16875 0.157894736842105 0.758333333333333 0.204301075268817 0.108695652173913
"Selenoi" 0.0754716981132075 0.0393700787401575 0.00537634408602151 0.05 0.0225563909774436 0.0833333333333333 0.0537634408602151 0.0434782608695652
"Spata7" 0.0792452830188679 0.0196850393700787 0.0591397849462366 0.08125 0.075187969924812 0.108333333333333 0.043010752688172 0.0434782608695652
"Vmn1r58" 0.0716981132075472 0.0433070866141732 0.21505376344086 0.1375 0.0827067669172932 0.125 0.10752688172043 0.119565217391304
"Fam117a" 0 0.00787401574803149 0 0 0.0150375939849624 0.0416666666666667 0.010752688172043 0.0326086956521739
"Npepl1" 0.324528301886792 0.0826771653543307 0.0860215053763441 0.26875 0.180451127819549 0.125 0.225806451612903 0.141304347826087
"Ankrd1" 0.233962264150943 0.0669291338582677 0.043010752688172 0.13125 0.105263157894737 0.475 0.032258064516129 0.0978260869565217
"Hnmt" 0.143396226415094 0.047244094488189 0.00537634408602151 0.06875 0.075187969924812 0.0166666666666667 0.0967741935483871 0.0326086956521739
"Lig1" 0.0339622641509434 0.00393700787401575 0.0376344086021505 0.025 0.0676691729323308 0.0416666666666667 0.010752688172043 0.0434782608695652
"Ankrd50" 0.0528301886792453 0.015748031496063 0.00537634408602151 0.05625 0.0075187969924812 0.0416666666666667 0.032258064516129 0.0217391304347826
"Wnk1" 0.573584905660377 0.622047244094488 1.15591397849462 0.81875 0.616541353383459 0.583333333333333 0.473118279569892 0.597826086956522
"Kndc1" 0.00754716981132075 0 0.0161290322580645 0 0.0150375939849624 0.00833333333333333 0 0
"Sorbs2" 0.452830188679245 0.153543307086614 0.241935483870968 0.39375 0.172932330827068 0.125 0.21505376344086 0.282608695652174
"Inpp4b" 0 0.00393700787401575 0 0.00625 0 0.025 0 0
"Ctnnd1" 0.143396226415094 0.0196850393700787 0.0161290322580645 0.21875 0.210526315789474 0.0666666666666667 0.10752688172043 0.217391304347826
"Acp6" 0.0905660377358491 0.0196850393700787 0.0698924731182796 0.09375 0.112781954887218 0.05 0.0967741935483871 0.0760869565217391
"Prodh" 0.0830188679245283 0.015748031496063 0.010752688172043 0.075 0.075187969924812 0.00833333333333333 0.0645161290322581 0.0652173913043478
"Cfap45" 0.0264150943396226 0.0078740157480315 0.053763440860215 0.0375 0.0300751879699248 0.0166666666666667 0.0752688172043011 0.0108695652173913
"Mrrf" 0.188679245283019 0.0354330708661417 0.0376344086021505 0.1125 0.120300751879699 0.0833333333333333 0.193548387096774 0.119565217391304
"Ankrd16" 0.0792452830188679 0.00393700787401575 0.0376344086021505 0.1 0.075187969924812 0.05 0.0645161290322581 0.0326086956521739
"Spata1" 0.0150943396226415 0.00393700787401575 0.032258064516129 0.05625 0.037593984962406 0.0666666666666667 0.043010752688172 0.0217391304347826
"Cngb1" 0.00754716981132075 0 0.0268817204301075 0.025 0.0225563909774436 0.00833333333333333 0 0.0108695652173913
"Med13l" 0.215094339622642 0.0393700787401575 0.161290322580645 0.1125 0.270676691729323 0.266666666666667 0.225806451612903 0.119565217391304
"Kdm3b" 0.0867924528301887 0.0511811023622047 0.161290322580645 0.1 0.0601503759398496 0.075 0.0752688172043011 0.0760869565217391
"Dpy19l3" 0.0566037735849057 0.0118110236220472 0.0591397849462366 0.0625 0.0526315789473684 0.0166666666666667 0.021505376344086 0.0434782608695652
"Lcp1" 0.0150943396226415 0.031496062992126 0.00537634408602151 0.00625 0.0150375939849624 0.0166666666666667 0 0
"Mbtd1" 0.0830188679245283 0.0354330708661417 0.0483870967741935 0.05625 0.075187969924812 0.108333333333333 0.0967741935483871 0.0978260869565217
"Nsun5" 0.0679245283018868 0.0078740157480315 0.021505376344086 0.03125 0.037593984962406 0.05 0.043010752688172 0.0543478260869565
"Cuedc2" 0.524528301886792 0.350393700787402 0.161290322580645 0.5 0.526315789473684 0.216666666666667 0.612903225806452 0.478260869565217
"Ago1" 0.0943396226415094 0.0236220472440945 0.021505376344086 0.06875 0.0827067669172932 0.0416666666666667 0.10752688172043 0.119565217391304
"Defb42" 0.0188679245283019 0.00393700787401575 0.00537634408602151 0.0125 0.0150375939849624 0.00833333333333333 0 0
"Fam98c" 0.0264150943396226 0.0275590551181102 0 0.05 0.0300751879699248 0.0166666666666667 0.010752688172043 0
"Nckap1" 0.332075471698113 0.145669291338583 0.129032258064516 0.3125 0.233082706766917 0.216666666666667 0.247311827956989 0.152173913043478
"Oasl2" 0.00754716981132075 0.0393700787401575 0 0.01875 0.0827067669172932 0.0166666666666667 0.010752688172043 0
"Atg16l2" 0.184905660377358 0.0551181102362205 0.295698924731183 0.225 0.218045112781955 0.158333333333333 0.193548387096774 0.0978260869565217
"Sh3glb2" 0.275471698113208 0.137795275590551 0.28494623655914 0.21875 0.255639097744361 0.141666666666667 0.333333333333333 0.239130434782609
"Trim56" 0.132075471698113 0.0354330708661417 0.021505376344086 0.125 0.112781954887218 0.0833333333333333 0.118279569892473 0.0760869565217391
"Mras" 0.158490566037736 0.0236220472440945 0.010752688172043 0.13125 0.0676691729323308 0.266666666666667 0.139784946236559 0.0760869565217391
"Mrpl15" 0.392452830188679 0.118110236220472 0.0591397849462365 0.3 0.225563909774436 0.15 0.440860215053763 0.184782608695652
"Plcd4" 0.0264150943396226 0.015748031496063 0.0161290322580645 0.0125 0.0300751879699248 0.0333333333333333 0 0.0108695652173913
"Capn1" 0.0830188679245283 0.0433070866141732 0.021505376344086 0.075 0.120300751879699 0.05 0.0645161290322581 0.0217391304347826
"Arhgap39" 0.0188679245283019 0.031496062992126 0.0376344086021505 0.03125 0.0075187969924812 0.025 0.043010752688172 0.0108695652173913
"Tango2" 0.154716981132075 0.031496062992126 0.10752688172043 0.125 0.150375939849624 0.125 0.150537634408602 0.130434782608696
"Mrpl21" 0.433962264150943 0.18503937007874 0.0483870967741935 0.3125 0.263157894736842 0.216666666666667 0.462365591397849 0.184782608695652
"Cpsf3" 0.169811320754717 0.0354330708661417 0.0913978494623656 0.175 0.105263157894737 0.0916666666666667 0.172043010752688 0.108695652173913
"Retreg2" 0.192452830188679 0.0826771653543307 0.0483870967741935 0.25625 0.172932330827068 0.233333333333333 0.204301075268817 0.0869565217391304
"Ap2m1" 1.26037735849057 1.23622047244094 1.23655913978495 1.1 1.05263157894737 0.766666666666667 1.35483870967742 0.989130434782609
"Mst1r" 0.00377358490566038 0.0078740157480315 0.00537634408602151 0.0125 0.037593984962406 0.00833333333333333 0.021505376344086 0.0434782608695652
"Piga" 0.0150943396226415 0 0.0161290322580645 0.00625 0.0451127819548872 0.025 0 0.0108695652173913
"Slc18a1" 0.00754716981132075 0 0 0.00625 0 0.00833333333333333 0.010752688172043 0
"Sulf1" 0.581132075471698 0.248031496062992 0.338709677419355 0.53125 0.699248120300752 0.708333333333333 0.161290322580645 0.315217391304348
"Tgds" 0.0452830188679245 0.0433070866141732 0 0.09375 0.0902255639097744 0.125 0.0860215053763441 0.0543478260869565
"Bag5" 0.343396226415094 0.0826771653543307 0.0645161290322581 0.275 0.225563909774436 0.216666666666667 0.247311827956989 0.119565217391304
"Nars" 0.452830188679245 0.118110236220472 0.247311827956989 0.38125 0.270676691729323 0.408333333333333 0.483870967741935 0.326086956521739
"Gprc5c" 0.0150943396226415 0.00393700787401575 0 0.00625 0 0.0583333333333333 0 0
"Ap5b1" 0.00754716981132075 0.00393700787401575 0 0.00625 0.0075187969924812 0 0 0
"Lsg1" 0.109433962264151 0.0236220472440945 0.0591397849462366 0.125 0.0526315789473684 0.0416666666666667 0.0860215053763441 0.0434782608695652
"Hirip3" 0.0452830188679245 0.0118110236220472 0.021505376344086 0.05625 0.0601503759398496 0.0166666666666667 0.0537634408602151 0.0434782608695652
"Rexo5" 0.0188679245283019 0.0078740157480315 0.021505376344086 0.01875 0.0075187969924812 0.0166666666666667 0.010752688172043 0.0108695652173913
"Sema4a" 0.00377358490566038 0 0 0.01875 0.0150375939849624 0.00833333333333333 0.021505376344086 0.0217391304347826
"Sh3d21" 0.0830188679245283 0.0196850393700787 0.112903225806452 0.10625 0.037593984962406 0.075 0.0752688172043011 0.0760869565217391
"Fam13b" 0.0415094339622641 0.062992125984252 0.032258064516129 0.0875 0.0225563909774436 0.0583333333333333 0.010752688172043 0.0108695652173913
"Fbxw2" 0.422641509433962 0.122047244094488 0.241935483870968 0.375 0.511278195488722 0.225 0.451612903225806 0.369565217391304
"Nyx" 0.00377358490566038 0.0078740157480315 0 0.00625 0.0075187969924812 0 0 0
