"0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13"
"Cmtr1" 0.0163934426229508 0.00559701492537313 0.00756143667296786 0.0123711340206186 0.00887573964497041 0.00917431192660551 0.156934306569343 0.00772200772200772 0.0160642570281124 0.00404858299595142 0 0.0416666666666667 0 0.04
"Htr1b" 0.00447093889716841 0 0 0.0206185567010309 0.00591715976331361 0.00305810397553517 0.00364963503649635 0.00386100386100386 0.00803212851405622 0.00404858299595142 0 0 0 0
"Klhl5" 0.00596125186289121 0.0111940298507463 0.0056710775047259 0.0536082474226804 0 0.0122324159021407 0.0437956204379562 0.00386100386100386 0.0120481927710843 0.00404858299595142 0.0727272727272727 0.0208333333333333 0 0
"Prex1" 0.0476900149031297 0.276119402985075 0.219281663516068 0.144329896907216 0.159763313609467 0.122324159021407 0.215328467153285 0.0501930501930502 0.21285140562249 0.0850202429149798 0.618181818181818 0.0208333333333333 0.0526315789473684 0.08
"Tln1" 0.181818181818182 0.412313432835821 0.194706994328922 0.371134020618557 0.227810650887574 0.275229357798165 0.386861313868613 0.181467181467181 0.313253012048193 0.218623481781377 0.636363636363636 0.1875 0.210526315789474 0.28
"Tkt" 0.183308494783905 0.242537313432836 0.0869565217391304 0.416494845360825 0.112426035502959 0.180428134556575 0.514598540145985 0.142857142857143 0.220883534136546 0.615384615384615 0.436363636363636 0.291666666666667 0.210526315789474 0.56
"Foxred1" 0.0283159463487332 0.0298507462686567 0.00378071833648393 0.0309278350515464 0.0236686390532544 0.0122324159021407 0.0328467153284672 0.0115830115830116 0.0120481927710843 0.0607287449392713 0 0 0 0
"Cdadc1" 0.0193740685543964 0.0690298507462687 0.0226843100189036 0.0515463917525773 0.0621301775147929 0.0428134556574924 0.0401459854014599 0.0193050193050193 0.036144578313253 0.0688259109311741 0.0545454545454545 0 0.0263157894736842 0
"Rsrc2" 0.827123695976155 0.723880597014925 0.595463137996219 0.364948453608247 0.736686390532544 0.685015290519878 0.401459854014599 0.637065637065637 0.666666666666667 0.51417004048583 0.436363636363636 0.5625 0.315789473684211 0.84
"Cul4b" 0.0193740685543964 0.0242537313432836 0.0151228733459357 0.0350515463917526 0.0325443786982248 0.0244648318042813 0.0255474452554745 0.0193050193050193 0.0401606425702811 0.0526315789473684 0.0363636363636364 0.0416666666666667 0.0263157894736842 0.04
"BC035044" 0.0193740685543964 0.00559701492537313 0.0302457466918715 0.0391752577319588 0.0207100591715976 0.00611620795107034 0.072992700729927 0.027027027027027 0.00401606425702811 0.048582995951417 0.145454545454545 0 0.0263157894736842 0
"Polr3b" 0.0238450074515648 0.0373134328358209 0.0302457466918715 0.0391752577319588 0.00591715976331361 0.0458715596330275 0.0291970802919708 0.0386100386100386 0.0120481927710843 0.0161943319838057 0.0363636363636364 0.0208333333333333 0.0789473684210526 0
"Clasp2" 0.0521609538002981 0.042910447761194 0.0510396975425331 0.0721649484536082 0.0650887573964497 0.0397553516819572 0.0802919708029197 0.0965250965250965 0.0642570281124498 0.117408906882591 0.109090909090909 0.0208333333333333 0.0789473684210526 0.08
"Lmo4" 0.0923994038748137 0.0914179104477612 0.342155009451796 0.202061855670103 0.683431952662722 0.128440366972477 0.343065693430657 0.123552123552124 3.71887550200803 0.392712550607287 0.254545454545455 0.125 0.31578947368421 0.96
"Ppt2" 0.0014903129657228 0.041044776119403 0.0586011342155009 0.125773195876289 0.242603550295858 0.0581039755351682 0.0510948905109489 0 0.124497991967871 0.161943319838057 0.0363636363636364 0 0.0526315789473684 0.44
"Mdk" 0.0014903129657228 0.00746268656716418 0.00189035916824197 0.00206185567010309 0.0029585798816568 0 0.0072992700729927 0.00386100386100386 0.00401606425702811 0.00404858299595142 0 0 0 0
"Fam214b" 0.00596125186289121 0.00559701492537313 0.00189035916824197 0.115463917525773 0 0.00305810397553517 0.0182481751824818 0.00772200772200772 0.0200803212851406 0 0.0545454545454545 0.0833333333333333 0 0.04
"Olfr1269" 0.00745156482861401 0.0149253731343284 0.0132325141776938 0.0206185567010309 0.00887573964497041 0.00917431192660551 0.0255474452554745 0.00772200772200772 0.0120481927710843 0.0121457489878543 0 0 0 0
"Kdm5a" 0.251862891207153 0.25 0.207939508506616 0.131958762886598 0.292899408284024 0.262996941896024 0.113138686131387 0.250965250965251 0.253012048192771 0.17004048582996 0.272727272727273 0.229166666666667 0.0263157894736842 0.64
"Ddx27" 0.0879284649776453 0.121268656716418 0.0756143667296786 0.0391752577319588 0.0414201183431953 0.131498470948012 0.0656934306569343 0.0617760617760618 0.112449799196787 0.194331983805668 0.0909090909090909 0.166666666666667 0 0.2
"Polr1a" 0.0417287630402385 0.0354477611940298 0.00945179584120983 0.022680412371134 0.0207100591715976 0.055045871559633 0.0583941605839416 0.0347490347490347 0.0803212851405622 0.0161943319838057 0.0181818181818182 0.0625 0 0.08
"Abhd16a" 0.0536512667660209 0.082089552238806 0.0340264650283554 0.0742268041237113 0.0739644970414201 0.0672782874617737 0.0802919708029197 0.0308880308880309 0.164658634538153 0.0890688259109312 0.127272727272727 0.166666666666667 0 0.08
"Rnasek" 0.00745156482861401 0.00746268656716418 0.0056710775047259 0.0123711340206186 0.00591715976331361 0.018348623853211 0.0072992700729927 0.0115830115830116 0.00803212851405622 0.00809716599190283 0 0.0208333333333333 0.0263157894736842 0
"Thoc2" 0.131147540983607 0.175373134328358 0.236294896030246 0.144329896907216 0.266272189349112 0.220183486238532 0.127737226277372 0.104247104247104 0.156626506024096 0.384615384615385 0.236363636363636 0.125 0.131578947368421 0.32
"Nr3c1" 0.0953800298062593 0.371268656716418 0.200378071833648 0.167010309278351 0.22189349112426 0.162079510703364 0.0656934306569343 0.135135135135135 0.706827309236948 0.230769230769231 0.2 0.0625 0 0.88
"Rbm47" 0.0134128166915052 0.0447761194029851 0.0359168241965974 0.208247422680412 0.0236686390532544 0.0214067278287462 0.160583941605839 0.0386100386100386 0.0281124497991968 0.0323886639676113 0 0.104166666666667 0.236842105263158 0
"Slc6a6" 0.0581222056631893 0.121268656716418 0.107750472589792 0.393814432989691 0.100591715976331 0.0948012232415902 0.335766423357664 0.0694980694980695 0.0562248995983936 0.0526315789473684 0.0727272727272727 0.104166666666667 0.0789473684210526 0.04
"Klhdc8b" 0.0193740685543964 0.0242537313432836 0.0302457466918715 0.0185567010309278 0.014792899408284 0.00305810397553517 0.0182481751824818 0.0308880308880309 0.0321285140562249 0.0242914979757085 0 0.0416666666666667 0 0.04
"Kif1c" 0.00894187779433681 0.0279850746268657 0.0170132325141777 0.0494845360824742 0.00591715976331361 0.0152905198776758 0.0364963503649635 0.00386100386100386 0.0240963855421687 0.0161943319838057 0.0363636363636364 0.0833333333333333 0.0789473684210526 0
"Zfp637" 0.0163934426229508 0.00559701492537313 0.0302457466918715 0.0309278350515464 0.0443786982248521 0.0275229357798165 0.0255474452554745 0.0154440154440154 0.0120481927710843 0.097165991902834 0.0181818181818182 0 0.0526315789473684 0.04
"Mbip" 0.022354694485842 0.0261194029850746 0.0207939508506616 0.0329896907216495 0.0207100591715976 0.0275229357798165 0.0401459854014599 0 0.0200803212851406 0.048582995951417 0.0181818181818182 0.104166666666667 0 0.12
"Cenpc1" 0.0327868852459016 0.0634328358208955 0.0396975425330813 0.107216494845361 0.0502958579881657 0.0581039755351682 0.0364963503649635 0.0463320463320463 0.0562248995983936 0.214574898785425 0.0181818181818182 0.0416666666666667 0.0263157894736842 0.16
"Zkscan7" 0.0104321907600596 0.00746268656716418 0.0245746691871456 0.0185567010309278 0.00591715976331361 0.0244648318042813 0.0072992700729927 0.0154440154440154 0.00401606425702811 0.00404858299595142 0 0.0625 0.0263157894736842 0.04
"Gtf2b" 0.0879284649776453 0.145522388059701 0.0491493383742911 0.14639175257732 0.192307692307692 0.0917431192660551 0.072992700729927 0.0733590733590734 0.168674698795181 0.279352226720648 0.127272727272727 0.0416666666666667 0.0526315789473684 0.08
"Echdc1" 0 0.00186567164179104 0.00756143667296786 0 0 0 0 0.00772200772200772 0.00401606425702811 0.00809716599190283 0.0181818181818182 0 0 0.04
"Ggct" 0.029806259314456 0.0634328358208955 0.0302457466918715 0.0515463917525773 0.014792899408284 0.0642201834862385 0.0145985401459854 0.0308880308880309 0.0281124497991968 0.0283400809716599 0.0727272727272727 0.0416666666666667 0 0
"Lamb3" 0.359165424739195 0.289179104477612 0.0756143667296786 0.00618556701030928 0.0502958579881657 0.149847094801223 0.0255474452554745 0.231660231660232 0.0441767068273092 0.0283400809716599 0.454545454545455 0.104166666666667 0.0789473684210526 0.12
"Fbxo9" 0.0357675111773472 0.0876865671641791 0.0831758034026465 0.0309278350515464 0.0887573964497041 0.0795107033639144 0.0255474452554745 0.0579150579150579 0.0562248995983936 0.121457489878543 0.109090909090909 0.0208333333333333 0 0.2
"Smarca2" 0.0938897168405365 0.10634328358209 0.0869565217391304 0.088659793814433 0.0946745562130177 0.155963302752294 0.0985401459854015 0.1003861003861 0.120481927710843 0.0769230769230769 0.181818181818182 0.145833333333333 0.0263157894736842 0.24
"Crybg2" 0.029806259314456 0.0242537313432836 0.0151228733459357 0.0164948453608247 0.0355029585798817 0.0305810397553517 0.0145985401459854 0.0347490347490347 0.0321285140562249 0.0161943319838057 0.0545454545454545 0 0 0.08
"Prkag1" 0.0536512667660209 0.152985074626866 0.0642722117202268 0.101030927835052 0.130177514792899 0.152905198776758 0.062043795620438 0.027027027027027 0.14859437751004 0.246963562753036 0.236363636363636 0.0625 0.0526315789473684 0.16
"Tsc1" 0.0953800298062593 0.0783582089552239 0.0793950850661626 0.0804123711340206 0.0798816568047337 0.0917431192660551 0.0839416058394161 0.0733590733590734 0.0401606425702811 0.0404858299595142 0.0909090909090909 0.0625 0 0.08
"Slc35a5" 0.0253353204172876 0.0988805970149254 0.0888468809073724 0.0907216494845361 0.0502958579881657 0.0764525993883792 0.0656934306569343 0.0193050193050193 0.0843373493975904 0.0364372469635627 0.0545454545454545 0.0625 0.0526315789473684 0.08
"Eml3" 0.0327868852459016 0.0559701492537313 0.00756143667296786 0.0329896907216495 0.014792899408284 0.0244648318042813 0.0328467153284672 0 0.0481927710843374 0.0364372469635627 0.0909090909090909 0.0208333333333333 0 0.08
"Pxdc1" 0.128166915052161 0.00373134328358209 0 0.0824742268041237 0 0.00305810397553517 0.105839416058394 0.0463320463320463 0.843373493975904 0 0.0363636363636364 0.0208333333333333 0 0
"Tfpi" 0 0.00373134328358209 0.00756143667296786 0.0144329896907217 0.00591715976331361 0.00611620795107034 0 0 0.036144578313253 0.0202429149797571 0 0 0 0.04
"Ube2d-ps" 0.03725782414307 0.0223880597014925 0.00945179584120983 0.0309278350515464 0.0118343195266272 0.0244648318042813 0.0474452554744526 0.0424710424710425 0.0281124497991968 0.0242914979757085 0.0727272727272727 0.104166666666667 0 0.04
"Lyst" 0.0566318926974665 0.134328358208955 0.145557655954631 0.0556701030927835 0.189349112426035 0.0305810397553517 0.0985401459854015 0.0424710424710425 0.0522088353413655 0.149797570850202 0.0363636363636364 0.0625 0.31578947368421 0.04
"Pde4b" 0.33532041728763 0.156716417910448 0.0964083175803403 0.278350515463918 0.0650887573964497 0.256880733944954 0.45985401459854 0.158301158301158 0.228915662650602 0.0607287449392713 0.218181818181818 0.25 0.421052631578947 0.28
"Slc38a11" 0.0283159463487332 0.0130597014925373 0.0207939508506616 0.00412371134020619 0.00887573964497041 0.0122324159021407 0.0218978102189781 0 0 0.00404858299595142 0.0181818181818182 0.0208333333333333 0 0
"Usp28" 0.00894187779433681 0.0111940298507463 0.00945179584120983 0.00206185567010309 0.0029585798816568 0.0275229357798165 0.00364963503649635 0.00772200772200772 0.00803212851405622 0.0323886639676113 0.0181818181818182 0 0 0.04
"Gtpbp6" 0.0253353204172876 0.0354477611940298 0.0302457466918715 0.0474226804123711 0.0266272189349112 0.0214067278287462 0.0401459854014599 0.0154440154440154 0.0281124497991968 0.0607287449392713 0.0181818181818182 0.0416666666666667 0 0.12
"Golga2" 0.0238450074515648 0.0261194029850746 0.0340264650283554 0.045360824742268 0.0502958579881657 0.0214067278287462 0.0328467153284672 0.0115830115830116 0.0321285140562249 0.0323886639676113 0.0727272727272727 0 0 0.04
"Mrm3" 0.0238450074515648 0.0298507462686567 0.00756143667296786 0.00206185567010309 0.0029585798816568 0.0244648318042813 0.0109489051094891 0.00772200772200772 0 0.0161943319838057 0.0181818181818182 0.0833333333333333 0.0263157894736842 0.08
"Dab2ip" 0 0 0.0056710775047259 0.00206185567010309 0.0118343195266272 0 0.0145985401459854 0.00386100386100386 0.00401606425702811 0.00809716599190283 0.0181818181818182 0 0 0
"Mapkapk3" 0.0596125186289121 0.147388059701493 0.0170132325141777 0.160824742268041 0.0207100591715976 0.0244648318042813 0.142335766423358 0.0733590733590734 0.329317269076305 0.0202429149797571 0.109090909090909 0.0416666666666667 0.105263157894737 0
"Olfr461" 0.0014903129657228 0.00559701492537313 0 0.00206185567010309 0 0.00611620795107034 0.0145985401459854 0 0 0.00809716599190283 0.0545454545454545 0.0208333333333333 0 0
"Tonsl" 0.00745156482861401 0.00559701492537313 0 0.00824742268041237 0.00887573964497041 0.0152905198776758 0.00364963503649635 0.00386100386100386 0.00401606425702811 0.0526315789473684 0 0 0 0
"Aldh1a3" 0.00894187779433681 0.0167910447761194 0.0170132325141777 0.0123711340206186 0.0266272189349112 0.0275229357798165 0.0182481751824818 0.0193050193050193 0.0321285140562249 0.00404858299595142 0.0363636363636364 0.0208333333333333 0 0
"Ttc21b" 0.0193740685543964 0.0111940298507463 0.00945179584120983 0.00824742268041237 0.00887573964497041 0.00305810397553517 0.0072992700729927 0.00772200772200772 0.0160642570281124 0.0121457489878543 0.0181818181818182 0.0208333333333333 0.0263157894736842 0.04
"Birc5" 0.0119225037257824 0.0261194029850746 0.0396975425330813 0.0515463917525773 0.029585798816568 0.00917431192660551 0.0437956204379562 0.0308880308880309 0.0441767068273092 2.54251012145749 0.109090909090909 0.104166666666667 0 0.04
"Jph4" 0.00894187779433681 0.00932835820895522 0.00945179584120983 0.00618556701030928 0.0118343195266272 0.00305810397553517 0.0109489051094891 0 0 0.0121457489878543 0 0 0 0.12
"Kansl3" 0.123695976154993 0.169776119402985 0.172022684310019 0.0948453608247423 0.180473372781065 0.17737003058104 0.124087591240876 0.11969111969112 0.144578313253012 0.149797570850202 0.2 0.145833333333333 0.0263157894736842 0.16
"Olfr1278" 0.00894187779433681 0.00932835820895522 0.00189035916824197 0.00618556701030928 0.014792899408284 0 0.0072992700729927 0.00772200772200772 0.00803212851405622 0.0161943319838057 0 0.0208333333333333 0 0.04
"Chrd" 0.0014903129657228 0.00186567164179104 0.0113421550094518 0.00412371134020619 0 0 0.0072992700729927 0 0 0.0121457489878543 0 0 0 0
"Ermap" 0.0163934426229508 0.0130597014925373 0.0226843100189036 0.0123711340206186 0.0236686390532544 0.00611620795107034 0.0182481751824818 0.0115830115830116 0.0160642570281124 0.0121457489878543 0.0181818181818182 0 0 0.12
"Trmu" 0.00596125186289121 0.00746268656716418 0.00189035916824197 0.0164948453608247 0.0118343195266272 0.0152905198776758 0.010948905109489 0.00386100386100386 0.00401606425702811 0.0202429149797571 0 0.0208333333333333 0 0.08
"Nrp2" 0.0029806259314456 0.0111940298507463 0.0056710775047259 0.127835051546392 0.0029585798816568 0.00611620795107034 0.062043795620438 0 0.00401606425702811 0 0 0.0416666666666667 0.0263157894736842 0
"Ech1" 0.0968703427719821 0.300373134328358 0.102079395085066 0.167010309278351 0.153846153846154 0.140672782874618 0.197080291970803 0.0694980694980695 0.273092369477912 0.242914979757085 0.327272727272727 0.145833333333333 0.157894736842105 0.12
"Hsd11b1" 0.0476900149031297 0.274253731343284 0.0945179584120983 0.00412371134020619 0.103550295857988 0.244648318042813 0.0072992700729927 0.0308880308880309 0.104417670682731 0.0566801619433198 0.690909090909091 0.0416666666666667 0.0526315789473684 0.12
"Slc19a1" 0.0104321907600596 0.0242537313432836 0.00756143667296786 0.00618556701030928 0.00591715976331361 0.0244648318042813 0 0.00386100386100386 0.0240963855421687 0.0283400809716599 0 0 0 0.12
"Wbp11" 0.248882265275708 0.164179104477612 0.0775047258979206 0.105154639175258 0.121301775147929 0.0917431192660551 0.072992700729927 0.200772200772201 0.136546184738956 0.311740890688259 0.181818181818182 0.145833333333333 0.0263157894736842 0.12
"Dnpep" 0.0715350223546945 0.0932835820895522 0.0207939508506616 0.0680412371134021 0.0798816568047337 0.055045871559633 0.0766423357664234 0.0463320463320463 0.0441767068273092 0.157894736842105 0.0909090909090909 0.0833333333333333 0 0.2
"Chkb" 0.128166915052161 0.115671641791045 0.0831758034026465 0.0907216494845361 0.0828402366863905 0.0611620795107034 0.0291970802919708 0.0386100386100386 0.0281124497991968 0.0931174089068826 0.145454545454545 0.0625 0 0.12
"Riok1" 0.153502235469449 0.350746268656716 0.187145557655955 0.0639175257731959 0.201183431952663 0.168195718654434 0.14963503649635 0.150579150579151 0.293172690763052 0.149797570850202 0.581818181818182 0.166666666666667 0.0526315789473684 0.24
"Itga2b" 0.0119225037257824 0.00746268656716418 0.0207939508506616 0.00206185567010309 0 0.00917431192660551 0.0072992700729927 0.00386100386100386 0.00401606425702811 0.0283400809716599 0.0363636363636364 0 0 0
"Immt" 0.101341281669151 0.141791044776119 0.12476370510397 0.218556701030928 0.144970414201183 0.134556574923547 0.116788321167883 0.162162162162162 0.152610441767068 0.37246963562753 0.236363636363636 0.0833333333333333 0.0263157894736842 0.16
"Pot1a" 0.0283159463487332 0.0559701492537313 0.0680529300567108 0.0329896907216495 0.0828402366863905 0.0397553516819572 0.0182481751824818 0.0463320463320463 0.0240963855421687 0.0526315789473684 0.0363636363636364 0.0416666666666667 0 0.04
"Pea15a" 0.0268256333830104 0.132462686567164 0.0170132325141777 0.404123711340206 0.014792899408284 0.0642201834862385 0.145985401459854 0.0463320463320463 0.116465863453815 0.00809716599190283 0.127272727272727 0.104166666666667 0 0.04
"Ccdc127" 0.0402384500745156 0.0652985074626866 0.0756143667296786 0.0556701030927835 0.0473372781065089 0.0856269113149847 0.0328467153284672 0.0424710424710425 0.0602409638554217 0.117408906882591 0.0181818181818182 0.145833333333333 0.0526315789473684 0.04
"Hs2st1" 0.0208643815201192 0.0279850746268657 0.107750472589792 0.0432989690721649 0.127218934911243 0.0428134556574924 0.0291970802919708 0.0115830115830116 0.0963855421686747 0.133603238866397 0.0181818181818182 0.0416666666666667 0 0.16
"Vps13a" 0.0685543964232489 0.126865671641791 0.0888468809073724 0.0412371134020619 0.0473372781065089 0.125382262996942 0.0693430656934307 0.0501930501930502 0.0682730923694779 0.0728744939271255 0.145454545454545 0.1875 0 0.16
"Pdcl3" 0.0625931445603577 0.158582089552239 0.0396975425330813 0.150515463917526 0.0798816568047337 0.137614678899083 0.105839416058394 0.0733590733590734 0.136546184738956 0.218623481781377 0.327272727272727 0.145833333333333 0 0.24
"Copa" 0.0819672131147541 0.141791044776119 0.107750472589792 0.154639175257732 0.20414201183432 0.125382262996942 0.153284671532847 0.0926640926640927 0.14859437751004 0.182186234817814 0.163636363636364 0.104166666666667 0.0263157894736842 0.24
"Tnfrsf1b" 0.119225037257824 0.330223880597015 0.0434782608695652 0.311340206185567 0.0236686390532544 0.100917431192661 0.178832116788321 0.0540540540540541 0.313253012048193 0.0202429149797571 0.345454545454545 0.354166666666667 0.789473684210526 0.32
"Nnat" 0.0014903129657228 0 0 0.00206185567010309 0 0.00305810397553517 0.00364963503649635 0 0 0 0 0 0 0
"Map4k5" 0.014903129657228 0.00559701492537313 0.0207939508506616 0.0164948453608247 0.00887573964497041 0.00611620795107034 0.0072992700729927 0.0193050193050193 0.0240963855421687 0.0242914979757085 0 0.0208333333333333 0 0
"Tcof1" 0.120715350223547 0.125 0.204158790170132 0.129896907216495 0.224852071005917 0.165137614678899 0.0802919708029197 0.108108108108108 0.112449799196787 0.437246963562753 0.109090909090909 0.208333333333333 0.0263157894736842 0.44
"Eif4enif1" 0.0685543964232489 0.0615671641791045 0.0793950850661626 0.0288659793814433 0.0502958579881657 0.0428134556574924 0.0474452554744526 0.0617760617760618 0.0562248995983936 0.109311740890688 0.0909090909090909 0.0416666666666667 0 0.04
"Got1" 0.23397913561848 0.240671641791045 0.056710775047259 0.319587628865979 0.0177514792899408 0.186544342507645 0.510948905109489 0.0965250965250965 0.200803212851406 0.0526315789473684 0.127272727272727 0.166666666666667 0.0526315789473684 0.04
"Adgrg1" 0 0.00373134328358209 0.00189035916824197 0 0.029585798816568 0 0.00364963503649635 0 0 0.0323886639676113 0 0 0 0.32
"Aurkb" 0 0.00186567164179104 0.00378071833648393 0.0144329896907217 0 0 0.0182481751824818 0.00386100386100386 0 0.546558704453441 0.0181818181818182 0 0 0.04
"Coro1b" 0.00894187779433681 0.0111940298507463 0.00378071833648393 0.0206185567010309 0.0177514792899408 0.00917431192660551 0.0328467153284672 0.00386100386100386 0.0240963855421687 0.0161943319838057 0.0181818181818182 0 0 0.04
"Tm9sf2" 0.0640834575260805 0.0988805970149254 0.0226843100189036 0.125773195876289 0.0236686390532544 0.0825688073394495 0.0583941605839416 0.0424710424710425 0.0562248995983936 0.0809716599190283 0.0545454545454545 0.0208333333333333 0.0789473684210526 0.16
"Arap1" 0.0476900149031297 0.0354477611940298 0.0170132325141777 0.150515463917526 0.0236686390532544 0.0214067278287462 0.0364963503649635 0.0308880308880309 0.0240963855421687 0.0202429149797571 0.0363636363636364 0.0833333333333333 0 0
"Psma4" 0.143070044709389 0.272388059701493 0.137996219281664 0.34020618556701 0.195266272189349 0.253822629969419 0.441605839416058 0.1003861003861 0.200803212851406 0.663967611336032 0.490909090909091 0.1875 0.131578947368421 0.52
"Ap1g1" 0.029806259314456 0.0373134328358209 0.0189035916824197 0.0494845360824742 0.0236686390532544 0.0336391437308868 0.0364963503649635 0.0193050193050193 0.0281124497991968 0.0323886639676113 0.109090909090909 0.0208333333333333 0 0.08
"Surf6" 0.0283159463487332 0.0317164179104478 0.0302457466918715 0.0103092783505155 0.0414201183431953 0.055045871559633 0.0291970802919708 0.0154440154440154 0.036144578313253 0.0526315789473684 0.0363636363636364 0.0833333333333333 0 0.04
"Nbr1" 0.0596125186289121 0.0485074626865672 0.0586011342155009 0.0494845360824742 0.0443786982248521 0.0458715596330275 0.0291970802919708 0.0193050193050193 0.0602409638554217 0.0566801619433198 0.0545454545454545 0.125 0 0.12
"Gm11032" 0.0104321907600596 0.0111940298507463 0.0207939508506616 0.0123711340206186 0.00591715976331361 0.00917431192660551 0.0072992700729927 0.0154440154440154 0 0.00404858299595142 0 0 0 0
"Iglc2" 2.6274217585693 0.0746268656716418 0 0.103092783505155 0 0.0152905198776758 0.178832116788321 1.22779922779923 0.036144578313253 0.0364372469635627 0 8.4375 0.0263157894736842 0
"Adal" 0.0163934426229508 0.00746268656716418 0.00945179584120983 0.0103092783505155 0.0207100591715976 0.0122324159021407 0.0072992700729927 0 0.00401606425702811 0.0323886639676113 0 0.0208333333333333 0 0
"Hyal2" 0 0.00186567164179104 0.00189035916824197 0.022680412371134 0 0.00305810397553517 0.0145985401459854 0 0.00803212851405622 0.0202429149797571 0 0 0 0
"Eps8" 0.0104321907600596 0 0.0226843100189036 0.362886597938144 0 0 0.397810218978102 0.00772200772200772 0.00803212851405622 0.00809716599190283 0 0.125 0.0526315789473684 0
"Repin1" 0.0029806259314456 0.0111940298507463 0.00756143667296786 0.00824742268041237 0.0029585798816568 0.00611620795107033 0.0072992700729927 0.00772200772200772 0 0.00809716599190283 0.0363636363636364 0 0 0.16
"Narfl" 0.0163934426229508 0.0242537313432836 0.0056710775047259 0.0329896907216495 0.0236686390532544 0.055045871559633 0.0364963503649635 0.027027027027027 0.0160642570281124 0.0404858299595142 0 0 0 0.08
"Brpf3" 0.0640834575260805 0.041044776119403 0.0434782608695652 0.0556701030927835 0.0236686390532544 0.0244648318042813 0.0255474452554745 0.0424710424710425 0.0642570281124498 0.0283400809716599 0.0181818181818182 0.0208333333333333 0 0.12
"Usp6nl" 0.0387481371087928 0.00373134328358209 0.00945179584120983 0.0268041237113402 0.0207100591715976 0.00305810397553517 0.0291970802919708 0.0193050193050193 0.0321285140562249 0.00809716599190283 0 0.0416666666666667 0 0
"Cdc7" 0.0193740685543964 0.00932835820895522 0.00756143667296786 0.00206185567010309 0.00887573964497041 0.00917431192660551 0.00364963503649635 0.00386100386100386 0.0120481927710843 0.202429149797571 0 0.0416666666666667 0.0263157894736842 0.04
"Tarm1" 0.00447093889716841 0.00373134328358209 0.0302457466918715 0.0412371134020619 0.00591715976331361 0.0122324159021407 0 0 0.0200803212851406 0.00404858299595142 0.0181818181818182 0.0208333333333333 0.0526315789473684 0
"Ptpn23" 0.0268256333830104 0.0149253731343284 0.0170132325141777 0.0494845360824742 0.00591715976331361 0.00611620795107034 0.0364963503649635 0.027027027027027 0.0200803212851406 0.0121457489878543 0.0181818181818182 0.0208333333333333 0.0789473684210526 0
"Zfp771" 0.0208643815201192 0.0261194029850746 0.00945179584120983 0.0391752577319588 0.0325443786982249 0.0152905198776758 0.0364963503649635 0.027027027027027 0.0522088353413655 0.11336032388664 0.0727272727272727 0.0625 0 0.12
"Bet1l" 0.0894187779433681 0.0970149253731343 0.0680529300567108 0.0701030927835052 0.0532544378698225 0.0856269113149847 0.0364963503649635 0.0501930501930502 0.0602409638554217 0.0445344129554656 0.0909090909090909 0.125 0.0789473684210526 0.16
"Clptm1" 0.0640834575260805 0.0783582089552239 0.0453686200378072 0.117525773195876 0.109467455621302 0.0581039755351682 0.204379562043796 0.0617760617760618 0.144578313253012 0.117408906882591 0.0727272727272727 0.166666666666667 0.0526315789473684 0.16
"Borcs5" 0.0134128166915052 0.0466417910447761 0.0132325141776938 0.0329896907216495 0.029585798816568 0.0305810397553517 0.0291970802919708 0.0193050193050193 0.0240963855421687 0.0404858299595142 0.0727272727272727 0.0625 0 0.08
"Pramef8" 0.0253353204172876 0.0373134328358209 0.0226843100189036 0.022680412371134 0.0473372781065089 0.0214067278287462 0.0109489051094891 0.00386100386100386 0.0401606425702811 0.0526315789473684 0.0363636363636364 0 0 0.08
"Foxj3" 0.0640834575260805 0.0335820895522388 0.0472589792060491 0.0268041237113402 0.029585798816568 0.0856269113149847 0.0401459854014599 0.027027027027027 0.0642570281124498 0.0566801619433198 0.0363636363636364 0.145833333333333 0 0.04
"Inpp5d" 0.333830104321908 0.246268656716418 0.137996219281664 0.2 0.130177514792899 0.116207951070336 0.222627737226277 0.281853281853282 0.305220883534137 0.0728744939271255 0.309090909090909 0.5 0.105263157894737 0.2
"Pagr1a" 0.0014903129657228 0.0130597014925373 0.0113421550094518 0.00206185567010309 0.00591715976331361 0.0122324159021407 0.0072992700729927 0 0.0200803212851406 0 0 0 0 0
"Hspa5" 0.955290611028316 0.718283582089552 0.837429111531191 1.4639175257732 0.381656804733728 0.755351681957186 0.978102189781022 0.644787644787645 1.04819277108434 0.421052631578947 0.618181818181818 0.666666666666667 0.763157894736842 0.96
"Il16" 0.0581222056631893 0.263059701492537 0.24007561436673 0.0721649484536082 0.402366863905325 0.327217125382263 0.0583941605839416 0.0540540540540541 0.0843373493975904 0.319838056680162 0.290909090909091 0.0833333333333333 0.289473684210526 0.2
"Rapgefl1" 0.00596125186289121 0.0111940298507463 0.0151228733459357 0.00206185567010309 0.0177514792899408 0.0122324159021407 0.00364963503649635 0.00386100386100386 0 0.00404858299595142 0 0 0 0
"Nfrkb" 0.0491803278688525 0.0764925373134328 0.156899810964083 0.0391752577319588 0.14792899408284 0.100917431192661 0.0291970802919708 0.0772200772200772 0.0923694779116466 0.129554655870445 0.163636363636364 0.0833333333333333 0 0.4
