"0" "1" "2" "3" "4" "5" "6" "7" "8" "9"
"Pfdn6" 0.11340206185567 0.261363636363636 0.26865671641791 0.18 0.0930232558139535 0.238095238095238 0.25 0.114285714285714 0.333333333333333 0.235294117647059
"Cep128" 0 0 0 0 0.0465116279069767 0 0 0.0285714285714286 0 0
"Nek1" 0 0.0454545454545454 0.0149253731343284 0.04 0.0465116279069767 0.0238095238095238 0.025 0.0571428571428571 0.0476190476190476 0.0588235294117647
"Ccar2" 0 0.0340909090909091 0 0.04 0.0232558139534884 0.0476190476190476 0 0.0857142857142857 0 0.0588235294117647
"Pex12" 0.0103092783505155 0.0227272727272727 0.0149253731343284 0 0 0.0476190476190476 0 0.0857142857142857 0 0
"Phf3" 0.0206185567010309 0.0568181818181818 0.0149253731343284 0.14 0.0697674418604651 0.0952380952380952 0.175 0.114285714285714 0.0952380952380952 0.235294117647059
"Pcbp2" 0.0515463917525773 0.159090909090909 0.313432835820895 0.26 0.186046511627907 0.119047619047619 0.4 0.314285714285714 0.476190476190476 0.470588235294118
"Golph3" 0.0206185567010309 0.125 0.208955223880597 0.18 0.116279069767442 0.142857142857143 0.225 0.171428571428571 0.142857142857143 0.352941176470588
"Tnnt2" 0.0618556701030928 0 0 0 0 0.0952380952380952 0 0 0 0
"Ankrd13d" 0.0103092783505155 0 0.0149253731343284 0.02 0 0.0238095238095238 0 0 0 0
"Luc7l3" 0.391752577319588 0.181818181818182 0.134328358208955 0.28 0.13953488372093 0.19047619047619 0.2 0.314285714285714 0.142857142857143 0.411764705882353
"Ypel3" 1.02061855670103 1.25 0.611940298507463 1.3 2.95348837209302 0.404761904761905 0.375 0.828571428571429 1 1.05882352941176
"Mapk8" 0 0.0568181818181818 0.0298507462686567 0.06 0.0465116279069767 0.0476190476190476 0.075 0.0857142857142857 0 0
"Amn1" 0.0309278350515464 0.0454545454545455 0.0746268656716418 0.08 0.13953488372093 0.142857142857143 0.025 0 0 0.352941176470588
"Prss23" 0.350515463917526 0.613636363636364 0 0 0 0.0238095238095238 0 1.34285714285714 0 3.23529411764706
"Ccdc22" 0 0 0.0447761194029851 0 0 0.0476190476190476 0 0 0 0
"Mcm3ap" 0 0.0227272727272727 0 0.04 0.0465116279069767 0.0238095238095238 0 0.0857142857142857 0.0476190476190476 0.0588235294117647
"Znhit6" 0 0.0568181818181818 0.0298507462686567 0.02 0.0232558139534884 0.214285714285714 0.075 0.0571428571428571 0.0476190476190476 0.0588235294117647
"Ndufb5" 0.979381443298969 0.931818181818182 0.835820895522388 0.72 0.162790697674419 0.666666666666667 0.7 0.771428571428571 0.571428571428571 0.647058823529412
"Ramp2" 0.371134020618557 0.806818181818182 0.0149253731343284 0 0 0.19047619047619 0.025 8.37142857142857 0.0476190476190476 1.35294117647059
"Camk2g" 0.0206185567010309 0.0795454545454545 0.0149253731343284 0.06 0 0.0952380952380952 0.025 0.0571428571428571 0.0952380952380952 0.176470588235294
"Ccdc50" 0.0618556701030928 0.0681818181818182 0.134328358208955 0.24 0 0.0714285714285714 0.2 0.257142857142857 0.0952380952380952 0.294117647058823
"Rad17" 0.0206185567010309 0.0227272727272727 0.0298507462686567 0.02 0 0.119047619047619 0.075 0.2 0.0476190476190476 0.117647058823529
"Rps27a" 3.4020618556701 3.13636363636364 3.98507462686567 7.72 4.18604651162791 2.92857142857143 6.775 4.62857142857143 6.52380952380952 4.11764705882353
"Sardh" 0.0206185567010309 0.0113636363636364 0 0 0 0.0238095238095238 0 0.142857142857143 0 0
"Lss" 0.0206185567010309 0.0113636363636364 0 0 0 0 0.025 0.0285714285714286 0 0.117647058823529
"Hibadh" 0.0309278350515464 0.170454545454545 0.164179104477612 0.1 0.0232558139534884 0.0952380952380952 0.05 0.142857142857143 0.238095238095238 0.0588235294117647
"Ssbp2" 0.0309278350515464 0.136363636363636 0.0298507462686567 0.04 0.0232558139534884 0.166666666666667 0.075 0.0571428571428571 0 0.294117647058824
"2410002F23Rik" 0.0206185567010309 0.0795454545454545 0.0149253731343284 0.02 0 0.0476190476190476 0 0.114285714285714 0.0476190476190476 0
"Josd2" 0.185567010309278 0.125 0.134328358208955 0.14 0.186046511627907 0.357142857142857 0.2 0.257142857142857 0.0476190476190476 0.470588235294118
"Tcf3" 0.0103092783505155 0.102272727272727 0.104477611940299 0.02 0.0232558139534884 0.166666666666667 0.2 0.257142857142857 0.142857142857143 0.117647058823529
"Atf2" 0.0103092783505155 0.0568181818181818 0.0746268656716418 0.08 0.0697674418604651 0.0714285714285714 0.075 0.171428571428571 0.0476190476190476 0.117647058823529
"Togaram1" 0.0618556701030928 0.0113636363636364 0.0149253731343284 0.02 0.0232558139534884 0.0238095238095238 0 0.0285714285714286 0.0476190476190476 0.0588235294117647
"Ankrd33b" 0 0 0.0298507462686567 0.04 0.581395348837209 0 0.025 0.114285714285714 0.0952380952380952 0
"Hjurp" 0.0309278350515464 0.0681818181818182 0 0.02 0.186046511627907 0.0238095238095238 0 0.171428571428571 0 0.0588235294117647
"Sema4d" 0 0 0.194029850746269 0.6 0.255813953488372 0 0.225 0.114285714285714 0.285714285714286 0
"Ikzf2" 0.0515463917525773 0 0 0 0 0 0 0.0571428571428571 0.333333333333333 0.0588235294117647
"Ssr2" 0.608247422680412 0.965909090909091 0.432835820895522 0.36 0.13953488372093 0.928571428571428 0.325 0.628571428571429 0.428571428571429 0.411764705882353
"Ctdspl2" 0.0309278350515464 0.0681818181818182 0.134328358208955 0.14 0 0.119047619047619 0.05 0.114285714285714 0 0.176470588235294
"Atp13a2" 0.0206185567010309 0.0340909090909091 0.552238805970149 0.1 0.0465116279069767 0 0.025 0.114285714285714 0 0.0588235294117647
"Nmi" 0.11340206185567 0.125 0.17910447761194 0.1 0.0232558139534884 0.0952380952380952 0.125 0.0857142857142857 0.333333333333333 0
"Smox" 0.0824742268041237 0.125 0.134328358208955 0.34 0.558139534883721 0 0.1 0.0285714285714286 0.238095238095238 0.176470588235294
"Pan3" 0.11340206185567 0.159090909090909 0.208955223880597 0.38 0.186046511627907 0.0476190476190476 0.45 0.2 0.333333333333333 0.411764705882353
"Gart" 0.0515463917525773 0.0227272727272727 0.0447761194029851 0 0 0.0714285714285714 0.125 0.114285714285714 0.0476190476190476 0.176470588235294
"Ube2m" 0.0309278350515464 0.0909090909090909 0.26865671641791 0.16 0.0930232558139535 0.19047619047619 0.15 0.285714285714286 0.285714285714286 0.529411764705882
"2610002M06Rik" 0.0206185567010309 0.0227272727272727 0.104477611940299 0.04 0.0697674418604651 0.0476190476190476 0.1 0.114285714285714 0 0.117647058823529
"Mefv" 0.0412371134020618 0 0.0149253731343284 0.08 0.0465116279069767 0 0.075 0 0 0
"Srsf11" 0.164948453608247 0.204545454545455 0.283582089552239 0.36 0 0.166666666666667 0.25 0.485714285714286 0.333333333333333 0.294117647058824
"Atp5h" 2.11340206185567 1.57954545454545 1.97014925373134 2.4 1.06976744186047 1.88095238095238 1.775 1.94285714285714 2.52380952380952 1.17647058823529
"Cd34" 0.443298969072165 0.670454545454545 0 0 0 0.309523809523809 0 1.68571428571429 0 3.29411764705882
"Ubn2" 0.103092783505155 0.0681818181818182 0.0298507462686567 0.3 0.0232558139534884 0.0714285714285714 0.175 0.114285714285714 0.19047619047619 0.117647058823529
"Pkhd1l1" 0.0824742268041237 0.0454545454545455 0 0 0 0 0 0.114285714285714 0 0
"Atp11b" 0.0515463917525773 0.0681818181818182 0.0149253731343284 0.1 0.0465116279069767 0.0238095238095238 0.075 0.0571428571428571 0.142857142857143 0
"CAAA01147332.1" 0 0.0454545454545455 0.0149253731343284 0.02 0 0 0 0.0857142857142857 0.0476190476190476 0
"Drosha" 0.0721649484536082 0.0681818181818182 0.0597014925373134 0.06 0 0.0238095238095238 0 0.0285714285714286 0.0476190476190476 0.235294117647059
"Pign" 0.0103092783505155 0.0340909090909091 0.0298507462686567 0.06 0.0232558139534884 0.0714285714285714 0 0.0857142857142857 0 0.176470588235294
"Tgfbrap1" 0.0515463917525773 0.0227272727272727 0.0298507462686567 0 0 0 0.05 0.0571428571428571 0 0
"Csf2ra" 0.0927835051546392 0.0113636363636364 0.850746268656716 0.68 0.255813953488372 0.0952380952380952 0.625 0.0285714285714286 0 0.0588235294117647
"Acp2" 0.0103092783505155 0.0795454545454545 0.164179104477612 0.16 0 0.0714285714285714 0.05 0.0285714285714286 0 0
"Ttll1" 0.0206185567010309 0.0227272727272727 0.0447761194029851 0 0 0.142857142857143 0.05 0.0571428571428571 0.0476190476190476 0.0588235294117647
"Ank3" 0.0103092783505155 0.0113636363636364 0.0149253731343284 0 0.0465116279069767 0 0 0.0285714285714286 0 0
"Ythdf3" 0.0721649484536082 0.0909090909090909 0.164179104477612 0.12 0.162790697674419 0.0476190476190476 0.05 0.114285714285714 0.0952380952380952 0.294117647058824
"Cnksr3" 0 0 0.0597014925373134 0 0 0.0238095238095238 0 0 0 0
"Odf2" 0.0515463917525773 0 0.0149253731343284 0 0.0232558139534884 0.0476190476190476 0.05 0.0285714285714286 0.238095238095238 0
"Spop" 0.134020618556701 0.170454545454545 0.17910447761194 0.58 0.232558139534884 0.261904761904762 0.45 0.457142857142857 0.333333333333333 0.470588235294118
"Ltbp3" 0.0206185567010309 0.318181818181818 0 0.02 0.0232558139534884 0.571428571428571 0 0.342857142857143 0 0.176470588235294
"Ccnb1" 0.0206185567010309 0 0.0298507462686567 0 0 0 0.05 0.142857142857143 0.0476190476190476 0
"D130007C19Rik" 0.0309278350515464 0.0340909090909091 0 0.02 0 0 0 0 0 0
"Pnpla7" 0.0309278350515464 0 0.0746268656716418 0.08 0.13953488372093 0 0.075 0.0285714285714286 0.0952380952380952 0
"Abca1" 0.0412371134020618 0.181818181818182 0.611940298507463 0.18 0.0232558139534884 0.0952380952380952 0.05 0.314285714285714 0.0952380952380952 0.529411764705882
"Pknox1" 0 0.0113636363636364 0.0597014925373134 0.06 0.0232558139534884 0.0238095238095238 0.025 0.0285714285714286 0.0476190476190476 0.0588235294117647
"Gtf2h4" 0.0103092783505155 0.0227272727272727 0.0597014925373134 0.06 0 0.119047619047619 0.075 0.114285714285714 0 0
"Usb1" 0.0103092783505155 0.0454545454545455 0.119402985074627 0.08 0 0.0476190476190476 0.05 0 0.142857142857143 0.0588235294117647
"Chchd3" 0.0103092783505155 0.159090909090909 0.149253731343284 0.16 0.0465116279069767 0.214285714285714 0.175 0.314285714285714 0.285714285714286 0.235294117647059
"Exoc4" 0.0309278350515464 0.0795454545454545 0.0447761194029851 0 0 0.119047619047619 0.075 0.171428571428571 0.142857142857143 0.176470588235294
"Pisd" 0 0.0795454545454545 0.194029850746269 0.1 0.0465116279069767 0.0476190476190476 0.15 0.342857142857143 0.0952380952380952 0.176470588235294
"Grik5" 0.0103092783505155 0.0113636363636364 0 0 0 0.119047619047619 0 0 0 0
"Rfxap" 0.0309278350515464 0.0909090909090909 0.164179104477612 0.32 0.0465116279069767 0.0714285714285714 0.325 0.171428571428571 0.19047619047619 0.117647058823529
"Lancl1" 0 0.193181818181818 0.0597014925373134 0.02 0 0.119047619047619 0.05 0.0857142857142857 0 0.235294117647059
"Aldh16a1" 0.0515463917525773 0.0454545454545454 0.104477611940299 0.08 0.0232558139534884 0.0714285714285714 0.05 0.0285714285714286 0 0.117647058823529
"Wac" 0.0515463917525773 0.136363636363636 0.0895522388059701 0.3 0.0697674418604651 0.0714285714285714 0.225 0.257142857142857 0.19047619047619 0.411764705882353
"Tmem206" 0.0103092783505155 0 0.0597014925373134 0.06 0 0 0.1 0.0285714285714286 0 0
"Trps1" 0.0824742268041237 0.0568181818181818 0.164179104477612 0.52 0.27906976744186 0.285714285714286 0.3 0.0285714285714286 0.142857142857143 0.117647058823529
"Selenoi" 0 0.0227272727272727 0 0.02 0 0.0238095238095238 0.025 0.0571428571428571 0 0.117647058823529
"Vmn1r58" 0.0103092783505155 0.0113636363636364 0.0447761194029851 0.02 0.0697674418604651 0 0.025 0 0.0476190476190476 0
"Matk" 0 0 0.17910447761194 0 0 0 0.15 0 0.19047619047619 0
"Fam117a" 0 0.0113636363636364 0 0.06 0 0.0476190476190476 0.025 0.0571428571428571 0 0
"Npepl1" 0.0103092783505155 0.0568181818181818 0.253731343283582 0.08 0 0.119047619047619 0.2 0.2 0.0952380952380952 0.235294117647059
"Ankrd1" 0 0.0227272727272727 0.0149253731343284 0 0 0.0238095238095238 0 0.285714285714286 0 0
"Hnmt" 0 0.0113636363636364 0.0149253731343284 0 0 0 0 0.0285714285714286 0 0.0588235294117647
"Lig1" 0 0.0113636363636364 0.0298507462686567 0 0 0.0238095238095238 0.125 0.171428571428571 0.238095238095238 0
"Ankrd50" 0.0206185567010309 0.0227272727272727 0 0 0 0.0238095238095238 0.05 0.0285714285714286 0 0
"Wnk1" 0.206185567010309 0.215909090909091 0.492537313432836 0.28 0.604651162790698 0.261904761904762 1.025 0.371428571428571 0.857142857142857 0.529411764705882
"Sorbs2" 0.0721649484536082 0 0 0.02 0 0.0476190476190476 0 0.514285714285714 0 0.0588235294117647
"Ctnnd1" 0.0309278350515464 0.0909090909090909 0.119402985074627 0.06 0 0.0476190476190476 0.025 0.228571428571429 0 0.411764705882353
"Acp6" 0.0103092783505155 0.0227272727272727 0.0298507462686567 0.08 0 0.0952380952380952 0 0.171428571428571 0.0952380952380952 0
"Prodh" 0 0 0.0149253731343284 0 0 0 0.025 0.0285714285714286 0 0
"Cfap45" 0 0 0 0.02 0.116279069767442 0.0238095238095238 0 0.0857142857142857 0 0
"Mrrf" 0.0824742268041237 0.113636363636364 0.0597014925373134 0.02 0 0.0476190476190476 0.025 0.114285714285714 0.0476190476190476 0.294117647058824
"Ankrd16" 0 0.0340909090909091 0 0.04 0 0.0476190476190476 0 0.0857142857142857 0 0
"Spata1" 0 0 0 0.02 0 0.0238095238095238 0 0.0571428571428571 0 0.0588235294117647
"Med13l" 0.0309278350515464 0.102272727272727 0.104477611940299 0.24 0.0930232558139535 0.166666666666667 0.225 0.0571428571428571 0.0476190476190476 0.352941176470588
"Kdm3b" 0 0.0227272727272727 0.0597014925373134 0.06 0.0697674418604651 0.0476190476190476 0.025 0 0.19047619047619 0.117647058823529
"Dpy19l3" 0 0.0113636363636364 0 0 0 0.0476190476190476 0.05 0 0 0
"Lcp1" 0.154639175257732 0 1.17910447761194 1.22 3.7906976744186 0.0714285714285714 0.65 0.0571428571428571 1.23809523809524 0.117647058823529
"Mbtd1" 0 0.0227272727272727 0.0447761194029851 0.18 0.0697674418604651 0 0.15 0.0285714285714286 0 0.0588235294117647
"Nsun5" 0 0.0113636363636364 0.0149253731343284 0 0 0 0.025 0.0285714285714286 0.0476190476190476 0
"Cuedc2" 0.154639175257732 0.25 0.641791044776119 0.2 0.116279069767442 0.333333333333333 0.2 0.342857142857143 0.0952380952380952 0.235294117647059
"Ago1" 0 0.0340909090909091 0.0298507462686567 0.02 0 0 0 0.142857142857143 0 0.117647058823529
"Fam98c" 0.0103092783505155 0.0568181818181818 0 0.1 0 0.0952380952380952 0.1 0 0 0.117647058823529
"Nckap1" 0.0412371134020619 0.193181818181818 0 0.02 0 0.19047619047619 0 0.285714285714286 0 0.411764705882353
"Oasl2" 0.0103092783505155 0.0454545454545455 0.0746268656716418 0.02 0.418604651162791 0 0.05 0 0 0.235294117647059
"Atg16l2" 0.0103092783505155 0.102272727272727 0.0298507462686567 0.04 0.0697674418604651 0.119047619047619 0.05 0 0.0476190476190476 0
"Sh3glb2" 0.123711340206186 0.0795454545454545 0.0597014925373134 0.04 0 0.357142857142857 0.1 0.257142857142857 0.19047619047619 0.235294117647059
"Trim56" 0 0.0227272727272727 0 0.04 0 0.0476190476190476 0 0.0857142857142857 0.0476190476190476 0.235294117647059
"Mras" 0.0206185567010309 0.0568181818181818 0 0 0 0.19047619047619 0 0.0571428571428571 0 0.0588235294117647
"Mrpl15" 0.11340206185567 0.136363636363636 0.298507462686567 0.06 0 0.238095238095238 0.15 0.371428571428571 0.19047619047619 0.176470588235294
"Plcd4" 0 0.0227272727272727 0 0 0 0 0.1 0 0 0.0588235294117647
"Capn1" 0.0309278350515464 0.0795454545454545 0.104477611940299 0.08 0.255813953488372 0.0714285714285714 0.075 0.114285714285714 0 0.235294117647059
"Arhgap39" 0 0 0 0.1 0 0.0238095238095238 0.025 0.0285714285714286 0.0476190476190476 0.0588235294117647
"Tango2" 0.0824742268041237 0.147727272727273 0.104477611940299 0.06 0 0.119047619047619 0.075 0 0.0476190476190476 0.0588235294117647
"Mrpl21" 0.185567010309278 0.25 0.149253731343284 0.28 0 0.142857142857143 0.275 0.0857142857142857 0.285714285714286 0.176470588235294
"Cpsf3" 0.0206185567010309 0.0568181818181818 0.0298507462686567 0.06 0.0232558139534884 0.142857142857143 0.125 0.171428571428571 0.0952380952380952 0.117647058823529
"Retreg2" 0.103092783505155 0.102272727272727 0.104477611940299 0.1 0.116279069767442 0.214285714285714 0.05 0.2 0.19047619047619 0.176470588235294
"Ap2m1" 0.247422680412371 0.443181818181818 0.671641791044776 0.26 0.162790697674419 0.714285714285714 0.4 0.628571428571429 0.238095238095238 0.529411764705882
"Sulf1" 0.0412371134020618 0.25 0.0149253731343284 0.08 0 0.785714285714286 0 0.857142857142857 0 0.823529411764706
"Tgds" 0.0103092783505155 0.0454545454545455 0.104477611940299 0 0.0232558139534884 0.166666666666667 0.025 0.2 0 0
"Bag5" 0.0103092783505155 0.159090909090909 0 0.04 0 0.142857142857143 0.025 0.114285714285714 0.0476190476190476 0.176470588235294
"Nars" 0.185567010309278 0.272727272727273 0.343283582089552 0.22 0.0232558139534884 0.285714285714286 0.325 0.142857142857143 0.238095238095238 0.235294117647059
"Lsg1" 0 0.0795454545454545 0.0447761194029851 0.06 0.0232558139534884 0.0238095238095238 0.05 0.0571428571428571 0.19047619047619 0
"Nfe2" 0 0 0 0.16 0.13953488372093 0 0.025 0.0285714285714286 0 0
"Hirip3" 0 0.0113636363636364 0.0149253731343284 0.02 0.0232558139534884 0.0476190476190476 0.025 0.0571428571428571 0 0.0588235294117647
"Rexo5" 0.0412371134020618 0 0 0.04 0 0.0238095238095238 0.025 0 0.0476190476190476 0
"Sema4a" 0.0103092783505155 0.0227272727272727 0.0746268656716418 0.04 0.186046511627907 0.0238095238095238 0.2 0.0285714285714286 0.333333333333333 0
"Sh3d21" 0 0 0 0 0 0 0.05 0.0285714285714286 0 0.0588235294117647
"Fam13b" 0.0206185567010309 0.0227272727272727 0.0298507462686567 0.06 0.0697674418604651 0 0.025 0 0.0476190476190476 0.176470588235294
"Fbxw2" 0.257731958762887 0.227272727272727 0.164179104477612 0.22 0.0697674418604651 0.238095238095238 0.175 0.4 0.285714285714286 0.411764705882353
"Nf1" 0.0309278350515464 0.0340909090909091 0.0447761194029851 0.02 0.0232558139534884 0.0952380952380952 0.05 0.114285714285714 0.0476190476190476 0.0588235294117647
"Snrk" 0.11340206185567 0.0681818181818182 0.0447761194029851 0.1 0.13953488372093 0.0238095238095238 0.1 0.257142857142857 0.0952380952380952 0.235294117647059
"Eomes" 0.0103092783505155 0 0 0 0 0.0238095238095238 0.025 0 0.0952380952380952 0
"L3mbtl2" 0.103092783505155 0.0113636363636364 0 0 0 0 0 0 0.0952380952380952 0
"Zfp346" 0 0.0227272727272727 0.0149253731343284 0 0 0 0.025 0.0285714285714286 0 0
"Cdc45" 0 0.0113636363636364 0.0149253731343284 0.04 0 0 0 0 0.142857142857143 0
"Usmg5" 1.22680412371134 1.42045454545455 1.3134328358209 1.24 0.953488372093023 1.33333333333333 1.425 1.45714285714286 1.9047619047619 0.647058823529412
"Clasrp" 0 0.0227272727272727 0.0149253731343284 0.04 0.0465116279069767 0.0476190476190476 0 0.0571428571428571 0.0476190476190476 0
"Olfr90" 0.0103092783505155 0.0113636363636364 0.0298507462686567 0.02 0 0 0 0.0285714285714286 0 0
"4930503L19Rik" 0.0206185567010309 0.0340909090909091 0.0597014925373134 0 0 0 0 0.0285714285714286 0 0
"Rab43" 0.0103092783505155 0.0340909090909091 0.0447761194029851 0.02 0 0 0.1 0 0.0476190476190476 0
"Rasgrf2" 0.0206185567010309 0 0 0 0 0 0.05 0.114285714285714 0 0
"Egr2" 0.0103092783505155 0.0454545454545454 0.0298507462686567 0 0 0.119047619047619 0.025 0 0 0.0588235294117647
"Sbno1" 0.0618556701030928 0.102272727272727 0.104477611940299 0.32 0.255813953488372 0.119047619047619 0.25 0.371428571428571 0.428571428571429 0
"Polr1b" 0 0 0 0.02 0 0 0.05 0.0285714285714286 0 0
"Fam234a" 0.0927835051546392 0.0568181818181818 0.208955223880597 0.14 0 0.0714285714285714 0.075 0.0857142857142857 0 0.117647058823529
"Rbp4" 0.0103092783505155 1.88636363636364 0 0 0.0232558139534884 0.166666666666667 0 0 0 0.176470588235294
"Ttc14" 0.0515463917525773 0.0909090909090909 0.134328358208955 0.24 0 0.0952380952380952 0.325 0.228571428571429 0.0476190476190476 0.117647058823529
"Eny2" 0.649484536082474 0.534090909090909 0.298507462686567 0.2 0.0697674418604651 0.619047619047619 0.3 0.714285714285714 0.333333333333333 0.352941176470588
"Sgip1" 0.185567010309278 0.0909090909090909 0.149253731343284 0.14 0.488372093023256 0.0476190476190476 0.225 0.371428571428571 0.809523809523809 0.117647058823529
"Vps50" 0.0103092783505155 0.0454545454545454 0.0895522388059701 0.08 0 0.0238095238095238 0.025 0.142857142857143 0.0476190476190476 0.117647058823529
"Fbxw11" 0.0515463917525773 0.0909090909090909 0.164179104477612 0.1 0 0.0238095238095238 0.025 0.114285714285714 0 0.117647058823529
"Brf2" 0 0.0340909090909091 0.0447761194029851 0.02 0 0.0714285714285714 0 0 0 0
"Vps39" 0 0.0113636363636364 0.0895522388059701 0.02 0 0.0952380952380952 0.05 0 0 0.117647058823529
"Det1" 0 0.0227272727272727 0.0597014925373134 0.02 0 0 0.1 0 0 0
