p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
6.74154935973687e-148	0.511086858015231	0.153	0.028	1.22399570175383e-143	0	Des
1.23791049670397e-147	0.290241865699776	0.791	0.576	2.24755029781573e-143	0	Psma3
1.59642707647933e-147	0.257120457924665	0.517	0.268	2.89847300005587e-143	0	Pigyl
4.51579742051771e-147	0.288277570822282	0.905	0.757	8.19888179669195e-143	0	Txn1
6.01589384439387e-147	0.273104630590675	0.572	0.322	1.09224568638815e-142	0	Pnkd
1.29205322050767e-146	0.284156080494978	0.778	0.554	2.34585182715373e-142	0	Rtraf
2.01401320210668e-146	0.273725684307327	0.594	0.346	3.65664236974488e-142	0	Psma6
1.72401435807268e-145	0.269554440283913	0.579	0.327	3.13012046851676e-141	0	Gna11
1.78387867987641e-145	0.287454510716498	0.855	0.662	3.23881013118362e-141	0	Hsbp1
1.40284220228093e-143	0.284303138963086	0.575	0.329	2.54700030246126e-139	0	Ech1
4.26584393294014e-143	0.278559269283586	0.895	0.746	7.74506624464612e-139	0	Nedd8
1.70898769711313e-142	0.266408702267704	0.505	0.266	3.10283806287859e-138	0	Ktn1
6.50616914372443e-142	0.288931159808527	0.689	0.438	1.18126006973461e-137	0	Cpq
8.21671448064293e-142	0.254512617786398	0.994	0.971	1.49182668110553e-137	0	Ptma
1.88628602411406e-141	0.263535544470968	0.524	0.285	3.42474090538149e-137	0	Ppp2r1a
5.57767397263017e-141	0.288729017428717	0.998	0.992	1.01268248647073e-136	0	Tpt1
9.69520430003347e-141	0.273593637241313	0.584	0.347	1.76026129271408e-136	0	Ndufs2
1.20350178515309e-140	0.278725536612142	0.865	0.702	2.18507784112395e-136	0	Ndufa1
1.97343303064439e-140	0.269793890148158	0.61	0.364	3.58296501043795e-136	0	Ppp1r2
5.73359679373854e-140	0.254783355182246	0.515	0.272	1.04099183387117e-135	0	Tmem123
9.60419789198343e-140	0.29167183014518	0.984	0.955	1.74373816926851e-135	0	Crip1
1.15195312404251e-139	0.26676581826771	0.693	0.455	2.09148609201159e-135	0	Ube2d2a
2.13773481899824e-139	0.265937750963697	0.585	0.343	3.88127133737321e-135	0	Spop
3.9454296017219e-139	0.256743832325072	0.472	0.241	7.16332198488627e-135	0	Emd
4.25843059733777e-139	0.271433753842757	0.624	0.382	7.73160659252646e-135	0	Timm8b
2.49227370188972e-138	0.250246781235574	0.982	0.94	4.52497213315097e-134	0	Rps17
5.9735399916778e-138	0.278949120789712	0.873	0.715	1.08455592088902e-133	0	Swi5
6.6891838803179e-138	0.263718083496659	0.559	0.319	1.21448822531052e-133	0	March2
9.28092157568069e-138	0.254129107839027	0.356	0.145	1.68504412128059e-133	0	Vcan
1.04864438518604e-137	0.275878969905531	0.874	0.715	1.90391874574377e-133	0	Romo1
1.19427029054889e-137	0.2728714616219	0.674	0.431	2.16831713952056e-133	0	Cetn3
2.43507721047891e-137	0.322360441630371	0.371	0.16	4.42112618334551e-133	0	Hspa1a
3.21614257009789e-137	0.276340299909959	0.703	0.478	5.83922845026973e-133	0	Rnf7
4.01933822728592e-137	0.250094694057326	0.963	0.906	7.29751048546032e-133	0	Rpl27
1.34003203017997e-136	0.279215166407772	0.734	0.506	2.43296215399475e-132	0	Ndufc2
1.72346019981853e-136	0.253249206811984	0.579	0.333	3.12911433879053e-132	0	Tsen34
2.21636081484891e-136	0.279134530992157	0.621	0.393	4.02402469543968e-132	0	Ndufs8
2.75799942145062e-136	0.269723292136086	0.597	0.358	5.00742374958575e-132	0	Banf1
2.98978407951838e-136	0.264176329757702	0.357	0.149	5.42825197477357e-132	0	Id4
4.48147851460466e-136	0.260036740479583	0.568	0.331	8.13657239111622e-132	0	Mrpl18
1.09485910900111e-135	0.254126361519625	0.978	0.936	1.98782619830242e-131	0	Rpl18
1.41265962204918e-135	0.315020489022882	0.609	0.359	2.56482480979248e-131	0	Btg2
1.52318800444708e-135	0.265918362674061	0.604	0.365	2.76550014087411e-131	0	Rab18
5.35463621992703e-135	0.264089545234724	0.616	0.369	9.72187752089951e-131	0	Celf2
1.32354806869125e-134	0.255367440930451	0.531	0.295	2.40303387351583e-130	0	Polr2m
2.71999339600197e-134	0.253393566594446	0.572	0.33	4.93842000978118e-130	0	Psmc5
5.63203971724919e-134	0.272028951609474	0.679	0.442	1.02255313106376e-129	0	Sfr1
6.75472465434831e-134	0.267643668942421	0.592	0.358	1.22638780824348e-129	0	Mapre1
7.99287715186342e-134	0.259092944523525	0.583	0.345	1.45118677569232e-129	0	Glo1
1.43075462913154e-133	0.259204787582991	0.5	0.268	2.59767810465122e-129	0	Idh2
2.52466190698386e-133	0.267138064756239	0.636	0.406	4.58377615831989e-129	0	Cwc15
3.19682303568209e-133	0.250843871195252	0.566	0.319	5.8041519035844e-129	0	Emp2
4.77105286841985e-133	0.2744930715051	0.69	0.466	8.66232358790308e-129	0	Mdh2
8.93148891462244e-133	0.251205354662443	0.485	0.254	1.62160112733885e-128	0	Mef2a
1.25752576447725e-132	0.256798522705445	0.704	0.47	2.2831637779849e-128	0	Mrps24
2.44393685528881e-132	0.265229546869729	0.674	0.438	4.43721175446236e-128	0	Ywhaz
2.66456013338896e-132	0.250127912554947	0.629	0.383	4.837775378181e-128	0	Skp1a
5.28969093004538e-132	0.26654139771526	0.606	0.372	9.6039628525904e-128	0	Psmd4
4.59146202319867e-131	0.26778291670136	0.745	0.529	8.3362584493195e-127	0	Serf2
5.82191606861301e-131	0.260792369403287	0.57	0.337	1.05702708141738e-126	0	Sod1
3.49058670329107e-130	0.256444331334611	0.539	0.309	6.33750921849526e-126	0	Psmc4
7.39003001063573e-130	0.266739507345021	0.854	0.68	1.34173384873102e-125	0	Psmb1
2.21836746802428e-129	0.258821133727633	0.519	0.283	4.02766797494488e-125	0	Fam198b
2.70513393067752e-129	0.285803642523773	0.759	0.54	4.91144116453811e-125	0	Prdx4
3.2769139696293e-129	0.251255830307626	0.5	0.273	5.94956500325896e-125	0	Pbrm1
1.54941105905988e-128	0.378350464592722	0.291	0.107	2.81311071882912e-124	0	Rgs5
4.63724207048559e-128	0.259293522853684	0.597	0.365	8.41937670317364e-124	0	Guk1
4.08767614987939e-127	0.251470989644026	0.489	0.271	7.42158481772101e-123	0	Wbp2
5.67869153184745e-126	0.252844176376979	0.991	0.961	1.03102323452222e-121	0	Rps20
