"0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12"
"Ubxn4" 0.616838487972509 0.766848816029144 0.787878787878788 0.771704180064309 0.777777777777778 0.580246913580247 0.645 0.683908045977011 0.510344827586207 0.720930232558139 0.884057971014493 0.448979591836735 0.761904761904762
"Snap47" 0.109965635738832 0.204007285974499 0.148760330578512 0.0803858520900321 0.205761316872428 0.193415637860082 0.185 0.0344827586206897 0.124137931034483 0.162790697674419 0.144927536231884 0.26530612244898 0.142857142857143
"Sbf1" 0.0343642611683849 0.0892531876138433 0.0633608815426997 0.0289389067524116 0.0823045267489712 0.037037037037037 0.13 0.0172413793103448 0.0758620689655172 0.0581395348837209 0.0144927536231884 0.0612244897959184 0.19047619047619
"Ckap5" 0.0670103092783505 0.154826958105647 0.146005509641873 0.0514469453376206 0.205761316872428 0.0987654320987654 0.185 0.0919540229885057 0.124137931034483 0.104651162790698 0.0869565217391304 0.122448979591837 0.285714285714286
"Stambp" 0.0549828178694158 0.182149362477231 0.151515151515152 0.128617363344051 0.185185185185185 0.111111111111111 0.12 0.0172413793103448 0.0758620689655172 0.186046511627907 0.0579710144927536 0.0612244897959184 0.0952380952380952
"Igf2bp1" 0.0120274914089347 0.0127504553734062 0.0165289256198347 0.00643086816720257 0.00823045267489712 0.00411522633744856 0.005 0.109195402298851 0 0.0116279069767442 0 0.0204081632653061 0.0476190476190476
"Fbxo5" 0.00343642611683849 0.0255009107468124 0.00275482093663912 0.00321543408360129 0.0205761316872428 0.00823045267489712 0.005 0 0 0.0116279069767442 0 0.0204081632653061 0.0476190476190476
"Rnf170" 0.0412371134020619 0.0619307832422587 0.0606060606060606 0.0385852090032154 0.0905349794238683 0.1440329218107 0.135 0 0.0275862068965517 0.0813953488372093 0.0144927536231884 0.0816326530612245 0
"Usp24" 0.0463917525773196 0.0728597449908925 0.0358126721763085 0.0353697749196141 0.0946502057613169 0.0493827160493827 0.075 0.028735632183908 0.0344827586206897 0.0232558139534884 0 0 0.142857142857143
"Mcmbp" 0.542955326460481 0.377049180327869 0.515151515151515 0.186495176848875 0.403292181069959 0.477366255144033 0.42 0.672413793103448 0.641379310344828 0.523255813953488 0.304347826086956 0.714285714285714 0.809523809523809
"Agl" 0.192439862542955 0.262295081967213 0.272727272727273 0.106109324758842 0.275720164609053 0.148148148148148 0.16 0.373563218390805 0.16551724137931 0.232558139534884 0.130434782608696 0.142857142857143 0.19047619047619
"Svil" 1.18556701030928 1.39708561020036 1.39944903581267 1.15434083601286 1.31275720164609 0.596707818930041 0.5 1.31609195402299 1.51034482758621 1.2906976744186 1.46376811594203 0.26530612244898 0.666666666666667
"Scn2b" 0.0893470790378007 0.0491803278688525 0.0881542699724518 0.00321543408360129 0.0781893004115226 0.119341563786008 0.075 0.028735632183908 0.096551724137931 0.0232558139534884 0.0579710144927536 0.0612244897959184 0
"Myo5a" 0.0343642611683849 0.034608378870674 0.068870523415978 0.0353697749196141 0.102880658436214 0.111111111111111 0.155 0.0459770114942529 0.0551724137931034 0.0697674418604651 0.0579710144927536 0.0612244897959184 0.333333333333333
"Sppl3" 0.15807560137457 0.176684881602914 0.190082644628099 0.115755627009646 0.205761316872428 0.139917695473251 0.145 0.655172413793103 0.151724137931034 0.232558139534884 0.159420289855072 0.122448979591837 0.19047619047619
"Zfp638" 0.163230240549828 0.240437158469945 0.195592286501377 0.0578778135048231 0.234567901234568 0.181069958847737 0.18 0.0747126436781609 0.151724137931034 0.186046511627907 0.0434782608695652 0.183673469387755 0.238095238095238
"Dohh" 0.343642611683849 0.555555555555555 0.537190082644628 0.270096463022508 0.518518518518518 0.31275720164609 0.39 0.0344827586206897 0.36551724137931 0.430232558139535 0.115942028985507 0.26530612244898 0.380952380952381
"Ctc1" 0.00515463917525773 0.0437158469945355 0.0440771349862259 0.0257234726688103 0.037037037037037 0.0329218106995885 0.035 0 0.0206896551724138 0.0232558139534884 0.0289855072463768 0.0408163265306122 0.0476190476190476
"Plcb4" 1.58419243986254 1.94899817850638 1.79614325068871 1.15755627009646 1.31275720164609 0.613168724279835 0.65 1.54022988505747 1.99310344827586 1.40697674418605 1.43478260869565 0.469387755102041 0.571428571428571
"Fgf15" 0 0.00182149362477231 0 0 0 0 0.005 0.0632183908045977 0 0.0116279069767442 0 0 0
"Lrig3" 0.0962199312714777 0.109289617486339 0.129476584022039 0.0289389067524116 0.152263374485597 0.106995884773663 0.115 0.0172413793103448 0.0551724137931034 0.174418604651163 0.173913043478261 0.0408163265306122 0
"Trak1" 0.106529209621993 0.189435336976321 0.134986225895317 0.0643086816720257 0.279835390946502 0.111111111111111 0.12 0.0344827586206896 0.144827586206897 0.209302325581395 0.101449275362319 0.36734693877551 0.285714285714286
"Smarcc1" 0.116838487972509 0.207650273224044 0.173553719008264 0.0385852090032154 0.201646090534979 0.160493827160494 0.215 0.0229885057471264 0.103448275862069 0.162790697674419 0.072463768115942 0.142857142857143 0.238095238095238
"Endov" 0.0463917525773196 0.0801457194899818 0.0606060606060606 0.0514469453376206 0.0987654320987654 0.0411522633744856 0.1 0.0229885057471264 0.117241379310345 0.0930232558139535 0.0434782608695652 0.0408163265306122 0.0476190476190476
"Ipmk" 0.0446735395189003 0.0892531876138433 0.0991735537190083 0.0128617363344051 0.0946502057613169 0.0823045267489712 0.095 0.126436781609195 0.0896551724137931 0.0697674418604651 0.072463768115942 0.122448979591837 0.285714285714286
"Stxbp4" 0.0360824742268041 0.0619307832422587 0.0798898071625344 0.0160771704180064 0.0946502057613169 0.0493827160493827 0.05 0.114942528735632 0.0137931034482759 0.0813953488372093 0.072463768115942 0.142857142857143 0.0476190476190476
"Adam33" 0.235395189003436 0.413479052823315 0.319559228650138 0.131832797427653 0.238683127572016 0.119341563786008 0.06 0.580459770114943 0.186206896551724 0.186046511627907 0.144927536231884 0 0.333333333333333
"Ncoa2" 0.070446735395189 0.116575591985428 0.126721763085399 0.0514469453376206 0.0946502057613169 0.0905349794238683 0.1 0.0919540229885057 0.0758620689655172 0.13953488372093 0.101449275362319 0.0816326530612245 0.238095238095238
"Tcp11" 0 0.00728597449908925 0.00275482093663912 0.00321543408360129 0.0123456790123457 0 0 0 0 0.0116279069767442 0 0 0
"Fgf12" 0.00171821305841924 0.00364298724954463 0 0 0.00411522633744856 0.00823045267489712 0.005 0 0 0 0 0.0408163265306122 0
"Ccdc137" 0.0446735395189003 0.111111111111111 0.0826446280991736 0.067524115755627 0.123456790123457 0.102880658436214 0.12 0.0459770114942529 0.0413793103448276 0.174418604651163 0 0.0408163265306122 0
"Mapre3" 0.230240549828179 0.420765027322404 0.258953168044077 0.112540192926045 0.312757201646091 0.230452674897119 0.165 0.0172413793103448 0.289655172413793 0.488372093023256 0.101449275362319 0.102040816326531 0.0952380952380952
"Frmd4a" 0.0429553264604811 0.109289617486339 0.0578512396694215 0.0128617363344051 0.0534979423868313 0.0617283950617284 0.085 0.0344827586206897 0.0551724137931034 0.116279069767442 0.0869565217391304 0.428571428571429 0.0952380952380952
"Atp6v0a2" 0.0807560137457045 0.129326047358834 0.137741046831956 0.067524115755627 0.152263374485597 0.111111111111111 0.19 0.0344827586206896 0.0896551724137931 0.174418604651163 0.072463768115942 0.0612244897959184 0.142857142857143
"Dlg1" 0.134020618556701 0.169398907103825 0.176308539944904 0.109324758842444 0.160493827160494 0.0864197530864197 0.09 0.0977011494252873 0.2 0.174418604651163 0 0.102040816326531 0.0952380952380952
"Txlna" 0.144329896907216 0.225865209471767 0.206611570247934 0.0610932475884244 0.267489711934156 0.267489711934156 0.23 0.109195402298851 0.117241379310345 0.255813953488372 0.231884057971014 0.428571428571429 0.380952380952381
"Higd1b" 0 0 0 0 0 0.00411522633744856 0.005 0 0 0 0 2.46938775510204 0
"Inpp4a" 1.90721649484536 1.25500910746812 1.22589531680441 1.42765273311897 0.860082304526749 0.707818930041152 0.655 1.83908045977011 1.81379310344828 1.18604651162791 1.46376811594203 0.469387755102041 0.714285714285714
"Ralgps1" 0.0154639175257732 0.0418943533697632 0.0413223140495868 0.00964630225080386 0.0329218106995885 0.0123456790123457 0.025 0 0.0482758620689655 0.0116279069767442 0 0.142857142857143 0
"Olfr535" 0.00171821305841924 0.00728597449908925 0 0 0.00411522633744856 0 0 0 0 0 0 0 0
"Gm7670" 0.00171821305841924 0.00728597449908925 0.00826446280991736 0 0 0.00411522633744856 0.005 0 0 0.0116279069767442 0 0 0
"Ccdc114" 0.128865979381443 0.191256830601093 0.173553719008264 0.0514469453376206 0.119341563786008 0.131687242798354 0.105 0.258620689655172 0.0620689655172414 0.162790697674419 0.0869565217391304 0.163265306122449 0.142857142857143
"Eml2" 0.348797250859107 0.737704918032787 0.493112947658402 0.247588424437299 0.469135802469136 0.152263374485597 0.145 0.109195402298851 0.441379310344828 0.546511627906977 0.347826086956522 0.204081632653061 0
"Pfdn6" 0.395189003436426 0.641165755919854 0.603305785123967 0.205787781350482 0.687242798353909 0.448559670781893 0.41 0.0632183908045977 0.475862068965517 0.651162790697674 0.173913043478261 0.571428571428571 0.571428571428571
"Cep128" 0.013745704467354 0.0255009107468124 0.0192837465564738 0.00964630225080386 0.00823045267489712 0.0288065843621399 0.015 0.0747126436781609 0.0275862068965517 0.0465116279069767 0.0144927536231884 0.0204081632653061 0.0476190476190476
"Nek1" 0.063573883161512 0.0746812386156648 0.0909090909090909 0.0321543408360129 0.11522633744856 0.0617283950617284 0.105 0.0459770114942529 0.117241379310345 0.127906976744186 0.0289855072463768 0.122448979591837 0.0952380952380952
"Armc2" 0.0463917525773196 0.0692167577413479 0.0606060606060606 0.0160771704180064 0.0699588477366255 0.0123456790123457 0.015 0.0402298850574713 0.0275862068965517 0.0813953488372093 0.0144927536231884 0 0.0476190476190476
"Ccar2" 0.0343642611683849 0.0546448087431694 0.0606060606060606 0.0289389067524116 0.0534979423868313 0.0740740740740741 0.04 0.0229885057471264 0.0275862068965517 0.0116279069767442 0.0434782608695652 0.0816326530612245 0.0476190476190476
"Pex12" 0.0240549828178694 0.0619307832422587 0.046831955922865 0.0257234726688103 0.102880658436214 0.0534979423868313 0.07 0.0172413793103448 0.0137931034482759 0.0930232558139535 0.0289855072463768 0.0816326530612245 0.0952380952380952
"Dmbx1" 0 0.00728597449908925 0 0.00643086816720257 0.00823045267489712 0 0 0 0 0 0 0 0
"Phf3" 0.180412371134021 0.253187613843352 0.319559228650138 0.067524115755627 0.234567901234568 0.288065843621399 0.225 0.264367816091954 0.117241379310345 0.325581395348837 0.115942028985507 0.346938775510204 0.238095238095238
"Sox8" 0.0274914089347079 0.0455373406193078 0.0413223140495868 0.0353697749196141 0.0823045267489712 0.0740740740740741 0.05 0.0919540229885057 0.0275862068965517 0.0697674418604651 0.0289855072463768 0.0408163265306122 0
"Pcbp2" 0.185567010309278 0.336976320582878 0.399449035812672 0.0578778135048231 0.345679012345679 0.246913580246914 0.365 0.0862068965517241 0.131034482758621 0.372093023255814 0.0579710144927536 0.204081632653061 0.285714285714286
"Golph3" 0.328178694158076 0.489981785063752 0.421487603305785 0.196141479099678 0.613168724279835 0.641975308641975 0.5 0.0747126436781609 0.379310344827586 0.593023255813953 0.173913043478261 0.489795918367347 0.285714285714286
"Tnnt2" 1.84536082474227 5.66666666666667 5.17079889807163 1.60771704180064 1.77366255144033 3.559670781893 0.47 1.48850574712644 9.07586206896552 0.988372093023256 1.08695652173913 0.448979591836735 0.809523809523809
"Ankrd13d" 0.0189003436426117 0.0418943533697632 0.0303030303030303 0.00964630225080386 0.037037037037037 0.0164609053497942 0.01 0 0.00689655172413793 0.0348837209302326 0.0144927536231884 0 0.0476190476190476
"Luc7l3" 0.323024054982818 0.48816029143898 0.43801652892562 0.196141479099678 0.407407407407407 0.407407407407407 0.4 0.0402298850574713 0.510344827586207 0.476744186046512 0.188405797101449 0.244897959183673 0.333333333333333
"Ypel3" 1.38487972508591 1.44990892531876 1.52341597796143 1.48553054662379 1.06172839506173 1.53497942386831 1.1 1.25862068965517 1.35862068965517 1.30232558139535 1.52173913043478 2.08163265306122 1.28571428571429
"Mapk8" 0.0945017182130584 0.138433515482696 0.201101928374656 0.0739549839228296 0.139917695473251 0.172839506172839 0.11 0.0344827586206896 0.158620689655172 0.127906976744186 0.115942028985507 0.183673469387755 0.0952380952380952
"Dlg2" 0.0412371134020619 0.058287795992714 0.12396694214876 0.0160771704180064 0.0123456790123457 0.0452674897119342 0.01 0.0172413793103448 0.0896551724137931 0.0581395348837209 0.0144927536231884 0 0
"Amn1" 0.163230240549828 0.282331511839709 0.18732782369146 0.0932475884244373 0.230452674897119 0.168724279835391 0.22 0.350574712643678 0.241379310344828 0.127906976744186 0.130434782608696 0.204081632653061 0.238095238095238
"Prss23" 1.65292096219931 2.08378870673953 1.02203856749311 1.47909967845659 2.1440329218107 1.03292181069959 1.53 1.07471264367816 1.30344827586207 2.46511627906977 1.33333333333333 1.61224489795918 0.19047619047619
"Lrp2bp" 0 0.00546448087431694 0 0.00643086816720257 0.00411522633744856 0 0.005 0 0.00689655172413793 0 0 0 0
"Ccdc22" 0 0.00546448087431694 0.00275482093663912 0 0.0123456790123457 0 0 0 0 0.0232558139534884 0 0.0204081632653061 0
"Pgap3" 0.00343642611683849 0.0200364298724954 0.0220385674931129 0.00321543408360129 0.0246913580246914 0.0123456790123457 0.015 0 0.00689655172413793 0.0116279069767442 0 0.0204081632653061 0
"Mcm3ap" 0.0481099656357388 0.0546448087431694 0.068870523415978 0.022508038585209 0.0823045267489712 0.0411522633744856 0.13 0.0172413793103448 0.0758620689655172 0.0930232558139535 0.0289855072463768 0 0.0476190476190476
"Apon" 0.00687285223367697 0.00910746812386157 0.00826446280991736 0 0.00411522633744856 0 0.01 0 0 0.0232558139534884 0 0 0
"Znhit6" 0.111683848797251 0.145719489981785 0.151515151515152 0.0353697749196141 0.222222222222222 0.271604938271605 0.135 0 0.0758620689655172 0.0813953488372093 0.0434782608695652 0.0816326530612245 0.142857142857143
"Ndufb5" 1.01718213058419 1.36429872495446 1.22038567493113 1.07395498392283 1.18518518518519 1.17283950617284 1.18 1.05747126436782 1.20689655172414 1.03488372093023 0.91304347826087 1.3469387755102 0.952380952380952
"Ramp2" 0.00171821305841924 0.00182149362477231 0.00826446280991736 0.0353697749196141 0 0.358024691358025 0.035 0 0.0137931034482759 0.0116279069767442 0.0144927536231884 0.571428571428571 0.0476190476190476
"Camk2g" 0.441580756013746 0.757741347905282 0.606060606060606 0.237942122186495 0.60082304526749 0.255144032921811 0.2 0.172413793103448 0.579310344827586 0.790697674418605 0.391304347826087 0.408163265306122 0.333333333333333
"Plch2" 0.00171821305841924 0.00364298724954463 0 0 0.0123456790123457 0 0.01 0 0.0206896551724138 0 0.0289855072463768 0.0204081632653061 0
"Gm33543" 0.00171821305841924 0.0145719489981785 0.0192837465564738 0.0160771704180064 0.0123456790123457 0.00823045267489712 0.015 0 0.0137931034482759 0.0116279069767442 0 0.0204081632653061 0
"Chrna7" 0.00171821305841924 0.00364298724954463 0.00826446280991736 0 0.00411522633744856 0 0 0 0 0 0 0 0
"Ccdc50" 0.288659793814433 0.448087431693989 0.440771349862259 0.189710610932476 0.419753086419753 0.320987654320988 0.42 0.132183908045977 0.268965517241379 0.395348837209302 0.231884057971014 0.183673469387755 0.428571428571429
"Rad17" 0.0979381443298969 0.213114754098361 0.198347107438017 0.0578778135048231 0.213991769547325 0.111111111111111 0.205 0.0632183908045977 0.096551724137931 0.22093023255814 0.0579710144927536 0.142857142857143 0.285714285714286
"Rps27a" 4.053264604811 4.5391621129326 4.47107438016529 3.93569131832797 4.18106995884774 5.03292181069959 4.36 3.25287356321839 4.37241379310345 4.56976744186047 2.56521739130435 3.40816326530612 4.90476190476191
"Sardh" 0.0652920962199313 0.087431693989071 0.09366391184573 0.0546623794212219 0.127572016460905 0.0987654320987654 0.145 0 0.096551724137931 0.0581395348837209 0.072463768115942 0.0612244897959184 0.285714285714286
"Lss" 0.0412371134020619 0.0364298724954463 0.0523415977961432 0.00964630225080386 0.037037037037037 0.00823045267489712 0.03 0 0.0344827586206897 0.0581395348837209 0.0434782608695652 0.0612244897959184 0.0476190476190476
"Hibadh" 0.460481099656357 0.77959927140255 0.743801652892562 0.565916398713826 0.596707818930041 0.415637860082305 0.395 0.120689655172414 0.613793103448276 0.744186046511628 0.318840579710145 0.346938775510204 0.523809523809524
"Ssbp2" 0.393470790378007 0.595628415300546 0.589531680440771 0.263665594855305 0.547325102880658 0.366255144032922 0.345 0.298850574712644 0.462068965517241 0.430232558139535 0.188405797101449 0.591836734693878 0.142857142857143
"2410002F23Rik" 0.0601374570446735 0.111111111111111 0.0798898071625344 0.0353697749196141 0.139917695473251 0.0534979423868313 0.1 0.0172413793103448 0.0620689655172414 0.0232558139534884 0.144927536231884 0.122448979591837 0.0476190476190476
"Josd2" 0.434707903780069 0.712204007285974 0.730027548209366 0.405144694533762 0.728395061728395 0.275720164609053 0.55 0.132183908045977 0.406896551724138 0.813953488372093 0.318840579710145 0.163265306122449 0.476190476190476
"Tcf3" 0.104810996563574 0.156648451730419 0.15702479338843 0.12540192926045 0.193415637860082 0.181069958847737 0.225 0 0.0758620689655172 0.255813953488372 0.115942028985507 0.122448979591837 0.0952380952380952
"Vsig10l" 0.00687285223367698 0.0109289617486339 0.0220385674931129 0 0 0.00411522633744856 0.01 0 0.0137931034482759 0 0 0 0
"Vmn1r214" 0.0206185567010309 0.0218579234972678 0.0220385674931129 0.00964630225080386 0.0246913580246914 0.0123456790123457 0.025 0.0459770114942529 0.0206896551724138 0.0232558139534884 0.0434782608695652 0.0204081632653061 0.0476190476190476
"Atf2" 0.18213058419244 0.260473588342441 0.330578512396694 0.0739549839228296 0.271604938271605 0.251028806584362 0.175 0.0459770114942529 0.227586206896552 0.22093023255814 0.202898550724638 0.36734693877551 0.333333333333333
"Togaram1" 0.0670103092783505 0.0601092896174863 0.0798898071625344 0.022508038585209 0.11522633744856 0.0534979423868313 0.075 0.0574712643678161 0.0620689655172414 0.0581395348837209 0.0289855072463768 0.0204081632653061 0.0476190476190476
"Ankrd33b" 0.00171821305841924 0 0.00275482093663912 0 0 0.0123456790123457 0 0.00574712643678161 0 0 0 0.0612244897959184 0.0476190476190476
"Hjurp" 0.115120274914089 0.160291438979964 0.146005509641873 0.0771704180064309 0.205761316872428 0.168724279835391 0.15 0.109195402298851 0.096551724137931 0.197674418604651 0.144927536231884 0.122448979591837 0.0952380952380952
"Sema4d" 0.0171821305841924 0.00728597449908925 0.0165289256198347 0.00321543408360129 0.0205761316872428 0.0164609053497942 0.02 0.028735632183908 0.00689655172413793 0.0581395348837209 0.0144927536231884 0.0408163265306122 0.19047619047619
"Ikzf2" 0.0962199312714777 0.0965391621129326 0.140495867768595 0.0353697749196141 0.0864197530864197 0.0493827160493827 0.045 0.0689655172413793 0.0896551724137931 0.0697674418604651 0.217391304347826 0.0204081632653061 0.0952380952380952
"Ssr2" 0.396907216494845 0.633879781420765 0.603305785123967 0.803858520900322 0.794238683127572 0.818930041152263 1.055 0.339080459770115 0.489655172413793 0.616279069767442 0.304347826086956 0.877551020408163 0.619047619047619
"Ctdspl2" 0.185567010309278 0.211293260473588 0.234159779614325 0.090032154340836 0.181069958847737 0.222222222222222 0.18 0.298850574712644 0.186206896551724 0.337209302325581 0.347826086956522 0.306122448979592 0.428571428571429
"Atp13a2" 0.0515463917525773 0.109289617486339 0.110192837465565 0.0610932475884244 0.139917695473251 0.0576131687242798 0.07 0.0517241379310345 0.0620689655172414 0.127906976744186 0.0434782608695652 0.102040816326531 0.380952380952381
"Nmi" 0.0962199312714777 0.171220400728597 0.18732782369146 0.0482315112540193 0.222222222222222 0.181069958847737 0.105 0.0344827586206896 0.241379310344828 0.0697674418604651 0 0.142857142857143 0.285714285714286
"Nmnat2" 0.00859106529209622 0.00728597449908925 0.00275482093663912 0 0.0164609053497942 0 0.005 0 0 0.0116279069767442 0 0 0
"Smox" 0.0292096219931271 0.0546448087431694 0.0550964187327824 0.022508038585209 0.0534979423868313 0.0329218106995885 0.045 0 0.0551724137931034 0.0465116279069767 0.0144927536231884 0 0.19047619047619
"Pan3" 0.938144329896907 0.415300546448087 0.512396694214876 0.360128617363344 0.411522633744856 0.551440329218107 0.59 0.833333333333333 0.717241379310345 0.697674418604651 0.63768115942029 1.46938775510204 0.571428571428571
"Gart" 0.0876288659793814 0.189435336976321 0.168044077134986 0.0868167202572347 0.181069958847737 0.1440329218107 0.11 0.0229885057471264 0.110344827586207 0.151162790697674 0.0289855072463768 0.122448979591837 0.142857142857143
"Ube2m" 0.307560137457045 0.442622950819672 0.421487603305785 0.0836012861736334 0.506172839506173 0.345679012345679 0.615 0 0.275862068965517 0.686046511627907 0.0869565217391304 0.224489795918367 0.476190476190476
"Agap2" 0.013745704467354 0.0163934426229508 0.0303030303030303 0.0128617363344051 0.0164609053497942 0.0329218106995885 0 0.0517241379310345 0.0137931034482759 0.0116279069767442 0 0.0612244897959184 0
"2610002M06Rik" 0.0756013745704467 0.0892531876138433 0.0881542699724518 0.0321543408360129 0.123456790123457 0.0987654320987654 0.08 0.0172413793103448 0.0827586206896552 0.116279069767442 0.0144927536231884 0.0612244897959184 0.0952380952380952
"Srsf11" 0.40893470790378 0.673952641165756 0.639118457300275 0.517684887459807 0.683127572016461 0.62962962962963 0.5 0.522988505747126 0.524137931034483 0.534883720930233 0.434782608695652 0.387755102040816 0.428571428571429
"Atp5h" 3.25429553264605 4.17850637522769 3.60055096418733 3.07395498392283 3.46502057613169 2.89300411522634 2.835 2.52873563218391 3.24137931034483 3.37209302325581 2.57971014492754 2.91836734693878 2.9047619047619
"Cd34" 0.144329896907216 0.143897996357013 0.283746556473829 0.160771704180064 0.255144032921811 1.32510288065844 0.56 0.0517241379310345 0.206896551724138 0.0697674418604651 0.188405797101449 0.142857142857143 0.19047619047619
"Ubn2" 0.24914089347079 0.264116575591985 0.294765840220386 0.090032154340836 0.259259259259259 0.234567901234568 0.235 0.17816091954023 0.23448275862069 0.255813953488372 0.333333333333333 0.163265306122449 0.333333333333333
"Atp11b" 0.194158075601375 0.202185792349727 0.245179063360882 0.106109324758842 0.259259259259259 0.172839506172839 0.19 0.304597701149425 0.158620689655172 0.348837209302326 0.188405797101449 0.183673469387755 0.19047619047619
"Arhgef39" 0.0326460481099656 0.0309653916211293 0.0440771349862259 0.00964630225080386 0.037037037037037 0.0123456790123457 0.01 0.0459770114942529 0.0137931034482759 0.0232558139534884 0.0579710144927536 0.0612244897959184 0.0952380952380952
"CAAA01147332.1" 0.00687285223367698 0.0200364298724954 0.0247933884297521 0 0.0123456790123457 0.00823045267489712 0.045 0 0.0137931034482759 0.0581395348837209 0 0.0204081632653061 0
"Drosha" 0.0481099656357388 0.132969034608379 0.0853994490358127 0.0385852090032154 0.0987654320987654 0.0864197530864197 0.1 0.0172413793103448 0.0827586206896552 0.0813953488372093 0.0434782608695652 0 0.0952380952380952
"Pign" 0.0584192439862543 0.107468123861566 0.0964187327823691 0.0257234726688103 0.127572016460905 0.0864197530864197 0.14 0.166666666666667 0.0758620689655172 0.0930232558139535 0.115942028985507 0.142857142857143 0.0952380952380952
"Mtx3" 0.0171821305841924 0.0236794171220401 0.0220385674931129 0.0128617363344051 0.0164609053497942 0.0205761316872428 0.04 0 0.0206896551724138 0.0232558139534884 0 0 0
"Tgfbrap1" 0.0223367697594502 0.0673952641165756 0.0413223140495868 0.0289389067524116 0.0411522633744856 0.0534979423868313 0.04 0 0.0206896551724138 0.0465116279069767 0.0579710144927536 0 0.238095238095238
"Csf2ra" 0.0378006872852234 0.0455373406193078 0.0661157024793388 0.0321543408360129 0.0658436213991769 0.0411522633744856 0.13 0 0.0689655172413793 0.0465116279069767 0.0434782608695652 0 1
"Acp2" 0.0841924398625429 0.136612021857923 0.101928374655647 0.0707395498392283 0.168724279835391 0.111111111111111 0.095 0.0229885057471264 0.110344827586207 0.209302325581395 0.188405797101449 0.142857142857143 0.238095238095238
"Ttll1" 0.0876288659793814 0.176684881602914 0.112947658402204 0.0578778135048231 0.201646090534979 0.102880658436214 0.12 0.103448275862069 0.137931034482759 0.209302325581395 0.0869565217391304 0.122448979591837 0
"Ank3" 0.0240549828178694 0.0400728597449909 0.0247933884297521 0.0160771704180064 0.0288065843621399 0.0411522633744856 0.03 0.0402298850574713 0.0344827586206897 0.0232558139534884 0 0.102040816326531 0.0476190476190476
"Ythdf3" 0.121993127147766 0.202185792349727 0.206611570247934 0.109324758842444 0.234567901234568 0.135802469135802 0.185 0.0632183908045977 0.179310344827586 0.302325581395349 0.0579710144927536 0.0612244897959184 0.142857142857143
"Sdr39u1" 0.00343642611683849 0.0127504553734062 0.00550964187327824 0 0.00823045267489712 0.00411522633744856 0 0 0.00689655172413793 0.0116279069767442 0 0 0
