p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
0	2.00983354282924	0.958	0.226	0	0	Igkc
0	1.55841122554127	0.949	0.073	0	0	Cd79a
0	1.39933709363675	0.937	0.081	0	0	Ebf1
0	1.13757098094734	0.899	0.096	0	0	H2-DMb2
0	1.09441576255037	0.86	0.118	0	0	Mef2c
0	0.944814941997768	0.753	0.052	0	0	Ms4a1
4.17319700952023e-302	1.2515818579511	1	0.589	6.03569483486911e-298	0	Cd74
1.36875099467222e-298	0.830395134428352	0.653	0.033	1.97962456359443e-294	0	Fcmr
6.19168644907896e-293	0.732096883752171	0.641	0.032	8.9550361113029e-289	0	Ighd
8.80533459196794e-282	0.940127046554393	0.914	0.425	1.27351554203632e-277	0	Serp1
3.56438257376265e-278	0.748352590558986	0.638	0.038	5.15516651643292e-274	0	Scd1
6.4021833313461e-277	1.05755007066465	0.681	0.055	9.25947775212587e-273	0	Iglc2
1.14528862756943e-276	0.760466509594267	0.693	0.063	1.65643094205366e-272	0	H2-Ob
2.29643498764277e-265	0.9618552743098	0.854	0.171	3.32133392262774e-261	0	Ccr7
5.09038645250836e-256	0.953286592807825	0.927	0.414	7.36222592626283e-252	0	Ighm
1.84671249119829e-254	0.93186532285537	0.997	0.505	2.67090027602009e-250	0	H2-Aa
6.01306254230538e-238	0.752665750749862	0.604	0.047	8.69669235493627e-234	0	Iglc3
5.5064361361717e-235	0.756813064623343	1	0.5	7.96395858374513e-231	0	H2-Ab1
7.32141712458642e-233	0.749848428869774	1	0.481	1.05889655872893e-228	0	H2-Eb1
3.03642017587013e-223	1.01529072978509	0.927	0.352	4.39157450036097e-219	0	Cd83
7.18098424843613e-219	0.674970051719044	0.608	0.06	1.03858575185132e-214	0	Cd79b
9.05527662524255e-212	0.574003064425523	0.568	0.049	1.30966465830883e-207	0	Bank1
5.41760339662536e-209	0.773473177057137	0.846	0.315	7.83547979253926e-205	0	Cd37
1.33015738800599e-181	0.727198057642915	0.782	0.203	1.92380663027306e-177	0	Ly6d
4.4260935934952e-174	0.556488342071228	0.537	0.063	6.4014591642721e-170	0	H2-Oa
7.41832656949977e-151	0.573032995816094	1	0.988	1.07291257174675e-146	0	Rps27
4.85658522527644e-148	0.427641972480558	0.39	0.025	7.02407921131732e-144	0	Fcrla
2.60545972696202e-143	0.468221245742064	0.487	0.065	3.76827640310517e-139	0	Iqsec1
7.03237498577273e-142	0.364634286470381	0.365	0.021	1.01709239419231e-137	0	Cd19
6.67220817598337e-130	0.329951216631948	0.317	0.014	9.65001468492475e-126	0	Fcrl1
1.24004102640673e-129	0.580141446954535	0.581	0.156	1.79347133649205e-125	0	Pold4
1.68484936523776e-127	0.633380803287394	0.803	0.38	2.43679763694337e-123	0	Map3k1
5.08070457031984e-127	0.613336428661215	0.697	0.221	7.34822302005359e-123	0	Rel
2.42406266355919e-125	0.509055402799124	1	0.998	3.50592183030565e-121	0	Rps19
1.58443480571542e-123	0.567943820947828	0.61	0.154	2.29156805950621e-119	0	Plaur
5.34856805050219e-123	0.379116996154727	0.353	0.028	7.73563397144132e-119	0	Fcer2a
1.95547865690049e-121	0.540693745568708	0.714	0.235	2.82820878147518e-117	0	Plac8
8.88930738097608e-121	0.427547291360163	0.474	0.08	1.28566052651057e-116	0	Pkig
5.74560257685723e-118	0.464734285737161	0.539	0.118	8.30986500690861e-114	0	Pik3ap1
8.48441276523412e-118	0.574500426197108	0.969	0.794	1.22710061823581e-113	0	Ly6e
1.63560300922331e-116	0.40256177526026	0.681	0.225	2.36557263223968e-112	0	H2-DMa
8.74550553640872e-111	0.365664739268741	0.367	0.042	1.26486246573079e-106	0	Cd55
1.74517042107762e-109	0.409399480590386	0.487	0.098	2.52403998000456e-105	0	Ralgps2
2.31955184991087e-108	0.479543330012628	0.973	0.874	3.35476784052609e-104	0	Rps20
2.23305441015641e-106	0.427962082746252	0.996	0.965	3.22966659340921e-102	0	Fau
2.9066351445306e-106	0.372100391693091	0.511	0.12	4.2038664095346e-102	0	Napsa
7.83914988058618e-106	0.401867613830307	0.367	0.049	1.13377624722918e-101	0	Hvcn1
3.1504086521085e-105	0.434577490485268	0.441	0.079	4.55643603354453e-101	0	Rasgef1b
1.21103064940479e-103	0.41865297169918	1	0.986	1.75151362823415e-99	0	Rps15
6.55197325863759e-103	0.542369347582865	0.791	0.406	9.47611892396755e-99	0	Stk17b
8.8325488165911e-102	0.413664862451216	1	0.996	1.27745153534357e-97	0	Rps24
8.62624508036988e-101	0.427958332901508	1	0.996	1.2476138259739e-96	0	Rpl18a
4.80808503626785e-99	0.545295069136052	0.8	0.459	6.95393338795418e-95	0	Apobec3
4.2245717966661e-97	0.425141197519113	1	0.996	6.10999818951818e-93	0	Rps5
1.70491812817185e-95	0.32201035372576	0.383	0.062	2.46582308877495e-91	0	Siglecg
