"0" "1" "2" "3" "4"
"Efcab7" 0.01875 0.00833333333333333 0.0655737704918033 0.0192307692307692 0
"Tmem80" 0.21875 0.15 0.213114754098361 0.25 0.135135135135135
"Hnrnpr" 0.38125 0.266666666666667 0.475409836065574 0.5 0.27027027027027
"Gm14735" 0.025 0.00833333333333333 0 0.0384615384615385 0
"Dcst1" 0 0.0166666666666667 0.0327868852459016 0.0192307692307692 0
"Lipo3" 0.15625 0.075 0.0819672131147541 0.0576923076923077 0.0810810810810811
"Cspg5" 0.0125 0.0583333333333333 0.0163934426229508 0 0.0540540540540541
"Ptch1" 0.06875 0.025 0.0983606557377049 0.0576923076923077 0.297297297297297
"Pfdn4" 0.3625 0.241666666666667 0.327868852459016 0.326923076923077 0.297297297297297
"Camta1" 0.5875 0.333333333333333 0.508196721311475 0.5 0.459459459459459
"Lzts2" 0.31875 0.175 0.426229508196721 0.538461538461538 0.135135135135135
"Slc12a7" 0.03125 0.05 0.0327868852459016 0.0192307692307692 0
"Rilpl1" 0.31875 0.2 0.409836065573771 0.230769230769231 0.135135135135135
"Atp6v0c" 2.63125 2.9 2.45901639344262 3.01923076923077 2.24324324324324
"Clmp" 0.3 0.191666666666667 0.377049180327869 0.423076923076923 0.405405405405405
"Arrb2" 0.0125 0.05 0.0327868852459016 0.0192307692307692 0
"Gdi2" 1.14375 1.51666666666667 1.31147540983607 1.15384615384615 0.972972972972973
"Aar2" 0.1125 0.0416666666666667 0.0983606557377049 0.0961538461538462 0.027027027027027
"Pan2" 0.01875 0.0166666666666667 0.0491803278688525 0.0384615384615385 0.0810810810810811
"Elf1" 0.2125 0.15 0.295081967213115 0.134615384615385 0.216216216216216
"Exoc3" 0.20625 0.141666666666667 0.311475409836066 0.153846153846154 0.324324324324324
"E330021D16Rik" 0.0125 0.0166666666666667 0.0983606557377049 0 0.054054054054054
"Slc4a3" 0.19375 0.108333333333333 0.114754098360656 0.0961538461538462 0.027027027027027
"Rad51c" 0.0125 0.025 0 0 0.0540540540540541
"Phactr1" 0.2625 0.216666666666667 0.245901639344262 0.884615384615385 0.108108108108108
"Sec13" 0.93125 0.925 1.0327868852459 0.711538461538461 0.918918918918919
"Slfn3" 0.0125 0.0166666666666667 0.0163934426229508 0.0192307692307692 0
"Rapgef6" 0.14375 0.158333333333333 0.180327868852459 0.134615384615385 0.0540540540540541
"1810010H24Rik" 0.0125 0.0166666666666667 0 0.0576923076923077 0.135135135135135
"Rpl27" 4.6875 4.48333333333333 4.81967213114754 4.44230769230769 3.75675675675676
"Psen2" 0.14375 0.133333333333333 0.295081967213115 0.115384615384615 0.189189189189189
"Kxd1" 0.38125 0.2 0.278688524590164 0.480769230769231 0.135135135135135
"Cyba" 1.8375 2.275 1.65573770491803 2.30769230769231 2.83783783783784
"Col5a2" 0.36875 0.525 0.508196721311475 0.442307692307692 1.18918918918919
"Ints6l" 0.025 0.0333333333333333 0.131147540983607 0 0.135135135135135
"Ndufc1" 2.78125 2.28333333333333 2.55737704918033 2.75 2.18918918918919
"Card19" 0.95 0.983333333333333 0.868852459016393 0.846153846153846 0.567567567567568
"Senp5" 0.09375 0.158333333333333 0.114754098360656 0.115384615384615 0
"Mrpl38" 0.1875 0.2 0.229508196721311 0.307692307692308 0.108108108108108
"Hnrnpll" 0.15625 0.0833333333333333 0.19672131147541 0.153846153846154 0.0540540540540541
"Alg3" 0.1625 0.116666666666667 0.180327868852459 0.0961538461538462 0.297297297297297
"Ppan" 0.0625 0.125 0.0983606557377049 0.115384615384615 0.0540540540540541
"Rrbp1" 1.3625 1.9 1.45901639344262 1.38461538461538 2
"Olfr1254" 0.0375 0.0166666666666667 0.0983606557377049 0.0384615384615385 0.0540540540540541
"Fam135a" 0.1125 0.05 0.131147540983607 0.0576923076923077 0.0810810810810811
"Wdr77" 0.09375 0.0833333333333333 0.131147540983607 0.0769230769230769 0.027027027027027
"Tyw1" 0.06875 0.0333333333333333 0.0327868852459016 0.0576923076923077 0.0540540540540541
"Pds5b" 0.08125 0.0583333333333333 0.114754098360656 0.0576923076923077 0.027027027027027
"Gja1" 0.34375 0.291666666666667 0.344262295081967 0.634615384615385 0
"Pank2" 0.1625 0.15 0.213114754098361 0.134615384615385 0.162162162162162
"Mrpl16" 0.10625 0.15 0.147540983606557 0.173076923076923 0.027027027027027
"Stk3" 0.16875 0.1 0.0819672131147541 0.173076923076923 0.0810810810810811
"Ctsc" 0.1875 0.291666666666667 0.147540983606557 0.288461538461538 0.108108108108108
"Riok3" 0.2625 0.2 0.163934426229508 0.25 0.216216216216216
"Micall2" 0.00625 0.025 0.0327868852459016 0.0192307692307692 0
"Scyl3" 0.03125 0.00833333333333333 0 0.0384615384615385 0
"Ftl1" 4.75 20.0833333333333 5.0655737704918 9.75 31.4864864864865
"Zcchc7" 0.1875 0.116666666666667 0.213114754098361 0.192307692307692 0.378378378378378
"Insig2" 0.3125 0.266666666666667 0.377049180327869 0.557692307692308 0.405405405405405
"Tppp3" 3.3 2.03333333333333 2.31147540983607 0.403846153846154 0.783783783783784
"Pltp" 0.01875 0.133333333333333 0.0163934426229508 0.115384615384615 0.432432432432432
"Cmas" 0.26875 0.216666666666667 0.295081967213115 0.211538461538462 0.162162162162162
"Plcb3" 0.0875 0.0666666666666667 0.163934426229508 0.0961538461538462 0.054054054054054
"Capg" 0.24375 0.558333333333333 0.278688524590164 0.269230769230769 0.918918918918919
"Ppil2" 0.23125 0.15 0.19672131147541 0.269230769230769 0.0540540540540541
"Syn3" 0.03125 0.0416666666666667 0.0819672131147541 0.0192307692307692 0.0540540540540541
"Cep85" 0.10625 0.225 0.163934426229508 0.173076923076923 0.108108108108108
"Fn1" 1.9375 2.70833333333333 1.50819672131148 0.884615384615385 0.648648648648649
"Nup214" 0.0875 0.0333333333333333 0.0983606557377049 0.0384615384615385 0.027027027027027
"Ciapin1" 0.1875 0.191666666666667 0.213114754098361 0.153846153846154 0.162162162162162
"Slc2a4rg-ps" 0.025 0 0.0327868852459016 0.0192307692307692 0
"Ikzf4" 0.0125 0.00833333333333333 0.0327868852459016 0.0192307692307692 0.054054054054054
"Zfp74" 0.025 0.0333333333333333 0.0491803278688525 0.0192307692307692 0.135135135135135
"Ikbkg" 0.09375 0.125 0.0491803278688525 0.0961538461538462 0.108108108108108
"Nt5c2" 0.13125 0.075 0.0819672131147541 0.115384615384615 0.027027027027027
"Taf1" 0.0625 0.0666666666666667 0.114754098360656 0.0384615384615385 0.108108108108108
"Ninl" 0.01875 0.025 0.0163934426229508 0.0384615384615385 0
"Cbfb" 0.06875 0.0833333333333333 0.0655737704918033 0.0192307692307692 0.486486486486487
"Yif1b" 0.325 0.216666666666667 0.442622950819672 0.211538461538462 0.459459459459459
"Ap5m1" 0.05625 0.025 0.0983606557377049 0.0576923076923077 0.108108108108108
"Cyld" 0.075 0.175 0.114754098360656 0.0384615384615385 0.0540540540540541
"Armc9" 0.03125 0.0333333333333333 0.0327868852459016 0.0192307692307692 0.108108108108108
"Ifitm10" 0.0375 0.0666666666666667 0.0327868852459016 0 0.0810810810810811
"Phc1" 0.1 0.0166666666666667 0.0327868852459016 0.0384615384615385 0.0810810810810811
"Tnfaip3" 0.0125 0.0666666666666667 0.0163934426229508 0.0192307692307692 0.0540540540540541
"Sidt2" 0.16875 0.233333333333333 0.163934426229508 0.0769230769230769 0.189189189189189
"Rabl6" 0.20625 0.175 0.163934426229508 0.134615384615385 0.108108108108108
"Chid1" 0.05625 0.133333333333333 0.114754098360656 0.0576923076923077 0.297297297297297
"Ppp1r9a" 0.05 0.025 0.0491803278688525 0.0961538461538462 0
"Tmem128" 0.21875 0.2 0.229508196721311 0.115384615384615 0.0810810810810811
"Trim12c" 0.05 0.0833333333333333 0.0983606557377049 0.0961538461538462 0
"Mrps17" 0.81875 0.8 0.721311475409836 0.673076923076923 0.675675675675676
"Upp2" 0.11875 0.075 0.131147540983607 0.0384615384615385 0.027027027027027
"Fstl1" 3.10625 2.65 3.0327868852459 3.53846153846154 3.43243243243243
"Aff4" 0.40625 0.183333333333333 0.442622950819672 0.403846153846154 0.216216216216216
"Eif4a2" 1.5 1.35833333333333 1.50819672131148 1.59615384615385 1.59459459459459
"Asb7" 0.075 0.0416666666666667 0.0491803278688525 0 0
"Hsd17b4" 0.2 0.125 0.295081967213115 0.134615384615385 0.162162162162162
"Kcna2" 0.025 0.0166666666666667 0 0 0
"Iqgap1" 0.81875 0.891666666666667 1.0327868852459 0.557692307692308 0.108108108108108
"Arpc1a" 0.36875 0.35 0.295081967213115 0.461538461538462 0.594594594594595
"Tbck" 0.08125 0.025 0.0983606557377049 0.115384615384615 0.216216216216216
"P4ha3" 0.01875 0.00833333333333333 0 0.0384615384615385 0.0540540540540541
"2610507B11Rik" 0.26875 0.141666666666667 0.229508196721311 0.134615384615385 0.189189189189189
"Ppp1r11" 0.8625 1.14166666666667 0.885245901639344 0.634615384615385 0.351351351351351
"Aftph" 0.10625 0.125 0.0655737704918033 0.0576923076923077 0.0810810810810811
"Btbd6" 0.1625 0.0833333333333333 0.163934426229508 0.0961538461538462 0.0810810810810811
"Derl2" 0.3 0.216666666666667 0.163934426229508 0.326923076923077 0.324324324324324
"Tapt1" 0.10625 0.0333333333333333 0.0327868852459016 0.0384615384615385 0.0810810810810811
"Acy1" 0.0625 0.0166666666666667 0 0.0576923076923077 0.027027027027027
"Nfkb1" 0.13125 0.2 0.0491803278688525 0.0769230769230769 0.378378378378378
"Naa50" 0.3875 0.366666666666667 0.360655737704918 0.192307692307692 0.162162162162162
"Grk6" 0.1 0.0916666666666667 0.0819672131147541 0.0384615384615385 0
"Clcn6" 0.0125 0 0.0327868852459016 0.0384615384615385 0.0540540540540541
"Zfp354c" 0.05 0.0583333333333333 0.0491803278688525 0.192307692307692 0.216216216216216
"Eefsec" 0.05 0.125 0.0819672131147541 0.115384615384615 0
"Rcsd1" 0.1125 0.0333333333333333 0.114754098360656 0.115384615384615 0.027027027027027
"Cux1" 0.4375 0.233333333333333 0.327868852459016 0.480769230769231 0.297297297297297
"Phf24" 0.01875 0.0166666666666667 0 0 0
"Mthfs" 0.18125 0.175 0.163934426229508 0.269230769230769 0.0540540540540541
"Klc3" 0.1375 0.075 0.180327868852459 0.153846153846154 0.027027027027027
"Arfgef1" 0.125 0.133333333333333 0.131147540983607 0.192307692307692 0.135135135135135
"Rpl21" 15.75 14.3333333333333 14.8852459016393 14.9423076923077 11.6216216216216
"Gpr137b" 0.05625 0.125 0.0819672131147541 0.0576923076923077 0.0540540540540541
"Fgfr1op" 0.01875 0.00833333333333333 0 0.0192307692307692 0
"Wdr83os" 1.21875 1.09166666666667 0.786885245901639 0.846153846153846 1.02702702702703
"Mrpl3" 0.25625 0.116666666666667 0.360655737704918 0.307692307692308 0.216216216216216
"Rgma" 0.08125 0.075 0.0819672131147541 0.0961538461538462 0.0810810810810811
"Hexim2" 0.03125 0.0166666666666667 0.0491803278688525 0.0576923076923077 0
"Smug1" 0.03125 0.025 0.114754098360656 0.0192307692307692 0.027027027027027
"Mfap1b" 0.2125 0.133333333333333 0.245901639344262 0.269230769230769 0.135135135135135
"Cul1" 0.275 0.175 0.39344262295082 0.288461538461538 0.432432432432432
"Hmgn1" 3.21875 2.625 2.9344262295082 3.36538461538461 2.51351351351351
"Slc28a3" 0.03125 0.0333333333333333 0.0327868852459016 0 0.027027027027027
"Slc7a1" 0.0375 0.05 0.0983606557377049 0.0576923076923077 0.027027027027027
"Olfr804" 0.00625 0.00833333333333333 0 0.0192307692307692 0.0810810810810811
"Ccdc30" 0.00625 0.00833333333333333 0.0327868852459016 0 0.0810810810810811
"Zbtb4" 0.29375 0.258333333333333 0.442622950819672 0.384615384615385 0.243243243243243
"Rab5b" 0.30625 0.225 0.39344262295082 0.173076923076923 0.189189189189189
"T2" 0.01875 0.0166666666666667 0.0327868852459016 0.0192307692307692 0
"Cox7a2l" 2.63125 2.48333333333333 2.45901639344262 2.34615384615385 2.13513513513514
"Cdk19" 0.04375 0.075 0.0983606557377049 0.0384615384615385 0.0810810810810811
"Pitpnm3" 0.075 0.025 0.0491803278688525 0.0576923076923077 0
"Dsel" 0.05 0.108333333333333 0.0327868852459016 0.115384615384615 0.0540540540540541
"Sfrp4" 0.05625 0.0833333333333333 0.0163934426229508 0.153846153846154 0.945945945945946
"Exoc5" 0.15625 0.141666666666667 0.147540983606557 0.153846153846154 0.189189189189189
"Stard3nl" 0.4 0.35 0.360655737704918 0.288461538461538 0.351351351351351
"Abcc1" 0.23125 0.108333333333333 0.163934426229508 0.192307692307692 0.0810810810810811
"3830406C13Rik" 0.14375 0.158333333333333 0.147540983606557 0.0961538461538462 0.0810810810810811
"Ankrd28" 0.05 0.0583333333333333 0.0327868852459016 0 0.0810810810810811
"Spon1" 0.05 0.1 0.147540983606557 0.115384615384615 0.432432432432432
"Setd1a" 0.1 0.05 0.114754098360656 0.115384615384615 0.0810810810810811
"Ccdc84" 0.05625 0.0333333333333333 0.0655737704918033 0.0192307692307692 0
"Mllt10" 0.25625 0.158333333333333 0.229508196721311 0.25 0.216216216216216
"Snorc" 0.05 0.0333333333333333 0.0983606557377049 0.0192307692307692 0
"Anxa2" 1.95 2.975 2.27868852459016 2.32692307692308 2.97297297297297
"Vwa8" 0.03125 0.0583333333333333 0.0491803278688525 0.0961538461538461 0.0810810810810811
"Fdxacb1" 0.0125 0.0166666666666667 0.0655737704918033 0 0.027027027027027
"Acad11" 0.025 0.0333333333333333 0.0163934426229508 0.0576923076923077 0.0810810810810811
"Xdh" 0.0125 0.0916666666666667 0.0327868852459016 0.0192307692307692 0.324324324324324
"Arpin" 0.1 0.15 0.163934426229508 0.173076923076923 0.027027027027027
"Dock1" 0.09375 0.0666666666666667 0.0983606557377049 0.115384615384615 0.189189189189189
"Onecut2" 0.0125 0.0166666666666667 0.0163934426229508 0 0
"Jag1" 0.2 0.375 0.983606557377049 0.173076923076923 0.243243243243243
"Dmtf1" 0.05 0.05 0.0983606557377049 0.0961538461538462 0.135135135135135
"Adgra2" 0.025 0.0416666666666667 0.0491803278688525 0.0384615384615385 0.162162162162162
"Sertad1" 0.29375 0.216666666666667 0.426229508196721 0.25 0.432432432432432
"Crls1" 0.125 0.1 0.147540983606557 0.192307692307692 0.324324324324324
"Fitm2" 0.10625 0.025 0.0655737704918033 0.0384615384615385 0.0810810810810811
"Otud5" 0.05 0.075 0.180327868852459 0.0769230769230769 0.0540540540540541
"Ppfia4" 0.00625 0.0333333333333333 0.0327868852459016 0.0384615384615385 0
"Dbnl" 0.2625 0.266666666666667 0.344262295081967 0.346153846153846 0.0540540540540541
"Map7d1" 0.825 0.8 0.754098360655738 0.538461538461538 0.432432432432432
"Taok2" 0.09375 0.0833333333333333 0.114754098360656 0.0961538461538461 0.0540540540540541
"Usp18" 0.00625 0.025 0.0491803278688525 0.0384615384615385 0
"Cpt1c" 0.05625 0.075 0.0655737704918033 0.0769230769230769 0.0810810810810811
"Lpcat1" 0.0875 0.05 0.0655737704918033 0.0384615384615385 0.0810810810810811
"Serf2" 1.975 1.68333333333333 1.85245901639344 1.76923076923077 1.78378378378378
"Shank1" 0.19375 0.166666666666667 0.147540983606557 0.153846153846154 0.108108108108108
"Erp29" 0.86875 0.908333333333333 0.721311475409836 1.11538461538462 1.02702702702703
"Rnpc3" 0.05 0.0583333333333333 0.131147540983607 0.0384615384615385 0.027027027027027
"Ly6c1" 0 0.491666666666667 0 0 0.216216216216216
"Madd" 0.00625 0.00833333333333333 0.0491803278688525 0.0384615384615385 0.0810810810810811
"Cse1l" 0.0625 0.075 0.0819672131147541 0.115384615384615 0
"Klhl20" 0.04375 0.0833333333333333 0.0491803278688525 0.0192307692307692 0
"Mrgbp" 0.08125 0.0333333333333333 0.0983606557377049 0.0192307692307692 0
"Dnajc17" 0.075 0.141666666666667 0.0983606557377049 0.0961538461538462 0.027027027027027
"Strip2" 0.00625 0.00833333333333333 0.0163934426229508 0.0192307692307692 0.027027027027027
"Grid2" 0.025 0.0333333333333333 0.0163934426229508 0.0384615384615385 0
"Dop1b" 0.0375 0.025 0.114754098360656 0.0192307692307692 0
"Sh3bgrl2" 0.0125 0.0166666666666667 0.0491803278688525 0.0192307692307692 0.027027027027027
"Rgmb" 0.11875 0.108333333333333 0.0983606557377049 0.0961538461538462 0.162162162162162
"Nedd9" 0.18125 0.158333333333333 0.131147540983607 0.173076923076923 0
"Tbp" 0.1125 0.025 0.0491803278688525 0.0576923076923077 0.0810810810810811
"Shc2" 0 0 0.0327868852459016 0.115384615384615 0.135135135135135
"Mark4" 0.0375 0.05 0.0327868852459016 0.0384615384615385 0.0540540540540541
"Msn" 1.79375 1.83333333333333 1.83606557377049 1.44230769230769 0.810810810810811
"Alyref2" 0.01875 0.0166666666666667 0.0327868852459016 0.0576923076923077 0.0810810810810811
"Usp46" 0.1125 0.0666666666666667 0.114754098360656 0.0576923076923077 0.0810810810810811
"Hras" 0.775 0.625 0.672131147540984 0.576923076923077 0.378378378378378
"Stxbp1" 0.0875 0.116666666666667 0.0655737704918033 0.0192307692307692 0.0540540540540541
"Sec31a" 0.425 0.366666666666667 0.442622950819672 0.307692307692308 0.567567567567568
"Cavin2" 0.2875 0.2 0.229508196721311 0.269230769230769 0.108108108108108
"Nrros" 0 0.0333333333333333 0.0163934426229508 0 0.027027027027027
"Ccdc88a" 0.19375 0.183333333333333 0.311475409836066 0.211538461538462 0.216216216216216
"Ppm1b" 0.30625 0.2 0.295081967213115 0.211538461538462 0.135135135135135
"Heatr5a" 0.1625 0.075 0.213114754098361 0.0961538461538462 0.0540540540540541
"Med19" 0.075 0.1 0.131147540983607 0.134615384615385 0.189189189189189
"Papss1" 0.16875 0.05 0.180327868852459 0.0961538461538462 0.108108108108108
"Hhip" 0 0.0333333333333333 0 0.269230769230769 0.756756756756757
"Evc" 0.0875 0.0416666666666667 0.131147540983607 0 0.027027027027027
"Slc16a7" 0.11875 0.075 0.114754098360656 0.115384615384615 0.0540540540540541
"Nlgn1" 0.08125 0.15 0.0655737704918033 0.0961538461538462 0.108108108108108
"Abcf3" 0.04375 0.075 0.0491803278688525 0.0961538461538462 0.0540540540540541
"Yeats2" 0.0625 0.0583333333333333 0.114754098360656 0.0384615384615385 0.0540540540540541
"Me3" 0.01875 0.0666666666666667 0.0655737704918033 0.0769230769230769 0.027027027027027
"Slc25a38" 0.09375 0.05 0.131147540983607 0.115384615384615 0.0810810810810811
"Arid3a" 0.00625 0.0333333333333333 0.0163934426229508 0 0
"Hmgcr" 0.025 0.0333333333333333 0.0491803278688525 0.0384615384615385 0
"Psmb1" 2.11875 2.05 2.26229508196721 2.55769230769231 2.24324324324324
"Hyal1" 0.15 0.0583333333333333 0.114754098360656 0.0961538461538462 0.108108108108108
"Prdm11" 0.125 0.0666666666666667 0.0819672131147541 0.0961538461538462 0.027027027027027
"Acrbp" 0 0.05 0 0 0.027027027027027
"Fbrs" 0.0875 0.116666666666667 0.0655737704918033 0.0384615384615385 0.0540540540540541
"Dusp18" 0.03125 0 0.0327868852459016 0.0192307692307692 0.0540540540540541
"Cdc27" 0.05625 0.125 0.0655737704918033 0.0769230769230769 0.0810810810810811
"Acadsb" 0.43125 0.15 0.344262295081967 0.25 0.216216216216216
"Mink1" 0.05625 0.108333333333333 0.0655737704918033 0.0961538461538461 0.0540540540540541
"Bclaf3" 0.025 0.0583333333333333 0.114754098360656 0.0576923076923077 0
"Ptprs" 0.425 0.366666666666667 0.327868852459016 0.423076923076923 0.189189189189189
"Smim6" 0.025 0.0166666666666667 0 0.0192307692307692 0
"Lhfp" 2.95625 2.54166666666667 3.50819672131148 2.71153846153846 2.94594594594595
"Eif2a" 0.31875 0.183333333333333 0.360655737704918 0.519230769230769 0.135135135135135
"Igsf8" 0.2375 0.225 0.147540983606557 0.384615384615385 0.108108108108108
"Stc2" 0.0125 0.0333333333333333 0.0327868852459016 0.115384615384615 0.0810810810810811
"Pgr" 0.06875 0.0333333333333333 0.0491803278688525 0.0961538461538462 0.027027027027027
"Atp6v1f" 2.4625 2.43333333333333 2.67213114754098 3.23076923076923 1.97297297297297
"Aebp2" 0.1 0.2 0.229508196721311 0.115384615384615 0.027027027027027
"Sinhcaf" 0.03125 0.0583333333333333 0.0163934426229508 0.0384615384615385 0.0540540540540541
"Smyd3" 0.03125 0.0666666666666667 0.0819672131147541 0.0192307692307692 0.027027027027027
"Rps9" 11 12.5333333333333 9.52459016393443 10.7307692307692 10.4594594594595
"Ifnar2" 0.21875 0.375 0.40983606557377 0.269230769230769 0.783783783783784
"Mis12" 0.05625 0.0333333333333333 0.0491803278688525 0.0192307692307692 0
"Gemin8" 0.0375 0.00833333333333333 0 0.0576923076923077 0
"Capn15" 0.0125 0.0166666666666667 0.0163934426229508 0.0384615384615385 0.027027027027027
"N4bp2l2" 0.4625 0.35 0.40983606557377 0.384615384615385 0.486486486486486
"Fer" 0.05625 0.125 0.0983606557377049 0.0576923076923077 0.027027027027027
"Cdh4" 0.01875 0.025 0.0163934426229508 0.0192307692307692 0.0540540540540541
"Sh3d19" 0.11875 0.0416666666666667 0.262295081967213 0.173076923076923 0.297297297297297
"Ccdc136" 0.0625 0.00833333333333333 0.0491803278688525 0.0576923076923077 0
"Igf2bp3" 0.04375 0.1 0.0327868852459016 0.0384615384615385 0.0540540540540541
"Mex3d" 0.025 0.0166666666666667 0.0655737704918033 0.0384615384615384 0.108108108108108
"Hus1" 0.0625 0.00833333333333333 0.0163934426229508 0.0384615384615385 0.027027027027027
"Kyat3" 0.0375 0.05 0.0655737704918033 0.0384615384615384 0.027027027027027
"Ggps1" 0.18125 0.141666666666667 0.213114754098361 0.211538461538462 0.189189189189189
"Olfml1" 0.0375 0.025 0.0491803278688525 0 0.162162162162162
"Pdik1l" 0.01875 0 0.0163934426229508 0.0576923076923077 0.027027027027027
"Celf1" 0.19375 0.141666666666667 0.180327868852459 0.288461538461538 0.189189189189189
"Srcap" 0.0375 0.025 0.0327868852459016 0.134615384615385 0.0540540540540541
"Rab11fip1" 0.00625 0.0333333333333333 0.0163934426229508 0.0192307692307692 0
"Fign" 0.0375 0.00833333333333333 0.0163934426229508 0 0.162162162162162
"Tbc1d20" 0.1125 0.116666666666667 0.163934426229508 0.115384615384615 0.108108108108108
"Rnf182" 0.01875 0.00833333333333333 0.0163934426229508 0 0.027027027027027
"Wdsub1" 0.175 0.0833333333333333 0.19672131147541 0.173076923076923 0.0810810810810811
"Ldlrap1" 0.05 0.00833333333333333 0.0491803278688525 0.0384615384615384 0.0810810810810811
"Gnao1" 0.15625 0.0833333333333333 0.131147540983607 0.134615384615385 0.108108108108108
"Setdb1" 0.00625 0.0333333333333333 0.0491803278688525 0 0.0540540540540541
"Rcbtb2" 0.09375 0.158333333333333 0.0983606557377049 0.134615384615385 0.108108108108108
"Dgkb" 0.15625 0.0833333333333333 0.163934426229508 0 0
"Ermard" 0.20625 0.141666666666667 0.213114754098361 0.211538461538462 0.378378378378378
"Faf1" 0.18125 0.0916666666666667 0.114754098360656 0.115384615384615 0.0810810810810811
"Pts" 0.1875 0.133333333333333 0.180327868852459 0.288461538461538 0.27027027027027
"Rnf145" 0.05 0.158333333333333 0.0327868852459016 0.134615384615385 0.189189189189189
"Tapbp" 0.4125 0.541666666666667 0.39344262295082 0.673076923076923 1.27027027027027
"Dram2" 0.1375 0.133333333333333 0.163934426229508 0.134615384615385 0.216216216216216
"Emsy" 0.2 0.0833333333333333 0.213114754098361 0.269230769230769 0.297297297297297
"Tes" 0.73125 0.333333333333333 0.786885245901639 0.557692307692308 0.0810810810810811
"Ctu2" 0.1375 0.0666666666666667 0.0983606557377049 0.115384615384615 0.216216216216216
"Ubl3" 0.2375 0.241666666666667 0.377049180327869 0.307692307692308 0.702702702702703
"Zc3hc1" 0.15 0.1 0.19672131147541 0.153846153846154 0.0540540540540541
"Pros1" 0.1875 0.166666666666667 0.131147540983607 0.346153846153846 0.189189189189189
"Rhbdl3" 0.01875 0.00833333333333333 0.0163934426229508 0 0
"Zfp51" 0.025 0.025 0 0.0769230769230769 0
"Disp1" 0.00625 0.00833333333333333 0.0327868852459016 0 0
"Cep41" 0.04375 0.025 0.0327868852459016 0.0576923076923077 0.027027027027027
"Ppp5c" 0.28125 0.141666666666667 0.278688524590164 0.230769230769231 0.27027027027027
"Ube2n" 1.04375 0.966666666666667 1.18032786885246 1.25 0.783783783783784
"Nme3" 0.06875 0.0416666666666667 0.0163934426229508 0.0769230769230769 0.0810810810810811
"Cd2bp2" 0.05 0.05 0.163934426229508 0.0769230769230769 0.108108108108108
"Ntpcr" 0.125 0.133333333333333 0.262295081967213 0.134615384615385 0.0540540540540541
"Cdk12" 0.125 0.075 0.131147540983607 0.0769230769230769 0
"Gm14295" 0.0625 0.025 0.0655737704918033 0.0384615384615385 0.054054054054054
"Atpif1" 2.7625 2.6 2.27868852459016 2.67307692307692 2.08108108108108
"Arl3" 1.16875 1.01666666666667 0.704918032786885 0.673076923076923 0.567567567567568
"Insr" 0.1375 0.108333333333333 0.114754098360656 0.153846153846154 0.0810810810810811
"Tex2" 0.1 0.0916666666666667 0.0655737704918033 0.0576923076923077 0
"Parp10" 0.00625 0.025 0.0163934426229508 0 0.0540540540540541
"Otud7b" 0.1125 0.166666666666667 0.245901639344262 0.307692307692308 0.108108108108108
"Mvd" 0.01875 0.00833333333333333 0.0491803278688525 0 0.027027027027027
"Zfp865" 0.05625 0.0333333333333333 0.0163934426229508 0.0961538461538462 0.027027027027027
"Fahd2a" 0.14375 0.0666666666666667 0.0491803278688525 0.115384615384615 0.0810810810810811
"Tmem63b" 0.06875 0.0333333333333333 0.0983606557377049 0.115384615384615 0.0540540540540541
"Ndufs3" 1.00625 0.85 1.0983606557377 0.634615384615385 0.837837837837838
"Aplf" 0.0125 0.00833333333333333 0.0327868852459016 0.0384615384615385 0.027027027027027
"Gon4l" 0.0125 0.025 0.0327868852459016 0.0576923076923077 0.027027027027027
"Inppl1" 0.08125 0.0416666666666667 0.147540983606557 0.115384615384615 0
"Rad23b" 0.25 0.35 0.311475409836066 0.307692307692308 0.297297297297297
"Pms2" 0.03125 0.0416666666666667 0.0491803278688525 0 0
"Acot4" 0.03125 0.0166666666666667 0.0491803278688525 0.0384615384615385 0.027027027027027
"Dhx32" 0.1625 0.166666666666667 0.19672131147541 0.0961538461538461 0.054054054054054
"Tctex1d2" 0.18125 0.15 0.229508196721311 0.25 0.216216216216216
"Tle2" 0.01875 0.0333333333333333 0.0327868852459016 0.0576923076923077 0.027027027027027
"Cep250" 0.025 0.05 0.0327868852459016 0.0384615384615385 0
"Rpain" 0.2 0.2 0.278688524590164 0.25 0.0540540540540541
"Ncbp1" 0.03125 0.0166666666666667 0.0327868852459016 0.0769230769230769 0.054054054054054
"Dcun1d4" 0.05 0.025 0.0163934426229508 0.0192307692307692 0.027027027027027
"Zcchc14" 0.2 0.075 0.278688524590164 0.192307692307692 0.216216216216216
"Sh3bp5l" 0.0875 0.0166666666666667 0.0327868852459016 0.0384615384615385 0.027027027027027
"Mmaa" 0.0375 0.0916666666666667 0.0491803278688525 0.0961538461538462 0
"F3" 0.1625 0.233333333333333 0.19672131147541 0.865384615384615 6.18918918918919
"Vmn1r81" 0.09375 0.0666666666666667 0.0491803278688525 0.0961538461538461 0.0540540540540541
"Nfu1" 0.425 0.475 0.475409836065574 0.442307692307692 0.27027027027027
"Rps25" 11.40625 10.55 10.4426229508197 11.2692307692308 8.97297297297297
"Kdm6a" 0.06875 0.0416666666666667 0 0.134615384615385 0.054054054054054
"Eif1" 12.86875 12.5833333333333 12.3606557377049 14.2884615384615 12.3783783783784
"Cir1" 0.3125 0.3 0.426229508196721 0.576923076923077 0.189189189189189
