"0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16"
"Fbxo5" 0.00911161731207289 0.00817438692098093 0.0060790273556231 0 0.0129310344827586 0.0136363636363636 0.0099009900990099 0.025974025974026 0.00900900900900901 0 0 0.0126582278481013 0.0350877192982456 0.0357142857142857 0 0 0.166666666666667
"Rnf170" 0.0569476082004556 0.0653950953678474 0.100303951367781 0.00355871886120996 0.0948275862068965 0.0727272727272727 0.0940594059405941 0.025974025974026 0.036036036036036 0.0198019801980198 0.0103092783505155 0.0506329113924051 0.0701754385964912 0.0357142857142857 0 0.222222222222222 0.166666666666667
"Usp24" 0.0933940774487471 0.0544959128065395 0.0364741641337386 0.0533807829181495 0.0301724137931034 0.0272727272727273 0.0445544554455446 0.103896103896104 0.045045045045045 0.0099009900990099 0.0618556701030928 0.113924050632911 0.0701754385964912 0.0357142857142857 0 0 0.0833333333333333
"Mcmbp" 0.232346241457859 0.209809264305177 0.306990881458967 0.153024911032028 0.288793103448276 0.304545454545455 0.297029702970297 0.454545454545454 0.315315315315315 0.603960396039604 0.247422680412371 0.329113924050633 0.263157894736842 0.339285714285714 0.25 0.111111111111111 0.25
"Agl" 0.0865603644646925 0.0708446866485014 0.0911854103343465 0.0569395017793594 0.0905172413793103 0.0772727272727273 0.0495049504950495 0.0324675324675325 0.0990990990990991 0.0495049504950495 0.0824742268041237 0.0379746835443038 0.087719298245614 0.0535714285714286 0.0681818181818182 0 0.0833333333333333
"Svil" 0.498861047835991 0.544959128065395 0.398176291793313 0.185053380782918 0.318965517241379 0.259090909090909 0.321782178217822 0.0909090909090909 0.486486486486486 0.138613861386139 0.247422680412371 0.177215189873418 0.578947368421053 0.196428571428571 0.0681818181818182 0.166666666666667 0.166666666666667
"Scn2b" 0.0250569476082005 0.0136239782016349 0.0486322188449848 0.00355871886120996 0.0905172413793103 0.15 0.0198019801980198 0 0.036036036036036 0.0297029702970297 0.0103092783505155 0.0253164556962025 0.0350877192982456 0.0178571428571429 0.0227272727272727 0.0555555555555556 0
"Myo5a" 0.0432801822323462 0.0599455040871935 0.0851063829787234 0.00355871886120996 0.112068965517241 0.0681818181818182 0.103960396039604 0.597402597402597 0.045045045045045 0 0.0309278350515464 0.0632911392405063 0.0526315789473684 0.142857142857143 0.0227272727272727 0.222222222222222 0.0833333333333333
"Sppl3" 0.0751708428246014 0.0817438692098093 0.0851063829787234 0.0569395017793594 0.0646551724137931 0.1 0.0841584158415841 0.103896103896104 0.144144144144144 0 0.154639175257732 0.0632911392405063 0.105263157894737 0.0357142857142857 0.0454545454545454 0.0555555555555556 0.0833333333333333
"Zfp638" 0.138952164009112 0.130790190735695 0.133738601823708 0.0391459074733096 0.15948275862069 0.181818181818182 0.183168316831683 0.149350649350649 0.225225225225225 0.0891089108910891 0.144329896907216 0.265822784810127 0.210526315789474 0.107142857142857 0.113636363636364 0 0.25
"Dohh" 0.148063781321185 0.177111716621253 0.243161094224924 0.120996441281139 0.293103448275862 0.281818181818182 0.227722772277228 0.285714285714286 0.252252252252252 0.138613861386139 0.494845360824742 0.379746835443038 0.192982456140351 0.142857142857143 0.0909090909090909 0 0.166666666666667
"Ctc1" 0.0182232346241458 0.0408719346049046 0.0212765957446809 0.0284697508896797 0.0129310344827586 0.0363636363636364 0.0247524752475248 0.155844155844156 0.036036036036036 0 0.0309278350515464 0.0253164556962025 0.0526315789473684 0.0535714285714286 0 0 0.0833333333333333
"Plcb4" 0.061503416856492 0.0626702997275204 0.130699088145897 0.0391459074733096 0.0732758620689655 0.204545454545455 0.0693069306930693 0.012987012987013 0.216216216216216 0.0099009900990099 0.319587628865979 0.10126582278481 0.105263157894737 0.0178571428571429 0.318181818181818 0 0.0833333333333333
"Lrig3" 0.17995444191344 0.119891008174387 0.0547112462006079 0.00711743772241993 0.0818965517241379 0.0409090909090909 0.099009900990099 0.00649350649350649 0.171171171171171 0.0792079207920792 0.0103092783505155 0.0379746835443038 0.263157894736842 0 0.0454545454545455 0 0.166666666666667
"Trak1" 0.0956719817767654 0.0790190735694823 0.0790273556231003 0.0391459074733096 0.103448275862069 0.0681818181818182 0.193069306930693 0.12987012987013 0.0900900900900901 0.0396039603960396 0.0824742268041237 0.0759493670886076 0.0701754385964912 0.0535714285714286 0.113636363636364 0 0
"Smarcc1" 0.0979498861047836 0.100817438692098 0.142857142857143 0.00711743772241993 0.0818965517241379 0.168181818181818 0.148514851485149 0.0974025974025974 0.135135135135135 0.0198019801980198 0.103092783505155 0.126582278481013 0.12280701754386 0.142857142857143 0 0 0.416666666666667
"Endov" 0.0432801822323462 0.0299727520435967 0.033434650455927 0.00355871886120996 0.0732758620689655 0.05 0.0297029702970297 0.012987012987013 0.045045045045045 0.0099009900990099 0.0309278350515464 0 0.0350877192982456 0.0357142857142857 0 0 0
"Ipmk" 0.0432801822323462 0.0381471389645777 0.0364741641337386 0.0391459074733096 0.0387931034482759 0.0363636363636364 0.0544554455445545 0.11038961038961 0.036036036036036 0.0099009900990099 0.0618556701030928 0.0126582278481013 0.0701754385964912 0.0714285714285714 0.0681818181818182 0 0.0833333333333333
"Stxbp4" 0.0432801822323462 0.0245231607629428 0.0577507598784195 0.0106761565836299 0.0732758620689655 0.0863636363636364 0.0198019801980198 0.0194805194805195 0.045045045045045 0.0396039603960396 0.0412371134020619 0.0379746835443038 0 0.0178571428571429 0.0454545454545455 0 0.25
"Adam33" 0.0387243735763098 0.201634877384196 0.027355623100304 0.0427046263345196 0.0301724137931034 0 0.00495049504950495 0.292207792207792 0.135135135135135 0 0.0927835051546392 0.0379746835443038 0.245614035087719 0.0178571428571429 0 0.166666666666667 1.83333333333333
"Ncoa2" 0.061503416856492 0.0871934604904632 0.11854103343465 0.0391459074733096 0.112068965517241 0.0818181818181818 0.0891089108910891 0.0844155844155844 0.0810810810810811 0 0.0721649484536082 0.0506329113924051 0.087719298245614 0.0892857142857143 0.0454545454545455 0.0555555555555556 0.166666666666667
"Ccdc137" 0.0637813211845102 0.0354223433242507 0.0942249240121581 0.0177935943060498 0.0775862068965517 0.0818181818181818 0.0693069306930693 0.0324675324675325 0.0810810810810811 0 0.11340206185567 0.0759493670886076 0.0175438596491228 0.0178571428571429 0.0227272727272727 0 0
"Mapre3" 0.0728929384965831 0.0953678474114441 0.206686930091185 0.0355871886120996 0.189655172413793 0.145454545454545 0.193069306930693 0.0454545454545454 0.189189189189189 0.0198019801980198 0.216494845360825 0.10126582278481 0.087719298245614 0.0357142857142857 0 0.166666666666667 0.0833333333333333
"Frmd4a" 0.0956719817767654 0.0653950953678474 0.0759878419452888 0.110320284697509 0.0689655172413793 0.122727272727273 0.099009900990099 0.11038961038961 0.0540540540540541 0.0891089108910891 0.0824742268041237 0.10126582278481 0.0526315789473684 0.0892857142857143 0.0227272727272727 0 0.0833333333333333
"Atp6v0a2" 0.154897494305239 0.106267029972752 0.173252279635258 0.0427046263345196 0.172413793103448 0.195454545454545 0.143564356435644 0.0649350649350649 0.126126126126126 0.099009900990099 0.123711340206186 0.189873417721519 0.175438596491228 0.125 0.0454545454545454 0 0.166666666666667
"Dlg1" 0.0865603644646925 0.0817438692098093 0.0729483282674772 0.0320284697508897 0.0646551724137931 0.0636363636363636 0.118811881188119 0.0649350649350649 0.045045045045045 0.0495049504950495 0.0927835051546392 0.0886075949367089 0.12280701754386 0.0714285714285714 0.0227272727272727 0 0
"Txlna" 0.0956719817767654 0.103542234332425 0.155015197568389 0.0177935943060498 0.198275862068966 0.177272727272727 0.103960396039604 0.123376623376623 0.189189189189189 0.0891089108910891 0.154639175257732 0.126582278481013 0.12280701754386 0.142857142857143 0.0909090909090909 0 0
"Inpp4a" 0.232346241457859 0.242506811989101 0.276595744680851 0.195729537366548 0.366379310344828 0.327272727272727 0.287128712871287 0.727272727272727 0.504504504504504 0.257425742574257 0.309278350515464 0.531645569620253 0.298245614035088 0.446428571428571 0.136363636363636 0.666666666666667 0.25
"Ralgps1" 0.020501138952164 0.00817438692098093 0.0212765957446809 0.0249110320284697 0.00431034482758621 0.0318181818181818 0.0198019801980198 0.0649350649350649 0.00900900900900901 0 0 0.0253164556962025 0.0350877192982456 0.0178571428571429 0 0 0.0833333333333333
"Gm7670" 0 0.00272479564032698 0 0 0.00862068965517241 0.00909090909090909 0.00495049504950495 0 0 0 0 0 0 0 0 0 0
"Ccdc114" 0.061503416856492 0.0653950953678474 0.0759878419452888 0.0320284697508897 0.0775862068965517 0.0818181818181818 0.0544554455445545 0.0584415584415584 0.045045045045045 0.0198019801980198 0.0309278350515464 0.10126582278481 0.0701754385964912 0.0357142857142857 0.136363636363636 0 0.166666666666667
"Eml2" 0.0933940774487471 0.0735694822888283 0.0911854103343465 0.0213523131672598 0.103448275862069 0.0818181818181818 0.0297029702970297 0.0194805194805195 0.216216216216216 0.0495049504950495 0.0824742268041237 0.0632911392405063 0.0175438596491228 0.0357142857142857 0.0227272727272727 0 0.416666666666667
"Pfdn6" 0.257403189066059 0.356948228882834 0.337386018237082 0.0925266903914591 0.275862068965517 0.409090909090909 0.405940594059406 0.285714285714286 0.495495495495495 0.128712871287129 0.412371134020619 0.341772151898734 0.385964912280702 0.267857142857143 0.0909090909090909 0.277777777777778 0.5
"Cep128" 0.0113895216400911 0.0163487738419619 0.027355623100304 0.0106761565836299 0.0172413793103448 0.0181818181818182 0.0099009900990099 0.025974025974026 0.018018018018018 0 0.0412371134020619 0.0253164556962025 0.0526315789473684 0.0178571428571429 0 0 0
"Nek1" 0.0706150341685649 0.0272479564032698 0.0577507598784195 0.0177935943060498 0.0862068965517241 0.0909090909090909 0.0643564356435644 0.0324675324675325 0.045045045045045 0 0.0618556701030928 0.113924050632911 0.105263157894737 0.0178571428571429 0.0454545454545454 0 0.0833333333333333
"Armc2" 0.0113895216400911 0.0190735694822888 0.033434650455927 0 0.0431034482758621 0.0136363636363636 0.00495049504950495 0.0324675324675325 0.027027027027027 0.0198019801980198 0 0.0253164556962025 0.0175438596491228 0 0 0 0
"Ccar2" 0.0318906605922551 0.0435967302452316 0.0547112462006079 0.00355871886120996 0.0387931034482759 0.05 0.0594059405940594 0.0324675324675325 0.00900900900900901 0.0099009900990099 0.0721649484536082 0.0506329113924051 0.0701754385964912 0 0.0909090909090909 0 0.166666666666667
"Pex12" 0.0273348519362187 0.0217983651226158 0.0364741641337386 0.00711743772241993 0.0775862068965517 0.0363636363636364 0.0198019801980198 0.0194805194805195 0.018018018018018 0.0396039603960396 0.0103092783505155 0.0253164556962025 0.087719298245614 0 0.0454545454545455 0.222222222222222 0.0833333333333333
"Phf3" 0.111617312072893 0.133514986376022 0.164133738601824 0.0640569395017794 0.15948275862069 0.190909090909091 0.168316831683168 0.142857142857143 0.135135135135135 0.0792079207920792 0.11340206185567 0.177215189873418 0.12280701754386 0.125 0.0681818181818182 0 0.166666666666667
"Sox8" 0.0364464692482916 0.0354223433242507 0.0759878419452888 0.0249110320284698 0.0948275862068965 0.0363636363636364 0.0396039603960396 0 0.027027027027027 0.0297029702970297 0.123711340206186 0.0886075949367089 0 0.0178571428571429 0.0227272727272727 0 0.0833333333333333
"Pcbp2" 0.132118451025057 0.147138964577657 0.188449848024316 0.0498220640569395 0.185344827586207 0.163636363636364 0.188118811881188 0.25974025974026 0.153153153153153 0.168316831683168 0.154639175257732 0.139240506329114 0.298245614035088 0.285714285714286 0.181818181818182 0.277777777777778 0.166666666666667
"Golph3" 0.405466970387244 0.460490463215259 0.601823708206687 0.149466192170818 0.676724137931034 0.672727272727273 0.475247524752475 0.396103896103896 0.468468468468468 0.376237623762376 0.608247422680412 0.379746835443038 0.280701754385965 0.214285714285714 0.136363636363636 0.111111111111111 0.0833333333333333
"Tnnt2" 0.118451025056948 0.0490463215258856 0.300911854103343 0.0854092526690391 0.0387931034482759 0.159090909090909 0.0891089108910891 0.0714285714285714 3.23423423423423 0.178217821782178 0 0.0886075949367088 0.0175438596491228 0.0178571428571429 0.0454545454545455 0.277777777777778 0
"Ankrd13d" 0.00911161731207289 0.00544959128065395 0.027355623100304 0 0.021551724137931 0.0181818181818182 0.00495049504950495 0.0324675324675325 0.018018018018018 0 0 0 0 0.0178571428571429 0 0.166666666666667 0
"Luc7l3" 0.266514806378132 0.326975476839237 0.285714285714286 0.149466192170818 0.318965517241379 0.386363636363636 0.282178217821782 0.272727272727273 0.27027027027027 0.108910891089109 0.298969072164948 0.341772151898734 0.315789473684211 0.196428571428571 0.204545454545455 0 0.666666666666667
"Ypel3" 1.55353075170843 1.67029972752044 1.07294832826748 1.27046263345196 0.922413793103448 1.12272727272727 1.11386138613861 1.45454545454545 1.27927927927928 1.30693069306931 1.04123711340206 0.873417721518987 1.54385964912281 0.821428571428571 1.09090909090909 1.55555555555556 1.25
"Mapk8" 0.0979498861047836 0.0708446866485014 0.148936170212766 0.0533807829181495 0.133620689655172 0.109090909090909 0.113861386138614 0.11038961038961 0.162162162162162 0.0594059405940594 0.123711340206186 0.139240506329114 0.105263157894737 0.0714285714285714 0.0681818181818182 0 0.0833333333333333
"Dlg2" 0.0387243735763098 0.0245231607629428 0.0911854103343465 0.0142348754448399 0.0948275862068965 0.0363636363636364 0.0693069306930693 0.00649350649350649 0.0540540540540541 0.0297029702970297 0 0 0.0350877192982456 0 0 0 0.166666666666667
"Amn1" 0.159453302961276 0.149863760217984 0.161094224924012 0.0889679715302491 0.15948275862069 0.236363636363636 0.148514851485149 0.103896103896104 0.198198198198198 0.0495049504950495 0.185567010309278 0.253164556962025 0.245614035087719 0.107142857142857 0.113636363636364 0 0.166666666666667
"Prss23" 1.05694760820046 1.26702997275204 0.0820668693009119 0.537366548042705 0.28448275862069 0.0818181818181818 0.831683168316832 0.0194805194805195 1.85585585585586 0.643564356435643 0.0103092783505155 5.53164556962025 8.26315789473684 0.0357142857142857 0.159090909090909 0.0555555555555556 4.25
"Ccdc22" 0.00227790432801822 0.00272479564032698 0.00303951367781155 0 0 0.00454545454545455 0 0.012987012987013 0 0 0 0.0379746835443038 0 0 0 0 0
"Pgap3" 0.00911161731207289 0.00817438692098093 0.0121580547112462 0 0.00862068965517241 0.00909090909090909 0.0198019801980198 0.00649350649350649 0.00900900900900901 0.0099009900990099 0.0309278350515464 0.0126582278481013 0 0.0178571428571429 0 0 0
"Mcm3ap" 0.0296127562642369 0.00817438692098093 0.0486322188449848 0.0533807829181495 0.0603448275862069 0.0590909090909091 0.0643564356435644 0.0324675324675325 0.045045045045045 0.0594059405940594 0.0309278350515464 0.0379746835443038 0.0350877192982456 0.0357142857142857 0.0227272727272727 0 0.0833333333333333
"Znhit6" 0.0842824601366743 0.0953678474114441 0.121580547112462 0.0462633451957295 0.21551724137931 0.15 0.128712871287129 0.142857142857143 0.0990990990990991 0.0099009900990099 0.103092783505155 0.0632911392405063 0.263157894736842 0.0714285714285714 0.0227272727272727 0.111111111111111 0.0833333333333333
"Ndufb5" 0.993166287015945 1.02179836512262 1.10030395136778 1.15658362989324 0.974137931034483 1 0.96039603960396 0.785714285714286 0.981981981981982 1.22772277227723 1.17525773195876 0.974683544303797 0.87719298245614 1.19642857142857 0.772727272727273 0.777777777777778 0.916666666666667
"Ramp2" 0.842824601366743 1.08719346049046 3.01519756838906 1.4270462633452 1.42241379310345 2.54545454545455 1.63366336633663 0.038961038961039 0.225225225225225 1.58415841584158 6.41237113402062 4.41772151898734 2.66666666666667 0.0892857142857143 2 0.888888888888889 0.166666666666667
"Camk2g" 0.0888382687927107 0.103542234332425 0.13677811550152 0.0569395017793594 0.107758620689655 0.109090909090909 0.138613861386139 0.0909090909090909 0.243243243243243 0.0198019801980198 0.103092783505155 0.10126582278481 0.0350877192982456 0.0535714285714286 0.159090909090909 0 0.0833333333333333
"Gm33543" 0.0113895216400911 0.0108991825613079 0.0060790273556231 0 0.0172413793103448 0.0227272727272727 0.0198019801980198 0 0.036036036036036 0 0.0206185567010309 0 0.0175438596491228 0 0 0 0
"Chrna7" 0.00227790432801822 0.00544959128065395 0 0 0 0.00454545454545455 0 0 0.00900900900900901 0 0 0 0 0 0 0 0
"Ccdc50" 0.195899772209567 0.163487738419619 0.419452887537994 0.0391459074733096 0.353448275862069 0.368181818181818 0.326732673267327 0.311688311688312 0.27027027027027 0.118811881188119 0.247422680412371 0.20253164556962 0.315789473684211 0.285714285714286 0.0909090909090909 0.222222222222222 0.416666666666667
"Rad17" 0.0637813211845102 0.0735694822888283 0.100303951367781 0.0533807829181495 0.120689655172414 0.122727272727273 0.113861386138614 0.051948051948052 0.0900900900900901 0.0495049504950495 0.0618556701030928 0.126582278481013 0.087719298245614 0.142857142857143 0.0227272727272727 0.0555555555555556 0.166666666666667
"Rps27a" 1.53986332574032 1.69754768392371 2.32218844984802 1.74021352313167 2.04310344827586 2.64545454545455 1.59405940594059 1.8961038961039 1.66666666666667 2.03960396039604 2.51546391752577 2.35443037974684 2.14035087719298 3.71428571428571 1.54545454545455 2.33333333333333 2.33333333333333
"Sardh" 0.0842824601366743 0.0626702997275204 0.0668693009118541 0.0284697508896797 0.0948275862068965 0.145454545454545 0.0792079207920792 0.012987012987013 0.0720720720720721 0.0594059405940594 0.103092783505155 0.0506329113924051 0.0701754385964912 0 0 0 0.166666666666667
"Lss" 0.0159453302961276 0.0217983651226158 0.0212765957446809 0 0.0258620689655172 0.0272727272727273 0.0445544554455446 0.025974025974026 0.00900900900900901 0 0.0103092783505155 0.0126582278481013 0.0350877192982456 0.0178571428571429 0 0 0
"Hibadh" 0.284738041002278 0.332425068119891 0.465045592705167 0.0747330960854092 0.366379310344828 0.459090909090909 0.341584158415842 0.279220779220779 0.441441441441441 0.099009900990099 0.268041237113402 0.278481012658228 0.456140350877193 0.196428571428571 0.159090909090909 0 0.5
"Tjp3" 0 0 0 0 0 0 0 0.0194805194805195 0 0 0 0 0 0.0178571428571429 0 0.0555555555555556 0.0833333333333333
"Ssbp2" 0.341685649202733 0.386920980926431 0.343465045592705 0.185053380782918 0.353448275862069 0.363636363636364 0.321782178217822 0.051948051948052 0.36036036036036 0.247524752475247 0.123711340206186 0.177215189873418 0.543859649122807 0.0535714285714286 0.0454545454545455 0 0.583333333333333
"2410002F23Rik" 0.0569476082004556 0.0490463215258856 0.0911854103343465 0.0249110320284697 0.0818965517241379 0.0545454545454545 0.0594059405940594 0.051948051948052 0.0810810810810811 0.0396039603960396 0.0927835051546392 0.0759493670886076 0.0701754385964912 0 0 0 0.0833333333333333
"Josd2" 0.266514806378132 0.272479564032698 0.35258358662614 0.0355871886120996 0.349137931034483 0.354545454545455 0.351485148514851 0.207792207792208 0.252252252252252 0.148514851485149 0.247422680412371 0.30379746835443 0.456140350877193 0.285714285714286 0.113636363636364 0 0.583333333333333
"Tcf3" 0.161731207289294 0.17983651226158 0.349544072948328 0.0604982206405694 0.25 0.254545454545455 0.257425742574257 0.168831168831169 0.216216216216216 0.158415841584158 0.164948453608247 0.215189873417722 0.263157894736842 0.125 0.272727272727273 0 0.166666666666667
"Vsig10l" 0.00455580865603645 0 0.00911854103343465 0 0 0.0136363636363636 0.0099009900990099 0.00649350649350649 0.036036036036036 0 0.0206185567010309 0 0.0175438596491228 0 0 0 0.0833333333333333
"Vmn1r214" 0.00683371298405467 0.0163487738419619 0.00303951367781155 0 0.00431034482758621 0.0318181818181818 0.0099009900990099 0.0519480519480519 0.018018018018018 0 0.0206185567010309 0 0.0175438596491228 0.0357142857142857 0 0 0
"Atf2" 0.123006833712984 0.111716621253406 0.0972644376899696 0.0462633451957295 0.176724137931034 0.159090909090909 0.168316831683168 0.11038961038961 0.171171171171171 0.0297029702970297 0.185567010309278 0.126582278481013 0.087719298245614 0.0357142857142857 0.136363636363636 0.0555555555555556 0.0833333333333333
"Togaram1" 0.0501138952164009 0.0572207084468665 0.0455927051671733 0.0462633451957295 0.0646551724137931 0.0545454545454545 0.0594059405940594 0.038961038961039 0.108108108108108 0.0396039603960396 0.0309278350515464 0.0379746835443038 0.0701754385964912 0.0178571428571429 0.0454545454545455 0 0
"Ankrd33b" 0.00911161731207289 0.0136239782016349 0 0 0.00431034482758621 0.00909090909090909 0.0445544554455446 0.123376623376623 0.018018018018018 0 0.298969072164948 0.151898734177215 0.0175438596491228 0.0892857142857143 0.0681818181818182 0 0
"Hjurp" 0.116173120728929 0.0926430517711172 0.164133738601824 0.0533807829181495 0.142241379310345 0.177272727272727 0.193069306930693 0.0909090909090909 0.135135135135135 0 0.144329896907216 0.316455696202532 0.175438596491228 0.107142857142857 0.136363636363636 0.0555555555555556 0.5
"Sema4d" 0.0341685649202733 0.0245231607629428 0.0577507598784195 0 0.0431034482758621 0.0954545454545455 0.0297029702970297 0.0649350649350649 0.018018018018018 0.0099009900990099 0.11340206185567 0.126582278481013 0.0526315789473684 0.357142857142857 0 0 0.0833333333333333
"Ikzf2" 0.0387243735763098 0.0190735694822888 0.0516717325227964 0.0249110320284698 0.0689655172413793 0.1 0.0247524752475248 0.025974025974026 0.0630630630630631 0.0198019801980198 0.0103092783505155 0.0379746835443038 0.0175438596491228 0.0535714285714286 0 0 0
"Ssr2" 1.41913439635535 1.34059945504087 0.908814589665653 1.19217081850534 1.09051724137931 0.772727272727273 0.995049504950495 0.474025974025974 1.20720720720721 1.05940594059406 1.02061855670103 0.734177215189873 1.28070175438596 0.625 0.5 1.05555555555556 1.41666666666667
"Ctdspl2" 0.0865603644646925 0.0953678474114441 0.11854103343465 0.0355871886120996 0.0905172413793103 0.186363636363636 0.113861386138614 0.0649350649350649 0.18018018018018 0.0396039603960396 0.134020618556701 0.0506329113924051 0.140350877192982 0.0892857142857143 0.113636363636364 0 0.166666666666667
"Atp13a2" 0.0296127562642369 0.0517711171662125 0.109422492401216 0.0320284697508897 0.0732758620689655 0.0909090909090909 0.0544554455445544 0.363636363636364 0.126126126126126 0.0099009900990099 0.0721649484536082 0.164556962025316 0.140350877192982 0.178571428571429 0.0454545454545454 0 0.0833333333333333
"Nmi" 0.168564920273349 0.190735694822888 0.258358662613982 0.0249110320284698 0.155172413793103 0.372727272727273 0.178217821782178 0.233766233766234 0.171171171171171 0.0594059405940594 0.185567010309278 0.265822784810127 0.157894736842105 0.196428571428571 0.25 0 0
"Nmnat2" 0.00227790432801822 0.0108991825613079 0.00303951367781155 0 0 0.00454545454545455 0.0148514851485149 0.00649350649350649 0.00900900900900901 0.0198019801980198 0.0927835051546392 0 0 0 0 0 0
