"0" "1" "2" "3" "4" "5" "6" "7"
"Grik5" 0.0461538461538461 0.141509433962264 0.0776699029126214 0 0.0365853658536585 0.156862745098039 0.170212765957447 0
"Rfxap" 0.0846153846153846 0.216981132075472 0.135922330097087 0.241758241758242 0.146341463414634 0.196078431372549 0.170212765957447 0
"Lancl1" 0.0615384615384615 0.245283018867925 0.281553398058252 0.153846153846154 0.121951219512195 0.313725490196078 0.340425531914894 0.0789473684210526
"Aldh16a1" 0.0384615384615385 0.0754716981132075 0.0388349514563107 0.153846153846154 0.0365853658536585 0.156862745098039 0.106382978723404 0
"Wac" 0.0384615384615385 0.264150943396226 0.271844660194175 0.318681318681319 0.439024390243902 0.431372549019608 0.106382978723404 0
"Tmem206" 0 0.0283018867924528 0.029126213592233 0.131868131868132 0.024390243902439 0.0196078431372549 0 0.105263157894737
"Trps1" 0.0923076923076923 0.471698113207547 0.135922330097087 0.505494505494505 1.34146341463415 0.117647058823529 0.170212765957447 0
"Selenoi" 0.00769230769230769 0.0943396226415094 0.029126213592233 0.010989010989011 0.0121951219512195 0.0980392156862745 0 0
"Spata7" 0.00769230769230769 0.0849056603773585 0.0388349514563107 0.021978021978022 0.0975609756097561 0.0392156862745098 0.0212765957446809 0
"Vmn1r58" 0 0.0471698113207547 0.029126213592233 0.043956043956044 0.0365853658536585 0.0392156862745098 0 0
"Matk" 0.00769230769230769 0.00943396226415094 0 0.164835164835165 0 0 0 0.0263157894736842
"Fam117a" 0.0153846153846154 0.113207547169811 0.00970873786407767 0.032967032967033 0.146341463414634 0 0.0638297872340425 0
"Npepl1" 0.0153846153846154 0.283018867924528 0.320388349514563 0.406593406593407 0.158536585365854 0.117647058823529 0.212765957446808 0
"Ankrd1" 0.346153846153846 0.811320754716981 0.262135922330097 0 0 0.254901960784314 0.106382978723404 0.263157894736842
"Hnmt" 0.00769230769230769 0.0566037735849057 0.106796116504854 0.10989010989011 0 0.117647058823529 0 0
"Lig1" 0.00769230769230769 0.10377358490566 0.0970873786407767 0.197802197802198 0.121951219512195 0.137254901960784 0 0.105263157894737
"Ankrd50" 0.00769230769230769 0.0849056603773585 0.0388349514563107 0.043956043956044 0.0731707317073171 0.0784313725490196 0.0425531914893617 0.0263157894736842
"Wnk1" 0.969230769230769 0.764150943396226 0.601941747572815 1.85714285714286 0.951219512195122 0.647058823529412 0.74468085106383 0.947368421052632
"Sorbs2" 0.0615384615384615 0.367924528301887 0.446601941747573 0.010989010989011 0.134146341463415 0.196078431372549 0.127659574468085 0
"Inpp4b" 0 0.00943396226415094 0 0.043956043956044 0.0487804878048781 0 0 0
"Ctnnd1" 0.0923076923076923 0.216981132075472 0.262135922330097 0.241758241758242 0.182926829268293 0.372549019607843 0.106382978723404 0
"Acp6" 0.0153846153846154 0.0566037735849057 0.106796116504854 0.0549450549450549 0.0365853658536585 0.137254901960784 0.127659574468085 0
"Prodh" 0.00769230769230769 0.0377358490566038 0.0679611650485437 0.010989010989011 0.0365853658536585 0.156862745098039 0 0.105263157894737
"Cfap45" 0 0.0471698113207547 0.00970873786407767 0 0.024390243902439 0.0196078431372549 0.0212765957446809 0
"Mrrf" 0.0384615384615385 0.235849056603774 0.145631067961165 0.0989010989010989 0.170731707317073 0.196078431372549 0.127659574468085 0
"Ankrd16" 0.0538461538461538 0.0566037735849057 0.0485436893203883 0.032967032967033 0.024390243902439 0.0980392156862745 0.0638297872340425 0.0789473684210526
"Spata1" 0.00769230769230769 0.0471698113207547 0.0194174757281553 0.010989010989011 0.0487804878048781 0 0 0
"Med13l" 0.0692307692307692 0.386792452830189 0.194174757281553 0.142857142857143 0.439024390243902 0.294117647058824 0.553191489361702 0.263157894736842
"Kdm3b" 0.0153846153846154 0.0660377358490566 0.0388349514563107 0.043956043956044 0.0853658536585366 0.0784313725490196 0.106382978723404 0
"Dpy19l3" 0 0.00943396226415094 0.0485436893203883 0.021978021978022 0.0731707317073171 0.0588235294117647 0 0.0526315789473684
"Lcp1" 0 0.0377358490566038 0.00970873786407767 3.74725274725275 0.0609756097560976 0.0784313725490196 0 0.394736842105263
"Mbtd1" 0.0384615384615385 0.0660377358490566 0.087378640776699 0.131868131868132 0.121951219512195 0.0588235294117647 0.0425531914893617 0
"Nsun5" 0.00769230769230769 0.0566037735849057 0.0388349514563107 0.010989010989011 0.024390243902439 0.0392156862745098 0.0425531914893617 0.0526315789473684
"Mcoln3" 0 0 0 0.043956043956044 0 0 0 0
"Cuedc2" 1.02307692307692 1.02830188679245 1.0873786407767 0.89010989010989 0.74390243902439 1.19607843137255 0.936170212765957 1.05263157894737
"Ago1" 0 0.141509433962264 0.087378640776699 0.142857142857143 0.0731707317073171 0.0196078431372549 0.127659574468085 0.0526315789473684
"Defb42" 0 0 0.00970873786407767 0.010989010989011 0.0365853658536585 0.0196078431372549 0 0
"Fam98c" 0.0461538461538462 0.0377358490566038 0.0194174757281553 0.010989010989011 0.024390243902439 0.0392156862745098 0.0212765957446809 0
"Nckap1" 0.0769230769230769 0.575471698113208 0.281553398058252 0 0.524390243902439 0.392156862745098 0.51063829787234 0.131578947368421
"Oasl2" 0.00769230769230769 0.0188679245283019 0.029126213592233 0.241758241758242 0.0487804878048781 0.0588235294117647 0.0851063829787234 0
"Atg16l2" 0.0692307692307692 0.0566037735849057 0.116504854368932 0.0989010989010989 0.170731707317073 0.117647058823529 0.106382978723404 0
"Sh3glb2" 0.238461538461538 0.415094339622641 0.407766990291262 0.296703296703297 0.317073170731707 0.490196078431373 0.319148936170213 0.0789473684210526
"Trim56" 0.0769230769230769 0.150943396226415 0.0970873786407767 0.021978021978022 0.0731707317073171 0.196078431372549 0.191489361702128 0.0263157894736842
"Mras" 0.0230769230769231 0.311320754716981 0.116504854368932 0.0659340659340659 0.304878048780488 0.274509803921569 0.106382978723404 0
"Mrpl15" 0.169230769230769 0.518867924528302 0.475728155339806 0.428571428571429 0.341463414634146 0.470588235294118 0.319148936170213 0.157894736842105
"Plcd4" 0.00769230769230769 0.0188679245283019 0.00970873786407767 0 0.0121951219512195 0 0 0
"Capn1" 0.0538461538461538 0.141509433962264 0.058252427184466 0.0989010989010989 0.0487804878048781 0.0980392156862745 0.191489361702128 0.0263157894736842
"Arhgap39" 0.0153846153846154 0.0283018867924528 0.0388349514563107 0.10989010989011 0.0365853658536585 0.0196078431372549 0 0
"Tango2" 0.0615384615384615 0.292452830188679 0.145631067961165 0.175824175824176 0.146341463414634 0.196078431372549 0.191489361702128 0
"Mrpl21" 0.207692307692308 0.632075471698113 0.592233009708738 0.373626373626374 0.378048780487805 0.411764705882353 0.170212765957447 0.0263157894736842
"Cpsf3" 0.1 0.141509433962264 0.0679611650485437 0.0989010989010989 0.0975609756097561 0.254901960784314 0.0638297872340425 0.131578947368421
"Retreg2" 0.138461538461538 0.405660377358491 0.233009708737864 0.406593406593407 0.280487804878049 0.196078431372549 0.404255319148936 0.184210526315789
"Ap2m1" 1.57692307692308 1.49056603773585 1.90291262135922 1.6043956043956 0.975609756097561 1.52941176470588 1.74468085106383 1.07894736842105
"Piga" 0.0230769230769231 0 0.00970873786407767 0.032967032967033 0.024390243902439 0 0 0
"Sulf1" 0.969230769230769 2.0188679245283 0.631067961165048 0.043956043956044 0.829268292682927 0.862745098039216 0.595744680851064 0.921052631578947
"Tgds" 0.0538461538461538 0.122641509433962 0.12621359223301 0.0769230769230769 0.158536585365854 0.0588235294117647 0.0851063829787234 0
"Bag5" 0.0153846153846154 0.283018867924528 0.203883495145631 0.164835164835165 0.25609756097561 0.196078431372549 0.276595744680851 0
"Nars" 0.653846153846154 0.5 0.466019417475728 0.758241758241758 0.451219512195122 0.705882352941176 0.659574468085106 0.421052631578947
"Gprc5c" 0.00769230769230769 0.0849056603773585 0.0388349514563107 0.032967032967033 0.0975609756097561 0 0 0
"Ap5b1" 0 0.00943396226415094 0.00970873786407767 0.021978021978022 0 0.0196078431372549 0 0
"Lsg1" 0.0461538461538462 0.160377358490566 0.135922330097087 0.0989010989010989 0.0731707317073171 0.117647058823529 0.0638297872340425 0
"Hirip3" 0.0384615384615385 0.0377358490566038 0 0.0549450549450549 0.0731707317073171 0.0588235294117647 0.0425531914893617 0.105263157894737
"Rexo5" 0 0.00943396226415094 0.0194174757281553 0.010989010989011 0.024390243902439 0.0196078431372549 0 0
"Sema4a" 0 0.0377358490566038 0.0485436893203883 0.21978021978022 0.024390243902439 0 0.0425531914893617 0
"Sh3d21" 0.0230769230769231 0.0377358490566038 0.116504854368932 0 0.0609756097560976 0.0196078431372549 0.0851063829787234 0
"Fam13b" 0 0.0471698113207547 0.0485436893203883 0.0549450549450549 0.0121951219512195 0.0588235294117647 0 0
"Fbxw2" 0.192307692307692 0.405660377358491 0.514563106796116 0.395604395604396 0.329268292682927 0.568627450980392 0.276595744680851 0
"Nf1" 0.115384615384615 0.150943396226415 0.116504854368932 0.0989010989010989 0.0853658536585366 0.137254901960784 0.127659574468085 0
"Snrk" 0.138461538461538 0.150943396226415 0.320388349514563 0.0989010989010989 0.219512195121951 0.274509803921569 0.276595744680851 0
"L3mbtl2" 0 0.0471698113207547 0.0776699029126214 0.120879120879121 0.0487804878048781 0.0784313725490196 0 0
"Zfp346" 0 0.00943396226415094 0.0679611650485437 0 0.0731707317073171 0.0392156862745098 0 0
"Cdc45" 0 0.0566037735849057 0.0194174757281553 0.021978021978022 0.0121951219512195 0.0196078431372549 0.0212765957446809 0
"Usmg5" 3.2 3.33962264150943 3.80582524271845 2.75824175824176 2.52439024390244 3.19607843137255 2.42553191489362 3.13157894736842
"Clasrp" 0.0692307692307692 0.122641509433962 0.0970873786407767 0.032967032967033 0.024390243902439 0.0784313725490196 0 0.184210526315789
"Olfr90" 0 0.0283018867924528 0.029126213592233 0.0549450549450549 0.0365853658536585 0.0392156862745098 0 0
