"0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16"
"Agl" 0.109223300970874 0.0161812297734628 0.111842105263158 0.0614035087719298 0.0358744394618834 0 0.00869565217391304 0.0280373831775701 0.02 0.043956043956044 0.132530120481928 0.0131578947368421 0.0657894736842105 0.140350877192982 0.177777777777778 0 0.0588235294117647
"Svil" 0.793689320388349 0.401294498381877 1.10197368421053 0.166666666666667 0.847533632286995 0.077319587628866 0.0869565217391304 0.252336448598131 0.46 0.252747252747253 1.20481927710843 0 0.25 0.719298245614035 0.444444444444444 0 0.411764705882353
"Scn2b" 0.0315533980582524 0.00647249190938511 0.0230263157894737 0.0175438596491228 0 0 0 0.00934579439252336 0 0 0.0602409638554217 0 0.0263157894736842 0.0350877192982456 0 0 0
"Myo5a" 0.0703883495145631 0.0388349514563107 0.111842105263158 0.81140350877193 0.0807174887892377 0.164948453608247 0.104347826086957 0.261682242990654 0.02 0.538461538461538 0.180722891566265 0.105263157894737 0.118421052631579 0.0350877192982456 0.0222222222222222 0 0
"Sppl3" 0.162621359223301 0.00970873786407767 0.134868421052632 0.197368421052632 0.0672645739910314 0.0257731958762887 0.0434782608695652 0.121495327102804 0 0.0659340659340659 0.120481927710843 0 0.171052631578947 0.12280701754386 0.177777777777778 0 0.0588235294117647
"Zfp638" 0.388349514563107 0.0453074433656958 0.351973684210526 0.37280701754386 0.201793721973094 0.077319587628866 0.0695652173913043 0.261682242990654 0.18 0.351648351648352 0.650602409638554 0.0131578947368421 0.434210526315789 0.350877192982456 0.555555555555555 0 0.294117647058824
"Dohh" 0.254854368932039 0.110032362459547 0.263157894736842 0.144736842105263 0.170403587443946 0.118556701030928 0.0521739130434783 0.14018691588785 0.01 0.263736263736264 0.0963855421686747 0.0789473684210526 0.144736842105263 0.192982456140351 0.133333333333333 0 0.176470588235294
"Ctc1" 0.058252427184466 0 0.0493421052631579 0.175438596491228 0.0358744394618834 0.0412371134020619 0.0260869565217391 0.00934579439252336 0 0.0659340659340659 0.036144578313253 0 0.0394736842105263 0.0701754385964912 0.0444444444444444 0 0
"Plcb4" 0.305825242718447 0.103559870550162 0.319078947368421 0 0.170403587443946 0.0412371134020618 0.00869565217391304 0.0280373831775701 0.05 0.010989010989011 0.433734939759036 0 0.210526315789474 0.807017543859649 0.133333333333333 0 1.29411764705882
"Lrig3" 0.240291262135922 0.0194174757281553 0.269736842105263 0.0043859649122807 0.0941704035874439 0 0.00869565217391304 0 0.03 0 0.349397590361446 0 0.0394736842105263 0.12280701754386 0.155555555555556 0 0.176470588235294
"Trak1" 0.121359223300971 0.0453074433656958 0.128289473684211 0.197368421052632 0.0762331838565022 0 0.0608695652173913 0.168224299065421 0.03 0.164835164835165 0.0481927710843374 0.0526315789473684 0 0.12280701754386 0.2 0 0.176470588235294
"Smarcc1" 0.182038834951456 0.0420711974110032 0.217105263157895 0.153508771929825 0.0762331838565022 0.0360824742268041 0.00869565217391304 0.158878504672897 0 0.186813186813187 0.108433734939759 0.0131578947368421 0.197368421052632 0.0526315789473684 0.333333333333333 0 0.529411764705882
"Endov" 0.0898058252427184 0.0161812297734628 0.0592105263157895 0.0350877192982456 0.0493273542600897 0 0 0.0280373831775701 0.04 0.043956043956044 0.0963855421686747 0 0.0921052631578947 0.0350877192982456 0.0666666666666667 0 0
"Ipmk" 0.0728155339805825 0.0161812297734628 0.0625 0.210526315789474 0.0134529147982063 0.0412371134020619 0.00869565217391304 0.0747663551401869 0.03 0.0879120879120879 0.0602409638554217 0.0657894736842105 0.144736842105263 0.0350877192982456 0.0666666666666667 0 0.176470588235294
"Stxbp4" 0.0849514563106796 0 0.105263157894737 0.0175438596491228 0.0403587443946188 0 0 0.0186915887850467 0 0 0.072289156626506 0 0.0526315789473684 0.0350877192982456 0.2 0 0
"Adam33" 0.196601941747573 0 0.121710526315789 0.456140350877193 0.125560538116592 0 0 0.0186915887850467 0.1 0.032967032967033 0.301204819277108 0 0 0.140350877192982 0.444444444444444 0 0
"Ncoa2" 0.16747572815534 0.0258899676375405 0.180921052631579 0.302631578947368 0.0582959641255605 0 0.0347826086956522 0.224299065420561 0.1 0.153846153846154 0.180722891566265 0.0131578947368421 0.434210526315789 0.105263157894737 0.133333333333333 0.0588235294117647 0.0588235294117647
"Tcp11" 0.00485436893203883 0 0.00328947368421053 0.0175438596491228 0 0 0 0 0 0 0.0240963855421687 0 0 0 0 0 0
"Fgf12" 0.0121359223300971 0 0.0131578947368421 0.0043859649122807 0 0 0 0 0 0 0 0 0 0 0 0 0
"Ccdc137" 0.058252427184466 0.00323624595469256 0.0460526315789474 0.0350877192982456 0.0269058295964126 0 0 0.00934579439252336 0 0.021978021978022 0.0240963855421687 0 0.0394736842105263 0.0701754385964912 0.0444444444444444 0 0
"Mapre3" 0.12621359223301 0.00323624595469256 0.144736842105263 0.0482456140350877 0.0493273542600897 0.00515463917525773 0 0 0 0.021978021978022 0.0481927710843373 0.0131578947368421 0.0263157894736842 0.157894736842105 0.133333333333333 0 0.0588235294117647
"Frmd4a" 0.240291262135922 0.0388349514563107 0.157894736842105 0.394736842105263 0.031390134529148 0 0.0608695652173913 0.308411214953271 0.08 0.21978021978022 0.265060240963855 0 0.157894736842105 0.12280701754386 0.0888888888888889 0 0.588235294117647
"Atp6v0a2" 0.254854368932039 0.058252427184466 0.220394736842105 0.12719298245614 0.116591928251121 0.0206185567010309 0.0173913043478261 0.252336448598131 0.01 0.0879120879120879 0.289156626506024 0.0263157894736842 0.118421052631579 0.087719298245614 0.222222222222222 0 0.235294117647059
"Dlg1" 0.283980582524272 0.029126213592233 0.230263157894737 0.144736842105263 0.0941704035874439 0.0309278350515464 0.0173913043478261 0.0841121495327103 0.05 0.0769230769230769 0.301204819277108 0 0.184210526315789 0.228070175438596 0.244444444444444 0 0.294117647058824
"Txlna" 0.240291262135922 0.0226537216828479 0.233552631578947 0.179824561403509 0.0896860986547085 0 0.0347826086956522 0.0841121495327103 0.07 0.10989010989011 0.192771084337349 0.0131578947368421 0.171052631578947 0.0701754385964912 0.111111111111111 0 0.352941176470588
"Inpp4a" 0.245145631067961 0.0744336569579288 0.171052631578947 0.381578947368421 0.0986547085201794 0.0515463917525773 0.0956521739130435 0.252336448598131 0.06 0.230769230769231 0.0963855421686747 0.0394736842105263 0.328947368421053 0.473684210526316 0.266666666666667 0 0.176470588235294
"Ralgps1" 0.0121359223300971 0 0.0164473684210526 0.0789473684210526 0.00448430493273543 0 0 0.0373831775700935 0 0.043956043956044 0.0240963855421687 0.0131578947368421 0.0263157894736842 0.0175438596491228 0.0888888888888889 0 0
"Olfr535" 0.00485436893203883 0 0.00328947368421053 0.0087719298245614 0.00448430493273543 0 0.00869565217391304 0.0186915887850467 0 0 0.0120481927710843 0 0.0131578947368421 0 0.0222222222222222 0 0
"Gm7670" 0.0169902912621359 0.0226537216828479 0.0197368421052632 0.0394736842105263 0.00896860986547085 0.0309278350515464 0 0.00934579439252336 0 0.032967032967033 0.0120481927710843 0.105263157894737 0.0131578947368421 0.0350877192982456 0 0 0
"Ccdc114" 0.0849514563106796 0 0.108552631578947 0.0570175438596491 0.00896860986547085 0.00515463917525773 0 0.0747663551401869 0.04 0.043956043956044 0.0240963855421687 0 0.0263157894736842 0.0526315789473684 0.0888888888888889 0 0.117647058823529
"Eml2" 0.116504854368932 0.0161812297734628 0.131578947368421 0.0263157894736842 0.0448430493273543 0 0 0.0186915887850467 0.01 0.021978021978022 0.036144578313253 0.0131578947368421 0.118421052631579 0.298245614035088 0 0 0.117647058823529
"Pfdn6" 0.388349514563107 0.16504854368932 0.444078947368421 0.289473684210526 0.26457399103139 0.231958762886598 0.156521739130435 0.420560747663551 0.04 0.252747252747253 0.180722891566265 0.171052631578947 0.302631578947368 0.403508771929825 0.2 0 0.294117647058824
"Cep128" 0.0558252427184466 0.00323624595469256 0.0493421052631579 0.043859649122807 0.00896860986547085 0 0 0.0560747663551402 0.03 0.10989010989011 0.036144578313253 0 0.0394736842105263 0 0.0888888888888889 0 0.0588235294117647
"Nek1" 0.109223300970874 0.0226537216828479 0.101973684210526 0.0482456140350877 0.0269058295964126 0 0 0.0280373831775701 0.04 0.021978021978022 0.072289156626506 0.0263157894736842 0.0526315789473684 0.0350877192982456 0.155555555555556 0 0
"Armc2" 0.0242718446601942 0.0161812297734628 0.0296052631578947 0.0350877192982456 0.00448430493273543 0 0 0.00934579439252336 0 0.043956043956044 0.0120481927710843 0.0526315789473684 0.0657894736842105 0.0701754385964912 0 0 0
"Ccar2" 0.0485436893203883 0.0485436893203883 0.0361842105263158 0.0482456140350877 0.0179372197309417 0 0.0347826086956522 0.00934579439252336 0 0.032967032967033 0.0120481927710843 0 0.0131578947368421 0.0175438596491228 0.0222222222222222 0 0.117647058823529
"Pex12" 0.0485436893203883 0 0.0756578947368421 0.0394736842105263 0.0224215246636771 0 0.00869565217391304 0.0186915887850467 0 0.032967032967033 0 0 0.0394736842105263 0.0526315789473684 0.0888888888888889 0 0.0588235294117647
"Phf3" 0.349514563106796 0.058252427184466 0.332236842105263 0.508771929824561 0.2152466367713 0.0360824742268041 0.121739130434783 0.448598130841121 0.13 0.373626373626374 0.578313253012048 0.0263157894736842 0.881578947368421 0.210526315789474 0.444444444444444 0 0.235294117647059
"Sox8" 0.0242718446601942 0.0129449838187702 0.0296052631578947 0 0.00896860986547085 0 0 0 0.01 0 0.0120481927710843 0 0.0263157894736842 0 0 0 0
"Pcbp2" 0.20873786407767 0.0194174757281553 0.194078947368421 0.302631578947368 0.130044843049327 0.0721649484536082 0.0521739130434783 0.186915887850467 0.06 0.252747252747253 0.144578313253012 0.157894736842105 0.355263157894737 0.157894736842105 0.2 0 0.411764705882353
"Golph3" 0.388349514563107 0.100323624595469 0.424342105263158 0.350877192982456 0.188340807174888 0.0670103092783505 0.0695652173913043 0.299065420560748 0.13 0.362637362637363 0.421686746987952 0.0921052631578947 0.355263157894737 0.175438596491228 0.222222222222222 0 0.235294117647059
"Tnnt2" 0.0436893203883495 0 0 0 0 0 0 0.00934579439252336 0 0 0 0 0 0.473684210526316 0 0 0
"Ankrd13d" 0.0121359223300971 0 0.0131578947368421 0.0219298245614035 0.00448430493273543 0 0.0347826086956522 0.0280373831775701 0 0.010989010989011 0 0.0394736842105263 0 0.0350877192982456 0 0 0
"Luc7l3" 0.453883495145631 0.122977346278317 0.476973684210526 0.469298245614035 0.255605381165919 0.0876288659793814 0.182608695652174 0.299065420560748 0.02 0.395604395604396 0.783132530120482 0.0526315789473684 0.513157894736842 0.263157894736842 0.577777777777778 0 0.882352941176471
"Ypel3" 0.847087378640777 1.00323624595469 1.03289473684211 0.81140350877193 0.977578475336323 1.2319587628866 0.982608695652174 0.429906542056075 1.1 0.604395604395604 0.590361445783132 0.802631578947368 0.736842105263158 0.754385964912281 0.8 0.294117647058824 0.470588235294118
"Mapk8" 0.177184466019417 0.00323624595469256 0.177631578947368 0.18859649122807 0.0852017937219731 0 0 0.14018691588785 0.06 0.131868131868132 0.349397590361446 0 0.184210526315789 0.0175438596491228 0.177777777777778 0 0.235294117647059
"Dlg2" 0.0485436893203883 0 0.0493421052631579 0 0.00448430493273543 0 0.00869565217391304 0 0 0 0.0120481927710843 0 0 0.0175438596491228 0 0 0
"Amn1" 0.179611650485437 0.0355987055016181 0.157894736842105 0.114035087719298 0.112107623318386 0.0515463917525773 0 0.177570093457944 0.06 0.120879120879121 0.108433734939759 0.0131578947368421 0.25 0.087719298245614 0.155555555555556 0 0.470588235294118
"Prss23" 0.713592233009709 0.13915857605178 0.828947368421053 0.0043859649122807 0.726457399103139 0.0309278350515464 0.0260869565217391 0.0186915887850467 0.21 0 0.349397590361446 0.0131578947368421 0.0131578947368421 0.456140350877193 4.24444444444444 0 0.176470588235294
"Gm15789" 0 0 0.00657894736842105 0.0175438596491228 0 0 0 0 0 0.032967032967033 0 0 0 0 0.0222222222222222 0 0
"Ccdc22" 0.029126213592233 0.0129449838187702 0.0197368421052632 0.0307017543859649 0.00896860986547085 0 0 0.0280373831775701 0.05 0.043956043956044 0 0 0.0657894736842105 0 0 0 0
"Pgap3" 0.0145631067961165 0 0.0328947368421053 0.0219298245614035 0.00448430493273543 0 0 0 0 0.021978021978022 0 0 0.0131578947368421 0.0175438596491228 0.0222222222222222 0 0
"Mcm3ap" 0.114077669902913 0.00970873786407767 0.0986842105263158 0.0833333333333333 0.062780269058296 0 0 0.121495327102804 0.01 0.0549450549450549 0.0843373493975904 0.0131578947368421 0.157894736842105 0.0701754385964912 0.244444444444444 0 0
"Znhit6" 0.0995145631067961 0.0453074433656958 0.154605263157895 0.109649122807018 0.0448430493273543 0.0618556701030928 0.00869565217391304 0.0934579439252336 0 0.021978021978022 0.036144578313253 0.0657894736842105 0.0789473684210526 0.157894736842105 0.133333333333333 0 0.235294117647059
"Ndufb5" 0.742718446601942 1.24919093851133 0.861842105263158 0.552631578947368 0.973094170403587 1.25257731958763 1.08695652173913 0.682242990654206 0.89 0.571428571428571 0.240963855421687 0.934210526315789 0.934210526315789 0.789473684210526 0.6 0 1
"Ramp2" 1.05097087378641 0.245954692556634 1.16447368421053 0 1.23318385650224 0.0360824742268041 0 0.0373831775700935 0.23 0 0.349397590361446 0 0.0131578947368421 0.0175438596491228 1.75555555555556 0 4.58823529411765
"Camk2g" 0.196601941747573 0.0161812297734628 0.141447368421053 0.100877192982456 0.0717488789237668 0 0.0434782608695652 0.158878504672897 0 0.0769230769230769 0.156626506024096 0.0394736842105263 0.223684210526316 0.491228070175439 0.177777777777778 0 0.235294117647059
"Gm33543" 0.029126213592233 0.00323624595469256 0.0394736842105263 0.0131578947368421 0.0179372197309417 0 0 0 0 0.010989010989011 0 0 0.0131578947368421 0.0350877192982456 0 0 0.0588235294117647
"Chrna7" 0.0145631067961165 0 0.0197368421052632 0 0.00896860986547085 0 0 0 0 0 0 0 0 0 0 0 0
"Ccdc50" 0.546116504854369 0.161812297734628 0.404605263157895 0.644736842105263 0.251121076233184 0.103092783505155 0.11304347826087 0.308411214953271 0.22 0.340659340659341 0.831325301204819 0.131578947368421 0.276315789473684 0.368421052631579 0.711111111111111 0 0.411764705882353
"Rad17" 0.155339805825243 0.0258899676375405 0.121710526315789 0.135964912280702 0.10762331838565 0.0103092783505155 0.0260869565217391 0.0654205607476635 0.05 0.0659340659340659 0.108433734939759 0.0526315789473684 0.0657894736842105 0.087719298245614 0.111111111111111 0 0.470588235294118
"Rps27a" 0.25 0.12621359223301 0.325657894736842 0.276315789473684 0.345291479820628 0.278350515463918 0.321739130434783 0.532710280373832 0.17 0.384615384615385 0 0.368421052631579 0.368421052631579 0.333333333333333 0.6 0 0.411764705882353
"Sardh" 0.0436893203883495 0.00647249190938511 0.0559210526315789 0.0175438596491228 0.0179372197309417 0 0 0 0 0.010989010989011 0.0120481927710843 0 0 0.087719298245614 0 0 0.117647058823529
"Lss" 0.0194174757281553 0 0.0230263157894737 0.0263157894736842 0.00896860986547085 0 0 0.0280373831775701 0 0.010989010989011 0.0843373493975904 0 0 0 0 0 0
"Hibadh" 0.325242718446602 0.110032362459547 0.342105263157895 0.179824561403509 0.2152466367713 0.154639175257732 0.0173913043478261 0.14018691588785 0 0.131868131868132 0.204819277108434 0.131578947368421 0.263157894736842 0.333333333333333 0.311111111111111 0 0.294117647058824
"Tjp3" 0 0 0 0.0175438596491228 0 0 0 0.0186915887850467 0 0.010989010989011 0 0 0.0394736842105263 0 0 0 0
"Ssbp2" 0.45873786407767 0.0711974110032362 0.486842105263158 0.114035087719298 0.260089686098655 0.0257731958762887 0.0173913043478261 0.0654205607476635 0.06 0.0549450549450549 0.397590361445783 0 0.486842105263158 0.140350877192982 0.511111111111111 0 0.235294117647059
"2410002F23Rik" 0.128640776699029 0.0194174757281553 0.144736842105263 0.0964912280701754 0.062780269058296 0.00515463917525773 0.0260869565217391 0.0467289719626168 0.01 0.0549450549450549 0.0481927710843374 0.0131578947368421 0.118421052631579 0.087719298245614 0.111111111111111 0 0.117647058823529
"Josd2" 0.339805825242718 0.0388349514563107 0.305921052631579 0.201754385964912 0.286995515695067 0.0463917525773196 0.0434782608695652 0.0934579439252336 0.07 0.0989010989010989 0.0120481927710843 0.0394736842105263 0.118421052631579 0.192982456140351 0.244444444444444 0 0.176470588235294
"Tcf3" 0.191747572815534 0.0679611650485437 0.213815789473684 0.109649122807018 0.0986547085201794 0.0154639175257732 0.0782608695652174 0.14018691588785 0.11 0.0989010989010989 0.0843373493975904 0.0263157894736842 0.0526315789473684 0.0350877192982456 0.133333333333333 0 0.294117647058824
"Vsig10l" 0.0218446601941748 0 0.0131578947368421 0.0087719298245614 0 0 0 0 0 0.010989010989011 0.036144578313253 0 0 0.0175438596491228 0.0444444444444444 0 0
"Vmn1r214" 0.0558252427184466 0 0.0888157894736842 0.0789473684210526 0.031390134529148 0 0 0.0373831775700935 0 0.0549450549450549 0.108433734939759 0 0.0394736842105263 0.0350877192982456 0.111111111111111 0 0.0588235294117647
"Atf2" 0.293689320388349 0.0258899676375405 0.240131578947368 0.206140350877193 0.0762331838565022 0.0206185567010309 0.0173913043478261 0.0934579439252336 0.07 0.0549450549450549 0.301204819277108 0 0.131578947368421 0.157894736842105 0.2 0 0.235294117647059
"Togaram1" 0.111650485436893 0.00970873786407767 0.0921052631578947 0.114035087719298 0.0672645739910314 0 0.0173913043478261 0.0280373831775701 0 0.0769230769230769 0.108433734939759 0.0921052631578947 0.0526315789473684 0.0701754385964912 0.244444444444444 0 0.117647058823529
"Ankrd33b" 0.0121359223300971 0 0.00328947368421053 0.162280701754386 0.00896860986547085 0.00515463917525773 0.00869565217391304 0.233644859813084 0 0.131868131868132 0 0.0263157894736842 0.0263157894736842 0 0.0444444444444444 0 0.176470588235294
"Hjurp" 0.315533980582524 0.0161812297734628 0.269736842105263 0.105263157894737 0.0896860986547085 0.0154639175257732 0.0260869565217391 0.121495327102804 0.11 0.0659340659340659 0.373493975903614 0 0.210526315789474 0.105263157894737 0.288888888888889 0 0.0588235294117647
"Vmn2r-ps20" 0.00728155339805825 0 0 0 0.00448430493273543 0 0 0 0 0 0 0 0 0 0 0 0.0588235294117647
"Sema4d" 0.0194174757281553 0 0.00986842105263158 0.223684210526316 0.00896860986547085 0.0154639175257732 0.0521739130434783 0.607476635514019 0 0.835164835164835 0 0.0789473684210526 0.302631578947368 0.0175438596491228 0 0 0.176470588235294
"Ikzf2" 0.121359223300971 0 0.108552631578947 0.140350877192982 0.0448430493273543 0.0309278350515464 0.0173913043478261 0.0280373831775701 0.01 0.032967032967033 0.156626506024096 0 1.14473684210526 0.0350877192982456 0.0888888888888889 0 0.235294117647059
"Ssr2" 1.09708737864078 1.05825242718447 1.58223684210526 0.285087719298246 1.47533632286995 0.835051546391753 0.669565217391304 0.336448598130841 1.08 0.175824175824176 0.566265060240964 0.592105263157895 0.263157894736842 0.701754385964912 0.822222222222222 0 0.941176470588235
"Ctdspl2" 0.245145631067961 0.0161812297734628 0.259868421052632 0.219298245614035 0.0717488789237668 0 0.0260869565217391 0.0747663551401869 0.03 0.0879120879120879 0.289156626506024 0 0.25 0.228070175438596 0.311111111111111 0 0.294117647058824
"Atp13a2" 0.0679611650485437 0 0.0822368421052632 0.324561403508772 0.0582959641255605 0.056701030927835 0.0782608695652174 0.214953271028037 0.03 0.527472527472527 0.072289156626506 0.210526315789474 0.0921052631578947 0.0175438596491228 0.0444444444444444 0 0.176470588235294
"Nmi" 0.25 0.0614886731391586 0.279605263157895 0.144736842105263 0.116591928251121 0.0515463917525773 0.11304347826087 0.289719626168224 0.05 0.142857142857143 0.0120481927710843 0 0.25 0.12280701754386 0.244444444444444 0 0.352941176470588
"Nmnat2" 0.00728155339805825 0 0.00986842105263158 0 0.00448430493273543 0 0 0 0 0.021978021978022 0 0 0.0263157894736842 0 0 0 0.0588235294117647
"Smox" 0.157766990291262 0 0.108552631578947 0.140350877192982 0.0358744394618834 0.0670103092783505 0.0260869565217391 0.560747663551402 0.05 0.373626373626374 0.072289156626506 0.131578947368421 0.552631578947368 0 0 0.529411764705882 0
"Pan3" 0.245145631067961 0.0711974110032362 0.243421052631579 0.478070175438596 0.121076233183856 0.0154639175257732 0.130434782608696 0.467289719626168 0.25 0.384615384615385 0.409638554216867 0.0789473684210526 0.684210526315789 0.157894736842105 0.288888888888889 0 0.470588235294118
"Gart" 0.118932038834951 0.0194174757281553 0.118421052631579 0.0833333333333333 0.0672645739910314 0.0257731958762887 0.0173913043478261 0.102803738317757 0.02 0.0769230769230769 0.0843373493975904 0.0263157894736842 0.144736842105263 0.087719298245614 0.111111111111111 0 0
"Ube2m" 0.427184466019417 0.0809061488673139 0.5 0.346491228070175 0.42152466367713 0.0824742268041237 0.0869565217391304 0.336448598130841 0.16 0.472527472527473 0.216867469879518 0.131578947368421 0.315789473684211 0.508771929824561 0.444444444444444 0.176470588235294 0.588235294117647
"Agap2" 0.0121359223300971 0 0 0 0 0 0 0.0280373831775701 0 0.010989010989011 0 0 0.0263157894736842 0 0 0 0
"2610002M06Rik" 0.104368932038835 0.0194174757281553 0.138157894736842 0.0921052631578947 0.062780269058296 0.0618556701030928 0 0.0373831775700935 0.01 0.043956043956044 0.0481927710843373 0.0263157894736842 0.171052631578947 0.0350877192982456 0.155555555555556 0 0.352941176470588
"Mefv" 0 0 0 0.0131578947368421 0 0.00515463917525773 0 0.345794392523364 0.01 0.0769230769230769 0 0.0263157894736842 0.0131578947368421 0 0 0 0
"Srsf11" 0.686893203883495 0.84789644012945 0.723684210526316 0.789473684210526 0.497757847533632 0.783505154639175 0.347826086956522 0.934579439252336 0.98 0.868131868131868 1.40963855421687 0.421052631578947 0.973684210526316 0.631578947368421 0.622222222222222 0 1.05882352941176
